Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,4579598218,jamesf1987 (2/2),0,356,C Victor Wembanyama F Jayson Tatum G Tyus Jones PF Precious Achiuwa PG Austin Reaves SF Caleb Martin SG Bradley Beal UTIL Miles McBride,,Miles McBride,PG,18.56%,15.75
12,4579316818,King1073 (8/10),0,353.75,C Trayce Jackson-Davis F LeBron James G Kyrie Irving PF Julius Randle PG Jalen Brunson SF Caleb Martin SG Mikal Bridges UTIL Max Christie,,Daniel Gafford,C,17.78%,2
13,4578615428,bglover14 (19/20),0,353.25,C Victor Wembanyama F Devin Vassell G Tyus Jones PF Royce O'Neale PG Chris Paul SF Mikal Bridges SG Austin Reaves UTIL Rudy Gobert,,Jalen Brunson,PG,16.50%,43.75
14,4579392149,ocdobv (14/20),0,353,C Victor Wembanyama F Devin Vassell G Tyus Jones PF Royce O'Neale PG Chris Paul SF Mikal Bridges SG Austin Reaves UTIL Jusuf Nurkic,,Nickeil Alexander-Walker,G,15.68%,17.75
15,4578993633,wisconsinite3 (9/20),0,352.75,C Victor Wembanyama F Devin Vassell G Tyus Jones PF Kevin Durant PG Donte DiVincenzo SF Mikal Bridges SG Austin Reaves UTIL Trayce Jackson-Davis,,LeBron James,PF,15.51%,59
16,4578589732,zroth2 (11/20),0,351.75,C Victor Wembanyama F Royce O'Neale G Austin Reaves PF Rui Hachimura PG Chris Paul SF Mikal Bridges SG Devin Vassell UTIL Jusuf Nurkic,,Victor Wembanyama,C,15.33%,83
17,4579576859,jsolis75 (19/20),0,351.25,C Victor Wembanyama F Jaden McDaniels G Mike Conley PF Andrew Wiggins PG Cameron Payne SF Mikal Bridges SG Austin Reaves UTIL LeBron James,,Jamal Murray,G,13.06%,28
18,4579600360,dtadiello (1/20),0,349.25,C Victor Wembanyama F Naz Reid G Monte Morris PF Julius Randle PG Chris Paul SF Mikal Bridges SG Austin Reaves UTIL Russell Westbrook,,Bradley Beal,SG,12.49%,45.5
19,4579669503,ZQ1989 (15/20),0,347.75,C Victor Wembanyama F Julius Randle G Tyus Jones PF Jeremy Sochan PG Austin Reaves SF Caleb Martin SG Devin Vassell UTIL Jusuf Nurkic,,Luka Doncic,PG,12.27%,25.25
20,4579025735,Turbo1234 (7/15),0,347.5,C Julius Randle F Aaron Gordon G Austin Reaves PF OG Anunoby PG Tyrese Maxey SF Mikal Bridges SG Bradley Beal UTIL Caleb Martin,,Julius Randle,C,12.16%,49
20,4579426639,HighSt8kes (9/20),0,347.5,C Victor Wembanyama F Devin Vassell G Chris Paul PF Naz Reid PG Jalen Brunson SF Mikal Bridges SG Austin Reaves UTIL Trayce Jackson-Davis,,Russell Westbrook,PG,12.10%,28
22,4578817917,bigbluenow (8/20),0,347,C Victor Wembanyama F Royce O'Neale G Mikal Bridges PF Julius Randle PG Tyus Jones SF Josh Hart SG Devin Vassell UTIL Trayce Jackson-Davis,,Chris Paul,G,12.03%,34
22,4579685423,mikefacekillah (14/20),0,347,C Victor Wembanyama F Royce O'Neale G Mikal Bridges PF Julius Randle PG Tyus Jones SF Josh Hart SG Devin Vassell UTIL Trayce Jackson-Davis,,Precious Achiuwa,F,11.67%,23.5
24,4578864207,Willmatic (8/20),0,346.75,C Victor Wembanyama F Bradley Beal G Mikal Bridges PF Julius Randle PG Chris Paul SF Jaden McDaniels SG Devin Vassell UTIL Trayce Jackson-Davis,,Donte DiVincenzo,G,11.59%,17.25
25,4578832484,mcafeend (10/20),0,346.5,C Victor Wembanyama F Ryan Dunn G Monte Morris PF LeBron James PG Chris Paul SF Bradley Beal SG Austin Reaves UTIL Trayce Jackson-Davis,,Mikal Bridges,SG,11.48%,59.25
26,4579094445,R8DRFUENTES (3/7),0,346,C Victor Wembanyama F OG Anunoby G Austin Reaves PF Caleb Martin PG Tyrese Maxey SF Michael Porter Jr. SG Max Christie UTIL Klay Thompson,,Anthony Davis,C,11.34%,4.5
26,4579477147,WillieMcCoy,0,346,C Precious Achiuwa F Jeremy Sochan G Mikal Bridges PF Rui Hachimura PG Austin Reaves SF Josh Hart SG Anthony Edwards UTIL Julius Randle,,Jaylen Brown,F,10.60%,40.75
28,4579086260,mrrutexas (7/10),0,345.75,C Victor Wembanyama F Andrew Wiggins G Tyus Jones PF Julius Randle PG Austin Reaves SF Jaden McDaniels SG Devin Vassell UTIL Jusuf Nurkic,,Mike Conley,G,10.39%,19.5
28,4579333972,thugologist (6/20),0,345.75,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Jeremy Sochan PG Austin Reaves SF Caleb Martin SG Devin Vassell UTIL Trayce Jackson-Davis,,Payton Pritchard,PG,10.19%,14.75
28,4579752259,tblucker,0,345.75,C Jusuf Nurkic F Devin Vassell G Chris Paul PF Julius Randle PG Austin Reaves SF Mikal Bridges SG Bradley Beal UTIL Josh Hart,,Caleb Martin,SF,9.18%,35.25
31,4579504739,ShipMyMoney (9/20),0,345.25,C Victor Wembanyama F Rui Hachimura G Austin Reaves PF Julius Randle PG Chris Paul SF Jaden McDaniels SG Devin Vassell UTIL Andrew Wiggins,,Michael Porter Jr.,F,8.52%,31
32,4578985284,wwilder73 (19/20),0,344.75,C Victor Wembanyama F Kevin Durant G Dalton Knecht PF Julius Randle PG Austin Reaves SF Jaden McDaniels SG Devin Vassell UTIL Trayce Jackson-Davis,,Karl-Anthony Towns,UTIL,8.50%,35.25
33,4578750189,LBJ3XCHAMP (1/7),0,343.75,C Victor Wembanyama F LeBron James G Tyus Jones PF Caleb Martin PG Tyrese Maxey SF Devin Vassell SG Quentin Grimes UTIL Tre Jones,,Aaron Gordon,UTIL,7.70%,13.75
33,4579372745,Abutarik (2/2),0,343.75,C Rudy Gobert F Andrew Wiggins G Mikal Bridges PF Michael Porter Jr. PG Tyrese Maxey SF Josh Hart SG Austin Reaves UTIL Buddy Hield,,Jeremy Sochan,PF,7.42%,34.25
35,4579303413,RedWingsO6,0,343.5,C Victor Wembanyama F Nickeil Alexander-Walker G Ricky Council IV PF Julius Randle PG Tyrese Maxey SF Mikal Bridges SG Bradley Beal UTIL Precious Achiuwa,,Christian Braun,UTIL,7.41%,15.25
35,4579321566,aaryan1212 (10/14),0,343.5,C Kevin Durant F Andrew Wiggins G Mikal Bridges PF LeBron James PG Austin Reaves SF Nickeil Alexander-Walker SG Devin Vassell UTIL Tyus Jones,,Stephen Curry,PG,7.21%,50.25
35,4579816623,Drouvanjj,0,343.5,C Victor Wembanyama F Jonathan Kuminga G Donte DiVincenzo PF Julius Randle PG Tyrese Maxey SF Mikal Bridges SG Devin Vassell UTIL Tre Jones,,Monte Morris,PG,6.65%,22.5
38,4579692506,mkipe19 (17/20),0,343.25,C Jusuf Nurkic F LeBron James G Austin Reaves PF Jonathan Kuminga PG Chris Paul SF Mikal Bridges SG Kyrie Irving UTIL Monte Morris,,Cameron Payne,PG,6.39%,2.5
39,4579113446,brett6324 (15/20),0,342.75,C Julius Randle F LeBron James G Monte Morris PF Precious Achiuwa PG Austin Reaves SF OG Anunoby SG Mikal Bridges UTIL Stephen Curry,,Al Horford,PF,6.27%,29.5
39,4579195518,jackson_0824 (4/10),0,342.75,C Victor Wembanyama F Draymond Green G Austin Reaves PF Al Horford PG Tyus Jones SF Andrew Wiggins SG Derrick White UTIL Trayce Jackson-Davis,,Max Christie,G,6.23%,24.5
41,4578580750,Jakkoe (6/20),0,342.5,C Victor Wembanyama F Kevin Durant G Devin Vassell PF Andrew Wiggins PG Tyus Jones SF Jaden McDaniels SG Mikal Bridges UTIL Trayce Jackson-Davis,,Kristaps Porzingis,C,6.10%,17.5
42,4578770895,TyroneTanesha,0,342.25,C Victor Wembanyama F Bradley Beal G Devin Vassell PF LeBron James PG Austin Reaves SF Max Christie SG Miles McBride UTIL Trayce Jackson-Davis,,Jayson Tatum,SF,6.01%,62.75
43,4579540726,pjhennelly,0,342,C Trayce Jackson-Davis F Kevin Durant G Mikal Bridges PF LeBron James PG Tyus Jones SF Royce O'Neale SG Devin Vassell UTIL Austin Reaves,,Joel Embiid,UTIL,5.98%,42.25
44,4579695383,AshFrankNFL (9/9),0,341.75,C Victor Wembanyama F LeBron James G Austin Reaves PF Julius Randle PG Payton Pritchard SF Caleb Martin SG Nickeil Alexander-Walker UTIL Monte Morris,,Josh Hart,F,5.81%,41.5
45,4579365822,ferrarivigo (2/3),0,341.5,C Dereck Lively II F LeBron James G Chris Paul PF Josh Hart PG Russell Westbrook SF Mikal Bridges SG Austin Reaves UTIL Trayce Jackson-Davis,,Andrew Wiggins,UTIL,5.72%,45.5
46,4578424855,kobefan082409 (2/4),0,341.25,C Victor Wembanyama F Jaden McDaniels G Devin Vassell PF Royce O'Neale PG Tyus Jones SF Jayson Tatum SG Mikal Bridges UTIL Trayce Jackson-Davis,,Tyrese Maxey,PG,5.22%,65.5
46,4579273562,jdm01us,0,341.25,C Rudy Gobert F Bradley Beal G Russell Westbrook PF Guerschon Yabusele PG Austin Reaves SF Klay Thompson SG Mikal Bridges UTIL Tyrese Maxey,,Julian Champagnie,F,5.16%,14.5
48,4578558137,kbeezy559 (12/20),0,340.75,C Victor Wembanyama F Royce O'Neale G Monte Morris PF LeBron James PG Tyus Jones SF Jaden McDaniels SG Austin Reaves UTIL Rudy Gobert,,Rudy Gobert,C,5.15%,33.5
48,4579490201,zdolla16 (3/4),0,340.75,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Precious Achiuwa PG Austin Reaves SF Devin Vassell SG Mikal Bridges UTIL Naz Reid,,Brandin Podziemski,PG,5.13%,11.75
50,4578589730,zroth2 (9/20),0,340.5,C Victor Wembanyama F Royce O'Neale G Mikal Bridges PF Jeremy Sochan PG Chris Paul SF Bradley Beal SG Devin Vassell UTIL Trayce Jackson-Davis,,Anthony Edwards,SG,5.10%,49.5
50,4578967100,tommyh1399 (6/20),0,340.5,C Victor Wembanyama F Royce O'Neale G Devin Vassell PF Jeremy Sochan PG Chris Paul SF Bradley Beal SG Mikal Bridges UTIL Trayce Jackson-Davis,,Jonathan Kuminga,PF,5.05%,23
50,4579332201,craftylefty (15/20),0,340.5,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Andrew Wiggins PG Mike Conley SF Jaden McDaniels SG Austin Reaves UTIL Trayce Jackson-Davis,,Ryan Dunn,F,4.97%,10.75
53,4578773134,sjack106,0,340.25,C Victor Wembanyama F Mikal Bridges G Chris Paul PF Michael Porter Jr. PG Austin Reaves SF Klay Thompson SG Kelly Oubre Jr. UTIL Jaden McDaniels,,Klay Thompson,SG,4.71%,27.5
53,4578935219,jholland1981 (19/20),0,340.25,C Victor Wembanyama F Royce O'Neale G Chris Paul PF Naz Reid PG Jalen Brunson SF Andrew Wiggins SG Mikal Bridges UTIL Trayce Jackson-Davis,,Dennis Schroder,PG,4.67%,24
53,4579614127,kdgriffin12 (16/20),0,340.25,C Victor Wembanyama F Royce O'Neale G Chris Paul PF Naz Reid PG Jalen Brunson SF Andrew Wiggins SG Mikal Bridges UTIL Trayce Jackson-Davis,,Derrick White,SG,4.58%,31.25
56,4578679041,kabiman (12/20),0,339.75,C Trayce Jackson-Davis F Kevin Durant G Stephen Curry PF Julius Randle PG Chris Paul SF Caleb Martin SG Austin Reaves UTIL Royce O'Neale,,Jusuf Nurkic,C,4.55%,33.25
56,4579770197,SpeedRacer101 (16/20),0,339.75,C Victor Wembanyama F Bradley Beal G Tyus Jones PF Jeremy Sochan PG Chris Paul SF Mikal Bridges SG Devin Vassell UTIL Trayce Jackson-Davis,,Guerschon Yabusele,F,3.71%,21.5
58,4578759563,Justin0462 (5/10),0,339.5,C Victor Wembanyama F Devin Vassell G Mikal Bridges PF Josh Hart PG Tyrese Maxey SF Jaden McDaniels SG Miles McBride UTIL Tyus Jones,,Kyrie Irving,SG,3.35%,51.75
58,4579220839,jgAllDay (3/20),0,339.5,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Caleb Martin PG Russell Westbrook SF Devin Vassell SG Austin Reaves UTIL Trayce Jackson-Davis,,Rui Hachimura,UTIL,2.82%,28.5
60,4579249520,loegs14 (2/20),0,339.25,C Naz Reid F Julius Randle G Tyrese Maxey PF Precious Achiuwa PG Mike Conley SF Jayson Tatum SG Austin Reaves UTIL Andrew Wiggins,,Keldon Johnson,F,2.66%,7.25
61,4579576846,jsolis75 (6/20),0,338.75,C Victor Wembanyama F LeBron James G Russell Westbrook PF Al Horford PG Monte Morris SF Andrew Wiggins SG Austin Reaves UTIL Ryan Dunn,,Buddy Hield,SG,2.58%,7
62,4579720581,Trudi0247 (5/10),0,338.5,C Victor Wembanyama F Kevin Durant G Dalton Knecht PF Jeremy Sochan PG Austin Reaves SF Royce O'Neale SG Devin Vassell UTIL Trayce Jackson-Davis,,Dalton Knecht,SG,2.44%,27.25
63,4578589723,zroth2 (2/20),0,338.25,C Victor Wembanyama F Jaden McDaniels G Chris Paul PF Naz Reid PG Jalen Brunson SF Mikal Bridges SG Devin Vassell UTIL Austin Reaves,,Dereck Lively II,C,2.16%,28
63,4578737005,Stree (2/20),0,338.25,C Trayce Jackson-Davis F Jayson Tatum G Tyus Jones PF Naz Reid PG Austin Reaves SF Mikal Bridges SG Devin Vassell UTIL LeBron James,,Stephon Castle,SG,2.05%,13
63,4579768677,KMasonbx (6/20),0,338.25,C Trayce Jackson-Davis F LeBron James G Russell Westbrook PF Precious Achiuwa PG Kyrie Irving SF Caleb Martin SG Austin Reaves UTIL Kevin Durant,,Draymond Green,F,1.90%,32
66,4579504775,dang_ling (8/13),0,338,C Kevin Durant F Michael Porter Jr. G Tyrese Maxey PF Royce O'Neale PG Jalen Brunson SF Caleb Martin SG Austin Reaves UTIL Monte Morris,,Sam Hauser,F,1.49%,2.5
66,4579640411,darkknyt (4/20),0,338,C Victor Wembanyama F Julius Randle G Monte Morris PF Jeremy Sochan PG Chris Paul SF Mikal Bridges SG Devin Vassell UTIL Jusuf Nurkic,,Kelly Oubre Jr.,SG,1.48%,23
68,4578675336,Skele1 (1/2),0,337.75,C Julius Randle F Jaylen Brown G Mike Conley PF Josh Hart PG Jalen Brunson SF Mikal Bridges SG Austin Reaves UTIL Precious Achiuwa,,Jrue Holiday,UTIL,1.41%,0
69,4578681978,cgage (10/15),0,337.5,C Naz Reid F Michael Porter Jr. G Mikal Bridges PF Royce O'Neale PG Austin Reaves SF Andrew Wiggins SG Payton Pritchard UTIL Victor Wembanyama,,PJ Washington,F,1.29%,22.75
69,4578926358,wicked_mumbles (15/20),0,337.5,C Victor Wembanyama F Julius Randle G Austin Reaves PF Naz Reid PG Chris Paul SF Andrew Wiggins SG Devin Vassell UTIL Tyus Jones,,Paul George,F,1.22%,30.5
69,4579645443,CamdensDad (12/20),0,337.5,C Victor Wembanyama F Royce O'Neale G Austin Reaves PF Naz Reid PG Tyus Jones SF Jayson Tatum SG Devin Vassell UTIL Caleb Martin,,Gabe Vincent,G,0.92%,13.25
69,4579807090,cwthrow24 (20/20),0,337.5,C Victor Wembanyama F Bradley Beal G Austin Reaves PF Royce O'Neale PG Chris Paul SF Mikal Bridges SG Devin Vassell UTIL Daniel Gafford,,Quentin Grimes,UTIL,0.88%,24.75
73,4579308092,ayybesmooth (8/20),0,337.25,C Victor Wembanyama F Kevin Durant G Devin Vassell PF Jeremy Sochan PG Austin Reaves SF Nickeil Alexander-Walker SG Mikal Bridges UTIL Ryan Dunn,,Harrison Barnes,PF,0.80%,7.25
73,4579595187,Cstephens0717,0,337.25,C Naz Reid F Jonathan Kuminga G Austin Reaves PF LeBron James PG Tyrese Maxey SF Mikal Bridges SG Klay Thompson UTIL Al Horford,,Peyton Watson,PF,0.77%,10.75
75,4578719880,ZeekyDK3013 (2/20),0,337,C Victor Wembanyama F Mikal Bridges G Chris Paul PF Sam Hauser PG Jalen Brunson SF Devin Vassell SG Austin Reaves UTIL Trayce Jackson-Davis,,Naji Marshall,PF,0.74%,6
76,4579528900,I3uythatone,0,336.5,C Al Horford F Michael Porter Jr. G Russell Westbrook PF Julius Randle PG Anthony Edwards SF Mikal Bridges SG Austin Reaves UTIL Tyus Jones,,Cam Reddish,SF,0.71%,11.75
77,4578969892,meyers2305 (16/20),0,336.25,C Victor Wembanyama F Royce O'Neale G Tyus Jones PF LeBron James PG Mike Conley SF Devin Vassell SG Austin Reaves UTIL Trayce Jackson-Davis,,Julian Strawther,SF,0.67%,9.5
77,4579052131,timothyandstacy (9/20),0,336.25,C Victor Wembanyama F Royce O'Neale G Tyus Jones PF LeBron James PG Mike Conley SF Devin Vassell SG Austin Reaves UTIL Trayce Jackson-Davis,,Ricky Council IV,SG,0.63%,0
77,4579651084,Paul322,0,336.25,C Victor Wembanyama F Jaden McDaniels G Jalen Brunson PF Kevin Durant PG Mike Conley SF Mikal Bridges SG Max Christie UTIL Caleb Martin,,Lindy Waters III,F,0.57%,0
80,4578609988,happyrip (1/20),0,336,C Rudy Gobert F Royce O'Neale G Austin Reaves PF LeBron James PG Miles McBride SF Caleb Martin SG Mikal Bridges UTIL Joel Embiid,,Kevon Looney,C,0.44%,1.5
80,4579651591,rigbak (2/20),0,336,C Victor Wembanyama F LeBron James G Devin Vassell PF Naz Reid PG Chris Paul SF Caleb Martin SG Mikal Bridges UTIL Tyus Jones,,Spencer Dinwiddie,G,0.42%,8.25
80,4579664429,Tr0ubl35 (6/20),0,336,C Victor Wembanyama F Kevin Durant G Austin Reaves PF Naz Reid PG Chris Paul SF Caleb Martin SG Mikal Bridges UTIL Daniel Gafford,,Oso Ighodaro,PF,0.40%,1.25
83,4579389038,shipitplz (7/20),0,335.75,C Trayce Jackson-Davis F LeBron James G Tyus Jones PF Naz Reid PG Chris Paul SF Mikal Bridges SG Austin Reaves UTIL Kevin Durant,,Kyle Anderson,F,0.33%,0
84,4578849545,mmoore114 (17/20),0,335.25,C Victor Wembanyama F Naz Reid G Tyus Jones PF Precious Achiuwa PG Derrick White SF Caleb Martin SG Austin Reaves UTIL LeBron James,,Tre Jones,UTIL,0.31%,23.75
85,4579262879,Jp1710 (3/3),0,334.75,C Victor Wembanyama F Max Christie G Bradley Beal PF Josh Hart PG Tyus Jones SF OG Anunoby SG Austin Reaves UTIL Trayce Jackson-Davis,,Kyle Lowry,G,0.24%,15.75
86,4579520597,on1and2 (8/8),0,334.5,C Trayce Jackson-Davis F Kevin Durant G Tyus Jones PF Caleb Martin PG Donte DiVincenzo SF Mikal Bridges SG Austin Reaves UTIL Nikola Jokic,,Jalen Pickett,SG,0.22%,0
86,4579789679,GreyPoupon (20/20),0,334.5,C Julius Randle F Bradley Beal G Anthony Edwards PF Rui Hachimura PG Mike Conley SF Mikal Bridges SG Devin Vassell UTIL Austin Reaves,,Mason Plumlee,UTIL,0.21%,8.5
88,4578615421,bglover14 (12/20),0,334.25,C Victor Wembanyama F Jaden McDaniels G Tyus Jones PF Julius Randle PG Chris Paul SF Devin Vassell SG Austin Reaves UTIL Jusuf Nurkic,,Josh Okogie,F,0.20%,12
88,4578750807,Davidmwtx (9/11),0,334.25,C Victor Wembanyama F OG Anunoby G Austin Reaves PF Josh Hart PG Miles McBride SF Mikal Bridges SG Klay Thompson UTIL Dereck Lively II,,D'Angelo Russell,G,0.18%,0
88,4578794425,davis2543 (20/20),0,334.25,C Trayce Jackson-Davis F Caleb Martin G Stephen Curry PF Jeremy Sochan PG Tyrese Maxey SF Mikal Bridges SG Jamal Murray UTIL Royce O'Neale,,Josh Minott,SF,0.15%,6.5
91,4579614126,kdgriffin12 (15/20),0,334,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Royce O'Neale PG Chris Paul SF Mikal Bridges SG Donte DiVincenzo UTIL Trayce Jackson-Davis,,Luke Kornet,UTIL,0.11%,25.5
92,4578571029,sts224,0,333.75,C Dereck Lively II F Mikal Bridges G Tyrese Maxey PF Jeremy Sochan PG Chris Paul SF OG Anunoby SG Austin Reaves UTIL Rudy Gobert,,Maxi Kleber,C,0.10%,9
92,4579192322,byrnard (1/2),0,333.75,C Trayce Jackson-Davis F Naz Reid G Austin Reaves PF Julius Randle PG Tyrese Maxey SF Jaylen Brown SG Kyrie Irving UTIL Jaden McDaniels,,Gary Payton II,UTIL,0.09%,5.25
92,4579274930,Rocknrolla51 (8/20),0,333.75,C Victor Wembanyama F Ryan Dunn G Monte Morris PF LeBron James PG Chris Paul SF Royce O'Neale SG Austin Reaves UTIL Rudy Gobert,,Charles Bassey,C,0.08%,0
95,4578604003,Spizzwolf (8/20),0,333.5,C Victor Wembanyama F Kevin Durant G Devin Vassell PF Naz Reid PG Chris Paul SF Josh Okogie SG Mikal Bridges UTIL Austin Reaves,,Moses Moody,G,0.08%,0
96,4579592558,Njcirigliano,0,333.25,C Nikola Jokic F Julius Randle G Quentin Grimes PF Precious Achiuwa PG Monte Morris SF Nickeil Alexander-Walker SG Austin Reaves UTIL Victor Wembanyama,,DeAndre Jordan,UTIL,0.06%,6.5
97,4579321278,aaryan1212 (8/14),0,333,C Julius Randle F Nickeil Alexander-Walker G Devin Vassell PF LeBron James PG Austin Reaves SF Mikal Bridges SG Miles McBride UTIL Kevin Durant,,Hunter Tyson,SF,0.05%,0
98,4578929071,CharlesTemming (10/20),0,332.75,C Victor Wembanyama F Kevin Durant G Tyus Jones PF Julius Randle PG Monte Morris SF Andrew Wiggins SG Devin Vassell UTIL Trayce Jackson-Davis,,Neemias Queta,UTIL,0.05%,8.25
98,4579338345,Chance1389 (6/20),0,332.75,C Trayce Jackson-Davis F LeBron James G Tyus Jones PF Caleb Martin PG Stephen Curry SF Nickeil Alexander-Walker SG Austin Reaves UTIL Kevin Durant,,Christian Koloko,C,0.03%,11
98,4579576857,jsolis75 (17/20),0,332.75,C Victor Wembanyama F Andrew Wiggins G Mike Conley PF OG Anunoby PG Chris Paul SF Josh Hart SG Mikal Bridges UTIL Trayce Jackson-Davis,,Zach Collins,C,0.03%,0
101,4578684276,jodeo78 (13/20),0,332.25,C Victor Wembanyama F Kevin Durant G Donte DiVincenzo PF Naz Reid PG Chris Paul SF Andrew Wiggins SG Mikal Bridges UTIL Trayce Jackson-Davis,,Jericho Sims,C,0.02%,0
101,4578728377,ccman1707 (17/20),0,332.25,C Victor Wembanyama F Rui Hachimura G Austin Reaves PF LeBron James PG Chris Paul SF Jaden McDaniels SG Devin Vassell UTIL Monte Morris,,Sandro Mamukelashvili,C,0.02%,0
101,4578914880,sgtmcsquiggles (16/20),0,332.25,C Guerschon Yabusele F Andrew Wiggins G Bradley Beal PF Julius Randle PG Tyus Jones SF Mikal Bridges SG Devin Vassell UTIL LeBron James,,Olivier-Maxence Prosper,SF,0.02%,0
101,4579540220,zen555 (19/20),0,332.25,C Victor Wembanyama F Jaden McDaniels G Tyrese Maxey PF Caleb Martin PG Anthony Edwards SF Mikal Bridges SG Miles McBride UTIL Daniel Gafford,,Bronny James,SG,0.02%,0
101,4579625287,Anthonykorobellis (8/20),0,332.25,C Trayce Jackson-Davis F Caleb Martin G Tyrese Maxey PF Precious Achiuwa PG Anthony Edwards SF Mikal Bridges SG Miles McBride UTIL Nikola Jokic,,Eric Gordon,F,0.02%,0
106,4578664192,TT8607 (15/20),0,332,C Victor Wembanyama F Devin Vassell G Mike Conley PF Jeremy Sochan PG Chris Paul SF Mikal Bridges SG Austin Reaves UTIL OG Anunoby,,Reggie Jackson,PG,0.02%,12
106,4578725278,TeamLocker55,0,332,C Naz Reid F Caleb Martin G Kyrie Irving PF LeBron James PG Donte DiVincenzo SF Michael Porter Jr. SG Mikal Bridges UTIL Tyrese Maxey,,Dario Saric,UTIL,0.01%,0
108,4578974464,RoyalPain21 (11/20),0,331.75,C Victor Wembanyama F Royce O'Neale G Devin Vassell PF Kevin Durant PG Chris Paul SF Jaden McDaniels SG Mikal Bridges UTIL Trayce Jackson-Davis,,Spencer Jones,F,0.01%,0
108,4579321969,seminolefs (3/20),0,331.75,C Victor Wembanyama F Kevin Durant G Mikal Bridges PF Royce O'Neale PG Chris Paul SF Jaden McDaniels SG Devin Vassell UTIL Trayce Jackson-Davis,,Andre Drummond,UTIL,0.01%,0
108,4579692500,mkipe19 (11/20),0,331.75,C Victor Wembanyama F Jaden McDaniels G Austin Reaves PF Precious Achiuwa PG Anthony Edwards SF OG Anunoby SG Mikal Bridges UTIL Christian Braun,,Jarred Vanderbilt,PF,0.01%,0
108,4579699017,STAV (10/20),0,331.75,C Julius Randle F Jonathan Kuminga G Austin Reaves PF Al Horford PG Jalen Brunson SF Nickeil Alexander-Walker SG Mikal Bridges UTIL Kevin Durant,,TyTy Washington Jr.,PG,0.01%,0
112,4578731739,FUMBLESOPLENTY,0,331.5,C Victor Wembanyama F Dalton Knecht G Tyrese Maxey PF Michael Porter Jr. PG Stephen Curry SF Jaden McDaniels SG Donte DiVincenzo UTIL Caleb Martin,,Trey Alexander,G,0.01%,0
112,4579195516,jackson_0824 (2/10),0,331.5,C Trayce Jackson-Davis F Draymond Green G Tyus Jones PF LeBron James PG Austin Reaves SF Andrew Wiggins SG Max Christie UTIL Kevin Durant,,DaRon Holmes II,UTIL,0.01%,0
