Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
648,4554353353,thewizardofbozz (2/4),0,304.75,C Victor Wembanyama F Santi Aldama G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Jonas Valanciunas,,,
648,4554425956,invertedcheese (13/20),0,304.75,C Jay Huff F Amen Thompson G Stephen Curry PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
648,4555300377,jbuddpicks (10/20),0,304.75,C Jonas Valanciunas F Draymond Green G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
648,4555317326,JdHawkk (1/20),0,304.75,C Jonas Valanciunas F Santi Aldama G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
648,4555401436,lostories (5/20),0,304.75,C Jonas Valanciunas F Santi Aldama G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
648,4555448370,cb_hanson (6/20),0,304.75,C Jonas Valanciunas F Santi Aldama G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
648,4555571201,the_Dean221 (2/3),0,304.75,C Jonas Valanciunas F Rui Hachimura G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Marcus Smart UTIL Anthony Davis,,,
648,4555582720,SpeedRacer101 (3/20),0,304.75,C Yves Missi F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
648,4555594512,kcan8689 (2/8),0,304.75,C Jonas Valanciunas F Dillon Brooks G Anthony Edwards PF Jaren Jackson Jr. PG Kevin Porter Jr. SF Herbert Jones SG Marcus Smart UTIL Anthony Davis,,,
648,4555649165,xXxPLOSIVE (1/2),0,304.75,C Jonas Valanciunas F Santi Aldama G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
648,4555712130,reem_geez (10/20),0,304.75,C Victor Wembanyama F Justin Champagnie G Kevin Porter Jr. PF Julius Randle PG Scotty Pippen Jr. SF Jaylen Wells SG Amen Thompson UTIL Anthony Davis,,,
668,4552913605,oxenduck (10/20),0,304.5,C Jonas Valanciunas F Norman Powell G Dejounte Murray PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
668,4553646385,jtchancey (16/20),0,304.5,C Jonas Valanciunas F Amen Thompson G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
668,4554125579,hittinmiddle (6/18),0,304.5,C Jonas Valanciunas F Amen Thompson G Scotty Pippen Jr. PF Brandon Clarke PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
668,4555014030,Thegoldcobra (14/20),0,304.5,C Jonas Valanciunas F Norman Powell G Dejounte Murray PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
668,4555117131,jeffylube (15/20),0,304.5,C Jonas Valanciunas F Norman Powell G Scotty Pippen Jr. PF DeMar DeRozan PG Dejounte Murray SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
668,4555124994,KMasonbx (12/20),0,304.5,C Victor Wembanyama F John Collins G De'Aaron Fox PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Jonas Valanciunas,,,
668,4555219695,yjd168 (4/14),0,304.5,C Domantas Sabonis F Norman Powell G Scotty Pippen Jr. PF Jonathan Kuminga PG De'Aaron Fox SF Justin Champagnie SG Malik Monk UTIL Yves Missi,,,
668,4555267571,dallasmike44 (20/20),0,304.5,C Anthony Davis F Jonathan Kuminga G Marcus Smart PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL D'Angelo Russell,,,
668,4555545377,TheKid2430 (10/20),0,304.5,C Victor Wembanyama F Amen Thompson G Jared Butler PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
668,4555550659,brockstar5 (3/20),0,304.5,C Jonas Valanciunas F Jonathan Kuminga G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Marcus Smart UTIL Anthony Davis,,,
678,4552982814,willoc729 (4/20),0,304.25,C Jonas Valanciunas F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4552990872,RoosterSlinky (3/5),0,304.25,C Victor Wembanyama F Brandon Clarke G CJ McCollum PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
678,4553030103,gregr1224 (18/20),0,304.25,C Jonas Valanciunas F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4553633249,Heritage1 (1/2),0,304.25,C Ivica Zubac F Santi Aldama G Chris Paul PF Jonathan Kuminga PG Keyonte George SF Norman Powell SG Jalen Green UTIL Jeremy Sochan,,,
678,4553647649,jokerdpo,0,304.25,C Jonas Valanciunas F Rui Hachimura G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4554151268,BigMart11 (5/20),0,304.25,C Victor Wembanyama F Santi Aldama G Scotty Pippen Jr. PF Brandon Clarke PG Marcus Smart SF Justin Champagnie SG CJ McCollum UTIL Anthony Davis,,,
678,4554482940,mvpkg (20/20),0,304.25,C Jonas Valanciunas F Santi Aldama G Stephen Curry PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
678,4555117128,jeffylube (12/20),0,304.25,C Alperen Sengun F Lauri Markkanen G D'Angelo Russell PF Rui Hachimura PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
678,4555278436,Kgabes11 (10/20),0,304.25,C Jonas Valanciunas F Rui Hachimura G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4555300386,jbuddpicks (19/20),0,304.25,C Jonas Valanciunas F Julian Champagnie G Scotty Pippen Jr. PF Santi Aldama PG Anthony Edwards SF Norman Powell SG Marcus Smart UTIL Anthony Davis,,,
678,4555385037,pantherpitt (17/20),0,304.25,C Victor Wembanyama F Santi Aldama G Scotty Pippen Jr. PF Brandon Clarke PG CJ McCollum SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
678,4555417393,bwnoles (5/5),0,304.25,C Jonas Valanciunas F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4555448459,Dr_Two_Inch (8/20),0,304.25,C Victor Wembanyama F Santi Aldama G Marcus Smart PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Anthony Davis,,,
678,4555478617,fatboy788 (10/10),0,304.25,C Jonas Valanciunas F Justin Champagnie G Stephen Curry PF Jonathan Kuminga PG Dejounte Murray SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
678,4555622656,nickfromcwe (8/20),0,304.25,C Jonas Valanciunas F Jake LaRavia G Stephen Curry PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
678,4555634052,nole91 (2/20),0,304.25,C Jonas Valanciunas F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
678,4555669331,bulldog0202 (11/20),0,304.25,C Victor Wembanyama F Justin Champagnie G De'Aaron Fox PF Jeremy Sochan PG Scotty Pippen Jr. SF Bilal Coulibaly SG Trey Murphy III UTIL Jonas Valanciunas,,,
678,4555702298,ajimale08 (12/20),0,304.25,C Victor Wembanyama F Brandon Clarke G Dejounte Murray PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Jalen Green UTIL Domantas Sabonis,,,
678,4555750030,alago015 (12/20),0,304.25,C Victor Wembanyama F Brandon Clarke G Scotty Pippen Jr. PF Santi Aldama PG CJ McCollum SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
678,4555789120,ccman1707 (6/20),0,304.25,C Jonas Valanciunas F Rui Hachimura G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
698,4552870690,venus44 (5/20),0,304,C Jonas Valanciunas F DeMar DeRozan G Chris Paul PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4553000561,Tr0ubl35 (8/20),0,304,C Victor Wembanyama F Dalton Knecht G Scotty Pippen Jr. PF Santi Aldama PG Marcus Smart SF Justin Champagnie SG Jalen Green UTIL Anthony Davis,,,
698,4553237805,bpcologna (9/20),0,304,C Jonas Valanciunas F DeMar DeRozan G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Jared Butler SF Justin Champagnie SG CJ McCollum UTIL Anthony Davis,,,
698,4553328960,Shabue1,0,304,C Jonas Valanciunas F DeMar DeRozan G Chris Paul PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4553793161,zekafreak (17/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Carlton Carrington UTIL Anthony Davis,,,
698,4553828675,jjax33 (1/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaylen Wells SG Jalen Green UTIL Anthony Davis,,,
698,4554687559,artillero1 (8/20),0,304,C Victor Wembanyama F Dalton Knecht G Jalen Green PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4554820971,zjsorenson (11/20),0,304,C Victor Wembanyama F Dalton Knecht G Jalen Green PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555125000,KMasonbx (18/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Carlton Carrington UTIL Anthony Davis,,,
698,4555172380,ThatStunna (18/20),0,304,C Victor Wembanyama F Dalton Knecht G Jalen Green PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555245118,yjd168 (13/14),0,304,C Walker Kessler F John Collins G Dejounte Murray PF Julius Randle PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Jonathan Kuminga,,,
698,4555246177,zroth2 (10/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Carlton Carrington UTIL Anthony Davis,,,
698,4555317283,Dhadron (11/20),0,304,C Jonas Valanciunas F Jaren Jackson Jr. G Stephen Curry PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555385040,pantherpitt (20/20),0,304,C Victor Wembanyama F Dalton Knecht G Jalen Green PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555477876,falstaff64 (10/20),0,304,C Jonas Valanciunas F DeMar DeRozan G Scotty Pippen Jr. PF Santi Aldama PG Chris Paul SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555550660,brockstar5 (4/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaylen Wells SG Jalen Green UTIL Anthony Davis,,,
698,4555670174,Prazracing (6/20),0,304,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Carlton Carrington UTIL Anthony Davis,,,
698,4555759981,melonthumper (17/20),0,304,C Jonas Valanciunas F DeMar DeRozan G Scotty Pippen Jr. PF Santi Aldama PG Chris Paul SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
698,4555790118,dopewest (9/11),0,304,C Jonas Valanciunas F Santi Aldama G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Victor Wembanyama,,,
698,4555797592,ianhayden (18/20),0,304,C Jonas Valanciunas F Rui Hachimura G De'Aaron Fox PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
718,4553118426,akumakill (12/20),0,303.75,C Jonas Valanciunas F Amen Thompson G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
718,4553593342,FomoYet (11/20),0,303.75,C Jonas Valanciunas F Amen Thompson G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
718,4554034207,GoldenMonkey2011 (11/20),0,303.75,C Jonas Valanciunas F Amen Thompson G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
718,4554286345,webthekid (5/20),0,303.75,C Jonas Valanciunas F Julius Randle G Dejounte Murray PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
718,4554560480,Sajohnson98 (16/20),0,303.75,C Jonas Valanciunas F Julius Randle G Dejounte Murray PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
718,4554905139,emperordune55 (15/20),0,303.75,C Jonas Valanciunas F Santi Aldama G Chris Paul PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
718,4555007685,markt35 (15/20),0,303.75,C Jonas Valanciunas F Santi Aldama G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Chris Paul SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
718,4555163783,foransound (10/20),0,303.75,C Jonas Valanciunas F John Collins G Norman Powell PF Julius Randle PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
718,4555225375,JSauce15 (5/6),0,303.75,C Jonas Valanciunas F Bilal Coulibaly G De'Aaron Fox PF Jonathan Kuminga PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
718,4555448458,Dr_Two_Inch (7/20),0,303.75,C Jonas Valanciunas F Santi Aldama G Chris Paul PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
718,4555545371,TheKid2430 (4/20),0,303.75,C Jonas Valanciunas F John Collins G Jared Butler PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Anthony Davis,,,
718,4555545383,TheKid2430 (16/20),0,303.75,C Victor Wembanyama F Jaylen Wells G Jared Butler PF Jonathan Kuminga PG Scotty Pippen Jr. SF Justin Champagnie SG Anthony Edwards UTIL Anthony Davis,,,
718,4555545650,jgreenblatt (19/20),0,303.75,C Jonas Valanciunas F Julius Randle G Scotty Pippen Jr. PF Jake LaRavia PG Dejounte Murray SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
718,4555718922,greyghost106 (1/3),0,303.75,C Yves Missi F Herbert Jones G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Trey Murphy III SG Marcus Smart UTIL Domantas Sabonis,,,
718,4555725916,greyghost106 (2/3),0,303.75,C Yves Missi F Herbert Jones G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Trey Murphy III SG Marcus Smart UTIL Domantas Sabonis,,,
718,4555742013,greyghost106 (3/3),0,303.75,C Yves Missi F Herbert Jones G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Trey Murphy III SG Marcus Smart UTIL Domantas Sabonis,,,
734,4552982830,willoc729 (20/20),0,303.5,C Domantas Sabonis F Rui Hachimura G Scotty Pippen Jr. PF Santi Aldama PG Jordan Poole SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
734,4553390971,alexk14 (1/3),0,303.5,C Jonas Valanciunas F Trey Murphy III G Anthony Edwards PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Domantas Sabonis,,,
734,4553548649,misterpost (11/20),0,303.5,C Anthony Davis F Norman Powell G CJ McCollum PF Santi Aldama PG Marcus Smart SF Trey Murphy III SG Jaylen Wells UTIL D'Angelo Russell,,,
734,4555014035,Thegoldcobra (19/20),0,303.5,C Domantas Sabonis F Rui Hachimura G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
734,4555094380,morlune (19/20),0,303.5,C Jonas Valanciunas F Jaylen Wells G Stephen Curry PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Norman Powell UTIL Anthony Davis,,,
734,4555224824,ct510 (2/4),0,303.5,C Jonas Valanciunas F Jaren Jackson Jr. G Johnny Davis PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Trey Murphy III UTIL Anthony Davis,,,
734,4555246185,zroth2 (18/20),0,303.5,C Domantas Sabonis F Rui Hachimura G Scotty Pippen Jr. PF Santi Aldama PG Marcus Smart SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
734,4555491734,kevinroach (10/10),0,303.5,C Jonas Valanciunas F Rui Hachimura G Kevin Porter Jr. PF DeMar DeRozan PG Dejounte Murray SF Justin Champagnie SG Jalen Green UTIL Alperen Sengun,,,
734,4555545635,jgreenblatt (4/20),0,303.5,C Jonas Valanciunas F Justin Champagnie G Stephen Curry PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaylen Wells SG Norman Powell UTIL Anthony Davis,,,
734,4555637199,ijawking20 (2/3),0,303.5,C Jonas Valanciunas F Jaren Jackson Jr. G Dejounte Murray PF Herbert Jones PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
734,4555744029,Zhalp28 (18/20),0,303.5,C Jonas Valanciunas F Norman Powell G Stephen Curry PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
734,4555757910,waitandsee4 (7/20),0,303.5,C Jonas Valanciunas F Trey Murphy III G CJ McCollum PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
734,4555769007,haggs11 (3/10),0,303.5,C Jonas Valanciunas F Brandon Clarke G Scotty Pippen Jr. PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Anthony Edwards UTIL Victor Wembanyama,,,
734,4555776318,Firedog50 (7/20),0,303.5,C Jonas Valanciunas F Trey Murphy III G De'Aaron Fox PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
748,4553168076,sutoor99 (12/17),0,303.25,C Victor Wembanyama F Santi Aldama G Dejounte Murray PF Brandon Clarke PG De'Aaron Fox SF Justin Champagnie SG Marcus Smart UTIL Jonas Valanciunas,,,
748,4553677089,darkknyt (2/20),0,303.25,C Jonas Valanciunas F Jake LaRavia G Dejounte Murray PF Jaren Jackson Jr. PG Jared Butler SF Justin Champagnie SG Anthony Edwards UTIL Domantas Sabonis,,,
748,4555278034,wallstruss (1/10),0,303.25,C Jonas Valanciunas F Amen Thompson G De'Aaron Fox PF Jaren Jackson Jr. PG Jared Butler SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
748,4555597560,cedthebeast (7/8),0,303.25,C Jonas Valanciunas F DeMar DeRozan G Stephen Curry PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
748,4555670171,Prazracing (3/20),0,303.25,C Jonas Valanciunas F Santi Aldama G Dejounte Murray PF Jaren Jackson Jr. PG Carlton Carrington SF Justin Champagnie SG Stephon Castle UTIL Victor Wembanyama,,,
748,4555699567,SeanyB231 (3/6),0,303.25,C Jonas Valanciunas F Santi Aldama G Dalton Knecht PF Jeremy Sochan PG Scotty Pippen Jr. SF Rui Hachimura SG Anthony Edwards UTIL Domantas Sabonis,,,
748,4555744015,Zhalp28 (4/20),0,303.25,C Jonas Valanciunas F DeMar DeRozan G Stephen Curry PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
748,4555813014,Veljeezy (6/6),0,303.25,C Victor Wembanyama F Justin Champagnie G Norman Powell PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Amen Thompson SG CJ McCollum UTIL Jonas Valanciunas,,,
756,4552757070,jbeef86,0,303,C Walker Kessler F Jaren Jackson Jr. G D'Angelo Russell PF Naz Reid PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
756,4552928356,DaBurg33 (5/10),0,303,C Jonas Valanciunas F Amen Thompson G De'Aaron Fox PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Jaren Jackson Jr.,,,
756,4552944573,lozingitall (1/20),0,303,C Jonas Valanciunas F DeMar DeRozan G Jalen Green PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
756,4553858472,CharlesTemming (16/20),0,303,C Jonas Valanciunas F Amen Thompson G De'Aaron Fox PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
756,4554135855,hittinmiddle (10/18),0,303,C Domantas Sabonis F Trey Murphy III G Dejounte Murray PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Anthony Edwards,,,
756,4554894252,sweatsak2000,0,303,C Anthony Davis F Jaren Jackson Jr. G Scotty Pippen Jr. PF DeMar DeRozan PG Marcus Smart SF Justin Champagnie SG Jalen Green UTIL Jonas Valanciunas,,,
756,4555169712,justinty53 (11/20),0,303,C Jonas Valanciunas F Amen Thompson G Anthony Edwards PF Deni Avdija PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
756,4555172366,ThatStunna (4/20),0,303,C Jonas Valanciunas F Dalton Knecht G Kevin Porter Jr. PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Anthony Edwards UTIL Anthony Davis,,,
756,4555264816,pittdogg33 (8/20),0,303,C Jonas Valanciunas F DeMar DeRozan G Marcus Smart PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jalen Green UTIL Anthony Davis,,,
756,4555605591,snajuice (7/20),0,303,C Jonas Valanciunas F DeMar DeRozan G Jalen Green PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
756,4555795337,haggs11 (8/10),0,303,C Victor Wembanyama F Rui Hachimura G Dejounte Murray PF Herbert Jones PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
767,4553424268,sbogunovich83 (3/5),0,302.75,C Jonas Valanciunas F Jonathan Kuminga G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Stephen Curry,,,
767,4554151272,BigMart11 (9/20),0,302.75,C Jonas Valanciunas F Amen Thompson G Scotty Pippen Jr. PF Santi Aldama PG CJ McCollum SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
767,4555169709,justinty53 (8/20),0,302.75,C Jonas Valanciunas F Santi Aldama G Anthony Edwards PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
767,4555456154,NoKaneNoGame (4/20),0,302.75,C Victor Wembanyama F Julius Randle G Jared Butler PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
767,4555549375,DaddyRaks (5/20),0,302.75,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Julius Randle PG Scotty Pippen Jr. SF Brandon Boston Jr. SG Marcus Smart UTIL Anthony Davis,,,
767,4555571293,hbcards (3/3),0,302.75,C Victor Wembanyama F Amen Thompson G Kevin Porter Jr. PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Malik Monk UTIL Anthony Davis,,,
767,4555750884,beefym (3/3),0,302.75,C Yves Missi F Bilal Coulibaly G Carlton Carrington PF Brandon Clarke PG Stephen Curry SF Trey Murphy III SG Jalen Green UTIL Dejounte Murray,,,
774,4553239282,az350z (18/20),0,302.5,C Domantas Sabonis F Dalton Knecht G Kevin Porter Jr. PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Rui Hachimura SG Marcus Smart UTIL Anthony Davis,,,
774,4553547211,futurehendrix1 (11/20),0,302.5,C Jonas Valanciunas F Amen Thompson G De'Aaron Fox PF Herbert Jones PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
774,4555246736,JonTalley77 (13/20),0,302.5,C Jonas Valanciunas F Lauri Markkanen G Scotty Pippen Jr. PF Santi Aldama PG Dejounte Murray SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
774,4555700855,USaki2meISaki2U (9/20),0,302.5,C Jonas Valanciunas F Norman Powell G Dejounte Murray PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
774,4555712140,reem_geez (20/20),0,302.5,C Anthony Davis F Santi Aldama G Kevin Porter Jr. PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Norman Powell SG Jordan Poole UTIL Jonas Valanciunas,,,
774,4555742990,smitters23 (2/3),0,302.5,C Victor Wembanyama F Brandon Clarke G Scotty Pippen Jr. PF Santi Aldama PG Marcus Smart SF Herbert Jones SG Amen Thompson UTIL Anthony Davis,,,
774,4555759971,melonthumper (7/20),0,302.5,C Jonas Valanciunas F DeMar DeRozan G Trey Murphy III PF Santi Aldama PG Scotty Pippen Jr. SF Jake LaRavia SG Marcus Smart UTIL Anthony Davis,,,
781,4553180312,Willmatic (15/20),0,302.25,C Domantas Sabonis F Brandon Clarke G D'Angelo Russell PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
