Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9,4551404129,Sajohnson98 (14/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Russell Westbrook PF Jalen Williams PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Jordan Poole,SG,23.40%,58.75
9,4551566878,bbilly14 (4/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Russell Westbrook PF Jalen Williams PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Julian Strawther,SF,21.98%,35.25
9,4551620669,morlune (5/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Jordan Poole PF Jalen Williams PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Nikola Jokic,,Michael Porter Jr.,PF,19.34%,29.25
9,4551630739,FantasyGuru13 (7/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Carlton Carrington PF Jalen Williams PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Luka Doncic,UTIL,17.57%,76.25
9,4551636188,wicked_mumbles (3/20),0,401.5,C Nikola Jokic F Justin Champagnie G Russell Westbrook PF Jalen Williams PG Carlton Carrington SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Miles McBride,SG,15.45%,16.5
9,4551828036,seminolefs (9/20),0,401.5,C Jonas Valanciunas F Justin Champagnie G Carlton Carrington PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Marvin Bagley III,C,14.46%,8
9,4551847501,nole91 (2/20),0,401.5,C Nikola Jokic F Julian Strawther G Jordan Poole PF Jalen Williams PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Jonas Valanciunas,,Christian Braun,SF,12.74%,19.5
9,4551970867,schneiderman8 (12/20),0,401.5,C Nikola Jokic F Justin Champagnie G Jordan Poole PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Jonas Valanciunas,,Scottie Barnes,SF,12.00%,59.5
9,4552028267,iBetOnJesus (10/20),0,401.5,C Nikola Jokic F Justin Champagnie G Carlton Carrington PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Jayson Tatum,F,11.43%,48.25
9,4552097101,bwnoles (4/5),0,401.5,C Nikola Jokic F Justin Champagnie G Russell Westbrook PF Jalen Williams PG Jordan Poole SF Julian Strawther SG Carlton Carrington UTIL Jonas Valanciunas,,Shai Gilgeous-Alexander,G,11.05%,38
9,4552116521,willoc729 (8/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Jordan Poole PF Jalen Williams PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Nikola Jokic,,Jalen Brunson,G,10.09%,53.5
9,4552124513,togami82 (6/20),0,401.5,C Nikola Jokic F Justin Champagnie G Carlton Carrington PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Mason Plumlee,UTIL,9.34%,19.75
9,4552178354,chenderson9 (18/20),0,401.5,C Jonas Valanciunas F Justin Champagnie G Jalen Brunson PF Jaren Jackson Jr. PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Nikola Jokic,,Jrue Holiday,PG,9.16%,36.5
9,4552180735,slicknative (2/20),0,401.5,C Jonas Valanciunas F Julian Strawther G Russell Westbrook PF Jalen Williams PG Jordan Poole SF Justin Champagnie SG Carlton Carrington UTIL Nikola Jokic,,Tyler Herro,UTIL,8.83%,40.5
9,4552253122,mrsjgul (5/10),0,401.5,C Jonas Valanciunas F Justin Champagnie G Carlton Carrington PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Isaiah Joe,SF,8.01%,5.25
9,4552270854,afranke (2/20),0,401.5,C Jonas Valanciunas F Justin Champagnie G Russell Westbrook PF Jalen Williams PG Carlton Carrington SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Haywood Highsmith,F,7.99%,24.75
27,4551363364,Tr0ubl35 (9/20),0,400.75,C Jonas Valanciunas F Justin Champagnie G Ja Morant PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Bilal Coulibaly,F,7.27%,35
27,4551989009,wwilder73 (7/20),0,400.75,C Nikola Jokic F Justin Champagnie G Ja Morant PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Marcus Smart,SG,7.18%,10
27,4552208312,geranemo (18/20),0,400.75,C Jonas Valanciunas F Justin Champagnie G Ja Morant PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Jaylen Brown,G,7.15%,35.25
30,4552266436,castledale79 (3/10),0,400,C Nikola Jokic F Justin Champagnie G Luka Doncic PF Haywood Highsmith PG Jared Butler SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Kristaps Porzingis,C,6.94%,41
31,4552055025,LatinaKitten (10/20),0,399.75,C Nikola Jokic F Julian Strawther G Jared Butler PF Precious Achiuwa PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Luka Doncic,,Bam Adebayo,UTIL,6.93%,54
31,4552084115,tommyh1399 (1/20),0,399.75,C Nikola Jokic F Julian Strawther G Russell Westbrook PF Precious Achiuwa PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Luka Doncic,,Santi Aldama,F,6.86%,18.5
33,4551726574,gregr1224 (4/20),0,399.25,C Nikola Jokic F Justin Champagnie G Luka Doncic PF Precious Achiuwa PG Jordan Poole SF Julian Strawther SG Miles McBride UTIL Jonas Valanciunas,,Royce O'Neale,PF,6.74%,41
33,4552335656,dantron (9/20),0,399.25,C Jonas Valanciunas F Julian Strawther G Russell Westbrook PF OG Anunoby PG Jordan Poole SF Justin Champagnie SG CJ McCollum UTIL Nikola Jokic,,Cason Wallace,SG,6.09%,21.25
35,4551363366,Tr0ubl35 (11/20),0,398.75,C Jonas Valanciunas F Scottie Barnes G Russell Westbrook PF Aaron Wiggins PG Jordan Poole SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Isaiah Hartenstein,C,5.99%,36.5
35,4551402787,disturbedspooon (6/20),0,398.75,C Jonas Valanciunas F Scottie Barnes G Russell Westbrook PF Aaron Wiggins PG Jordan Poole SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Anthony Gill,PF,5.88%,9.5
35,4551548525,BigMart11 (4/20),0,398.75,C Jonas Valanciunas F Scottie Barnes G Julian Strawther PF Aaron Wiggins PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,RJ Barrett,SF,4.67%,33
35,4551608349,Alicia050820 (4/8),0,398.75,C Nikola Jokic F Scottie Barnes G Julian Strawther PF Aaron Wiggins PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Aaron Wiggins,SF,4.66%,12.75
39,4552256367,onemoh (5/20),0,398.25,C Jonas Valanciunas F Julian Strawther G Ja Morant PF Oso Ighodaro PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Luguentz Dort,SF,4.64%,29.75
40,4552155530,DaDood11 (19/20),0,398,C Jonas Valanciunas F Bilal Coulibaly G Miles McBride PF Jaren Jackson Jr. PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Jalen Williams,PF,4.63%,50
41,4551955468,ShipMyMoney (12/20),0,395,C Jonas Valanciunas F Mikal Bridges G Duncan Robinson PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,CJ McCollum,UTIL,4.41%,36.25
41,4552071170,love245555 (9/20),0,395,C Jonas Valanciunas F Scottie Barnes G Jared Butler PF OG Anunoby PG Jordan Poole SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Herbert Jones,SF,4.27%,35.5
43,4551855522,nlowejr (18/20),0,394.5,C Jonas Valanciunas F OG Anunoby G Russell Westbrook PF Josh Hart PG Jordan Poole SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Jakob Poeltl,C,4.23%,41.75
44,4552014350,ShaidyAdvice (11/20),0,393.75,C Nikola Jokic F Brandon Clarke G Jalen Brunson PF OG Anunoby PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Cade Cunningham,PG,4.19%,71.5
44,4552274853,Bartman4223,0,393.75,C Jonas Valanciunas F Justin Champagnie G Russell Westbrook PF OG Anunoby PG Carlton Carrington SF Royce O'Neale SG Jordan Poole UTIL Nikola Jokic,,Payton Pritchard,UTIL,4.01%,37
46,4551548533,BigMart11 (12/20),0,393.5,C Jonas Valanciunas F Royce O'Neale G Jrue Holiday PF Jayson Tatum PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Jimmy Butler,F,3.84%,40.75
47,4551653568,FomoYet (20/20),0,393.25,C Jonas Valanciunas F Mikal Bridges G Jordan Poole PF Josh Hart PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,PJ Washington,PF,3.84%,23.75
47,4551654726,GoldenMonkey2011 (17/20),0,393.25,C Jonas Valanciunas F Mikal Bridges G Jordan Poole PF Josh Hart PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Yves Missi,C,3.61%,22.75
47,4551726806,LorenzoStax (7/20),0,393.25,C Jonas Valanciunas F Julian Strawther G Mikal Bridges PF Josh Hart PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Dereck Lively II,UTIL,3.33%,21
47,4551750326,rjnelson2012 (20/20),0,393.25,C Jonas Valanciunas F Justin Champagnie G Mikal Bridges PF Josh Hart PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Ja Morant,G,3.30%,61.25
47,4551921544,mvpkg (20/20),0,393.25,C Jonas Valanciunas F Justin Champagnie G Mikal Bridges PF Josh Hart PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Derrick White,UTIL,3.23%,31.5
47,4552055027,LatinaKitten (12/20),0,393.25,C Nikola Jokic F Mikal Bridges G Julian Strawther PF Josh Hart PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Jaylen Wells,SG,3.18%,8.25
47,4552140201,lklk88088 (11/20),0,393.25,C Nikola Jokic F Julian Strawther G Jared Butler PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Ja Morant,,Devin Booker,SG,3.16%,34.5
47,4552148114,justajoe2u (4/10),0,393.25,C Nikola Jokic F Justin Champagnie G Jared Butler PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Ja Morant,,Alex Caruso,F,3.02%,25
47,4552243919,dak2bd (9/20),0,393.25,C Nikola Jokic F Julian Strawther G Russell Westbrook PF OG Anunoby PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Ja Morant,,Jaren Jackson Jr.,UTIL,2.75%,55.25
56,4551402795,disturbedspooon (14/20),0,393,C Jonas Valanciunas F Justin Champagnie G Jalen Brunson PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Mikal Bridges UTIL Nikola Jokic,,Tobias Harris,PF,2.61%,25.25
56,4551535587,timothyandstacy (16/20),0,393,C Nikola Jokic F Julian Strawther G Miles McBride PF Jalen Williams PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Klay Thompson,F,2.54%,28.25
56,4551693895,kawhisenberg (2/20),0,393,C Nikola Jokic F Mikal Bridges G Jalen Brunson PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Jonas Valanciunas,,Jericho Sims,UTIL,2.27%,1
56,4551828046,seminolefs (19/20),0,393,C Jonas Valanciunas F Justin Champagnie G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Grayson Allen,G,2.26%,30.5
56,4551908684,OrangeUmbrella (15/20),0,393,C Jonas Valanciunas F Justin Champagnie G Jalen Brunson PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Mikal Bridges UTIL Nikola Jokic,,Precious Achiuwa,PF,2.23%,28
56,4551920456,DaddyRaks (9/20),0,393,C Nikola Jokic F Julian Strawther G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Desmond Bane,SG,2.22%,27.5
56,4552070984,marcuswek (2/20),0,393,C Nikola Jokic F Julian Strawther G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Tyus Jones,PG,2.22%,29.25
56,4552084133,tommyh1399 (19/20),0,393,C Jonas Valanciunas F Julian Strawther G Jalen Brunson PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Mikal Bridges UTIL Nikola Jokic,,Gradey Dick,SG,2.21%,37.5
56,4552243922,dak2bd (12/20),0,393,C Jonas Valanciunas F Julian Strawther G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Malik Beasley,UTIL,2.19%,34
56,4552265732,Ocin_D_Clown (15/20),0,393,C Jonas Valanciunas F Justin Champagnie G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Nikola Jokic,,Brandon Ingram,F,2.13%,12.25
56,4552335648,dantron (1/20),0,393,C Nikola Jokic F Justin Champagnie G Jalen Brunson PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Jake LaRavia,PF,2.10%,16
67,4551387416,MikePerez64 (14/20),0,392.25,C Nikola Jokic F Mikal Bridges G Julian Strawther PF Royce O'Neale PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Kristaps Porzingis,,Daniel Gafford,C,2.07%,23.5
67,4551716614,cheddabisque (3/3),0,392.25,C Jonas Valanciunas F OG Anunoby G Jordan Poole PF Michael Porter Jr. PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Duncan Robinson,G,2.06%,32
67,4552143693,cb_hanson (10/20),0,392.25,C Nikola Jokic F Justin Champagnie G Mikal Bridges PF Royce O'Neale PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Kristaps Porzingis,,Ochai Agbaji,UTIL,2.06%,6
67,4552254015,beastmode2423 (18/20),0,392.25,C Nikola Jokic F Justin Champagnie G Luka Doncic PF Brandon Clarke PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jericho Sims,,Quentin Grimes,SG,2.00%,3.5
71,4551570932,goblue7985 (7/20),0,392,C Jonas Valanciunas F Klay Thompson G Scottie Barnes PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Trey Murphy III,UTIL,1.98%,35.25
72,4551371206,akumakill (19/20),0,391.25,C Jonas Valanciunas F Brandon Clarke G Jordan Poole PF Royce O'Neale PG Russell Westbrook SF OG Anunoby SG Carlton Carrington UTIL Nikola Jokic,,Spencer Dinwiddie,UTIL,1.96%,14
73,4551404124,Sajohnson98 (9/20),0,390.5,C Nikola Jokic F Julian Strawther G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Bam Adebayo,,Terry Rozier,G,1.85%,6.25
73,4551455698,JdHawkk (5/20),0,390.5,C Nikola Jokic F Julian Strawther G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Bam Adebayo,,Kyrie Irving,SG,1.80%,50
73,4551482329,cjp66 (3/20),0,390.5,C Nikola Jokic F Julian Strawther G Russell Westbrook PF OG Anunoby PG Jordan Poole SF Justin Champagnie SG Carlton Carrington UTIL Bam Adebayo,,Sam Hauser,PF,1.68%,1.25
73,4551511448,UglyLovely (4/20),0,390.5,C Nikola Jokic F Julian Strawther G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Bam Adebayo,,Brandon Clarke,PF,1.63%,40
73,4551517424,webthekid (9/20),0,390.5,C Nikola Jokic F Justin Champagnie G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Bam Adebayo,,Dejounte Murray,G,1.29%,52.25
73,4551804647,Big_Bank_Hank_780 (13/20),0,390.5,C Nikola Jokic F Justin Champagnie G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Bam Adebayo,,Jaime Jaquez Jr.,PF,1.24%,8.5
73,4551944127,Willmatic (5/20),0,390.5,C Nikola Jokic F Justin Champagnie G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Bam Adebayo,,Brandon Boston Jr.,F,1.03%,17
73,4551959704,Archangelaaron (2/20),0,390.5,C Nikola Jokic F Justin Champagnie G Spencer Dinwiddie PF Jalen Williams PG Russell Westbrook SF Julian Strawther SG Jordan Poole UTIL Jonas Valanciunas,,Kevin Love,UTIL,1.02%,19.5
73,4552071167,love245555 (6/20),0,390.5,C Nikola Jokic F Justin Champagnie G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Bam Adebayo,,Bradley Beal,F,1.01%,26.25
73,4552084117,tommyh1399 (3/20),0,390.5,C Nikola Jokic F Justin Champagnie G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Bam Adebayo,,Oso Ighodaro,PF,1.00%,10.5
73,4552125308,jbrighton76 (9/20),0,390.5,C Nikola Jokic F Julian Strawther G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Bam Adebayo,,Jalen Duren,C,0.94%,19.25
73,4552131808,archiea (9/20),0,390.5,C Nikola Jokic F Justin Champagnie G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Julian Strawther SG Carlton Carrington UTIL Bam Adebayo,,Jay Huff,UTIL,0.83%,26.75
73,4552372745,celebrationbob (5/20),0,390.5,C Nikola Jokic F Justin Champagnie G Russell Westbrook PF OG Anunoby PG Carlton Carrington SF Julian Strawther SG Jordan Poole UTIL Bam Adebayo,,Kenrich Williams,UTIL,0.81%,6.5
86,4551952716,l800Eddie (9/20),0,390.25,C Nikola Jokic F Royce O'Neale G Jalen Brunson PF Precious Achiuwa PG Russell Westbrook SF Justin Champagnie SG Mikal Bridges UTIL Jonas Valanciunas,,Karl-Anthony Towns,C,0.76%,0
87,4551460620,B_Mcafee90 (6/20),0,390,C Nikola Jokic F Justin Champagnie G Russell Westbrook PF OG Anunoby PG Ja Morant SF Julian Strawther SG Jordan Poole UTIL Isaiah Stewart,,Luke Kornet,C,0.72%,6.25
88,4551363367,Tr0ubl35 (12/20),0,389.5,C Jonas Valanciunas F Jalen Williams G Jordan Poole PF Peyton Watson PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Tim Hardaway Jr.,SG,0.69%,16.75
88,4551597314,erjake (11/20),0,389.5,C Jonas Valanciunas F Jalen Williams G Russell Westbrook PF Peyton Watson PG Jordan Poole SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Scotty Pippen Jr.,PG,0.56%,7
88,4552109085,imadeit110 (6/20),0,389.5,C Jonas Valanciunas F Brandon Clarke G Luka Doncic PF Anthony Gill PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Alexandre Sarr,C,0.52%,0
91,4551477705,ilovethakush (6/20),0,389.25,C Jonas Valanciunas F Luguentz Dort G Jrue Holiday PF Jaren Jackson Jr. PG Russell Westbrook SF Justin Champagnie SG Trey Murphy III UTIL Nikola Jokic,,Chris Boucher,UTIL,0.46%,0
91,4552116514,willoc729 (1/20),0,389.25,C Jonas Valanciunas F Julian Strawther G Luka Doncic PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Tyler Herro,,Aaron Gordon,PF,0.44%,0
91,4552148118,justajoe2u (8/10),0,389.25,C Jonas Valanciunas F Julian Strawther G Luka Doncic PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Tyler Herro,,Jaden Ivey,PG,0.37%,27
91,4552184656,mofophins (5/5),0,389.25,C Nikola Jokic F Bilal Coulibaly G Ja Morant PF Haywood Highsmith PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Simone Fontecchio,PF,0.32%,14
95,4551387404,MikePerez64 (2/20),0,389,C Nikola Jokic F Justin Champagnie G Jared Butler PF Royce O'Neale PG Russell Westbrook SF Bilal Coulibaly SG Julian Strawther UTIL Luka Doncic,,Nikola Jovic,F,0.30%,0
95,4551810504,monarch11 (2/20),0,389,C Jonas Valanciunas F Justin Champagnie G Luka Doncic PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Duncan Robinson UTIL Nikola Jokic,,Marcus Sasser,G,0.30%,0
95,4552122645,mrjbnuts13 (5/20),0,389,C Nikola Jokic F Justin Champagnie G Luka Doncic PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Duncan Robinson UTIL Jonas Valanciunas,,Johnny Davis,SF,0.28%,18.25
95,4552194678,djf88 (1/3),0,389,C Jonas Valanciunas F Justin Champagnie G Luka Doncic PF Peyton Watson PG Russell Westbrook SF Julian Strawther SG Duncan Robinson UTIL Nikola Jokic,,Hunter Tyson,UTIL,0.28%,7
99,4551320970,AllyAngel44,0,388.75,C Nikola Jokic F Scottie Barnes G Julian Strawther PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Jonas Valanciunas,,Davion Mitchell,SG,0.25%,12.25
99,4551482346,cjp66 (20/20),0,388.75,C Jonas Valanciunas F Scottie Barnes G Russell Westbrook PF OG Anunoby PG Carlton Carrington SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Isaiah Stewart,C,0.24%,17.25
99,4551885859,lucianoverylucky,0,388.75,C Nikola Jokic F Julian Strawther G Scottie Barnes PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Jonas Valanciunas,,Josh Okogie,SF,0.22%,15
99,4551949113,SeanOReilly1988 (9/20),0,388.75,C Jonas Valanciunas F Scottie Barnes G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Ajay Mitchell,G,0.21%,21.25
99,4552037823,ga33 (12/20),0,388.75,C Jonas Valanciunas F Mikal Bridges G Luka Doncic PF Anthony Gill PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Ronald Holland II,SF,0.14%,9.25
99,4552106343,Trudi0247 (4/13),0,388.75,C Jonas Valanciunas F Mikal Bridges G Luka Doncic PF Anthony Gill PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Neemias Queta,UTIL,0.13%,16.75
99,4552175645,chrisdouglass (3/3),0,388.75,C Jonas Valanciunas F Julian Strawther G Cason Wallace PF Royce O'Neale PG Luka Doncic SF Justin Champagnie SG Grayson Allen UTIL Nikola Jokic,,Jonathan Mogbo,UTIL,0.12%,26.25
99,4552228465,hoodmaster (10/15),0,388.75,C Jonas Valanciunas F Mikal Bridges G Luka Doncic PF Anthony Gill PG Russell Westbrook SF Justin Champagnie SG Julian Strawther UTIL Nikola Jokic,,Jeremiah Robinson-Earl,UTIL,0.11%,14.75
107,4551583209,TheKid2430 (9/20),0,388.25,C Nikola Jokic F Royce O'Neale G Julian Strawther PF Jayson Tatum PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Monte Morris,PG,0.11%,22
108,4551340886,Thegoldcobra (20/20),0,388,C Jonas Valanciunas F Mikal Bridges G Russell Westbrook PF OG Anunoby PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Nikola Jokic,,Jamal Murray,SG,0.09%,0
108,4551363374,Tr0ubl35 (19/20),0,388,C Nikola Jokic F Mikal Bridges G Russell Westbrook PF OG Anunoby PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Jamison Battle,SF,0.08%,0
108,4551457498,rooneytoons (5/7),0,388,C Jonas Valanciunas F Mikal Bridges G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Nikola Jokic,,Al Horford,PF,0.08%,0
108,4551503266,amjennison25 (8/20),0,388,C Jonas Valanciunas F Mikal Bridges G Jordan Poole PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Carlton Carrington UTIL Nikola Jokic,,Alec Burks,G,0.08%,0
108,4551548465,BigMart11 (1/20),0,388,C Nikola Jokic F Mikal Bridges G Carlton Carrington PF OG Anunoby PG Russell Westbrook SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,Drew Peterson,PF,0.08%,0
