Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4563697562,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jalen Suggs (37026798) (LOCKED),Jordan Poole (37026805) (LOCKED),OG Anunoby (37026854) (LOCKED),Jonathan Kuminga (37026881),Goga Bitadze (37026910) (LOCKED),Mike Conley (37026982),Bilal Coulibaly (37026927) (LOCKED),Kristaps Porzingis (37026796) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
4563697563,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jrue Holiday (37026942) (LOCKED),Klay Thompson (37026988),Bilal Coulibaly (37026927) (LOCKED),Jayson Tatum (37026744) (LOCKED),Goga Bitadze (37026910) (LOCKED),Austin Reaves (37026858),Jonathan Kuminga (37026881),Julius Randle (37026792),,2. Your current lineup is listed next to each entry (blank for reservations)
4563697564,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jordan Poole (37026805) (LOCKED),Derrick White (37026821) (LOCKED),Justin Champagnie (37026970) (LOCKED),Kevin Durant (37026771),Goga Bitadze (37026910) (LOCKED),Mike Conley (37026982),Jonathan Kuminga (37026881),Austin Reaves (37026858),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4563697565,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jrue Holiday (37026942) (LOCKED),Derrick White (37026821) (LOCKED),Bilal Coulibaly (37026927) (LOCKED),Jonathan Kuminga (37026881),Goga Bitadze (37026910) (LOCKED),Shaedon Sharpe (37026873),Klay Thompson (37026988),Anthony Davis (37026740),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4563697566,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jrue Holiday (37026942) (LOCKED),Anthony Black (37027031) (LOCKED),Bilal Coulibaly (37026927) (LOCKED),Jonathan Kuminga (37026881),Kristaps Porzingis (37026796) (LOCKED),Jordan Poole (37026805) (LOCKED),LeBron James (37026748),Klay Thompson (37026988),,5. For faster processing only include entries you are changing in the file you upload
4563697567,NBA $30K Four Point Play [20 Entry Max],171753215,$4,Jrue Holiday (37026942) (LOCKED),Buddy Hield (37026973),Jayson Tatum (37026744) (LOCKED),Jonathan Kuminga (37026881),Kevon Looney (37027075),Mike Conley (37026982),Toumani Camara (37027005),Anthony Davis (37026740),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,SG,Kentavious Caldwell-Pope (37027028) (LOCKED),Kentavious Caldwell-Pope,37027028,SG/G/UTIL,4400,NYK@ORL 12/15/2024 06:00PM ET,ORL,18.15
,,,,,,,,,,,,,PF/C,Brandon Clarke (37027035),Brandon Clarke,37027035,PF/C/F/UTIL,4300,MEM@LAL 12/15/2024 09:30PM ET,MEM,17.57
,,,,,,,,,,,,,C,Jaxson Hayes (37027039),Jaxson Hayes,37027039,C/UTIL,4300,MEM@LAL 12/15/2024 09:30PM ET,LAL,15.27
,,,,,,,,,,,,,PG/SG,Anthony Black (37027031) (LOCKED),Anthony Black,37027031,PG/SG/G/UTIL,4300,NYK@ORL 12/15/2024 06:00PM ET,ORL,20.27
,,,,,,,,,,,,,SF,Jaden McDaniels (37027041),Jaden McDaniels,37027041,SF/F/UTIL,4200,MIN@SAS 12/15/2024 07:00PM ET,MIN,21.96
,,,,,,,,,,,,,C,Charles Bassey (37027048),Charles Bassey,37027048,C/UTIL,4200,MIN@SAS 12/15/2024 07:00PM ET,SAS,13.06
,,,,,,,,,,,,,PG/SG,Cole Anthony (37027044) (LOCKED),Cole Anthony,37027044,PG/SG/G/UTIL,4200,NYK@ORL 12/15/2024 06:00PM ET,ORL,11.24
,,,,,,,,,,,,,PG/SG,Dalano Banton (37027059),Dalano Banton,37027059,PG/SG/G/UTIL,4100,POR@PHX 12/15/2024 08:00PM ET,POR,19.40
,,,,,,,,,,,,,PF/C,Jarred Vanderbilt (37027050),Jarred Vanderbilt,37027050,PF/C/F/UTIL,4100,MEM@LAL 12/15/2024 09:30PM ET,LAL,0
,,,,,,,,,,,,,SG/SF,Quentin Grimes (37027054),Quentin Grimes,37027054,SG/SF/F/G/UTIL,4100,DAL@GSW 12/15/2024 08:30PM ET,DAL,17.15
,,,,,,,,,,,,,PG/SG,Donte DiVincenzo (37027071),Donte DiVincenzo,37027071,PG/SG/G/UTIL,4000,MIN@SAS 12/15/2024 07:00PM ET,MIN,20.62
,,,,,,,,,,,,,PF/C,Jabari Walker (37027077),Jabari Walker,37027077,PF/C/F/UTIL,4000,POR@PHX 12/15/2024 08:00PM ET,POR,8.86
,,,,,,,,,,,,,SF/PF,Jake LaRavia (37027067),Jake LaRavia,37027067,SF/PF/F/UTIL,4000,MEM@LAL 12/15/2024 09:30PM ET,MEM,22.16
,,,,,,,,,,,,,PG/SG,Miles McBride (37027063) (LOCKED),Miles McBride,37027063,PG/SG/G/UTIL,4000,NYK@ORL 12/15/2024 06:00PM ET,NYK,20.86
,,,,,,,,,,,,,SF/PF,Tristan da Silva (37027081) (LOCKED),Tristan da Silva,37027081,SF/PF/F/UTIL,4000,NYK@ORL 12/15/2024 06:00PM ET,ORL,15.05
,,,,,,,,,,,,,C,Kevon Looney (37027075),Kevon Looney,37027075,C/UTIL,4000,DAL@GSW 12/15/2024 08:30PM ET,GSW,19.67
,,,,,,,,,,,,,SF/PF,Kyshawn George (37027093) (LOCKED),Kyshawn George,37027093,SF/PF/F/UTIL,3900,BOS@WAS 12/15/2024 06:00PM ET,WAS,19.47
,,,,,,,,,,,,,PF/C,Oso Ighodaro (37027099),Oso Ighodaro,37027099,PF/C/F/UTIL,3900,POR@PHX 12/15/2024 08:00PM ET,PHX,11.80
,,,,,,,,,,,,,SG/SF,Jaylen Wells (37027085),Jaylen Wells,37027085,SG/SF/F/G/UTIL,3900,MEM@LAL 12/15/2024 09:30PM ET,MEM,19.92
,,,,,,,,,,,,,C,Mitchell Robinson (37027097) (LOCKED),Mitchell Robinson,37027097,C/UTIL,3900,NYK@ORL 12/15/2024 06:00PM ET,NYK,0
,,,,,,,,,,,,,PF/C,Jonathan Isaac (37027103) (LOCKED),Jonathan Isaac,37027103,PF/C/F/UTIL,3900,NYK@ORL 12/15/2024 06:00PM ET,ORL,17.49
,,,,,,,,,,,,,PG,Spencer Dinwiddie (37027090),Spencer Dinwiddie,37027090,PG/G/UTIL,3900,DAL@GSW 12/15/2024 08:30PM ET,DAL,17.18
,,,,,,,,,,,,,PG,Jared Butler (37027124) (LOCKED),Jared Butler,37027124,PG/G/UTIL,3800,BOS@WAS 12/15/2024 06:00PM ET,WAS,11.67
,,,,,,,,,,,,,SG/SF,Nickeil Alexander-Walker (37027116),Nickeil Alexander-Walker,37027116,SG/SF/F/G/UTIL,3800,MIN@SAS 12/15/2024 07:00PM ET,MIN,19.08
,,,,,,,,,,,,,SG/SF,Max Christie (37027107),Max Christie,37027107,SG/SF/F/G/UTIL,3800,MEM@LAL 12/15/2024 09:30PM ET,LAL,13.20
,,,,,,,,,,,,,PF,Vince Williams Jr. (37027121),Vince Williams Jr.,37027121,PF/F/UTIL,3800,MEM@LAL 12/15/2024 09:30PM ET,MEM,14.75
,,,,,,,,,,,,,C,Christian Wood (37027127),Christian Wood,37027127,C/UTIL,3800,MEM@LAL 12/15/2024 09:30PM ET,LAL,0
,,,,,,,,,,,,,PG/SG,Jaden Hardy (37027112),Jaden Hardy,37027112,PG/SG/G/UTIL,3800,DAL@GSW 12/15/2024 08:30PM ET,DAL,11.16
,,,,,,,,,,,,,C,Marvin Bagley III (37027129) (LOCKED),Marvin Bagley III,37027129,C/UTIL,3700,BOS@WAS 12/15/2024 06:00PM ET,WAS,9.65
,,,,,,,,,,,,,C,Neemias Queta (37027139) (LOCKED),Neemias Queta,37027139,C/UTIL,3700,BOS@WAS 12/15/2024 06:00PM ET,BOS,15.48
,,,,,,,,,,,,,PG/SG,Gabe Vincent (37027131),Gabe Vincent,37027131,PG/SG/G/UTIL,3700,MEM@LAL 12/15/2024 09:30PM ET,LAL,8.72
,,,,,,,,,,,,,PF/C,Precious Achiuwa (37027135) (LOCKED),Precious Achiuwa,37027135,PF/C/F/UTIL,3700,NYK@ORL 12/15/2024 06:00PM ET,NYK,17.81
,,,,,,,,,,,,,SF,Josh Okogie (37027143),Josh Okogie,37027143,SF/F/UTIL,3600,POR@PHX 12/15/2024 08:00PM ET,PHX,14.21
,,,,,,,,,,,,,C,Trayce Jackson-Davis (37027141),Trayce Jackson-Davis,37027141,C/UTIL,3600,DAL@GSW 12/15/2024 08:30PM ET,GSW,17.83
,,,,,,,,,,,,,C,Luke Kornet (37027146) (LOCKED),Luke Kornet,37027146,C/UTIL,3500,BOS@WAS 12/15/2024 06:00PM ET,BOS,15.63
,,,,,,,,,,,,,PG,Blake Wesley (37027151),Blake Wesley,37027151,PG/G/UTIL,3500,MIN@SAS 12/15/2024 07:00PM ET,SAS,8.59
,,,,,,,,,,,,,SG,Cam Spencer (37027158),Cam Spencer,37027158,SG/G/UTIL,3500,MEM@LAL 12/15/2024 09:30PM ET,MEM,12.67
,,,,,,,,,,,,,SF,Gary Payton II (37027148),Gary Payton II,37027148,SF/F/UTIL,3500,DAL@GSW 12/15/2024 08:30PM ET,GSW,12.09
,,,,,,,,,,,,,PF/C,Maxi Kleber (37027154),Maxi Kleber,37027154,PF/C/F/UTIL,3500,DAL@GSW 12/15/2024 08:30PM ET,DAL,7.32
,,,,,,,,,,,,,SF/PF,Cam Reddish (37027166),Cam Reddish,37027166,SF/PF/F/UTIL,3400,MEM@LAL 12/15/2024 09:30PM ET,LAL,10.29
,,,,,,,,,,,,,SG/SF,Gary Harris (37027161) (LOCKED),Gary Harris,37027161,SG/SF/F/G/UTIL,3400,NYK@ORL 12/15/2024 06:00PM ET,ORL,8.31
,,,,,,,,,,,,,SG/SF,Lindy Waters III (37027170),Lindy Waters III,37027170,SG/SF/F/G/UTIL,3400,DAL@GSW 12/15/2024 08:30PM ET,GSW,12.8
,,,,,,,,,,,,,SG/SF,Johnny Davis (37027178) (LOCKED),Johnny Davis,37027178,SG/SF/F/G/UTIL,3300,BOS@WAS 12/15/2024 06:00PM ET,WAS,7.83
,,,,,,,,,,,,,PF,Ryan Dunn (37027175),Ryan Dunn,37027175,PF/F/UTIL,3300,POR@PHX 12/15/2024 08:00PM ET,PHX,13.35
,,,,,,,,,,,,,SF,Kris Murray (37027189),Kris Murray,37027189,SF/F/UTIL,3300,POR@PHX 12/15/2024 08:00PM ET,POR,9.5
,,,,,,,,,,,,,C,Christian Koloko (37027187),Christian Koloko,37027187,C/UTIL,3300,MEM@LAL 12/15/2024 09:30PM ET,LAL,6.78
,,,,,,,,,,,,,SF/PF,Caleb Houstan (37027183) (LOCKED),Caleb Houstan,37027183,SF/PF/F/UTIL,3300,NYK@ORL 12/15/2024 06:00PM ET,ORL,2.34
,,,,,,,,,,,,,PG/SG,Cameron Payne (37027192) (LOCKED),Cameron Payne,37027192,PG/SG/G/UTIL,3300,NYK@ORL 12/15/2024 06:00PM ET,NYK,17.59
,,,,,,,,,,,,,PG/SG,Malaki Branham (37027212),Malaki Branham,37027212,PG/SG/G/UTIL,3200,MIN@SAS 12/15/2024 07:00PM ET,SAS,11.03
,,,,,,,,,,,,,PG,Monte Morris (37027209),Monte Morris,37027209,PG/G/UTIL,3200,POR@PHX 12/15/2024 08:00PM ET,PHX,10.66
,,,,,,,,,,,,,SG/SF,John Konchar (37027204),John Konchar,37027204,SG/SF/F/G/UTIL,3200,MEM@LAL 12/15/2024 09:30PM ET,MEM,9.33
,,,,,,,,,,,,,SF/PF,Jett Howard (37027200) (LOCKED),Jett Howard,37027200,SF/PF/F/UTIL,3200,NYK@ORL 12/15/2024 06:00PM ET,ORL,7.6
,,,,,,,,,,,,,SF/PF,Kyle Anderson (37027196),Kyle Anderson,37027196,SF/PF/F/UTIL,3200,DAL@GSW 12/15/2024 08:30PM ET,GSW,14.25
,,,,,,,,,,,,,PF/C,Anthony Gill (37027218) (LOCKED),Anthony Gill,37027218,PF/C/F/UTIL,3100,BOS@WAS 12/15/2024 06:00PM ET,WAS,5.18
,,,,,,,,,,,,,PF/C,Sandro Mamukelashvili (37027233),Sandro Mamukelashvili,37027233,PF/C/F/UTIL,3100,MIN@SAS 12/15/2024 07:00PM ET,SAS,10.06
,,,,,,,,,,,,,SG/SF,Rayan Rupert (37027222),Rayan Rupert,37027222,SG/SF/F/G/UTIL,3100,POR@PHX 12/15/2024 08:00PM ET,POR,7.07
,,,,,,,,,,,,,C,Jay Huff (37027216),Jay Huff,37027216,C/UTIL,3100,MEM@LAL 12/15/2024 09:30PM ET,MEM,17.64
,,,,,,,,,,,,,C,Jericho Sims (37027231) (LOCKED),Jericho Sims,37027231,C/UTIL,3100,NYK@ORL 12/15/2024 06:00PM ET,NYK,8.20
,,,,,,,,,,,,,SF/PF,Olivier-Maxence Prosper (37027227),Olivier-Maxence Prosper,37027227,SF/PF/F/UTIL,3100,DAL@GSW 12/15/2024 08:30PM ET,DAL,5.3
,,,,,,,,,,,,,C,Tristan Vukcevic (37027237) (LOCKED),Tristan Vukcevic,37027237,C/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,WAS,0
,,,,,,,,,,,,,C,Richaun Holmes (37027255) (LOCKED),Richaun Holmes,37027255,C/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,WAS,7.08
,,,,,,,,,,,,,PF,Patrick Baldwin Jr. (37027257) (LOCKED),Patrick Baldwin Jr.,37027257,PF/F/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,WAS,4.64
,,,,,,,,,,,,,SG/SF,Baylor Scheierman (37027335) (LOCKED),Baylor Scheierman,37027335,SG/SF/F/G/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,3.55
,,,,,,,,,,,,,PF/C,Xavier Tillman (37027340) (LOCKED),Xavier Tillman,37027340,PF/C/F/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,5
,,,,,,,,,,,,,SF,Anton Watson (37027344) (LOCKED),Anton Watson,37027344,SF/F/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,0
,,,,,,,,,,,,,PG,JD Davison (37027347) (LOCKED),JD Davison,37027347,PG/G/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,1.9
,,,,,,,,,,,,,PF,Drew Peterson (37027350) (LOCKED),Drew Peterson,37027350,PF/F/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,7.79
,,,,,,,,,,,,,SG/SF,Jordan Walsh (37027353) (LOCKED),Jordan Walsh,37027353,SG/SF/F/G/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,4.5
,,,,,,,,,,,,,SG/SF,Jaden Springer (37027358) (LOCKED),Jaden Springer,37027358,SG/SF/F/G/UTIL,3000,BOS@WAS 12/15/2024 06:00PM ET,BOS,3.36
,,,,,,,,,,,,,PF,Riley Minix (37027287),Riley Minix,37027287,PF/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,SAS,2.5
,,,,,,,,,,,,,PF,Harrison Ingram (37027290),Harrison Ingram,37027290,PF/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,SAS,1.25
,,,,,,,,,,,,,SG,Sidy Cissoko (37027293),Sidy Cissoko,37027293,SG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,SAS,2.25
,,,,,,,,,,,,,PG/SG,David Duke Jr. (37027296),David Duke Jr.,37027296,PG/SG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,SAS,6
,,,,,,,,,,,,,PG,Tre Jones (37027300),Tre Jones,37027300,PG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,SAS,13.59
,,,,,,,,,,,,,C,Jesse Edwards (37027408),Jesse Edwards,37027408,C/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,0
,,,,,,,,,,,,,PF,PJ Dozier (37027410),PJ Dozier,37027410,PF/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,3.32
,,,,,,,,,,,,,SF,Josh Minott (37027413),Josh Minott,37027413,SF/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,5.68
,,,,,,,,,,,,,PG,Daishen Nix (37027416),Daishen Nix,37027416,PG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,2.83
,,,,,,,,,,,,,PF/C,Leonard Miller (37027419),Leonard Miller,37027419,PF/C/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,0
,,,,,,,,,,,,,SG/SF,Terrence Shannon Jr. (37027423),Terrence Shannon Jr.,37027423,SG/SF/F/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,3.04
,,,,,,,,,,,,,SG,Jaylen Clark (37027428),Jaylen Clark,37027428,SG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,0
,,,,,,,,,,,,,C,Luka Garza (37027431),Luka Garza,37027431,C/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,5.54
,,,,,,,,,,,,,PG,Rob Dillingham (37027433),Rob Dillingham,37027433,PG/G/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,7.06
,,,,,,,,,,,,,PF,Joe Ingles (37027436),Joe Ingles,37027436,PF/F/UTIL,3000,MIN@SAS 12/15/2024 07:00PM ET,MIN,2.21
,,,,,,,,,,,,,PG,TyTy Washington Jr. (37027239),TyTy Washington Jr.,37027239,PG/G/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,PHX,6.58
,,,,,,,,,,,,,PF/C,Bol Bol (37027242),Bol Bol,37027242,PF/C/F/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,PHX,5.32
,,,,,,,,,,,,,SG,Damion Lee (37027246),Damion Lee,37027246,SG/G/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,PHX,7.94
,,,,,,,,,,,,,SF,Jalen Bridges (37027249),Jalen Bridges,37027249,SF/F/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,PHX,0.62
,,,,,,,,,,,,,PG,Collin Gillespie (37027252),Collin Gillespie,37027252,PG/G/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,PHX,3.5
,,,,,,,,,,,,,SG,Bryce McGowens (37027321),Bryce McGowens,37027321,SG/G/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,POR,3.5
,,,,,,,,,,,,,PF,Justin Minaya (37027324),Justin Minaya,37027324,PF/F/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,POR,1.25
,,,,,,,,,,,,,SG,Taze Moore (37027327),Taze Moore,37027327,SG/G/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,POR,10.5
,,,,,,,,,,,,,C,Duop Reath (37027330),Duop Reath,37027330,C/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,POR,4.21
,,,,,,,,,,,,,PF,Matisse Thybulle (37027332),Matisse Thybulle,37027332,PF/F/UTIL,3000,POR@PHX 12/15/2024 08:00PM ET,POR,0
,,,,,,,,,,,,,PF,Maxwell Lewis (37027303),Maxwell Lewis,37027303,PF/F/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,LAL,1.5
,,,,,,,,,,,,,PF/C,Armel Traore (37027306),Armel Traore,37027306,PF/C/F/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,LAL,5.25
,,,,,,,,,,,,,PG,Quincy Olivari (37027310),Quincy Olivari,37027310,PG/G/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,LAL,3
,,,,,,,,,,,,,PG/SG,Bronny James (37027313),Bronny James,37027313,PG/SG/G/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,LAL,1.75
,,,,,,,,,,,,,PG/SG,Jalen Hood-Schifino (37027317),Jalen Hood-Schifino,37027317,PG/SG/G/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,LAL,4.12
,,,,,,,,,,,,,PG,Yuki Kawamura (37027439),Yuki Kawamura,37027439,PG/G/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,MEM,2.11
,,,,,,,,,,,,,C,Colin Castleton (37027442),Colin Castleton,37027442,C/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,MEM,2.59
,,,,,,,,,,,,,SG/SF,Luke Kennard (37027444),Luke Kennard,37027444,SG/SF/F/G/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,MEM,15.96
,,,,,,,,,,,,,PF,Gregory Jackson (37027449),Gregory Jackson,37027449,PF/F/UTIL,3000,MEM@LAL 12/15/2024 09:30PM ET,MEM,0
,,,,,,,,,,,,,PG,Cory Joseph (37027278) (LOCKED),Cory Joseph,37027278,PG/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,ORL,3.79
,,,,,,,,,,,,,PG,Mac McClung (37027281) (LOCKED),Mac McClung,37027281,PG/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,ORL,4.25
,,,,,,,,,,,,,PG,Trevelin Queen (37027284) (LOCKED),Trevelin Queen,37027284,PG/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,ORL,1.5
,,,,,,,,,,,,,PG,Boo Buie (37027383) (LOCKED),Boo Buie,37027383,PG/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,0
,,,,,,,,,,,,,SG/SF,Matt Ryan (37027386) (LOCKED),Matt Ryan,37027386,SG/SF/F/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,1.53
,,,,,,,,,,,,,SG/SF,Pacome Dadiet (37027391) (LOCKED),Pacome Dadiet,37027391,SG/SF/F/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,4.61
,,,,,,,,,,,,,SF/PF,Jacob Toppin (37027396) (LOCKED),Jacob Toppin,37027396,SF/PF/F/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,1.18
,,,,,,,,,,,,,PG,Tyler Kolek (37027400) (LOCKED),Tyler Kolek,37027400,PG/G/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,5.81
,,,,,,,,,,,,,C,Ariel Hukporti (37027403) (LOCKED),Ariel Hukporti,37027403,C/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,6.04
,,,,,,,,,,,,,SF,Kevin McCullar Jr. (37027405) (LOCKED),Kevin McCullar Jr.,37027405,SF/F/UTIL,3000,NYK@ORL 12/15/2024 06:00PM ET,NYK,0
,,,,,,,,,,,,,SG,Gui Santos (37027260),Gui Santos,37027260,SG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,2.67
,,,,,,,,,,,,,PG,Pat Spencer (37027263),Pat Spencer,37027263,PG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,6.09
,,,,,,,,,,,,,PG,Reece Beekman (37027266),Reece Beekman,37027266,PG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,3.38
,,,,,,,,,,,,,C,Quinten Post (37027269),Quinten Post,37027269,C/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,0
,,,,,,,,,,,,,PG/SG,Moses Moody (37027271),Moses Moody,37027271,PG/SG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,12.38
,,,,,,,,,,,,,PG,De'Anthony Melton (37027275),De'Anthony Melton,37027275,PG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,GSW,22.25
,,,,,,,,,,,,,PF/C,Markieff Morris (37027363),Markieff Morris,37027363,PF/C/F/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,5.25
,,,,,,,,,,,,,PG,Jazian Gortman (37027367),Jazian Gortman,37027367,PG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,1.96
,,,,,,,,,,,,,C,Dwight Powell (37027370),Dwight Powell,37027370,C/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,6.45
,,,,,,,,,,,,,SG/SF,Kessler Edwards (37027372),Kessler Edwards,37027372,SG/SF/F/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,-0.1
,,,,,,,,,,,,,PG,Brandon Williams (37027377),Brandon Williams,37027377,PG/G/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,2.6
,,,,,,,,,,,,,SF,Dante Exum (37027380),Dante Exum,37027380,SF/F/UTIL,3000,DAL@GSW 12/15/2024 08:30PM ET,DAL,0
