Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
71,4550237095,Tr0ubl35 (18/20),0,356.5,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Julian Champagnie,,Nickeil Alexander-Walker,G,2.44%,10.5
72,4550349817,j12forheisman (6/20),0,356.25,C Anthony Davis F Obi Toppin G Keyonte George PF LeBron James PG T.J. McConnell SF De'Andre Hunter SG Dalton Knecht UTIL Walker Kessler,,Kelly Oubre Jr.,SG,2.21%,30.5
72,4550546283,artillero1 (5/20),0,356.25,C Jalen Smith F Obi Toppin G Tyrese Haliburton PF LeBron James PG Trae Young SF Keldon Johnson SG Stephon Castle UTIL Myles Turner,,Damian Lillard,PG,2.15%,46.75
72,4551060281,Midway86 (5/20),0,356.25,C Moritz Wagner F LeBron James G T.J. McConnell PF De'Andre Hunter PG Jrue Holiday SF Jayson Tatum SG Stephon Castle UTIL Walker Kessler,,Toumani Camara,SF,2.09%,3.5
72,4551060290,Midway86 (14/20),0,356.25,C Moritz Wagner F LeBron James G T.J. McConnell PF De'Andre Hunter PG Jrue Holiday SF Jayson Tatum SG Stephon Castle UTIL Walker Kessler,,Tyrese Maxey,G,2.03%,27.5
76,4550387854,BigMart11 (9/20),0,356,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Chris Paul SF Keldon Johnson SG Dalton Knecht UTIL Walker Kessler,,Max Christie,SF,1.76%,23
76,4550742054,surajdave (20/20),0,356,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG T.J. McConnell SF Keldon Johnson SG Dalton Knecht UTIL Walker Kessler,,Andre Drummond,C,1.74%,26.75
76,4550938598,mgateris22 (9/20),0,356,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG T.J. McConnell SF Keldon Johnson SG Dalton Knecht UTIL Walker Kessler,,Keegan Murray,F,1.69%,31
79,4550281009,sullybrochill (17/20),0,355.5,C Anthony Davis F Obi Toppin G Shaedon Sharpe PF LeBron James PG T.J. McConnell SF Julian Champagnie SG Stephon Castle UTIL Walker Kessler,,Brice Sensabaugh,SF,1.69%,19.25
79,4550805844,tomjk321 (7/20),0,355.5,C Anthony Davis F Obi Toppin G Shaedon Sharpe PF LeBron James PG T.J. McConnell SF Julian Champagnie SG Stephon Castle UTIL Walker Kessler,,Anthony Black,PG,1.65%,7.5
79,4550903945,Roothlus (2/7),0,355.5,C Onyeka Okongwu F Julian Champagnie G Trae Young PF LeBron James PG Gabe Vincent SF Keldon Johnson SG Stephon Castle UTIL Domantas Sabonis,,Brandin Podziemski,SG,1.55%,22.5
79,4550979993,geranemo (2/20),0,355.5,C Anthony Davis F Obi Toppin G Shaedon Sharpe PF LeBron James PG T.J. McConnell SF Julian Champagnie SG Stephon Castle UTIL Walker Kessler,,Coby White,PG,1.51%,40.5
83,4550280993,sullybrochill (1/20),0,355.25,C Anthony Davis F Obi Toppin G Keyonte George PF LeBron James PG T.J. McConnell SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Stephen Curry,G,1.46%,31.5
83,4550509189,lozingitall (18/20),0,355.25,C Anthony Davis F Obi Toppin G Svi Mykhailiuk PF LeBron James PG Tyrese Haliburton SF Julian Champagnie SG Stephon Castle UTIL Jonathan Kuminga,,Svi Mykhailiuk,SF,1.45%,31
83,4550531588,opatlion (10/20),0,355.25,C Anthony Davis F Obi Toppin G Keyonte George PF LeBron James PG T.J. McConnell SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Johnny Juzang,SF,1.34%,27.5
83,4550584259,TxIllini711 (19/20),0,355.25,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG T.J. McConnell SF Julian Champagnie SG Collin Sexton UTIL Keldon Johnson,,Donte DiVincenzo,G,1.31%,23
87,4550363566,edub1976 (19/20),0,355,C Anthony Davis F Obi Toppin G Svi Mykhailiuk PF LeBron James PG Andrew Nembhard SF Rui Hachimura SG Bogdan Bogdanovic UTIL Domantas Sabonis,,Jared McCain,G,1.21%,11
88,4550584253,TxIllini711 (13/20),0,354.75,C Anthony Davis F Keldon Johnson G Mike Conley PF LeBron James PG T.J. McConnell SF De'Andre Hunter SG Bogdan Bogdanovic UTIL Walker Kessler,,Jarace Walker,PF,1.08%,21.75
88,4551022208,colbyhornet (13/20),0,354.75,C Anthony Davis F Keldon Johnson G Mike Conley PF LeBron James PG T.J. McConnell SF De'Andre Hunter SG Bogdan Bogdanovic UTIL Walker Kessler,,Talen Horton-Tucker,SF,1.08%,4.75
90,4550293495,miked_666 (14/20),0,354.25,C Onyeka Okongwu F Obi Toppin G T.J. McConnell PF LeBron James PG Trae Young SF Keldon Johnson SG Stephon Castle UTIL Domantas Sabonis,,Gary Trent Jr.,SF,1.00%,19
90,4550502549,westonselman (6/20),0,354.25,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG T.J. McConnell SF Paul George SG Stephon Castle UTIL Jalen Smith,,Draymond Green,F,0.95%,35.75
90,4550616271,Jnasty1515 (2/2),0,354.25,C Anthony Davis F Obi Toppin G Dalton Knecht PF LeBron James PG Trae Young SF De'Andre Hunter SG Kentavious Caldwell-Pope UTIL Brice Sensabaugh,,Tristan da Silva,SF,0.79%,3.25
93,4550648030,ish221 (1/10),0,354,C Walker Kessler F Obi Toppin G T.J. McConnell PF LeBron James PG Tyrese Haliburton SF De'Andre Hunter SG Ayo Dosunmu UTIL Myles Turner,,Buddy Hield,SG,0.73%,6.25
94,4550186153,AaronCosta (9/20),0,353.75,C Anthony Davis F Obi Toppin G Shaedon Sharpe PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Matas Buzelis,F,0.73%,19.5
94,4550425633,mnelizondo (1/20),0,353.75,C Anthony Davis F Obi Toppin G Jrue Holiday PF LeBron James PG Shaedon Sharpe SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Sam Hauser,F,0.63%,27.25
94,4550465589,interigator007 (4/20),0,353.75,C Moritz Wagner F Obi Toppin G T.J. McConnell PF LeBron James PG Trae Young SF Keldon Johnson SG Bogdan Bogdanovic UTIL Domantas Sabonis,,Bobby Portis,PF,0.62%,35.5
94,4550465600,interigator007 (15/20),0,353.75,C Moritz Wagner F Obi Toppin G T.J. McConnell PF LeBron James PG Trae Young SF Keldon Johnson SG Bogdan Bogdanovic UTIL Domantas Sabonis,,Luke Kornet,UTIL,0.62%,0
94,4550915017,squirrelpatroldk (13/20),0,353.75,C Myles Turner F Obi Toppin G Tyrese Haliburton PF LeBron James PG Chris Paul SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Isaac Jones,F,0.60%,-0.5
99,4550586018,JadedOne1 (17/20),0,353.25,C Anthony Davis F Obi Toppin G Collin Sexton PF LeBron James PG Dalano Banton SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Jaden McDaniels,SF,0.57%,19.75
100,4550214383,papagates (12/20),0,353,C Myles Turner F Obi Toppin G T.J. McConnell PF LeBron James PG Chris Paul SF Brice Sensabaugh SG Anthony Edwards UTIL Walker Kessler,,Taurean Prince,PF,0.56%,5.5
100,4550869588,the_Dean221 (12/16),0,353,C Walker Kessler F LeBron James G Tyrese Haliburton PF Paul George PG Jrue Holiday SF Max Christie SG Stephon Castle UTIL De'Andre Hunter,,AJ Green,G,0.47%,9
102,4550214905,oxenduck (14/20),0,352.5,C Anthony Davis F Obi Toppin G Tyrese Haliburton PF LeBron James PG Jrue Holiday SF Zaccharie Risacher SG Stephon Castle UTIL Keldon Johnson,,Andrew Nembhard,SG,0.46%,25
102,4550310333,Sajohnson98 (17/20),0,352.5,C Anthony Davis F Obi Toppin G Collin Sexton PF LeBron James PG T.J. McConnell SF Keldon Johnson SG Stephon Castle UTIL Walker Kessler,,Brook Lopez,C,0.42%,11.25
102,4550767818,LatinaKitten (17/20),0,352.5,C Anthony Davis F Keldon Johnson G Tyrese Haliburton PF LeBron James PG Jrue Holiday SF Zaccharie Risacher SG Stephon Castle UTIL Obi Toppin,,Kevin Huerter,F,0.36%,25.75
102,4550967582,CamdensDad (18/20),0,352.5,C Myles Turner F Zaccharie Risacher G T.J. McConnell PF LeBron James PG Jrue Holiday SF Julian Champagnie SG Stephon Castle UTIL Anthony Davis,,Moses Moody,PG,0.31%,4.25
106,4550340141,Nitram99 (3/20),0,352,C Moritz Wagner F Obi Toppin G Tyrese Haliburton PF LeBron James PG Trae Young SF Keldon Johnson SG Bogdan Bogdanovic UTIL Jerami Grant,,KJ Martin,SF,0.31%,27.25
106,4550518232,Stree (6/20),0,352,C Walker Kessler F Svi Mykhailiuk G Dalano Banton PF LeBron James PG Tyrese Haliburton SF Keldon Johnson SG Stephon Castle UTIL Anthony Edwards,,Charles Bassey,C,0.26%,20.75
108,4550310329,Sajohnson98 (13/20),0,351.5,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Walker Kessler,,Caleb Martin,F,0.23%,6
108,4550397289,BigMart11 (20/20),0,351.5,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Walker Kessler,,Quenton Jackson,UTIL,0.23%,0
108,4550492759,amjennison25 (6/20),0,351.5,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Walker Kessler,,Julian Phillips,F,0.21%,5.25
108,4550584245,TxIllini711 (5/20),0,351.5,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Walker Kessler,,Johnny Furphy,SF,0.20%,8
108,4550623142,Dr_Two_Inch (12/20),0,351.5,C Anthony Davis F Obi Toppin G Chris Paul PF LeBron James PG T.J. McConnell SF De'Andre Hunter SG Dalton Knecht UTIL Keyonte George,,Kyle Anderson,PF,0.19%,6.75
108,4550689574,lapaka (5/20),0,351.5,C Moritz Wagner F Julian Champagnie G Keyonte George PF LeBron James PG Trae Young SF Keldon Johnson SG Stephon Castle UTIL Myles Turner,,Devin Vassell,G,0.17%,0
108,4550893007,Sillyhats (18/20),0,351.5,C Anthony Davis F Obi Toppin G T.J. McConnell PF LeBron James PG Jrue Holiday SF Keldon Johnson SG Shaedon Sharpe UTIL Walker Kessler,,Lonzo Ball,SG,0.16%,23
108,4551073467,keefer231 (16/20),0,351.5,C Anthony Davis F Keldon Johnson G Jrue Holiday PF Wendell Carter Jr. PG Trae Young SF Julian Champagnie SG Stephon Castle UTIL Walker Kessler,,Khris Middleton,G,0.15%,28.25
116,4550599244,JornViggo (8/20),0,351.25,C Moritz Wagner F Obi Toppin G Tyrese Haliburton PF LeBron James PG Jrue Holiday SF Brice Sensabaugh SG Stephon Castle UTIL Anthony Davis,,Andre Jackson Jr.,G,0.14%,5.75
116,4551073466,keefer231 (15/20),0,351.25,C Moritz Wagner F Keldon Johnson G Jrue Holiday PF LeBron James PG Trae Young SF Julian Champagnie SG Brandin Podziemski UTIL Myles Turner,,Malaki Branham,SG,0.13%,8
