Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4568909220,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Payton Pritchard (37064864) (LOCKED),Quentin Grimes (37065239),Miles Bridges (37064836) (LOCKED),Isaiah Hartenstein (37064768) (LOCKED),Spencer Dinwiddie (37065288),Jaren Jackson Jr. (37064725),Goga Bitadze (37064868) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
4568909221,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Collin Sexton (37064966) (LOCKED),Quentin Grimes (37065239),Draymond Green (37064826),Jabari Smith Jr. (37064926),Cade Cunningham (37064604) (LOCKED),Klay Thompson (37065002),Chris Boucher (37065259) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
4568909222,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Cade Cunningham (37064604) (LOCKED),Quentin Grimes (37065239),Bilal Coulibaly (37064876) (LOCKED),Jonathan Kuminga (37064833),Kevin Durant (37064643),Jamal Shead (37065312) (LOCKED),Brandon Boston Jr. (37065007),Fred VanVleet (37064744),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4568909223,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Malik Beasley (37064995) (LOCKED),Devin Vassell (37064948),Miles Bridges (37064836) (LOCKED),Paul Reed (37065595) (LOCKED),Klay Thompson (37065002),Jonathan Kuminga (37064833),Alperen Sengun (37064652),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4568909224,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Spencer Dinwiddie (37065288),Gradey Dick (37064850) (LOCKED),Cameron Johnson (37064735) (LOCKED),Miles Bridges (37064836) (LOCKED),Alexandre Sarr (37064919) (LOCKED),Scottie Barnes (37064626) (LOCKED),Klay Thompson (37065002),Jaren Jackson Jr. (37064725),,5. For faster processing only include entries you are changing in the file you upload
4568909225,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Quentin Grimes (37065239),Devin Vassell (37064948),Miles Bridges (37064836) (LOCKED),Goga Bitadze (37064868) (LOCKED),Spencer Dinwiddie (37065288),Jaren Jackson Jr. (37064725),Fred VanVleet (37064744),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,PG/SG,Malcolm Brogdon (37064884) (LOCKED),Malcolm Brogdon,37064884,PG/SG/G/UTIL,5600,In Progress,WAS,24.53
,,,,,,,,,,,,,SG/SF,Amen Thompson (37064879),Amen Thompson,37064879,SG/SF/F/G/UTIL,5600,NOP@HOU 12/19/2024 08:00PM ET,HOU,27.61
,,,,,,,,,,,,,PG/SG,Carlton Carrington (37064901) (LOCKED),Carlton Carrington,37064901,PG/SG/G/UTIL,5500,In Progress,WAS,22.80
,,,,,,,,,,,,,C,Nic Claxton (37064888) (LOCKED),Nic Claxton,37064888,C/UTIL,5500,In Progress,BKN,26.04
,,,,,,,,,,,,,C,Kelly Olynyk (37064909) (LOCKED),Kelly Olynyk,37064909,C/UTIL,5500,In Progress,TOR,16.81
,,,,,,,,,,,,,SG,Jordan Clarkson (37064890) (LOCKED),Jordan Clarkson,37064890,SG/G/UTIL,5500,In Progress,UTA,27.6
,,,,,,,,,,,,,C,Jalen Duren (37064895) (LOCKED),Jalen Duren,37064895,C/UTIL,5500,In Progress,DET,26.68
,,,,,,,,,,,,,PF,Santi Aldama (37064911),Santi Aldama,37064911,PF/F/UTIL,5500,GSW@MEM 12/19/2024 08:00PM ET,MEM,30.18
,,,,,,,,,,,,,SF/PF,De'Andre Hunter (37064905),De'Andre Hunter,37064905,SF/PF/F/UTIL,5500,ATL@SAS 12/19/2024 08:00PM ET,ATL,28.81
,,,,,,,,,,,,,C,Yves Missi (37064893),Yves Missi,37064893,C/UTIL,5500,NOP@HOU 12/19/2024 08:00PM ET,NOP,25.36
,,,,,,,,,,,,,SF/PF,Royce O'Neale (37064897),Royce O'Neale,37064897,SF/PF/F/UTIL,5500,IND@PHX 12/19/2024 09:00PM ET,PHX,25.5
,,,,,,,,,,,,,PF/C,Alexandre Sarr (37064919) (LOCKED),Alexandre Sarr,37064919,PF/C/F/UTIL,5400,In Progress,WAS,26.78
,,,,,,,,,,,,,C,Dereck Lively II (37064930),Dereck Lively II,37064930,C/UTIL,5400,LAC@DAL 12/19/2024 08:30PM ET,DAL,25.95
,,,,,,,,,,,,,PG,Ben Simmons (37064923) (LOCKED),Ben Simmons,37064923,PG/G/UTIL,5400,In Progress,BKN,23.6
,,,,,,,,,,,,,PF,Ochai Agbaji (37064932) (LOCKED),Ochai Agbaji,37064932,PF/F/UTIL,5400,In Progress,TOR,22.95
,,,,,,,,,,,,,SG/SF,Julian Champagnie (37064914),Julian Champagnie,37064914,SG/SF/F/G/UTIL,5400,ATL@SAS 12/19/2024 08:00PM ET,SAS,25.12
,,,,,,,,,,,,,PF/C,Jabari Smith Jr. (37064926),Jabari Smith Jr.,37064926,PF/C/F/UTIL,5400,NOP@HOU 12/19/2024 08:00PM ET,HOU,24.90
,,,,,,,,,,,,,PG,Jrue Holiday (37064941) (LOCKED),Jrue Holiday,37064941,PG/G/UTIL,5300,In Progress,BOS,26.14
,,,,,,,,,,,,,SF/PF,Naji Marshall (37064937),Naji Marshall,37064937,SF/PF/F/UTIL,5300,LAC@DAL 12/19/2024 08:30PM ET,DAL,21.46
,,,,,,,,,,,,,C,Clint Capela (37064935),Clint Capela,37064935,C/UTIL,5300,ATL@SAS 12/19/2024 08:00PM ET,ATL,27.04
,,,,,,,,,,,,,SF/PF,Herbert Jones (37064944),Herbert Jones,37064944,SF/PF/F/UTIL,5300,NOP@HOU 12/19/2024 08:00PM ET,NOP,24.22
,,,,,,,,,,,,,SF,Cody Martin (37064953) (LOCKED),Cody Martin,37064953,SF/F/UTIL,5200,In Progress,CHA,21.65
,,,,,,,,,,,,,SG/SF,Devin Vassell (37064948),Devin Vassell,37064948,SG/SF/F/G/UTIL,5200,ATL@SAS 12/19/2024 08:00PM ET,SAS,25.57
,,,,,,,,,,,,,SF,Saddiq Bey (37064956) (LOCKED),Saddiq Bey,37064956,SF/F/UTIL,5100,In Progress,WAS,0
,,,,,,,,,,,,,C,Nick Richards (37064959) (LOCKED),Nick Richards,37064959,C/UTIL,5100,In Progress,CHA,29.14
,,,,,,,,,,,,,SG/SF,Ziaire Williams (37064961) (LOCKED),Ziaire Williams,37064961,SG/SF/F/G/UTIL,5100,In Progress,BKN,18.43
,,,,,,,,,,,,,PF/C,Al Horford (37064983) (LOCKED),Al Horford,37064983,PF/C/F/UTIL,5000,In Progress,BOS,23.25
,,,,,,,,,,,,,SF/PF,Josh Green (37064987) (LOCKED),Josh Green,37064987,SF/PF/F/UTIL,5000,In Progress,CHA,16.35
,,,,,,,,,,,,,PG/SG,Collin Sexton (37064966) (LOCKED),Collin Sexton,37064966,PG/SG/G/UTIL,5000,In Progress,UTA,25.13
,,,,,,,,,,,,,SG,Buddy Hield (37064980),Buddy Hield,37064980,SG/G/UTIL,5000,GSW@MEM 12/19/2024 08:00PM ET,GSW,24.01
,,,,,,,,,,,,,PG/SG,Stephon Castle (37064970),Stephon Castle,37064970,PG/SG/G/UTIL,5000,ATL@SAS 12/19/2024 08:00PM ET,SAS,22.97
,,,,,,,,,,,,,PG,T.J. McConnell (37064977),T.J. McConnell,37064977,PG/G/UTIL,5000,IND@PHX 12/19/2024 09:00PM ET,IND,23.21
,,,,,,,,,,,,,PG,Mike Conley (37064974),Mike Conley,37064974,PG/G/UTIL,5000,NYK@MIN 12/19/2024 09:30PM ET,MIN,23.42
,,,,,,,,,,,,,C,Jonas Valanciunas (37065000) (LOCKED),Jonas Valanciunas,37065000,C/UTIL,4900,In Progress,WAS,26.68
,,,,,,,,,,,,,C,Mark Williams (37065019) (LOCKED),Mark Williams,37065019,C/UTIL,4900,In Progress,CHA,19.55
,,,,,,,,,,,,,SG/SF,Klay Thompson (37065002),Klay Thompson,37065002,SG/SF/F/G/UTIL,4900,LAC@DAL 12/19/2024 08:30PM ET,DAL,24.33
,,,,,,,,,,,,,PF/C,Jonathan Mogbo (37065012) (LOCKED),Jonathan Mogbo,37065012,PF/C/F/UTIL,4900,In Progress,TOR,16.06
,,,,,,,,,,,,,PF,Dorian Finney-Smith (37065016) (LOCKED),Dorian Finney-Smith,37065016,PF/F/UTIL,4900,In Progress,BKN,22.62
,,,,,,,,,,,,,SG/SF,Malik Beasley (37064995) (LOCKED),Malik Beasley,37064995,SG/SF/F/G/UTIL,4900,In Progress,DET,25.72
,,,,,,,,,,,,,PG/SF,Brandon Boston Jr. (37065007),Brandon Boston Jr.,37065007,PG/SF/F/G/UTIL,4900,NOP@HOU 12/19/2024 08:00PM ET,NOP,25.03
,,,,,,,,,,,,,PF/C,Wendell Carter Jr. (37064991) (LOCKED),Wendell Carter Jr.,37064991,PF/C/F/UTIL,4900,In Progress,ORL,22.87
,,,,,,,,,,,,,PG,Kevin Porter Jr. (37065025),Kevin Porter Jr.,37065025,PG/G/UTIL,4800,LAC@DAL 12/19/2024 08:30PM ET,LAC,20.45
,,,,,,,,,,,,,SF,Jalen Wilson (37065040) (LOCKED),Jalen Wilson,37065040,SF/F/UTIL,4800,In Progress,BKN,17.43
,,,,,,,,,,,,,SF/PF,Tari Eason (37065021),Tari Eason,37065021,SF/PF/F/UTIL,4800,NOP@HOU 12/19/2024 08:00PM ET,HOU,26.70
,,,,,,,,,,,,,SG/SF,Luguentz Dort (37065032) (LOCKED),Luguentz Dort,37065032,SG/SF/F/G/UTIL,4800,In Progress,OKC,23.65
,,,,,,,,,,,,,SG,Grayson Allen (37065037),Grayson Allen,37065037,SG/G/UTIL,4800,IND@PHX 12/19/2024 09:00PM ET,PHX,20.34
,,,,,,,,,,,,,PF/C,Naz Reid (37065028),Naz Reid,37065028,PF/C/F/UTIL,4800,NYK@MIN 12/19/2024 09:30PM ET,MIN,24.77
,,,,,,,,,,,,,PG/SG,Keon Johnson (37065052) (LOCKED),Keon Johnson,37065052,PG/SG/G/UTIL,4700,In Progress,BKN,13.07
,,,,,,,,,,,,,PG/SG,Jordan Hawkins (37065056),Jordan Hawkins,37065056,PG/SG/G/UTIL,4700,NOP@HOU 12/19/2024 08:00PM ET,NOP,21.41
,,,,,,,,,,,,,C,Moritz Wagner (37065046) (LOCKED),Moritz Wagner,37065046,C/UTIL,4700,In Progress,ORL,24.45
,,,,,,,,,,,,,PF/C,Obi Toppin (37065048),Obi Toppin,37065048,PF/C/F/UTIL,4700,IND@PHX 12/19/2024 09:00PM ET,IND,21.08
,,,,,,,,,,,,,SF,Jaden McDaniels (37065043),Jaden McDaniels,37065043,SF/F/UTIL,4700,NYK@MIN 12/19/2024 09:30PM ET,MIN,22.57
,,,,,,,,,,,,,SG/SF,Corey Kispert (37065073) (LOCKED),Corey Kispert,37065073,SG/SF/F/G/UTIL,4600,In Progress,WAS,19.33
,,,,,,,,,,,,,SG/SF,Bogdan Bogdanovic (37065060),Bogdan Bogdanovic,37065060,SG/SF/F/G/UTIL,4600,ATL@SAS 12/19/2024 08:00PM ET,ATL,21.75
,,,,,,,,,,,,,SF/PF,Keldon Johnson (37065069),Keldon Johnson,37065069,SF/PF/F/UTIL,4600,ATL@SAS 12/19/2024 08:00PM ET,SAS,23.99
,,,,,,,,,,,,,PG/SG,Anthony Black (37065065) (LOCKED),Anthony Black,37065065,PG/SG/G/UTIL,4600,In Progress,ORL,19.96
,,,,,,,,,,,,,SF/PF,Sam Hauser (37065080) (LOCKED),Sam Hauser,37065080,SF/PF/F/UTIL,4500,In Progress,BOS,17.71
,,,,,,,,,,,,,PF,Tidjane Salaun (37065086) (LOCKED),Tidjane Salaun,37065086,PF/F/UTIL,4500,In Progress,CHA,12.99
,,,,,,,,,,,,,C,Daniel Gafford (37065078),Daniel Gafford,37065078,C/UTIL,4500,LAC@DAL 12/19/2024 08:30PM ET,DAL,25.47
,,,,,,,,,,,,,PG/SG,Shake Milton (37065089) (LOCKED),Shake Milton,37065089,PG/SG/G/UTIL,4500,In Progress,BKN,12.60
,,,,,,,,,,,,,SG/SF,Bruce Brown (37065093) (LOCKED),Bruce Brown,37065093,SG/SF/F/G/UTIL,4500,In Progress,TOR,0
,,,,,,,,,,,,,C,Onyeka Okongwu (37065084),Onyeka Okongwu,37065084,C/UTIL,4500,ATL@SAS 12/19/2024 08:00PM ET,ATL,24.52
,,,,,,,,,,,,,SF/PF,Harrison Barnes (37065105),Harrison Barnes,37065105,SF/PF/F/UTIL,4500,ATL@SAS 12/19/2024 08:00PM ET,SAS,20.27
,,,,,,,,,,,,,SF,Dillon Brooks (37065102),Dillon Brooks,37065102,SF/F/UTIL,4500,NOP@HOU 12/19/2024 08:00PM ET,HOU,22.15
,,,,,,,,,,,,,PG/SG,Andrew Nembhard (37065098),Andrew Nembhard,37065098,PG/SG/G/UTIL,4500,IND@PHX 12/19/2024 09:00PM ET,IND,20
,,,,,,,,,,,,,C,Jalen Smith (37065109) (LOCKED),Jalen Smith,37065109,C/UTIL,4400,In Progress,CHI,18.81
,,,,,,,,,,,,,C,Luke Kornet (37065111) (LOCKED),Luke Kornet,37065111,C/UTIL,4400,In Progress,BOS,16.26
,,,,,,,,,,,,,PF,Trendon Watford (37065113) (LOCKED),Trendon Watford,37065113,PF/F/UTIL,4400,In Progress,BKN,15.79
,,,,,,,,,,,,,SG/SF,Ja'Kobe Walter (37065126) (LOCKED),Ja'Kobe Walter,37065126,SG/SF/F/G/UTIL,4400,In Progress,TOR,15.17
,,,,,,,,,,,,,SF/PF,Ausar Thompson (37065116) (LOCKED),Ausar Thompson,37065116,SF/PF/F/UTIL,4400,In Progress,DET,17.89
,,,,,,,,,,,,,C,Zach Collins (37065120),Zach Collins,37065120,C/UTIL,4400,ATL@SAS 12/19/2024 08:00PM ET,SAS,14.35
,,,,,,,,,,,,,PG/SG,Cason Wallace (37065122) (LOCKED),Cason Wallace,37065122,PG/SG/G/UTIL,4400,In Progress,OKC,19.75
,,,,,,,,,,,,,PG/SG,Lonzo Ball (37065133) (LOCKED),Lonzo Ball,37065133,PG/SG/G/UTIL,4300,In Progress,CHI,19.05
,,,,,,,,,,,,,C,Zach Edey (37065131),Zach Edey,37065131,C/UTIL,4300,GSW@MEM 12/19/2024 08:00PM ET,MEM,24.85
,,,,,,,,,,,,,PF,Patrick Williams (37065150) (LOCKED),Patrick Williams,37065150,PF/F/UTIL,4200,In Progress,CHI,21.66
,,,,,,,,,,,,,PG/SG,Kris Dunn (37065141),Kris Dunn,37065141,PG/SG/G/UTIL,4200,LAC@DAL 12/19/2024 08:30PM ET,LAC,19.18
,,,,,,,,,,,,,C,Bruno Fernando (37065157) (LOCKED),Bruno Fernando,37065157,C/UTIL,4200,In Progress,TOR,10.41
,,,,,,,,,,,,,PF/C,Brandon Clarke (37065137),Brandon Clarke,37065137,PF/C/F/UTIL,4200,GSW@MEM 12/19/2024 08:00PM ET,MEM,17.36
,,,,,,,,,,,,,PG/SG,Brandin Podziemski (37065153),Brandin Podziemski,37065153,PG/SG/G/UTIL,4200,GSW@MEM 12/19/2024 08:00PM ET,GSW,20.57
,,,,,,,,,,,,,SG,Kentavious Caldwell-Pope (37065159) (LOCKED),Kentavious Caldwell-Pope,37065159,SG/G/UTIL,4200,In Progress,ORL,17.94
,,,,,,,,,,,,,PG/SF,Ben Sheppard (37065145),Ben Sheppard,37065145,PG/SF/F/G/UTIL,4200,IND@PHX 12/19/2024 09:00PM ET,IND,12.44
,,,,,,,,,,,,,PG/SG,Tre Mann (37065169) (LOCKED),Tre Mann,37065169,PG/SG/G/UTIL,4100,In Progress,CHA,23.88
,,,,,,,,,,,,,PF,Derrick Jones Jr. (37065166),Derrick Jones Jr.,37065166,PF/F/UTIL,4100,LAC@DAL 12/19/2024 08:30PM ET,LAC,18.72
,,,,,,,,,,,,,PG/SG,Marcus Smart (37065162),Marcus Smart,37065162,PG/SG/G/UTIL,4100,GSW@MEM 12/19/2024 08:00PM ET,MEM,21.26
,,,,,,,,,,,,,PG,Vasilije Micic (37065173) (LOCKED),Vasilije Micic,37065173,PG/G/UTIL,4000,In Progress,CHA,17.37
,,,,,,,,,,,,,PG,Jared Butler (37065199) (LOCKED),Jared Butler,37065199,PG/G/UTIL,4000,In Progress,WAS,11.70
,,,,,,,,,,,,,SF/PF,Amir Coffey (37065206),Amir Coffey,37065206,SF/PF/F/UTIL,4000,LAC@DAL 12/19/2024 08:30PM ET,LAC,17.47
,,,,,,,,,,,,,PG/SG,Davion Mitchell (37065202) (LOCKED),Davion Mitchell,37065202,PG/SG/G/UTIL,4000,In Progress,TOR,18.75
,,,,,,,,,,,,,PG,Scotty Pippen Jr. (37065176),Scotty Pippen Jr.,37065176,PG/G/UTIL,4000,GSW@MEM 12/19/2024 08:00PM ET,MEM,25.14
,,,,,,,,,,,,,C,Kevon Looney (37065188),Kevon Looney,37065188,C/UTIL,4000,GSW@MEM 12/19/2024 08:00PM ET,GSW,19.54
,,,,,,,,,,,,,C,Charles Bassey (37065184),Charles Bassey,37065184,C/UTIL,4000,ATL@SAS 12/19/2024 08:00PM ET,SAS,13.31
,,,,,,,,,,,,,SG/SF,Alex Caruso (37065190) (LOCKED),Alex Caruso,37065190,SG/SF/F/G/UTIL,4000,In Progress,OKC,17.10
,,,,,,,,,,,,,SF/PF,Tristan da Silva (37065210) (LOCKED),Tristan da Silva,37065210,SF/PF/F/UTIL,4000,In Progress,ORL,15.54
,,,,,,,,,,,,,C,Mason Plumlee (37065186),Mason Plumlee,37065186,C/UTIL,4000,IND@PHX 12/19/2024 09:00PM ET,PHX,16.32
,,,,,,,,,,,,,SF/PF,Aaron Nesmith (37065195),Aaron Nesmith,37065195,SF/PF/F/UTIL,4000,IND@PHX 12/19/2024 09:00PM ET,IND,17.75
,,,,,,,,,,,,,SG/SF,Nickeil Alexander-Walker (37065179),Nickeil Alexander-Walker,37065179,SG/SF/F/G/UTIL,4000,NYK@MIN 12/19/2024 09:30PM ET,MIN,19.53
,,,,,,,,,,,,,SF,Talen Horton-Tucker (37065214) (LOCKED),Talen Horton-Tucker,37065214,SF/F/UTIL,3900,In Progress,CHI,13.20
,,,,,,,,,,,,,SF/PF,Matas Buzelis (37065230) (LOCKED),Matas Buzelis,37065230,SF/PF/F/UTIL,3900,In Progress,CHI,11.77
,,,,,,,,,,,,,C,Neemias Queta (37065249) (LOCKED),Neemias Queta,37065249,C/UTIL,3900,In Progress,BOS,15.18
,,,,,,,,,,,,,SF/PF,Kyshawn George (37065221) (LOCKED),Kyshawn George,37065221,SF/PF/F/UTIL,3900,In Progress,WAS,19.47
,,,,,,,,,,,,,SG/SF,Quentin Grimes (37065239),Quentin Grimes,37065239,SG/SF/F/G/UTIL,3900,LAC@DAL 12/19/2024 08:30PM ET,DAL,17.29
,,,,,,,,,,,,,SG,Bojan Bogdanovic (37065234) (LOCKED),Bojan Bogdanovic,37065234,SG/G/UTIL,3900,In Progress,BKN,0
,,,,,,,,,,,,,SG/SF,Tim Hardaway Jr. (37065225) (LOCKED),Tim Hardaway Jr.,37065225,SG/SF/F/G/UTIL,3900,In Progress,DET,16.12
,,,,,,,,,,,,,SG/SF,Jaylen Wells (37065244),Jaylen Wells,37065244,SG/SF/F/G/UTIL,3900,GSW@MEM 12/19/2024 08:00PM ET,MEM,19.48
,,,,,,,,,,,,,PG/SG,Cole Anthony (37065217) (LOCKED),Cole Anthony,37065217,PG/SG/G/UTIL,3900,In Progress,ORL,11.43
,,,,,,,,,,,,,C,Mitchell Robinson (37065237),Mitchell Robinson,37065237,C/UTIL,3900,NYK@MIN 12/19/2024 09:30PM ET,NYK,0
,,,,,,,,,,,,,PG/SG,Jaden Hardy (37065251),Jaden Hardy,37065251,PG/SG/G/UTIL,3800,LAC@DAL 12/19/2024 08:30PM ET,DAL,11.16
,,,,,,,,,,,,,PF,Chris Boucher (37065259) (LOCKED),Chris Boucher,37065259,PF/F/UTIL,3800,In Progress,TOR,19.49
,,,,,,,,,,,,,PF/C,Noah Clowney (37065272) (LOCKED),Noah Clowney,37065272,PF/C/F/UTIL,3800,In Progress,BKN,14.66
,,,,,,,,,,,,,PF,Vince Williams Jr. (37065262),Vince Williams Jr.,37065262,PF/F/UTIL,3800,GSW@MEM 12/19/2024 08:00PM ET,MEM,14.75
,,,,,,,,,,,,,SF,Zaccharie Risacher (37065265),Zaccharie Risacher,37065265,SF/F/UTIL,3800,ATL@SAS 12/19/2024 08:00PM ET,ATL,19.87
,,,,,,,,,,,,,PF/C,Jeremiah Robinson-Earl (37065276),Jeremiah Robinson-Earl,37065276,PF/C/F/UTIL,3800,NOP@HOU 12/19/2024 08:00PM ET,NOP,17.13
,,,,,,,,,,,,,PG/SG,Donte DiVincenzo (37065255),Donte DiVincenzo,37065255,PG/SG/G/UTIL,3800,NYK@MIN 12/19/2024 09:30PM ET,MIN,20.45
,,,,,,,,,,,,,PG/SG,Miles McBride (37065268),Miles McBride,37065268,PG/SG/G/UTIL,3800,NYK@MIN 12/19/2024 09:30PM ET,NYK,20.44
,,,,,,,,,,,,,PG,Spencer Dinwiddie (37065288),Spencer Dinwiddie,37065288,PG/G/UTIL,3700,LAC@DAL 12/19/2024 08:30PM ET,DAL,16.83
,,,,,,,,,,,,,SG/SF,Tyrese Martin (37065295) (LOCKED),Tyrese Martin,37065295,SG/SF/F/G/UTIL,3700,In Progress,BKN,13.48
,,,,,,,,,,,,,SF/PF,Jake LaRavia (37065280),Jake LaRavia,37065280,SF/PF/F/UTIL,3700,GSW@MEM 12/19/2024 08:00PM ET,MEM,21.64
,,,,,,,,,,,,,PF/C,Jonathan Isaac (37065291) (LOCKED),Jonathan Isaac,37065291,PF/C/F/UTIL,3700,In Progress,ORL,17.30
,,,,,,,,,,,,,SF/PF,Jarace Walker (37065284),Jarace Walker,37065284,SF/PF/F/UTIL,3700,IND@PHX 12/19/2024 09:00PM ET,IND,15.18
,,,,,,,,,,,,,C,Day'Ron Sharpe (37065302) (LOCKED),Day'Ron Sharpe,37065302,C/UTIL,3600,In Progress,BKN,17.55
,,,,,,,,,,,,,C,Isaiah Stewart (37065300) (LOCKED),Isaiah Stewart,37065300,C/UTIL,3600,In Progress,DET,19.21
,,,,,,,,,,,,,SF,Lindy Waters III (37065304),Lindy Waters III,37065304,SF/F/UTIL,3600,GSW@MEM 12/19/2024 08:00PM ET,GSW,13.68
,,,,,,,,,,,,,C,Marvin Bagley III (37065307) (LOCKED),Marvin Bagley III,37065307,C/UTIL,3500,In Progress,WAS,9.75
,,,,,,,,,,,,,PG,Bones Hyland (37065309),Bones Hyland,37065309,PG/G/UTIL,3500,LAC@DAL 12/19/2024 08:30PM ET,LAC,14.10
,,,,,,,,,,,,,PF/C,Maxi Kleber (37065315),Maxi Kleber,37065315,PF/C/F/UTIL,3500,LAC@DAL 12/19/2024 08:30PM ET,DAL,7.32
,,,,,,,,,,,,,PG,Jamal Shead (37065312) (LOCKED),Jamal Shead,37065312,PG/G/UTIL,3500,In Progress,TOR,11.13
,,,,,,,,,,,,,C,Trayce Jackson-Davis (37065323),Trayce Jackson-Davis,37065323,C/UTIL,3500,GSW@MEM 12/19/2024 08:00PM ET,GSW,17.79
,,,,,,,,,,,,,PF/C,Precious Achiuwa (37065319),Precious Achiuwa,37065319,PF/C/F/UTIL,3500,NYK@MIN 12/19/2024 09:30PM ET,NYK,16.7
,,,,,,,,,,,,,SG/SF,Johnny Davis (37065329) (LOCKED),Johnny Davis,37065329,SG/SF/F/G/UTIL,3400,In Progress,WAS,8.14
,,,,,,,,,,,,,PG,Isaiah Wong (37065337) (LOCKED),Isaiah Wong,37065337,PG/G/UTIL,3400,In Progress,CHA,16.81
,,,,,,,,,,,,,SG/SF,Terance Mann (37065349),Terance Mann,37065349,SG/SF/F/G/UTIL,3400,LAC@DAL 12/19/2024 08:30PM ET,LAC,15.14
,,,,,,,,,,,,,SF,Ronald Holland II (37065334) (LOCKED),Ronald Holland II,37065334,SF/F/UTIL,3400,In Progress,DET,12.36
,,,,,,,,,,,,,PF/C,Kyle Filipowski (37065340) (LOCKED),Kyle Filipowski,37065340,PF/C/F/UTIL,3400,In Progress,UTA,16.07
,,,,,,,,,,,,,SG/SF,Isaiah Joe (37065344) (LOCKED),Isaiah Joe,37065344,SG/SF/F/G/UTIL,3400,In Progress,OKC,17.38
,,,,,,,,,,,,,SG/SF,Gary Harris (37065354) (LOCKED),Gary Harris,37065354,SG/SF/F/G/UTIL,3400,In Progress,ORL,8.31
,,,,,,,,,,,,,PF/C,Oso Ighodaro (37065325),Oso Ighodaro,37065325,PF/C/F/UTIL,3400,IND@PHX 12/19/2024 09:00PM ET,PHX,11.64
,,,,,,,,,,,,,PF/C,Nicolas Batum (37065379),Nicolas Batum,37065379,PF/C/F/UTIL,3300,LAC@DAL 12/19/2024 08:30PM ET,LAC,11.13
,,,,,,,,,,,,,PF,Simone Fontecchio (37065376) (LOCKED),Simone Fontecchio,37065376,PF/F/UTIL,3300,In Progress,DET,12.55
,,,,,,,,,,,,,SG,Cam Spencer (37065367),Cam Spencer,37065367,SG/G/UTIL,3300,GSW@MEM 12/19/2024 08:00PM ET,MEM,12.67
,,,,,,,,,,,,,SF,Gary Payton II (37065370),Gary Payton II,37065370,SF/F/UTIL,3300,GSW@MEM 12/19/2024 08:00PM ET,GSW,12.19
,,,,,,,,,,,,,PG/SG,Blake Wesley (37065359),Blake Wesley,37065359,PG/SG/G/UTIL,3300,ATL@SAS 12/19/2024 08:00PM ET,SAS,8.82
,,,,,,,,,,,,,SF/PF,Javonte Green (37065363),Javonte Green,37065363,SF/PF/F/UTIL,3300,NOP@HOU 12/19/2024 08:00PM ET,NOP,15.19
,,,,,,,,,,,,,PG,Aaron Holiday (37065373),Aaron Holiday,37065373,PG/G/UTIL,3300,NOP@HOU 12/19/2024 08:00PM ET,HOU,7.73
,,,,,,,,,,,,,PG,Monte Morris (37065383),Monte Morris,37065383,PG/G/UTIL,3300,IND@PHX 12/19/2024 09:00PM ET,PHX,10.75
,,,,,,,,,,,,,C,Moussa Diabate (37065386) (LOCKED),Moussa Diabate,37065386,C/UTIL,3200,In Progress,CHA,16.28
,,,,,,,,,,,,,SG/SF,Jordan Miller (37065388),Jordan Miller,37065388,SG/SF/F/G/UTIL,3200,LAC@DAL 12/19/2024 08:30PM ET,LAC,12.36
,,,,,,,,,,,,,PG,Marcus Sasser (37065410) (LOCKED),Marcus Sasser,37065410,PG/G/UTIL,3200,In Progress,DET,12.44
,,,,,,,,,,,,,SG/SF,Johnny Juzang (37065413) (LOCKED),Johnny Juzang,37065413,SG/SF/F/G/UTIL,3200,In Progress,UTA,12.73
,,,,,,,,,,,,,PF/C,Larry Nance Jr. (37065406),Larry Nance Jr.,37065406,PF/C/F/UTIL,3200,ATL@SAS 12/19/2024 08:00PM ET,ATL,17.05
,,,,,,,,,,,,,C,Steven Adams (37065404),Steven Adams,37065404,C/UTIL,3200,NOP@HOU 12/19/2024 08:00PM ET,HOU,8.57
,,,,,,,,,,,,,C,Daniel Theis (37065422),Daniel Theis,37065422,C/UTIL,3200,NOP@HOU 12/19/2024 08:00PM ET,NOP,11.45
,,,,,,,,,,,,,PF/C,Kenrich Williams (37065393) (LOCKED),Kenrich Williams,37065393,PF/C/F/UTIL,3200,In Progress,OKC,12.48
,,,,,,,,,,,,,SF/PF,Caleb Houstan (37065397) (LOCKED),Caleb Houstan,37065397,SF/PF/F/UTIL,3200,In Progress,ORL,2.40
