Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
12,4565464116,trapperg (3/4),0,350.25,C Moritz Wagner F Jaden McDaniels G Stephen Curry PF Brandon Clarke PG Luka Doncic SF Justin Champagnie SG Toumani Camara UTIL Tyus Jones,,Klay Thompson,SF,19.88%,50.25
13,4565130730,Thegoldcobra (1/20),0,350,C Moritz Wagner F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Payton Pritchard SF Jaden McDaniels SG Kyrie Irving UTIL Buddy Hield,,Jrue Holiday,PG,19.55%,16.25
13,4565951047,CaptSkeeter (2/4),0,350,C Dereck Lively II F Alexandre Sarr G Klay Thompson PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Payton Pritchard UTIL Josh Hart,,Kristaps Porzingis,C,17.41%,16.5
15,4565887907,souleater99 (3/4),0,349.25,C Goga Bitadze F Justin Champagnie G Jalen Suggs PF Jonathan Kuminga PG Luka Doncic SF Bilal Coulibaly SG Klay Thompson UTIL Dereck Lively II,,Kevin Durant,PF,16.84%,41.25
16,4565966997,tburhop,0,349,C Karl-Anthony Towns F Klay Thompson G Luka Doncic PF Jonathan Isaac PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Jonathan Kuminga,,Jared Butler,G,16.15%,12.25
17,4565002000,DaDood11 (12/17),0,347.25,C Moritz Wagner F Bilal Coulibaly G Ja Morant PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Jaden McDaniels,,Luka Doncic,G,15.61%,94.25
17,4565549889,Zzyzzyth (1/10),0,347.25,C Goga Bitadze F Jaden McDaniels G Klay Thompson PF Naz Reid PG Luka Doncic SF Justin Champagnie SG Anthony Black UTIL Karl-Anthony Towns,,Jaden McDaniels,UTIL,15.39%,37.25
19,4563680013,beddod (4/5),0,346.75,C Goga Bitadze F Bilal Coulibaly G Luka Doncic PF Jonathan Kuminga PG Jalen Brunson SF Justin Champagnie SG Anthony Black UTIL Klay Thompson,,Jayson Tatum,SF,14.55%,46.5
19,4565934928,nceddie66 (8/10),0,346.75,C Moritz Wagner F Klay Thompson G Ja Morant PF Alexandre Sarr PG Luka Doncic SF Bilal Coulibaly SG Max Christie UTIL Payton Pritchard,,Austin Reaves,SG,13.88%,38
21,4565091163,angryhermit,0,346.5,C Alexandre Sarr F Jaden McDaniels G Klay Thompson PF OG Anunoby PG Luka Doncic SF Justin Champagnie SG Payton Pritchard UTIL Jalen Suggs,,LeBron James,F,13.59%,45
21,4565884396,nceddie66 (2/10),0,346.5,C Alexandre Sarr F Justin Champagnie G Payton Pritchard PF Rui Hachimura PG Luka Doncic SF Bilal Coulibaly SG Derrick White UTIL Moritz Wagner,,Jordan Poole,SG,13.32%,39.25
23,4564589165,illwood (4/20),0,346.25,C Moritz Wagner F Jonathan Kuminga G Buddy Hield PF Draymond Green PG Luka Doncic SF Klay Thompson SG Payton Pritchard UTIL Jusuf Nurkic,,Derrick White,PG,12.68%,37.75
24,4564813246,PrimeTimeTK11,0,345.5,C Goga Bitadze F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Ja Morant SF Justin Champagnie SG Buddy Hield UTIL Jaden McDaniels,,Desmond Bane,SG,10.53%,25.75
24,4565791802,Gsmoney2469,0,345.5,C Moritz Wagner F Bilal Coulibaly G Julian Champagnie PF Rui Hachimura PG Luka Doncic SF Justin Champagnie SG Payton Pritchard UTIL Derrick White,,Mike Conley,UTIL,9.85%,31.25
24,4565912914,turkeyboy13,0,345.5,C Goga Bitadze F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Ja Morant SF Justin Champagnie SG Buddy Hield UTIL Jaden McDaniels,,Jaren Jackson Jr.,F,9.30%,36.25
27,4563730696,Jpsingh,0,345,C Brandon Clarke F Bilal Coulibaly G Ja Morant PF Jonathan Kuminga PG Luka Doncic SF Jaden McDaniels SG Payton Pritchard UTIL Klay Thompson,,Devin Vassell,G,8.89%,4
27,4565834555,kngof9ex (5/20),0,345,C Moritz Wagner F Jonathan Kuminga G Buddy Hield PF Jerami Grant PG Luka Doncic SF Klay Thompson SG Payton Pritchard UTIL Jusuf Nurkic,,Jusuf Nurkic,UTIL,7.78%,33.5
29,4565793882,stank2935 (2/5),0,344.25,C Anthony Davis F Bilal Coulibaly G Jared Butler PF Jonathan Kuminga PG Luka Doncic SF Jaden McDaniels SG Anthony Black UTIL Klay Thompson,,Naz Reid,PF,7.71%,19.5
29,4565852250,infam0u5p (10/10),0,344.25,C Anthony Davis F Jaden McDaniels G Klay Thompson PF Jonathan Kuminga PG Jared Butler SF Bilal Coulibaly SG Anthony Black UTIL Luka Doncic,,Jerami Grant,PF,7.43%,35
31,4563384120,thegambler84 (4/20),0,344,C Donovan Clingan F Jonathan Kuminga G Klay Thompson PF Jerami Grant PG Jrue Holiday SF Justin Champagnie SG Jordan Poole UTIL Luka Doncic,,Victor Wembanyama,C,7.34%,56.5
31,4565933224,jswittty,0,344,C Kevin Durant F Justin Champagnie G Anthony Black PF Jonathan Kuminga PG Carlton Carrington SF Bilal Coulibaly SG Klay Thompson UTIL Luka Doncic,,Wendell Carter Jr.,PF,7.14%,11.75
33,4565849882,jscott2493 (14/20),0,343.75,C Moritz Wagner F Klay Thompson G Luka Doncic PF Kevin Durant PG Monte Morris SF Justin Champagnie SG Kyrie Irving UTIL Kevon Looney,,Karl-Anthony Towns,C,7.01%,58
34,4564043599,hittinmiddle (8/18),0,343.25,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Ja Morant,,OG Anunoby,SF,6.41%,16.25
35,4565934528,AngerTornado (17/20),0,343,C Moritz Wagner F Andrew Wiggins G Luka Doncic PF Jerami Grant PG Payton Pritchard SF Jaden McDaniels SG Buddy Hield UTIL Jusuf Nurkic,,Shaedon Sharpe,G,6.09%,28.25
36,4565834569,kngof9ex (19/20),0,342.75,C Draymond Green F Klay Thompson G Luka Doncic PF Royce O'Neale PG Payton Pritchard SF Jaden McDaniels SG Shaedon Sharpe UTIL Jonathan Kuminga,,Alexandre Sarr,PF,6.05%,26.5
37,4563593713,mvpkg (14/20),0,342.25,C Naz Reid F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Donte DiVincenzo UTIL Anthony Davis,,Brandon Clarke,F,5.89%,12.25
37,4563915624,jtchancey (20/20),0,342.25,C Goga Bitadze F Justin Champagnie G Austin Reaves PF Jonathan Kuminga PG Jordan Poole SF Bilal Coulibaly SG Klay Thompson UTIL Anthony Davis,,Rui Hachimura,F,5.73%,19.5
37,4565806865,floydian80 (7/20),0,342.25,C Moritz Wagner F Jonathan Kuminga G Mike Conley PF Jerami Grant PG Jrue Holiday SF Justin Champagnie SG Jordan Poole UTIL Luka Doncic,,Josh Hart,SF,5.53%,33.75
37,4565900313,JadedOne1 (1/20),0,342.25,C Goga Bitadze F Justin Champagnie G Austin Reaves PF Jonathan Kuminga PG Jordan Poole SF Bilal Coulibaly SG Klay Thompson UTIL Anthony Davis,,Kyrie Irving,SG,5.44%,36.25
41,4564088403,mfoleyy2,0,342,C Goga Bitadze F Klay Thompson G Buddy Hield PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Payton Pritchard UTIL Luka Doncic,,Toumani Camara,F,5.33%,30.25
41,4564379326,JonnyRank (19/20),0,342,C Goga Bitadze F Jaden McDaniels G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Toumani Camara UTIL Karl-Anthony Towns,,Tyus Jones,G,5.30%,30.5
41,4564552367,Rjburba (11/20),0,342,C Goga Bitadze F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Payton Pritchard UTIL Buddy Hield,,Rudy Gobert,C,5.10%,27.25
41,4565825748,jackson_0824 (8/10),0,342,C Goga Bitadze F Klay Thompson G Jalen Suggs PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Payton Pritchard,,Julius Randle,C,4.30%,25.5
41,4565933828,tnolan76 (1/5),0,342,C Karl-Anthony Towns F Klay Thompson G Carlton Carrington PF Jonathan Kuminga PG Luka Doncic SF Bilal Coulibaly SG Anthony Black UTIL Luke Kornet,,Jalen Brunson,PG,4.24%,44.75
46,4563591982,brockstar5 (14/20),0,341.5,C Goga Bitadze F Jonathan Kuminga G Luka Doncic PF Kevin Durant PG Mike Conley SF Jaden McDaniels SG Klay Thompson UTIL Dereck Lively II,,Anfernee Simons,PG,4.21%,38
47,4564589176,illwood (15/20),0,341,C Goga Bitadze F Klay Thompson G Austin Reaves PF Draymond Green PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Jusuf Nurkic,,Donovan Clingan,C,4.18%,28.25
47,4565958304,nceddie66 (10/10),0,341,C Jusuf Nurkic F Bilal Coulibaly G Carlton Carrington PF Alexandre Sarr PG Luka Doncic SF Justin Champagnie SG Payton Pritchard UTIL Jonathan Kuminga,,Royce O'Neale,SF,4.17%,22.5
49,4565849883,jscott2493 (15/20),0,340.75,C Moritz Wagner F Bilal Coulibaly G Luka Doncic PF Jonathan Kuminga PG Jordan Poole SF Justin Champagnie SG Anthony Black UTIL Jusuf Nurkic,,Mikal Bridges,SG,4.16%,23.75
50,4565846136,BEE757 (4/4),0,340.25,C Goga Bitadze F Justin Champagnie G Tyus Jones PF Jerami Grant PG Luka Doncic SF Bilal Coulibaly SG Payton Pritchard UTIL Donovan Clingan,,Jaylen Brown,SG,4.12%,28.25
50,4565937894,ericchristenson (2/2),0,340.25,C Goga Bitadze F Justin Champagnie G Luka Doncic PF Jonathan Kuminga PG Ja Morant SF Bilal Coulibaly SG Klay Thompson UTIL Spencer Dinwiddie,,Carlton Carrington,G,3.73%,30
52,4564323670,moanzoner (6/20),0,339.75,C Moritz Wagner F Jonathan Kuminga G Luka Doncic PF Draymond Green PG Mike Conley SF Justin Champagnie SG Jordan Poole UTIL Buddy Hield,,Daniel Gafford,C,3.67%,21.25
53,4565412047,jlowery73 (8/10),0,339.5,C Moritz Wagner F Klay Thompson G Ja Morant PF Jonathan Kuminga PG Payton Pritchard SF Justin Champagnie SG Buddy Hield UTIL Anthony Davis,,Devin Booker,SG,3.57%,42.25
54,4565769605,DayByDay (6/20),0,338.75,C Moritz Wagner F Jonathan Kuminga G Buddy Hield PF Jerami Grant PG Luka Doncic SF Klay Thompson SG Payton Pritchard UTIL Rudy Gobert,,Max Christie,G,3.50%,13
54,4565872753,mblack412 (13/20),0,338.75,C Moritz Wagner F Justin Champagnie G Buddy Hield PF Alexandre Sarr PG Luka Doncic SF Bilal Coulibaly SG Jordan Poole UTIL Austin Reaves,,Draymond Green,UTIL,3.42%,36.25
56,4564379308,JonnyRank (1/20),0,338.25,C Kevin Durant F Justin Champagnie G Klay Thompson PF Jonathan Kuminga PG Luka Doncic SF Bilal Coulibaly SG Anthony Black UTIL Dereck Lively II,,Johnny Davis,SF,3.30%,13.75
56,4565919437,KEVINELLO,0,338.25,C Goga Bitadze F Josh Hart G Luka Doncic PF Draymond Green PG Miles McBride SF Justin Champagnie SG Payton Pritchard UTIL Moritz Wagner,,Moritz Wagner,C,2.86%,45.5
58,4564079285,willoc729 (10/20),0,338,C Moritz Wagner F Bilal Coulibaly G Luka Doncic PF Jonathan Kuminga PG Carlton Carrington SF Justin Champagnie SG Jordan Poole UTIL Buddy Hield,,Anthony Edwards,UTIL,2.78%,36.25
59,4563680010,beddod (1/5),0,337.75,C Goga Bitadze F Bilal Coulibaly G Austin Reaves PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Klay Thompson UTIL Anthony Davis,,Santi Aldama,F,2.77%,13.75
60,4565838207,ayt1688 (20/20),0,337.25,C Jusuf Nurkic F Klay Thompson G Mike Conley PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Buddy Hield UTIL Luka Doncic,,Kevon Looney,C,2.77%,16.75
61,4565704546,CsrZvl (17/20),0,337,C Dereck Lively II F Jonathan Kuminga G Mike Conley PF Kevin Durant PG Payton Pritchard SF Justin Champagnie SG Klay Thompson UTIL Anthony Davis,,Julian Champagnie,SG,2.71%,25.5
61,4565846938,lostories (10/20),0,337,C Goga Bitadze F Justin Champagnie G Luka Doncic PF Brandon Clarke PG Jalen Suggs SF Bilal Coulibaly SG Klay Thompson UTIL Jusuf Nurkic,,Cole Anthony,PG,2.63%,16
63,4565823785,EagleEye3434 (3/5),0,336.75,C Draymond Green F Jonathan Kuminga G Luka Doncic PF Jerami Grant PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Austin Reaves,,Jonas Valanciunas,C,2.55%,7.75
64,4565130735,Thegoldcobra (6/20),0,336.5,C Goga Bitadze F Toumani Camara G Luka Doncic PF Jonathan Kuminga PG Payton Pritchard SF Jaden McDaniels SG Austin Reaves UTIL Jusuf Nurkic,,Jaylen Wells,UTIL,2.41%,8
64,4565825741,jackson_0824 (1/10),0,336.5,C Kevon Looney F Max Christie G Klay Thompson PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Anthony Davis,,Grayson Allen,SG,2.28%,20
64,4565900316,JadedOne1 (4/20),0,336.5,C Dereck Lively II F Bilal Coulibaly G Kyrie Irving PF Jonathan Kuminga PG Payton Pritchard SF Justin Champagnie SG Klay Thompson UTIL Anthony Davis,,Donte DiVincenzo,UTIL,1.82%,16.25
64,4565941995,LiamNeeson (2/7),0,336.5,C Goga Bitadze F Justin Champagnie G Klay Thompson PF Jonathan Kuminga PG Ja Morant SF Bilal Coulibaly SG Toumani Camara UTIL Anthony Davis,,Jeremy Sochan,PF,1.66%,46.75
68,4563487657,LBJ3XCHAMP (1/8),0,336.25,C Anthony Davis F Justin Champagnie G Klay Thompson PF Jayson Tatum PG Austin Reaves SF Jaden McDaniels SG Kentavious Caldwell-Pope UTIL Bilal Coulibaly,,Nickeil Alexander-Walker,F,1.64%,30.25
69,4565327379,Jmshmdy (2/2),0,336,C Moritz Wagner F Jerami Grant G Luka Doncic PF Kevin Durant PG Cole Anthony SF Justin Champagnie SG Payton Pritchard UTIL Kevon Looney,,Harrison Barnes,UTIL,1.48%,23.25
69,4565806875,floydian80 (17/20),0,336,C Moritz Wagner F Jonathan Kuminga G Buddy Hield PF Jerami Grant PG Anfernee Simons SF Justin Champagnie SG Carlton Carrington UTIL Luka Doncic,,Miles McBride,PG,1.46%,12
71,4563942010,SnowGoon99 (12/20),0,335.5,C Rudy Gobert F Klay Thompson G Buddy Hield PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Jordan Poole UTIL Luka Doncic,,Stephen Curry,UTIL,1.46%,53.25
72,4563613489,az350z (3/20),0,335,C Jusuf Nurkic F Julian Champagnie G Luka Doncic PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Cole Anthony UTIL Klay Thompson,,Marcus Smart,G,1.38%,15.25
72,4564043491,hittinmiddle (7/18),0,335,C Karl-Anthony Towns F Jaden McDaniels G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Brandon Clarke,,Spencer Dinwiddie,PG,1.34%,8.75
74,4563942001,SnowGoon99 (3/20),0,334.75,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Buddy Hield UTIL Austin Reaves,,Deni Avdija,SF,1.26%,29.75
74,4564272074,bkslast,0,334.75,C Goga Bitadze F Jaden McDaniels G Jalen Suggs PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Anthony Black UTIL Jeremy Sochan,,PJ Washington,PF,1.24%,23.5
74,4565448154,PlagueisTheWise (2/10),0,334.75,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jalen Suggs SF Justin Champagnie SG Buddy Hield UTIL Austin Reaves,,Brandin Podziemski,UTIL,1.24%,7.75
77,4564079280,willoc729 (5/20),0,334.5,C Dereck Lively II F Jonathan Kuminga G Luka Doncic PF Kevin Durant PG Mike Conley SF Justin Champagnie SG Klay Thompson UTIL Buddy Hield,,Stephon Castle,UTIL,1.20%,10.5
77,4565426776,kbeezy559 (8/20),0,334.5,C Jusuf Nurkic F Bilal Coulibaly G Luka Doncic PF Jerami Grant PG Jordan Poole SF Justin Champagnie SG Buddy Hield UTIL Jaden McDaniels,,Tristan da Silva,PF,1.08%,26.75
77,4565448157,PlagueisTheWise (5/10),0,334.5,C Dereck Lively II F Klay Thompson G Ja Morant PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Buddy Hield UTIL Luka Doncic,,Dalton Knecht,F,1.07%,7.75
77,4565899630,happyrip (16/20),0,334.5,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Buddy Hield UTIL Ja Morant,,Kentavious Caldwell-Pope,SG,1.04%,12.5
77,4565899634,happyrip (20/20),0,334.5,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Buddy Hield UTIL Ja Morant,,Luke Kornet,C,1.02%,28.25
77,4565922816,tikij63 (3/5),0,334.5,C Karl-Anthony Towns F Jaden McDaniels G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Anthony Black,,Jake LaRavia,PF,0.96%,8
83,4564589169,illwood (8/20),0,334,C Moritz Wagner F Jonathan Kuminga G Luka Doncic PF Kevin Durant PG Payton Pritchard SF Klay Thompson SG Donte DiVincenzo UTIL Buddy Hield,,Precious Achiuwa,UTIL,0.96%,12.25
83,4565638122,vpace58 (3/3),0,334,C Anthony Davis F Jaden McDaniels G Nickeil Alexander-Walker PF Jonathan Kuminga PG Payton Pritchard SF Justin Champagnie SG Carlton Carrington UTIL Jayson Tatum,,Chris Paul,UTIL,0.95%,21
85,4562976772,westonselman (3/20),0,333.75,C Dereck Lively II F Jaden McDaniels G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Cole Anthony UTIL Anthony Davis,,Gary Payton II,F,0.94%,14.5
85,4565529166,kevin914,0,333.75,C Karl-Anthony Towns F Klay Thompson G Jalen Suggs PF Jonathan Isaac PG Jalen Brunson SF Justin Champagnie SG Payton Pritchard UTIL Moritz Wagner,,Jonathan Isaac,PF,0.84%,13.25
85,4565946712,izydor,0,333.75,C Alexandre Sarr F Justin Champagnie G Derrick White PF Ryan Dunn PG Luka Doncic SF Klay Thompson SG Kyrie Irving UTIL Bilal Coulibaly,,Monte Morris,UTIL,0.69%,12.5
88,4564050046,hittinmiddle (16/18),0,333.5,C Goga Bitadze F Klay Thompson G Austin Reaves PF Sam Hauser PG Jalen Suggs SF Justin Champagnie SG Anthony Black UTIL Luka Doncic,,Sam Hauser,PF,0.63%,28.25
88,4564404226,cjp66 (20/20),0,333.5,C Anthony Davis F Klay Thompson G Jared Butler PF Jonathan Kuminga PG Anthony Black SF Justin Champagnie SG Marcus Smart UTIL Luka Doncic,,Andrew Wiggins,F,0.59%,44.75
88,4565899617,happyrip (3/20),0,333.5,C Dereck Lively II F Toumani Camara G Ja Morant PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Klay Thompson,,Scoot Henderson,G,0.55%,10.75
91,4565822398,dweeb1713,0,333,C Jusuf Nurkic F Bilal Coulibaly G Luka Doncic PF Jonathan Kuminga PG Payton Pritchard SF Justin Champagnie SG Johnny Davis UTIL Jalen Suggs,,Lindy Waters III,F,0.53%,31.25
91,4565829765,jgreat1354,0,333,C Goga Bitadze F Jaren Jackson Jr. G Devin Vassell PF Draymond Green PG Luka Doncic SF Jaden McDaniels SG Klay Thompson UTIL Moritz Wagner,,D'Angelo Russell,PG,0.51%,15.25
91,4565939414,bostickjason (4/6),0,333,C Goga Bitadze F Bilal Coulibaly G Jalen Suggs PF Alexandre Sarr PG Luka Doncic SF Justin Champagnie SG Grayson Allen UTIL Moritz Wagner,,Ryan Dunn,PF,0.51%,6
94,4565924259,nceddie66 (7/10),0,332.75,C Jusuf Nurkic F Jaden McDaniels G Anthony Black PF Jayson Tatum PG Luka Doncic SF Justin Champagnie SG Klay Thompson UTIL Brandon Clarke,,Scotty Pippen Jr.,G,0.40%,5
95,4564078097,atav11 (12/20),0,332.5,C Victor Wembanyama F Bilal Coulibaly G Max Christie PF Harrison Barnes PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Klay Thompson,,Cameron Payne,PG,0.39%,5.5
95,4564665640,danvita50 (7/7),0,332.5,C Karl-Anthony Towns F Toumani Camara G Luka Doncic PF Brandon Clarke PG Jrue Holiday SF Justin Champagnie SG Klay Thompson UTIL Dereck Lively II,,Quentin Grimes,SF,0.37%,20.5
95,4565507059,patdschaeffer (8/10),0,332.5,C Goga Bitadze F Bilal Coulibaly G Klay Thompson PF Jaren Jackson Jr. PG Jalen Suggs SF Justin Champagnie SG Toumani Camara UTIL Anthony Davis,,Jabari Walker,UTIL,0.28%,4.5
98,4563438740,jmehta17,0,332.25,C Jonathan Isaac F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Jared Butler SF Justin Champagnie SG Buddy Hield UTIL Anthony Davis,,Neemias Queta,C,0.27%,9
98,4565829866,wwaazz (1/5),0,332.25,C Kevon Looney F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Spencer Dinwiddie SF Justin Champagnie SG Buddy Hield UTIL Anthony Davis,,Cam Reddish,PF,0.24%,15.5
100,4563441412,edparlays (1/2),0,332,C Dereck Lively II F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Stephen Curry SF Justin Champagnie SG Buddy Hield UTIL Kevon Looney,,Robert Williams,UTIL,0.24%,12.75
100,4565404395,bwnoles (4/10),0,332,C Jusuf Nurkic F Jonathan Kuminga G Luka Doncic PF Draymond Green PG Mike Conley SF Klay Thompson SG Payton Pritchard UTIL Buddy Hield,,Kyle Anderson,PF,0.21%,0
100,4565834570,kngof9ex (20/20),0,332,C Moritz Wagner F Klay Thompson G Luka Doncic PF Anthony Gill PG Payton Pritchard SF Johnny Davis SG Buddy Hield UTIL Anthony Davis,,Jett Howard,UTIL,0.21%,-0.5
103,4563819500,nickfromcwe (19/20),0,331.75,C Moritz Wagner F Jaden McDaniels G Ja Morant PF Julius Randle PG Cole Anthony SF Justin Champagnie SG Klay Thompson UTIL Anthony Davis,,Zach Edey,UTIL,0.20%,32.5
103,4565391580,spankthat (20/20),0,331.75,C Donovan Clingan F Bilal Coulibaly G Luka Doncic PF Josh Hart PG Jrue Holiday SF Justin Champagnie SG Jordan Poole UTIL Jaden McDaniels,,Charles Bassey,UTIL,0.20%,17.25
105,4564848089,DJlingo,0,331.5,C Moritz Wagner F Justin Champagnie G Jalen Suggs PF Draymond Green PG Ja Morant SF Klay Thompson SG Payton Pritchard UTIL Jaren Jackson Jr.,,Luke Kennard,SG,0.19%,25.25
105,4565721190,jsn77 (5/20),0,331.5,C Daniel Gafford F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Buddy Hield UTIL Ja Morant,,Marvin Bagley III,C,0.17%,11.5
105,4565838198,ayt1688 (11/20),0,331.5,C Jusuf Nurkic F Klay Thompson G Stephen Curry PF Jonathan Kuminga PG Monte Morris SF Johnny Davis SG Payton Pritchard UTIL Luka Doncic,,Dalano Banton,UTIL,0.16%,17.5
108,4564379318,JonnyRank (11/20),0,331,C Moritz Wagner F Klay Thompson G Jordan Poole PF Naz Reid PG Jalen Suggs SF Bilal Coulibaly SG Anthony Black UTIL Luka Doncic,,Trayce Jackson-Davis,UTIL,0.12%,17
109,4565825663,deadfan1125 (1/5),0,330.75,C Karl-Anthony Towns F Bilal Coulibaly G Jared Butler PF Jonathan Kuminga PG Luka Doncic SF Justin Champagnie SG Buddy Hield UTIL Jaden McDaniels,,Sandro Mamukelashvili,F,0.11%,6.25
109,4565930064,tikij63 (5/5),0,330.75,C Karl-Anthony Towns F Nickeil Alexander-Walker G Luka Doncic PF Naz Reid PG Jared Butler SF Justin Champagnie SG Payton Pritchard UTIL Goga Bitadze,,Josh Okogie,SF,0.11%,4
111,4564698147,papaaj1 (10/20),0,330.5,C Jusuf Nurkic F Klay Thompson G Luka Doncic PF Jonathan Kuminga PG Mike Conley SF Bilal Coulibaly SG Jordan Poole UTIL Buddy Hield,,Gabe Vincent,G,0.09%,11.5
111,4565549892,Zzyzzyth (4/10),0,330.5,C Jusuf Nurkic F Klay Thompson G Mike Conley PF Jonathan Kuminga PG Jordan Poole SF Bilal Coulibaly SG Buddy Hield UTIL Luka Doncic,,Anthony Gill,PF,0.09%,6.5
