Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4571946222,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Derrick White (37102948),Svi Mykhailiuk (37104014) (LOCKED),Jayson Tatum (37102799),Bobby Portis (37103116),Clint Capela (37103102) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),Trey Murphy III (37102993),Jaylen Brown (37102863),,1. Column A lists all of your contest entries for this draftgroup
4571946223,NBA $20K Four Point Play [20 Entry Max],172013532,$4,James Harden (37102811),Collin Sexton (37103173) (LOCKED),Khris Middleton (37103141),Jayson Tatum (37102799),Bobby Portis (37103116),Scotty Pippen Jr. (37103475) (LOCKED),De'Andre Hunter (37103086) (LOCKED),Devin Vassell (37103106),,2. Your current lineup is listed next to each entry (blank for reservations)
4571946224,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Jrue Holiday (37103158),Derrick White (37102948),Jaylen Brown (37102863),Jayson Tatum (37102799),Clint Capela (37103102) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),Bobby Portis (37103116),Bogdan Bogdanovic (37103252) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4571946225,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Quentin Grimes (37103268),Jayson Tatum (37102799),Nikola Jovic (37103638) (LOCKED),Bobby Portis (37103116),Jaylen Brown (37102863),Jaren Jackson Jr. (37102903) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4571946226,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Khris Middleton (37103141),Jayson Tatum (37102799),Bobby Portis (37103116),Moritz Wagner (37103243) (LOCKED),Derrick White (37102948),Svi Mykhailiuk (37104014) (LOCKED),Jaren Jackson Jr. (37102903) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
4571946227,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Khris Middleton (37103141),Keldon Johnson (37103291),Jalen Johnson (37102841) (LOCKED),Bobby Portis (37103116),Scotty Pippen Jr. (37103475) (LOCKED),Jaylen Brown (37102863),Ivica Zubac (37102934),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,C,Yves Missi (37103090),Yves Missi,37103090,C/UTIL,5500,NYK@NOP 12/21/2024 08:00PM ET,NOP,25.43
,,,,,,,,,,,,,PF/C,Alexandre Sarr (37103092),Alexandre Sarr,37103092,PF/C/F/UTIL,5500,WAS@MIL 12/21/2024 08:00PM ET,WAS,27.52
,,,,,,,,,,,,,C,Brook Lopez (37103104),Brook Lopez,37103104,C/UTIL,5500,WAS@MIL 12/21/2024 08:00PM ET,MIL,26.48
,,,,,,,,,,,,,SG/SF,Klay Thompson (37103111),Klay Thompson,37103111,SG/SF/F/G/UTIL,5400,LAC@DAL 12/21/2024 08:30PM ET,DAL,24.72
,,,,,,,,,,,,,SG/SF,Devin Vassell (37103106),Devin Vassell,37103106,SG/SF/F/G/UTIL,5400,POR@SAS 12/21/2024 08:30PM ET,SAS,26.52
,,,,,,,,,,,,,SG,Jordan Clarkson (37103128) (LOCKED),Jordan Clarkson,37103128,SG/G/UTIL,5300,In Progress,UTA,26.77
,,,,,,,,,,,,,PF/C,Bobby Portis (37103116),Bobby Portis,37103116,PF/C/F/UTIL,5300,WAS@MIL 12/21/2024 08:00PM ET,MIL,27.02
,,,,,,,,,,,,,PG/SG,Malcolm Brogdon (37103120),Malcolm Brogdon,37103120,PG/SG/G/UTIL,5300,WAS@MIL 12/21/2024 08:00PM ET,WAS,25.85
,,,,,,,,,,,,,SF/PF,Royce O'Neale (37103124),Royce O'Neale,37103124,SF/PF/F/UTIL,5300,DET@PHX 12/21/2024 09:00PM ET,PHX,25.56
,,,,,,,,,,,,,SG/SF,Julian Champagnie (37103136),Julian Champagnie,37103136,SG/SF/F/G/UTIL,5200,POR@SAS 12/21/2024 08:30PM ET,SAS,24.94
,,,,,,,,,,,,,SG/SF,Khris Middleton (37103141),Khris Middleton,37103141,SG/SF/F/G/UTIL,5200,WAS@MIL 12/21/2024 08:00PM ET,MIL,22.75
,,,,,,,,,,,,,PG/SG,Carlton Carrington (37103146),Carlton Carrington,37103146,PG/SG/G/UTIL,5200,WAS@MIL 12/21/2024 08:00PM ET,WAS,22.62
,,,,,,,,,,,,,SG/SF,Malik Beasley (37103131),Malik Beasley,37103131,SG/SF/F/G/UTIL,5200,DET@PHX 12/21/2024 09:00PM ET,DET,26.23
,,,,,,,,,,,,,SG/SF,Ziaire Williams (37103161) (LOCKED),Ziaire Williams,37103161,SG/SF/F/G/UTIL,5100,In Progress,BKN,18.43
,,,,,,,,,,,,,PG,Jrue Holiday (37103158),Jrue Holiday,37103158,PG/G/UTIL,5100,BOS@CHI 12/21/2024 08:00PM ET,BOS,25.77
,,,,,,,,,,,,,PG/SG,Caris LeVert (37103150),Caris LeVert,37103150,PG/SG/G/UTIL,5100,PHI@CLE 12/21/2024 08:00PM ET,CLE,25.03
,,,,,,,,,,,,,SF/PF,Naji Marshall (37103169),Naji Marshall,37103169,SF/PF/F/UTIL,5100,LAC@DAL 12/21/2024 08:30PM ET,DAL,21.34
,,,,,,,,,,,,,SF/PF,Herbert Jones (37103154),Herbert Jones,37103154,SF/PF/F/UTIL,5100,NYK@NOP 12/21/2024 08:00PM ET,NOP,24.5
,,,,,,,,,,,,,SF,Saddiq Bey (37103166),Saddiq Bey,37103166,SF/F/UTIL,5100,WAS@MIL 12/21/2024 08:00PM ET,WAS,0
,,,,,,,,,,,,,PG/SG,Collin Sexton (37103173) (LOCKED),Collin Sexton,37103173,PG/SG/G/UTIL,5000,In Progress,UTA,26.14
,,,,,,,,,,,,,SG/SF,Max Strus (37103182),Max Strus,37103182,SG/SF/F/G/UTIL,5000,PHI@CLE 12/21/2024 08:00PM ET,CLE,13.5
,,,,,,,,,,,,,SG/SF,Toumani Camara (37103177),Toumani Camara,37103177,SG/SF/F/G/UTIL,5000,POR@SAS 12/21/2024 08:30PM ET,POR,22.75
,,,,,,,,,,,,,SG,Grayson Allen (37103187),Grayson Allen,37103187,SG/G/UTIL,5000,DET@PHX 12/21/2024 09:00PM ET,PHX,20.62
,,,,,,,,,,,,,PF,Dorian Finney-Smith (37103190) (LOCKED),Dorian Finney-Smith,37103190,PF/F/UTIL,4900,In Progress,BKN,22.63
,,,,,,,,,,,,,PF/C,Al Horford (37103204),Al Horford,37103204,PF/C/F/UTIL,4800,BOS@CHI 12/21/2024 08:00PM ET,BOS,22.85
,,,,,,,,,,,,,PF/C,Guerschon Yabusele (37103193),Guerschon Yabusele,37103193,PF/C/F/UTIL,4800,PHI@CLE 12/21/2024 08:00PM ET,PHI,20.69
,,,,,,,,,,,,,PG/SG,Stephon Castle (37103200),Stephon Castle,37103200,PG/SG/G/UTIL,4800,POR@SAS 12/21/2024 08:30PM ET,SAS,22.64
,,,,,,,,,,,,,PF/C,Wendell Carter Jr. (37103208) (LOCKED),Wendell Carter Jr.,37103208,PF/C/F/UTIL,4800,In Progress,ORL,23.67
,,,,,,,,,,,,,PG,Mike Conley (37103197),Mike Conley,37103197,PG/G/UTIL,4800,GSW@MIN 12/21/2024 08:00PM ET,MIN,22.83
,,,,,,,,,,,,,C,Zach Edey (37103212) (LOCKED),Zach Edey,37103212,C/UTIL,4700,In Progress,MEM,24.95
,,,,,,,,,,,,,PG,Spencer Dinwiddie (37103214),Spencer Dinwiddie,37103214,PG/G/UTIL,4700,LAC@DAL 12/21/2024 08:30PM ET,DAL,17.79
,,,,,,,,,,,,,PF/C,Robert Williams (37103235),Robert Williams,37103235,PF/C/F/UTIL,4700,POR@SAS 12/21/2024 08:30PM ET,POR,21.42
,,,,,,,,,,,,,PG/SG,Terry Rozier (37103231) (LOCKED),Terry Rozier,37103231,PG/SG/G/UTIL,4700,In Progress,MIA,23.22
,,,,,,,,,,,,,PG/SG,Anthony Black (37103239) (LOCKED),Anthony Black,37103239,PG/SG/G/UTIL,4700,In Progress,ORL,20.37
,,,,,,,,,,,,,PG/SF,Brandon Boston Jr. (37103219),Brandon Boston Jr.,37103219,PG/SF/F/G/UTIL,4700,NYK@NOP 12/21/2024 08:00PM ET,NOP,24.88
,,,,,,,,,,,,,C,Jonas Valanciunas (37103217),Jonas Valanciunas,37103217,C/UTIL,4700,WAS@MIL 12/21/2024 08:00PM ET,WAS,26.49
,,,,,,,,,,,,,SF/PF,Ausar Thompson (37103224),Ausar Thompson,37103224,SF/PF/F/UTIL,4700,DET@PHX 12/21/2024 09:00PM ET,DET,18.09
,,,,,,,,,,,,,SG,Buddy Hield (37103228),Buddy Hield,37103228,SG/G/UTIL,4700,GSW@MIN 12/21/2024 08:00PM ET,GSW,23.78
,,,,,,,,,,,,,SG/SF,Bogdan Bogdanovic (37103252) (LOCKED),Bogdan Bogdanovic,37103252,SG/SF/F/G/UTIL,4600,In Progress,ATL,21.81
,,,,,,,,,,,,,SF,Jalen Wilson (37103257) (LOCKED),Jalen Wilson,37103257,SF/F/UTIL,4600,In Progress,BKN,17.30
,,,,,,,,,,,,,PG,Kevin Porter Jr. (37103245),Kevin Porter Jr.,37103245,PG/G/UTIL,4600,LAC@DAL 12/21/2024 08:30PM ET,LAC,20.31
,,,,,,,,,,,,,C,Moritz Wagner (37103243) (LOCKED),Moritz Wagner,37103243,C/UTIL,4600,In Progress,ORL,24.03
,,,,,,,,,,,,,PF/C,Naz Reid (37103248),Naz Reid,37103248,PF/C/F/UTIL,4600,GSW@MIN 12/21/2024 08:00PM ET,MIN,24.14
,,,,,,,,,,,,,C,Onyeka Okongwu (37103263) (LOCKED),Onyeka Okongwu,37103263,C/UTIL,4500,In Progress,ATL,24.52
,,,,,,,,,,,,,PF/C,Noah Clowney (37103277) (LOCKED),Noah Clowney,37103277,PF/C/F/UTIL,4500,In Progress,BKN,15.22
,,,,,,,,,,,,,PG/SG,Shake Milton (37103287) (LOCKED),Shake Milton,37103287,PG/SG/G/UTIL,4500,In Progress,BKN,12.85
,,,,,,,,,,,,,SF/PF,Sam Hauser (37103273),Sam Hauser,37103273,SF/PF/F/UTIL,4500,BOS@CHI 12/21/2024 08:00PM ET,BOS,17.71
,,,,,,,,,,,,,SG/SF,Quentin Grimes (37103268),Quentin Grimes,37103268,SG/SF/F/G/UTIL,4500,LAC@DAL 12/21/2024 08:30PM ET,DAL,17.55
,,,,,,,,,,,,,PG,Scoot Henderson (37103265),Scoot Henderson,37103265,PG/G/UTIL,4500,POR@SAS 12/21/2024 08:30PM ET,POR,22.84
,,,,,,,,,,,,,C,Donovan Clingan (37103285),Donovan Clingan,37103285,C/UTIL,4500,POR@SAS 12/21/2024 08:30PM ET,POR,19.4
,,,,,,,,,,,,,PG/SG,Jordan Hawkins (37103281),Jordan Hawkins,37103281,PG/SG/G/UTIL,4500,NYK@NOP 12/21/2024 08:00PM ET,NOP,20.35
,,,,,,,,,,,,,SF,Jaden McDaniels (37103260),Jaden McDaniels,37103260,SF/F/UTIL,4500,GSW@MIN 12/21/2024 08:00PM ET,MIN,22.66
,,,,,,,,,,,,,PF,Trendon Watford (37103295) (LOCKED),Trendon Watford,37103295,PF/F/UTIL,4400,In Progress,BKN,15.79
,,,,,,,,,,,,,SF/PF,Keldon Johnson (37103291),Keldon Johnson,37103291,SF/PF/F/UTIL,4400,POR@SAS 12/21/2024 08:30PM ET,SAS,24.10
,,,,,,,,,,,,,PF/C,Larry Nance Jr. (37103312) (LOCKED),Larry Nance Jr.,37103312,PF/C/F/UTIL,4300,In Progress,ATL,19.89
,,,,,,,,,,,,,SF,Talen Horton-Tucker (37103309),Talen Horton-Tucker,37103309,SF/F/UTIL,4300,BOS@CHI 12/21/2024 08:00PM ET,CHI,13.25
,,,,,,,,,,,,,C,Daniel Gafford (37103302),Daniel Gafford,37103302,C/UTIL,4300,LAC@DAL 12/21/2024 08:30PM ET,DAL,24.86
,,,,,,,,,,,,,SF/PF,Harrison Barnes (37103298),Harrison Barnes,37103298,SF/PF/F/UTIL,4300,POR@SAS 12/21/2024 08:30PM ET,SAS,20.05
,,,,,,,,,,,,,SG/SF,Corey Kispert (37103304),Corey Kispert,37103304,SG/SF/F/G/UTIL,4300,WAS@MIL 12/21/2024 08:00PM ET,WAS,19.54
,,,,,,,,,,,,,PG/SG,Keon Johnson (37103326) (LOCKED),Keon Johnson,37103326,PG/SG/G/UTIL,4200,In Progress,BKN,12.56
,,,,,,,,,,,,,C,Luke Kornet (37103320),Luke Kornet,37103320,C/UTIL,4200,BOS@CHI 12/21/2024 08:00PM ET,BOS,15.49
,,,,,,,,,,,,,SF/PF,Georges Niang (37103322),Georges Niang,37103322,SF/PF/F/UTIL,4200,PHI@CLE 12/21/2024 08:00PM ET,CLE,16.95
,,,,,,,,,,,,,PG/SG,Brandin Podziemski (37103316),Brandin Podziemski,37103316,PG/SG/G/UTIL,4200,GSW@MIN 12/21/2024 08:00PM ET,GSW,21.35
,,,,,,,,,,,,,PG/SG,Marcus Smart (37103335) (LOCKED),Marcus Smart,37103335,PG/SG/G/UTIL,4100,In Progress,MEM,21.26
,,,,,,,,,,,,,C,Day'Ron Sharpe (37103345) (LOCKED),Day'Ron Sharpe,37103345,C/UTIL,4100,In Progress,BKN,17.42
,,,,,,,,,,,,,C,Jalen Smith (37103339),Jalen Smith,37103339,C/UTIL,4100,BOS@CHI 12/21/2024 08:00PM ET,CHI,18.4
,,,,,,,,,,,,,C,Zach Collins (37103333),Zach Collins,37103333,C/UTIL,4100,POR@SAS 12/21/2024 08:30PM ET,SAS,14.35
,,,,,,,,,,,,,PG,Dru Smith (37103330) (LOCKED),Dru Smith,37103330,PG/G/UTIL,4100,In Progress,MIA,15.98
,,,,,,,,,,,,,SF/PF,Tristan da Silva (37103347) (LOCKED),Tristan da Silva,37103347,SF/PF/F/UTIL,4100,In Progress,ORL,15.83
,,,,,,,,,,,,,PG/SG,AJ Green (37103341),AJ Green,37103341,PG/SG/G/UTIL,4100,WAS@MIL 12/21/2024 08:00PM ET,MIL,14.14
,,,,,,,,,,,,,PF/C,Brandon Clarke (37103358) (LOCKED),Brandon Clarke,37103358,PF/C/F/UTIL,4000,In Progress,MEM,17.80
,,,,,,,,,,,,,PG/SG,Lonzo Ball (37103369),Lonzo Ball,37103369,PG/SG/G/UTIL,4000,BOS@CHI 12/21/2024 08:00PM ET,CHI,18.48
,,,,,,,,,,,,,SF/PF,Caleb Martin (37103362),Caleb Martin,37103362,SF/PF/F/UTIL,4000,PHI@CLE 12/21/2024 08:00PM ET,PHI,20.18
,,,,,,,,,,,,,SF/PF,Isaac Okoro (37103373),Isaac Okoro,37103373,SF/PF/F/UTIL,4000,PHI@CLE 12/21/2024 08:00PM ET,CLE,14.80
,,,,,,,,,,,,,SG,Duncan Robinson (37103355) (LOCKED),Duncan Robinson,37103355,SG/G/UTIL,4000,In Progress,MIA,19.62
,,,,,,,,,,,,,SG,Kentavious Caldwell-Pope (37103366) (LOCKED),Kentavious Caldwell-Pope,37103366,SG/G/UTIL,4000,In Progress,ORL,18.17
,,,,,,,,,,,,,PG/SG,Miles McBride (37103351),Miles McBride,37103351,PG/SG/G/UTIL,4000,NYK@NOP 12/21/2024 08:00PM ET,NYK,21.23
,,,,,,,,,,,,,PF,Vince Williams Jr. (37103396) (LOCKED),Vince Williams Jr.,37103396,PF/F/UTIL,3900,In Progress,MEM,14.75
,,,,,,,,,,,,,SG,Bojan Bogdanovic (37103384) (LOCKED),Bojan Bogdanovic,37103384,SG/G/UTIL,3900,In Progress,BKN,0
,,,,,,,,,,,,,PF,Patrick Williams (37103387),Patrick Williams,37103387,PF/F/UTIL,3900,BOS@CHI 12/21/2024 08:00PM ET,CHI,21.54
,,,,,,,,,,,,,PF,KJ Martin (37103381),KJ Martin,37103381,PF/F/UTIL,3900,PHI@CLE 12/21/2024 08:00PM ET,PHI,13.31
,,,,,,,,,,,,,PG/SG,Kris Dunn (37103377),Kris Dunn,37103377,PG/SG/G/UTIL,3900,LAC@DAL 12/21/2024 08:30PM ET,LAC,19.04
,,,,,,,,,,,,,PG/SG,Dalano Banton (37103390),Dalano Banton,37103390,PG/SG/G/UTIL,3900,POR@SAS 12/21/2024 08:30PM ET,POR,19.32
,,,,,,,,,,,,,C,Mitchell Robinson (37103394),Mitchell Robinson,37103394,C/UTIL,3900,NYK@NOP 12/21/2024 08:00PM ET,NYK,0
,,,,,,,,,,,,,SF/PF,Jake LaRavia (37103399) (LOCKED),Jake LaRavia,37103399,SF/PF/F/UTIL,3800,In Progress,MEM,22.08
,,,,,,,,,,,,,C,Neemias Queta (37103423),Neemias Queta,37103423,C/UTIL,3800,BOS@CHI 12/21/2024 08:00PM ET,BOS,14.52
,,,,,,,,,,,,,PG/SG,Jaden Hardy (37103403),Jaden Hardy,37103403,PG/SG/G/UTIL,3800,LAC@DAL 12/21/2024 08:30PM ET,DAL,11.16
,,,,,,,,,,,,,PF,Derrick Jones Jr. (37103420),Derrick Jones Jr.,37103420,PF/F/UTIL,3800,LAC@DAL 12/21/2024 08:30PM ET,LAC,18.61
,,,,,,,,,,,,,C,Charles Bassey (37103407),Charles Bassey,37103407,C/UTIL,3800,POR@SAS 12/21/2024 08:30PM ET,SAS,13.15
,,,,,,,,,,,,,SF/PF,Jaime Jaquez Jr. (37103409) (LOCKED),Jaime Jaquez Jr.,37103409,SF/PF/F/UTIL,3800,In Progress,MIA,19.93
,,,,,,,,,,,,,SG/SF,Tim Hardaway Jr. (37103413),Tim Hardaway Jr.,37103413,SG/SF/F/G/UTIL,3800,DET@PHX 12/21/2024 09:00PM ET,DET,16.06
,,,,,,,,,,,,,C,Kevon Looney (37103418),Kevon Looney,37103418,C/UTIL,3800,GSW@MIN 12/21/2024 08:00PM ET,GSW,19.19
,,,,,,,,,,,,,SG/SF,Jaylen Wells (37103439) (LOCKED),Jaylen Wells,37103439,SG/SF/F/G/UTIL,3700,In Progress,MEM,19.61
,,,,,,,,,,,,,SG/SF,Ricky Council IV (37103434),Ricky Council IV,37103434,SG/SF/F/G/UTIL,3700,PHI@CLE 12/21/2024 08:00PM ET,PHI,9.98
,,,,,,,,,,,,,SF/PF,Amir Coffey (37103444),Amir Coffey,37103444,SF/PF/F/UTIL,3700,LAC@DAL 12/21/2024 08:30PM ET,LAC,17.57
,,,,,,,,,,,,,PG/SG,Cole Anthony (37103450) (LOCKED),Cole Anthony,37103450,PG/SG/G/UTIL,3700,In Progress,ORL,11.31
,,,,,,,,,,,,,PF/C,Precious Achiuwa (37103425),Precious Achiuwa,37103425,PF/C/F/UTIL,3700,NYK@NOP 12/21/2024 08:00PM ET,NYK,19.25
,,,,,,,,,,,,,C,Mason Plumlee (37103448),Mason Plumlee,37103448,C/UTIL,3700,DET@PHX 12/21/2024 09:00PM ET,PHX,15.72
,,,,,,,,,,,,,SG/SF,Nickeil Alexander-Walker (37103429),Nickeil Alexander-Walker,37103429,SG/SF/F/G/UTIL,3700,GSW@MIN 12/21/2024 08:00PM ET,MIN,19.52
,,,,,,,,,,,,,SF,Zaccharie Risacher (37103472) (LOCKED),Zaccharie Risacher,37103472,SF/F/UTIL,3600,In Progress,ATL,19.82
,,,,,,,,,,,,,PG,Scotty Pippen Jr. (37103475) (LOCKED),Scotty Pippen Jr.,37103475,PG/G/UTIL,3600,In Progress,MEM,24.78
,,,,,,,,,,,,,SF/PF,Matas Buzelis (37103482),Matas Buzelis,37103482,SF/PF/F/UTIL,3600,BOS@CHI 12/21/2024 08:00PM ET,CHI,11.53
,,,,,,,,,,,,,SF/PF,Dean Wade (37103468),Dean Wade,37103468,SF/PF/F/UTIL,3600,PHI@CLE 12/21/2024 08:00PM ET,CLE,17.29
,,,,,,,,,,,,,PG/SG,Kyle Lowry (37103478),Kyle Lowry,37103478,PG/SG/G/UTIL,3600,PHI@CLE 12/21/2024 08:00PM ET,PHI,14.21
,,,,,,,,,,,,,SF/PF,Haywood Highsmith (37103462) (LOCKED),Haywood Highsmith,37103462,SF/PF/F/UTIL,3600,In Progress,MIA,16.40
,,,,,,,,,,,,,PF/C,Jeremiah Robinson-Earl (37103486),Jeremiah Robinson-Earl,37103486,PF/C/F/UTIL,3600,NYK@NOP 12/21/2024 08:00PM ET,NOP,16.47
,,,,,,,,,,,,,SF/PF,Kyshawn George (37103458),Kyshawn George,37103458,SF/PF/F/UTIL,3600,WAS@MIL 12/21/2024 08:00PM ET,WAS,18.96
,,,,,,,,,,,,,PG,Delon Wright (37103493),Delon Wright,37103493,PG/G/UTIL,3600,WAS@MIL 12/21/2024 08:00PM ET,MIL,9.59
,,,,,,,,,,,,,SG/SF,Gary Trent Jr. (37103496),Gary Trent Jr.,37103496,SG/SF/F/G/UTIL,3600,WAS@MIL 12/21/2024 08:00PM ET,MIL,15.35
,,,,,,,,,,,,,C,Isaiah Stewart (37103466),Isaiah Stewart,37103466,C/UTIL,3600,DET@PHX 12/21/2024 09:00PM ET,DET,19.21
,,,,,,,,,,,,,PF,Ryan Dunn (37103490),Ryan Dunn,37103490,PF/F/UTIL,3600,DET@PHX 12/21/2024 09:00PM ET,PHX,12.57
,,,,,,,,,,,,,PG/SG,Donte DiVincenzo (37103454),Donte DiVincenzo,37103454,PG/SG/G/UTIL,3600,GSW@MIN 12/21/2024 08:00PM ET,MIN,20.72
,,,,,,,,,,,,,SG/SF,Tyrese Martin (37103510) (LOCKED),Tyrese Martin,37103510,SG/SF/F/G/UTIL,3500,In Progress,BKN,13.34
,,,,,,,,,,,,,SG,Sam Merrill (37103503),Sam Merrill,37103503,SG/G/UTIL,3500,PHI@CLE 12/21/2024 08:00PM ET,CLE,14.33
,,,,,,,,,,,,,PG,Bones Hyland (37103520),Bones Hyland,37103520,PG/G/UTIL,3500,LAC@DAL 12/21/2024 08:30PM ET,LAC,14.10
,,,,,,,,,,,,,PF/C,Jonathan Isaac (37103506) (LOCKED),Jonathan Isaac,37103506,PF/C/F/UTIL,3500,In Progress,ORL,16.99
,,,,,,,,,,,,,C,Paul Reed (37103501),Paul Reed,37103501,C/UTIL,3500,DET@PHX 12/21/2024 09:00PM ET,DET,12.04
,,,,,,,,,,,,,SG/SF,Lindy Waters III (37103515),Lindy Waters III,37103515,SG/SF/F/G/UTIL,3500,GSW@MIN 12/21/2024 08:00PM ET,GSW,13.49
,,,,,,,,,,,,,PF/C,Kyle Filipowski (37103545) (LOCKED),Kyle Filipowski,37103545,PF/C/F/UTIL,3400,In Progress,UTA,16.07
,,,,,,,,,,,,,PF,Drew Peterson (37103549),Drew Peterson,37103549,PF/F/UTIL,3400,BOS@CHI 12/21/2024 08:00PM ET,BOS,7.79
,,,,,,,,,,,,,PG,Ty Jerome (37103526),Ty Jerome,37103526,PG/G/UTIL,3400,PHI@CLE 12/21/2024 08:00PM ET,CLE,21.32
,,,,,,,,,,,,,SG/SF,Terance Mann (37103531),Terance Mann,37103531,SG/SF/F/G/UTIL,3400,LAC@DAL 12/21/2024 08:30PM ET,LAC,15.14
,,,,,,,,,,,,,SG/SF,Gary Harris (37103536) (LOCKED),Gary Harris,37103536,SG/SF/F/G/UTIL,3400,In Progress,ORL,8.31
,,,,,,,,,,,,,PG,Jared Butler (37103523),Jared Butler,37103523,PG/G/UTIL,3400,WAS@MIL 12/21/2024 08:00PM ET,WAS,11.70
,,,,,,,,,,,,,SF/PF,Taurean Prince (37103541),Taurean Prince,37103541,SF/PF/F/UTIL,3400,WAS@MIL 12/21/2024 08:00PM ET,MIL,17.77
,,,,,,,,,,,,,C,Trayce Jackson-Davis (37103529),Trayce Jackson-Davis,37103529,C/UTIL,3400,GSW@MIN 12/21/2024 08:00PM ET,GSW,17.97
,,,,,,,,,,,,,PF/C,Maxi Kleber (37103558),Maxi Kleber,37103558,PF/C/F/UTIL,3300,LAC@DAL 12/21/2024 08:30PM ET,DAL,7
,,,,,,,,,,,,,PF/C,Jabari Walker (37103552),Jabari Walker,37103552,PF/C/F/UTIL,3300,POR@SAS 12/21/2024 08:30PM ET,POR,8.66
,,,,,,,,,,,,,SF/PF,Javonte Green (37103566),Javonte Green,37103566,SF/PF/F/UTIL,3300,NYK@NOP 12/21/2024 08:00PM ET,NOP,14.98
,,,,,,,,,,,,,C,Marvin Bagley III (37103556),Marvin Bagley III,37103556,C/UTIL,3300,WAS@MIL 12/21/2024 08:00PM ET,WAS,9.75
,,,,,,,,,,,,,SG/SF,Andre Jackson Jr. (37103573),Andre Jackson Jr.,37103573,SG/SF/F/G/UTIL,3300,WAS@MIL 12/21/2024 08:00PM ET,MIL,10.97
,,,,,,,,,,,,,PF/C,Oso Ighodaro (37103562),Oso Ighodaro,37103562,PF/C/F/UTIL,3300,DET@PHX 12/21/2024 09:00PM ET,PHX,11.14
,,,,,,,,,,,,,PF,Simone Fontecchio (37103570),Simone Fontecchio,37103570,PF/F/UTIL,3300,DET@PHX 12/21/2024 09:00PM ET,DET,12.53
,,,,,,,,,,,,,SG/SF,Luke Kennard (37103594) (LOCKED),Luke Kennard,37103594,SG/SF/F/G/UTIL,3200,In Progress,MEM,17.02
,,,,,,,,,,,,,PG/SG,Vit Krejci (37103603) (LOCKED),Vit Krejci,37103603,PG/SG/G/UTIL,3200,In Progress,ATL,8.12
,,,,,,,,,,,,,SG/SF,Jordan Walsh (37103609),Jordan Walsh,37103609,SG/SF/F/G/UTIL,3200,BOS@CHI 12/21/2024 08:00PM ET,BOS,4.09
,,,,,,,,,,,,,C,Kevin Love (37103578) (LOCKED),Kevin Love,37103578,C/UTIL,3200,In Progress,MIA,15.5
,,,,,,,,,,,,,C,Daniel Theis (37103607),Daniel Theis,37103607,C/UTIL,3200,NYK@NOP 12/21/2024 08:00PM ET,NOP,11.45
,,,,,,,,,,,,,SG/SF,Johnny Davis (37103580),Johnny Davis,37103580,SG/SF/F/G/UTIL,3200,WAS@MIL 12/21/2024 08:00PM ET,WAS,8.14
,,,,,,,,,,,,,PG,Monte Morris (37103585),Monte Morris,37103585,PG/G/UTIL,3200,DET@PHX 12/21/2024 09:00PM ET,PHX,10.5
,,,,,,,,,,,,,SF,Ronald Holland II (37103591),Ronald Holland II,37103591,SF/F/UTIL,3200,DET@PHX 12/21/2024 09:00PM ET,DET,12.20
,,,,,,,,,,,,,SF,Josh Minott (37103588),Josh Minott,37103588,SF/F/UTIL,3200,GSW@MIN 12/21/2024 08:00PM ET,MIN,6.77
,,,,,,,,,,,,,SF/PF,Kyle Anderson (37103599),Kyle Anderson,37103599,SF/PF/F/UTIL,3200,GSW@MIN 12/21/2024 08:00PM ET,GSW,14.69
,,,,,,,,,,,,,SG,Cam Spencer (37103622) (LOCKED),Cam Spencer,37103622,SG/G/UTIL,3100,In Progress,MEM,11.06
,,,,,,,,,,,,,SF/PF,Brice Sensabaugh (37103647) (LOCKED),Brice Sensabaugh,37103647,SF/PF/F/UTIL,3100,In Progress,UTA,14.05
,,,,,,,,,,,,,PF,Julian Phillips (37103635),Julian Phillips,37103635,PF/F/UTIL,3100,BOS@CHI 12/21/2024 08:00PM ET,CHI,10.30
,,,,,,,,,,,,,SG/SF,Eric Gordon (37103625),Eric Gordon,37103625,SG/SF/F/G/UTIL,3100,PHI@CLE 12/21/2024 08:00PM ET,PHI,10.11
,,,,,,,,,,,,,C,Tristan Thompson (37103633),Tristan Thompson,37103633,C/UTIL,3100,PHI@CLE 12/21/2024 08:00PM ET,CLE,7.09
,,,,,,,,,,,,,PF/C,Nicolas Batum (37103618),Nicolas Batum,37103618,PF/C/F/UTIL,3100,LAC@DAL 12/21/2024 08:30PM ET,LAC,11.27
