Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2802,4566749222,Brewcrew116 (15/20),45.83,229,C Jalen Duren F RJ Barrett G Norman Powell PF Jonathan Mogbo PG Josh Giddey SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2802,4567094809,jkane327 (2/5),45.83,229,C Andre Drummond F Norman Powell G Cade Cunningham PF Miles Bridges PG Josh Giddey SF Jaime Jaquez Jr. SG Shake Milton UTIL Jakob Poeltl,,,
2802,4567170276,TooEasy27 (12/20),45.83,229,C Andre Drummond F RJ Barrett G Norman Powell PF Jonathan Mogbo PG Josh Giddey SF Talen Horton-Tucker SG Ayo Dosunmu UTIL Bam Adebayo,,,
2802,4567658649,cottonc0911,34,229,C Day'Ron Sharpe F Evan Mobley G Josh Giddey PF Matas Buzelis PG Coby White SF Talen Horton-Tucker SG Gradey Dick UTIL Nikola Jokic,,,
2802,4566785820,RustyJonesNH (8/20),0,229,C Nikola Vucevic F RJ Barrett G Josh Giddey PF Jonathan Mogbo PG Dru Smith SF Haywood Highsmith SG Coby White UTIL Jakob Poeltl,,,
2817,4566979100,sikba01,126.58,228.75,C Nikola Vucevic F Aaron Gordon G Bones Hyland PF Miles Bridges PG Tyrese Maxey SF Georges Niang SG Ayo Dosunmu UTIL Ivica Zubac,,,
2817,4567064022,Pierrelima (3/3),126.58,228.75,C Walker Kessler F Aaron Gordon G Tyler Herro PF Miles Bridges PG Tyrese Maxey SF Paul George SG Duncan Robinson UTIL Drew Eubanks,,,
2817,4566571157,infam0u5p (6/12),113.83,228.75,C Bam Adebayo F Jonathan Mogbo G Russell Westbrook PF Ausar Thompson PG Tyler Herro SF Jimmy Butler SG Keon Ellis UTIL James Harden,,,
2817,4567678631,westh8bamix (16/20),102,228.75,C Domantas Sabonis F Talen Horton-Tucker G Jamal Murray PF RJ Barrett PG Dru Smith SF Malik Beasley SG Gradey Dick UTIL Russell Westbrook,,,
2817,4567252527,Powelly25 (3/3),92.58,228.75,C Jakob Poeltl F Norman Powell G Coby White PF Miles Bridges PG Tyrese Maxey SF Malik Beasley SG Gradey Dick UTIL Kevin Porter Jr.,,,
2817,4566466588,TheKid2430 (15/20),91.66,228.75,C Andre Drummond F Norman Powell G Coby White PF Jonathan Mogbo PG Cade Cunningham SF Malik Beasley SG Gradey Dick UTIL Ivica Zubac,,,
2817,4566588064,Dan06712 (5/20),80.75,228.75,C Jakob Poeltl F Aaron Gordon G Kevin Porter Jr. PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Nikola Vucevic,,,
2817,4566950220,misterpost (14/20),80.75,228.75,C Jakob Poeltl F Aaron Gordon G Kevin Porter Jr. PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Nikola Vucevic,,,
2817,4567054756,rodparkkat (3/6),79.83,228.75,C Nikola Jokic F Amir Coffey G Josh Giddey PF Patrick Williams PG Cade Cunningham SF Malik Beasley SG Duncan Robinson UTIL Cody Martin,,,
2817,4567498089,mrog_bobbyjohnson (11/20),79.83,228.75,C Andre Drummond F Amir Coffey G Russell Westbrook PF Miles Bridges PG Coby White SF RJ Barrett SG Gradey Dick UTIL Jakob Poeltl,,,
2817,4566509457,Anthonykorobellis (14/20),68,228.75,C Andre Drummond F Aaron Gordon G Tyler Herro PF Jonathan Mogbo PG Cade Cunningham SF Matas Buzelis SG Malik Monk UTIL Josh Giddey,,,
2817,4566956455,wmudude24 (2/2),68,228.75,C Jakob Poeltl F Aaron Gordon G Dru Smith PF Jonathan Mogbo PG Cade Cunningham SF Ronald Holland II SG Malik Monk UTIL Tyrese Maxey,,,
2817,4567547736,justinty53 (5/10),68,228.75,C Jarrett Allen F Julian Strawther G Coby White PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Gradey Dick UTIL Malik Monk,,,
2817,4567547443,ziggydnsouth (15/20),46.75,228.75,C Jakob Poeltl F Patrick Williams G Ben Simmons PF Jonathan Mogbo PG Cade Cunningham SF RJ Barrett SG Coby White UTIL Bones Hyland,,,
2817,4567620911,HighSt8kes (7/20),46.75,228.75,C Jakob Poeltl F RJ Barrett G Kevin Porter Jr. PF Patrick Williams PG Dru Smith SF Paul George SG Ja'Kobe Walter UTIL Nikola Vucevic,,,
2817,4566456973,Quackinskulls (1/2),45.83,228.75,C Andre Drummond F Ausar Thompson G Norman Powell PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Coby White UTIL Jakob Poeltl,,,
2817,4566597262,LBJ3XCHAMP (6/8),45.83,228.75,C Jakob Poeltl F Lauri Markkanen G Ben Simmons PF Matas Buzelis PG Tyler Herro SF RJ Barrett SG Gradey Dick UTIL Ausar Thompson,,,
2817,4566885246,dfowler222,45.83,228.75,C Guerschon Yabusele F Jonathan Mogbo G Josh Giddey PF Noah Clowney PG Cade Cunningham SF Paul George SG Kelly Oubre Jr. UTIL Walker Kessler,,,
2817,4566456163,ccman1707 (7/20),34,228.75,C Jarrett Allen F Aaron Gordon G Coby White PF Patrick Williams PG Josh Giddey SF Paul George SG Davion Mitchell UTIL Jakob Poeltl,,,
2817,4567449281,Tfoso (1/2),34,228.75,C Nikola Jokic F Jimmy Butler G Shake Milton PF Jonathan Mogbo PG Davion Mitchell SF Tyrese Martin SG Kelly Oubre Jr. UTIL Cameron Johnson,,,
2817,4567459936,mayor351 (3/20),34,228.75,C Jalen Smith F Matas Buzelis G Josh Giddey PF RJ Barrett PG Tyler Herro SF Jaime Jaquez Jr. SG Lonzo Ball UTIL Domantas Sabonis,,,
2817,4567551612,Rhaught20 (19/20),34,228.75,C Bam Adebayo F Jonathan Mogbo G Josh Giddey PF Paul George PG Dru Smith SF Talen Horton-Tucker SG Coby White UTIL De'Aaron Fox,,,
2839,4567355241,MJG83 (3/5),126.58,228.5,C Ivica Zubac F Aaron Gordon G Tyler Herro PF Ausar Thompson PG Josh Giddey SF Paul George SG Coby White UTIL Kevin Porter Jr.,,,
2839,4567636574,johnsteed904 (2/3),113.83,228.5,C Nikola Vucevic F Julian Strawther G Kris Dunn PF RJ Barrett PG Ben Simmons SF Cameron Johnson SG Ayo Dosunmu UTIL Aaron Gordon,,,
2839,4567391914,patrickkuz (9/10),80.75,228.5,C Jakob Poeltl F RJ Barrett G Kevin Porter Jr. PF Matas Buzelis PG Coby White SF Jimmy Butler SG Malik Monk UTIL Jonathan Mogbo,,,
2839,4567298002,ipt007 (11/20),79.83,228.5,C Bam Adebayo F Aaron Gordon G Kris Dunn PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Malik Beasley UTIL Jakob Poeltl,,,
2839,4566658442,edub1976 (2/10),68,228.5,C Andre Drummond F Patrick Williams G Russell Westbrook PF Jonathan Mogbo PG Tyrese Maxey SF Ausar Thompson SG Lonzo Ball UTIL Nikola Jokic,,,
2839,4566436478,Turbo1234 (1/19),34,228.5,C Jakob Poeltl F KJ Martin G Ayo Dosunmu PF Dorian Finney-Smith PG Josh Giddey SF RJ Barrett SG Kelly Oubre Jr. UTIL Aaron Gordon,,,
2839,4566479031,ayt1688 (10/20),34,228.5,C Nikola Vucevic F Julian Strawther G Josh Giddey PF Jonathan Mogbo PG Dru Smith SF RJ Barrett SG Coby White UTIL Jakob Poeltl,,,
2839,4566513538,JRucker504 (11/20),34,228.5,C Jakob Poeltl F Julian Strawther G Josh Giddey PF Jonathan Mogbo PG Dru Smith SF RJ Barrett SG Coby White UTIL Nikola Vucevic,,,
2839,4566610731,bostickjason (8/12),0,228.5,C Mark Williams F KJ Martin G Malik Beasley PF RJ Barrett PG Tyler Herro SF Brandon Miller SG Ayo Dosunmu UTIL Duncan Robinson,,,
2839,4566751270,cjp66 (20/20),0,228.5,C Nikola Vucevic F Jonathan Mogbo G Josh Giddey PF Guerschon Yabusele PG Dru Smith SF RJ Barrett SG Caris LeVert UTIL Jakob Poeltl,,,
2849,4566502783,DouglasGealy (4/20),114.75,228.25,C Nikola Jokic F Jonathan Mogbo G Malik Beasley PF Aaron Gordon PG Kevin Porter Jr. SF RJ Barrett SG Gradey Dick UTIL Ausar Thompson,,,
2849,4567611002,pickwise,92.58,228.25,C Jakob Poeltl F Norman Powell G Kevin Porter Jr. PF Ausar Thompson PG Tyler Herro SF RJ Barrett SG Malik Beasley UTIL Josh Giddey,,,
2849,4566504881,Spizzwolf (3/20),80.75,228.25,C Jakob Poeltl F Isaac Jones G Josh Giddey PF RJ Barrett PG Cade Cunningham SF Matas Buzelis SG Ayo Dosunmu UTIL Kevin Porter Jr.,,,
2849,4566557251,zackattack05 (12/20),80.75,228.25,C Nikola Vucevic F Jonathan Mogbo G Kevin Porter Jr. PF Jimmy Butler PG Davion Mitchell SF Malik Beasley SG Duncan Robinson UTIL Nikola Jokic,,,
2849,4566461765,MicWitz (2/3),79.83,228.25,C Jarrett Allen F Aaron Gordon G Caris LeVert PF Miles Bridges PG Donovan Mitchell SF Lauri Markkanen SG Kelly Oubre Jr. UTIL Jalen Smith,,,
2849,4566684023,jtchancey (11/20),68,228.25,C Jakob Poeltl F Jonathan Mogbo G Malik Monk PF RJ Barrett PG Coby White SF Malik Beasley SG Gradey Dick UTIL Aaron Gordon,,,
2849,4567612885,ross_the_boss (9/20),68,228.25,C Andre Drummond F Talen Horton-Tucker G De'Aaron Fox PF Jonathan Mogbo PG Malik Monk SF Jimmy Butler SG Coby White UTIL Jakob Poeltl,,,
2849,4567671304,LiamNeeson (1/3),68,228.25,C Jakob Poeltl F RJ Barrett G Malik Monk PF Jonathan Mogbo PG Coby White SF Malik Beasley SG Gradey Dick UTIL Aaron Gordon,,,
2849,4567671539,LiamNeeson (2/3),68,228.25,C Jakob Poeltl F RJ Barrett G Malik Monk PF Jonathan Mogbo PG Coby White SF Malik Beasley SG Gradey Dick UTIL Aaron Gordon,,,
2849,4566783758,bernie071392 (18/20),46.75,228.25,C Bam Adebayo F RJ Barrett G Kevin Porter Jr. PF Jonathan Mogbo PG Josh Giddey SF Malik Beasley SG Coby White UTIL Nic Claxton,,,
2849,4567029630,oxenduck (8/20),46.75,228.25,C Nic Claxton F Jonathan Mogbo G Bones Hyland PF Paul George PG Ben Simmons SF RJ Barrett SG Gradey Dick UTIL Jakob Poeltl,,,
2849,4566500264,wookies (3/4),45.83,228.25,C Jarrett Allen F Miles Bridges G Josh Giddey PF Simone Fontecchio PG Tyrese Maxey SF Cameron Johnson SG Norman Powell UTIL Jonathan Mogbo,,,
2849,4566761912,Jbone216,45.83,228.25,C Jalen Duren F RJ Barrett G James Harden PF Jonathan Mogbo PG Josh Giddey SF Malik Beasley SG Shake Milton UTIL Andre Drummond,,,
2849,4566807746,Numberboy (12/20),45.83,228.25,C Jakob Poeltl F Ronald Holland II G Cade Cunningham PF Jonathan Mogbo PG Dru Smith SF RJ Barrett SG Gradey Dick UTIL Norman Powell,,,
2849,4567006543,JornViggo (1/20),45.83,228.25,C Day'Ron Sharpe F Jonathan Mogbo G James Harden PF Paul George PG Josh Giddey SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2849,4567114581,tommyh1399 (14/20),45.83,228.25,C Noah Clowney F Jonathan Mogbo G Kris Dunn PF RJ Barrett PG Josh Giddey SF Paul George SG Coby White UTIL Jakob Poeltl,,,
2849,4566759040,Kgabes11 (1/20),34,228.25,C Bam Adebayo F RJ Barrett G Ben Simmons PF Jonathan Mogbo PG Dru Smith SF Ausar Thompson SG Coby White UTIL De'Aaron Fox,,,
2866,4566466581,TheKid2430 (8/20),125.66,228,C Andre Drummond F Jonathan Mogbo G Kris Dunn PF Jimmy Butler PG James Harden SF Paul George SG Keon Ellis UTIL Jakob Poeltl,,,
2866,4567506002,BONESMASHER7000,113.83,228,C Jakob Poeltl F Miles Bridges G Coby White PF Aaron Gordon PG Cade Cunningham SF Malik Beasley SG Norman Powell UTIL Julian Strawther,,,
2866,4567054419,jjax33 (9/20),92.58,228,C Jakob Poeltl F Norman Powell G Josh Giddey PF Ausar Thompson PG Tyrese Maxey SF RJ Barrett SG Davion Mitchell UTIL Bones Hyland,,,
2866,4566640106,perryband,91.66,228,C Ivica Zubac F Malik Beasley G Caris LeVert PF Cameron Johnson PG Josh Giddey SF Amir Coffey SG Donovan Mitchell UTIL Georges Niang,,,
2866,4566818446,craigstaz28,91.66,228,C Walker Kessler F Dorian Finney-Smith G James Harden PF Jimmy Butler PG Coby White SF Georges Niang SG Kelly Oubre Jr. UTIL Mark Williams,,,
2866,4567029638,oxenduck (16/20),91.66,228,C Andre Drummond F Jonathan Mogbo G Josh Giddey PF Ausar Thompson PG Cade Cunningham SF Norman Powell SG Coby White UTIL Ivica Zubac,,,
2866,4566596441,zroth2 (20/20),80.75,228,C Nikola Vucevic F Isaac Jones G Bones Hyland PF RJ Barrett PG Dru Smith SF Paul George SG Coby White UTIL Jakob Poeltl,,,
2866,4566901526,timothyandstacy (15/20),80.75,228,C Jakob Poeltl F Isaac Jones G Bones Hyland PF RJ Barrett PG Dru Smith SF Paul George SG Coby White UTIL Nikola Vucevic,,,
2866,4566988307,miked_666 (16/20),80.75,228,C Andre Drummond F RJ Barrett G Kevin Porter Jr. PF Patrick Williams PG Dru Smith SF Malik Beasley SG Gradey Dick UTIL Nikola Jokic,,,
2866,4567565908,tiabad (7/20),80.75,228,C Jakob Poeltl F Isaac Jones G Josh Giddey PF Jonathan Mogbo PG Cade Cunningham SF Paul George SG Coby White UTIL Kevin Porter Jr.,,,
2866,4566442424,Rjburba (2/20),79.83,228,C Jakob Poeltl F Jonathan Mogbo G Russell Westbrook PF RJ Barrett PG Josh Giddey SF Ausar Thompson SG Kris Dunn UTIL Nikola Vucevic,,,
2866,4566502211,willoc729 (2/20),79.83,228,C Jakob Poeltl F RJ Barrett G Russell Westbrook PF Jonathan Mogbo PG Josh Giddey SF Ausar Thompson SG Kris Dunn UTIL Nikola Vucevic,,,
2866,4567402941,StressyBones187 (1/3),79.83,228,C Jalen Duren F Ausar Thompson G Tyler Herro PF Jonathan Mogbo PG Cade Cunningham SF Norman Powell SG Malik Monk UTIL Andre Drummond,,,
2866,4566622199,MostHatedSkins,68,228,C Bam Adebayo F Josh Green G Kelly Oubre Jr. PF Patrick Williams PG Ben Simmons SF Michael Porter Jr. SG Keon Ellis UTIL Cade Cunningham,,,
2866,4566743755,kngof9ex (5/20),68,228,C Andre Drummond F Jonathan Mogbo G Jamal Murray PF Evan Mobley PG Terry Rozier SF Paul George SG Gradey Dick UTIL Russell Westbrook,,,
2866,4566764836,gforce921,68,228,C Nikola Jokic F Cody Martin G Julian Strawther PF Dorian Finney-Smith PG Cade Cunningham SF Dean Wade SG Malik Beasley UTIL Ayo Dosunmu,,,
2866,4566945373,Squeak1130 (4/5),68,228,C Nic Claxton F Julian Strawther G Tyler Herro PF Jonathan Mogbo PG De'Aaron Fox SF Malik Beasley SG Caris LeVert UTIL Cade Cunningham,,,
2866,4567317741,Fabjayowe (3/20),68,228,C Andre Drummond F Julian Strawther G Russell Westbrook PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Ayo Dosunmu UTIL Bam Adebayo,,,
2866,4567150628,wwilder73 (16/20),46.75,228,C Nikola Vucevic F Jonathan Mogbo G Kevin Porter Jr. PF Miles Bridges PG Cade Cunningham SF Matas Buzelis SG Kelly Oubre Jr. UTIL Jakob Poeltl,,,
2866,4567202968,aangulo (2/2),46.75,228,C Bam Adebayo F Jonathan Mogbo G Kevin Porter Jr. PF Evan Mobley PG Dru Smith SF RJ Barrett SG Gradey Dick UTIL Miles Bridges,,,
2866,4566417526,ChocoBliss (10/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566588070,Dan06712 (11/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566632856,sportsfanatic89 (3/4),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566671574,cattaildown (1/2),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566716542,rprime20 (3/10),45.83,228,C Andre Drummond F Jonathan Mogbo G James Harden PF Ausar Thompson PG Cade Cunningham SF Talen Horton-Tucker SG Coby White UTIL Jakob Poeltl,,,
2866,4566735919,SMP1993 (3/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566771943,thetylercrowley (7/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566784634,Velllo (2/20),45.83,228,C Andre Drummond F Jonathan Mogbo G James Harden PF Ausar Thompson PG Cade Cunningham SF Talen Horton-Tucker SG Coby White UTIL Jakob Poeltl,,,
2866,4567045985,brocksolid21 (4/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567071516,foutsmi (15/20),45.83,228,C Andre Drummond F Jonathan Mogbo G Dru Smith PF Miles Bridges PG Tyrese Maxey SF Norman Powell SG Coby White UTIL Bam Adebayo,,,
2866,4567082699,chenderson9 (5/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567110499,KevinRob2128 (3/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567151824,blazers1974 (3/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567162519,jtmac1999 (13/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567462630,Prazracing (1/20),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4567542908,ChiTownSheff (1/3),45.83,228,C Andre Drummond F Talen Horton-Tucker G James Harden PF Jonathan Mogbo PG Cade Cunningham SF Ausar Thompson SG Coby White UTIL Jakob Poeltl,,,
2866,4566522000,imrosebowl,34,228,C Andre Drummond F Jonathan Mogbo G Coby White PF Miles Bridges PG Josh Giddey SF Malik Beasley SG Duncan Robinson UTIL Nikola Jokic,,,
2866,4566552122,jgAllDay (1/20),34,228,C Bam Adebayo F Talen Horton-Tucker G Josh Giddey PF Jonathan Mogbo PG Dru Smith SF Malik Beasley SG Donovan Mitchell UTIL Domantas Sabonis,,,
2866,4566743853,alouisus5 (3/4),34,228,C Bam Adebayo F Matas Buzelis G Malik Monk PF Jonathan Mogbo PG Josh Giddey SF Paul George SG Coby White UTIL Andre Drummond,,,
2866,4566775490,DraftCheat (1/2),34,228,C Jakob Poeltl F Aaron Gordon G Ayo Dosunmu PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Gradey Dick UTIL Shake Milton,,,
2906,4567231754,fivehorizons (4/20),91.66,227.75,C Andre Drummond F Norman Powell G Kelly Oubre Jr. PF Miles Bridges PG Cade Cunningham SF Amir Coffey SG Duncan Robinson UTIL Bam Adebayo,,,
2906,4567547437,ziggydnsouth (9/20),80.75,227.75,C Andre Drummond F RJ Barrett G Bones Hyland PF Jonathan Mogbo PG Josh Giddey SF Malik Beasley SG Coby White UTIL Domantas Sabonis,,,
2906,4567548676,scottkamansky221 (2/2),79.83,227.75,C Nikola Jokic F Miles Bridges G Josh Giddey PF Patrick Williams PG Cade Cunningham SF Amir Coffey SG Tim Hardaway Jr. UTIL Dru Smith,,,
2906,4566593577,j12forheisman (17/20),68,227.75,C Andre Drummond F Julian Strawther G Russell Westbrook PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Coby White UTIL Bam Adebayo,,,
2906,4566654289,cb35 (16/20),68,227.75,C Andre Drummond F Jonathan Mogbo G Keon Ellis PF RJ Barrett PG Coby White SF Talen Horton-Tucker SG Malik Beasley UTIL Nikola Jokic,,,
2906,4566962078,NYKnicksfan24,68,227.75,C Andre Drummond F Julian Strawther G Josh Giddey PF KJ Martin PG Dru Smith SF RJ Barrett SG Malik Beasley UTIL Nikola Jokic,,,
2906,4567102801,CaptSkeeter (1/2),68,227.75,C Jakob Poeltl F Jonathan Mogbo G Caris LeVert PF Aaron Gordon PG Josh Giddey SF RJ Barrett SG Coby White UTIL Russell Westbrook,,,
2906,4567081090,mrhands17 (2/20),46.75,227.75,C Andre Drummond F Jonathan Mogbo G Kevin Porter Jr. PF RJ Barrett PG Coby White SF Ausar Thompson SG Donovan Mitchell UTIL Jakob Poeltl,,,
2906,4567591394,88hardball88 (3/3),46.75,227.75,C Bam Adebayo F Evan Mobley G Josh Giddey PF Miles Bridges PG Tyler Herro SF Ronald Holland II SG Kelly Oubre Jr. UTIL Kevin Porter Jr.,,,
2906,4566735926,SMP1993 (10/20),45.83,227.75,C Jakob Poeltl F Talen Horton-Tucker G Tyrese Maxey PF Jonathan Mogbo PG Dru Smith SF RJ Barrett SG Coby White UTIL Walker Kessler,,,
2906,4567176332,the_Dean221 (1/10),45.83,227.75,C Jakob Poeltl F Jonathan Mogbo G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Matas Buzelis SG Gradey Dick UTIL Ivica Zubac,,,
2906,4566918915,invertedcheese (1/20),34,227.75,C Andre Drummond F Talen Horton-Tucker G Tyler Herro PF Jonathan Mogbo PG Dru Smith SF RJ Barrett SG Coby White UTIL Domantas Sabonis,,,
2906,4566954385,Chance1389 (18/20),34,227.75,C Jonathan Mogbo F Matas Buzelis G Julian Strawther PF RJ Barrett PG Ben Simmons SF Paul George SG Coby White UTIL Jakob Poeltl,,,
2906,4567324816,oshkosh423,34,227.75,C Jakob Poeltl F Jonathan Mogbo G Keon Johnson PF Dorian Finney-Smith PG De'Aaron Fox SF Jimmy Butler SG Gradey Dick UTIL Coby White,,,
2906,4567373958,halfhug (17/20),34,227.75,C Jonathan Mogbo F Patrick Williams G Malik Beasley PF Simone Fontecchio PG Coby White SF RJ Barrett SG Gradey Dick UTIL Nikola Jokic,,,
2906,4567554260,ffbro209916,34,227.75,C Jonathan Mogbo F KJ Martin G Kelly Oubre Jr. PF Evan Mobley PG Josh Giddey SF Jimmy Butler SG Malik Monk UTIL Jaden Ivey,,,
2922,4566858609,wtfbra97 (16/20),114.75,227.5,C Andre Drummond F Talen Horton-Tucker G Kevin Porter Jr. PF RJ Barrett PG Malik Monk SF Ausar Thompson SG Malik Beasley UTIL Nikola Jokic,,,
2922,4566950219,misterpost (13/20),92.58,227.5,C Jalen Duren F Norman Powell G Kevin Porter Jr. PF RJ Barrett PG Josh Giddey SF Malik Beasley SG Gradey Dick UTIL Jakob Poeltl,,,
2922,4567383757,mikewein (10/20),91.66,227.5,C Jakob Poeltl F Norman Powell G Ben Simmons PF Amir Coffey PG Cade Cunningham SF Malik Beasley SG Kelly Oubre Jr. UTIL Coby White,,,
2922,4567456477,slushfundx (5/20),91.66,227.5,C Andre Drummond F Jonathan Mogbo G Norman Powell PF Paul George PG Kris Dunn SF RJ Barrett SG Malik Beasley UTIL Jakob Poeltl,,,
2922,4567232220,dgriffin333 (2/20),80.75,227.5,C Andre Drummond F Jonathan Mogbo G Kevin Porter Jr. PF Ausar Thompson PG Cade Cunningham SF Talen Horton-Tucker SG Coby White UTIL Nikola Jokic,,,
2922,4566469446,jstodd22 (1/5),79.83,227.5,C Jonathan Mogbo F Amir Coffey G Coby White PF Ochai Agbaji PG Tyrese Maxey SF RJ Barrett SG Ayo Dosunmu UTIL Russell Westbrook,,,
2922,4567317743,Fabjayowe (5/20),79.83,227.5,C Andre Drummond F Lauri Markkanen G Russell Westbrook PF Jonathan Mogbo PG Tyler Herro SF Jimmy Butler SG Terry Rozier UTIL Jakob Poeltl,,,
2922,4566527255,niquisition (16/20),68,227.5,C Bam Adebayo F RJ Barrett G Jamal Murray PF Jonathan Mogbo PG Lonzo Ball SF Malik Beasley SG Coby White UTIL Russell Westbrook,,,
2922,4566531418,Easymoneyty13 (1/3),68,227.5,C Jakob Poeltl F Jonathan Mogbo G Malik Monk PF Ausar Thompson PG Josh Giddey SF RJ Barrett SG Coby White UTIL Aaron Gordon,,,
2922,4566636948,Snyp1414,68,227.5,C Jakob Poeltl F RJ Barrett G Malik Monk PF Jonathan Mogbo PG Josh Giddey SF Ausar Thompson SG Coby White UTIL Aaron Gordon,,,
2922,4566690419,thugologist (7/20),68,227.5,C Jakob Poeltl F Isaac Jones G Cade Cunningham PF Evan Mobley PG Dru Smith SF Malik Beasley SG Coby White UTIL Jamal Murray,,,
2922,4566917799,CharlesTemming (18/20),68,227.5,C Jakob Poeltl F Isaac Jones G Josh Giddey PF Noah Clowney PG Cade Cunningham SF Malik Beasley SG Malik Monk UTIL Nikola Vucevic,,,
2922,4566817895,cubzfan747 (11/20),46.75,227.5,C Jakob Poeltl F Jonathan Mogbo G Josh Giddey PF Ausar Thompson PG Tyler Herro SF RJ Barrett SG Coby White UTIL Kevin Porter Jr.,,,
2922,4566914539,TylerJames4 (1/8),46.75,227.5,C Jakob Poeltl F RJ Barrett G Tyler Herro PF Jonathan Mogbo PG Josh Giddey SF Ausar Thompson SG Coby White UTIL Kevin Porter Jr.,,,
2922,4566933837,DGTballer (1/2),46.75,227.5,C Jakob Poeltl F Ausar Thompson G Tyler Herro PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Coby White UTIL Kevin Porter Jr.,,,
2922,4566940770,DGTballer (2/2),46.75,227.5,C Jakob Poeltl F Ausar Thompson G Tyler Herro PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Coby White UTIL Kevin Porter Jr.,,,
2922,4566976806,kiztulance09,46.75,227.5,C Jakob Poeltl F Ausar Thompson G Josh Giddey PF Jonathan Mogbo PG Tyler Herro SF RJ Barrett SG Coby White UTIL Kevin Porter Jr.,,,
2922,4567079700,foransound (7/20),46.75,227.5,C Jakob Poeltl F Jonathan Mogbo G Josh Giddey PF RJ Barrett PG Tyler Herro SF Ausar Thompson SG Coby White UTIL Kevin Porter Jr.,,,
2922,4567178853,HIXINATOR (15/20),46.75,227.5,C Jakob Poeltl F Jonathan Mogbo G Josh Giddey PF RJ Barrett PG Tyler Herro SF Ausar Thompson SG Coby White UTIL Kevin Porter Jr.,,,
2922,4567459953,mayor351 (20/20),46.75,227.5,C Jakob Poeltl F Jonathan Mogbo G Josh Giddey PF RJ Barrett PG Tyler Herro SF Ausar Thompson SG Coby White UTIL Kevin Porter Jr.,,,
2922,4567574406,Prantzer28,46.75,227.5,C Jakob Poeltl F Ausar Thompson G Tyler Herro PF Jonathan Mogbo PG Josh Giddey SF RJ Barrett SG Coby White UTIL Kevin Porter Jr.,,,
2922,4567585481,Yappin01,46.75,227.5,C Jakob Poeltl F Jonathan Mogbo G Tyler Herro PF RJ Barrett PG Josh Giddey SF Ausar Thompson SG Coby White UTIL Kevin Porter Jr.,,,
