Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4571132496,jabbo123 (9/20),0,308.25,C Joel Embiid F Jalen Williams G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Sam Merrill UTIL Isaiah Hartenstein,,Vasilije Micic,G,65.67%,28.25
2,4571133948,ayotayo (9/20),0,302.75,C Joel Embiid F Jalen Williams G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Taurean Prince SG Alex Caruso UTIL Isaiah Hartenstein,,Giannis Antetokounmpo,F,62.12%,60.5
3,4571523334,TnRiddles,0,301.75,C Nick Richards F Jalen Williams G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Cody Martin SG Duncan Robinson UTIL Joel Embiid,,Miles Bridges,F,60.30%,29.25
3,4571651226,fivehorizons (1/20),0,301.75,C Joel Embiid F Jalen Williams G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Cody Martin SG Duncan Robinson UTIL Nick Richards,,Seth Curry,SG,38.76%,2.75
5,4571260066,ajimale08 (13/20),0,301.25,C Joel Embiid F Jalen Williams G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Seth Curry UTIL Isaiah Hartenstein,,Bobby Portis,UTIL,29.90%,17.75
6,4571636251,lids344 (2/9),0,300.75,C Joel Embiid F Giannis Antetokounmpo G Delon Wright PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Luguentz Dort UTIL Tyler Herro,,Tyler Herro,G,28.49%,59.5
6,4571682458,lids344 (4/9),0,300.75,C Joel Embiid F Giannis Antetokounmpo G Delon Wright PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Luguentz Dort UTIL Tyler Herro,,Nick Richards,UTIL,28.48%,22.5
8,4571527458,mcafeend (9/20),0,300,C Joel Embiid F Andre Jackson Jr. G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Donovan Mitchell UTIL Isaiah Hartenstein,,Isaiah Hartenstein,C,27.44%,42
9,4571352914,jamiller1004 (8/10),0,298.75,C Joel Embiid F Khris Middleton G Vasilije Micic PF Miles Bridges PG Tyler Herro SF Dean Wade SG Donovan Mitchell UTIL Nick Richards,,Bam Adebayo,UTIL,26.31%,33.5
10,4571152299,luknik678 (4/10),0,298.25,C Moussa Diabate F Giannis Antetokounmpo G Tyler Herro PF Evan Mobley PG Vasilije Micic SF Dean Wade SG Duncan Robinson UTIL Jalen Williams,,Shai Gilgeous-Alexander,PG,23.69%,43.75
11,4570985991,l800Eddie (11/20),0,297.75,C Joel Embiid F Aaron Wiggins G Tyler Herro PF Giannis Antetokounmpo PG Vasilije Micic SF Taurean Prince SG Duncan Robinson UTIL Isaiah Hartenstein,,Jimmy Butler,SF,22.18%,3
12,4571171248,wwilder73 (12/20),0,297.25,C Joel Embiid F Jalen Williams G Tyler Herro PF Miles Bridges PG AJ Green SF Dean Wade SG Kelly Oubre Jr. UTIL Nick Richards,,Khris Middleton,SG,21.91%,21.75
13,4571277187,loegs14 (3/20),0,295.5,C Isaiah Hartenstein F Giannis Antetokounmpo G Ty Jerome PF Miles Bridges PG Vasilije Micic SF Cody Martin SG Khris Middleton UTIL Tyler Herro,,Aaron Wiggins,SF,21.70%,7.25
14,4571021138,pokermj (4/11),0,295,C Joel Embiid F Bobby Portis G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Alex Caruso SG Kelly Oubre Jr. UTIL Isaiah Hartenstein,,Joel Embiid,C,21.55%,60.75
15,4571074347,wtfbra97 (12/20),0,294.5,C Joel Embiid F Evan Mobley G Tyler Herro PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Kelly Oubre Jr. UTIL Nick Richards,,Darius Garland,PG,19.54%,31
16,4570971128,j12forheisman (19/20),0,293.75,C Joel Embiid F Aaron Wiggins G Tyler Herro PF Jalen Williams PG Vasilije Micic SF Cody Martin SG Khris Middleton UTIL Isaiah Hartenstein,,Donovan Mitchell,SG,18.26%,46.5
16,4571112601,mythicalrhymer01 (13/20),0,293.75,C Joel Embiid F Aaron Wiggins G Tyler Herro PF Jalen Williams PG Vasilije Micic SF Cody Martin SG Khris Middleton UTIL Isaiah Hartenstein,,Luguentz Dort,SF,17.93%,21.25
16,4571308971,UglyLovely (13/20),0,293.75,C Joel Embiid F Aaron Wiggins G Tyler Herro PF Jalen Williams PG Vasilije Micic SF Cody Martin SG Khris Middleton UTIL Isaiah Hartenstein,,Cody Martin,SF,17.08%,25.75
16,4571383130,Sighkoh (8/20),0,293.75,C Joel Embiid F Aaron Wiggins G Tyler Herro PF Jalen Williams PG Vasilije Micic SF Cody Martin SG Khris Middleton UTIL Isaiah Hartenstein,,Evan Mobley,C,16.73%,28.75
20,4571163889,lklk88088 (3/20),0,293.5,C Bam Adebayo F Jalen Williams G Vasilije Micic PF Miles Bridges PG Isaiah Wong SF Dean Wade SG Donovan Mitchell UTIL Tyler Herro,,AJ Green,SG,16.30%,11.25
20,4571171256,wwilder73 (20/20),0,293.5,C Joel Embiid F Luguentz Dort G Donovan Mitchell PF Miles Bridges PG Vasilije Micic SF Dean Wade SG Kelly Oubre Jr. UTIL Isaiah Hartenstein,,Jalen Williams,PF,15.73%,48.5
20,4571279408,kjoe51689 (5/20),0,293.5,C Nick Richards F Giannis Antetokounmpo G Tyler Herro PF Dean Wade PG Vasilije Micic SF Cody Martin SG Isaiah Joe UTIL Joel Embiid,,Paul George,PF,15.65%,37
20,4571532995,ckcash64 (18/20),0,293.5,C Joel Embiid F Alex Caruso G Tyler Herro PF Jalen Williams PG Isaiah Wong SF Cody Martin SG Caris LeVert UTIL Isaiah Hartenstein,,Moussa Diabate,C,15.64%,15.25
