Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
xavier tillman,C/PF/F/UTIL,BOS,0%,0%,0%,0.0%,0.03%,$-3.01
jared mccain,PG/G/UTIL,PHI,12.77%,0.0%,0.11%,0.01%,0.03%,$-3.03
reece beekman,PG/G/UTIL,BKN,11.15%,0.0%,0.17%,0.05%,0.1%,$-3.06
tristan vukcevic,C/UTIL,WAS,12.35%,0.0%,0.14%,0.01%,0.03%,$-3.07
javonte green,PF/SF/F/UTIL,NOP,11.17%,0.0%,0.17%,0.1%,0.1%,$-3.08
sam hauser,PF/SF/F/UTIL,BOS,10.8%,0.0%,0.14%,0.07%,0.1%,$-3.09
luke kornet,C/UTIL,BOS,15.7%,0.0%,0.18%,0.01%,0.1%,$-3.1
corey kispert,SF/SG/G/F/UTIL,WAS,10.78%,0.0%,0.17%,0.11%,0.1%,$-3.11
quenton jackson,PG/SG/G/UTIL,IND,12.8%,0.0%,0.04%,0.01%,0.03%,$-3.11
bol bol,C/PF/F/UTIL,PHX,11.71%,0.0%,0.13%,0.03%,0.03%,$-3.12
jaylon tyson,SF/SG/G/F/UTIL,CLE,13.3%,0.0%,0.09%,0.03%,0.03%,$-3.17
patty mills,PG/G/UTIL,UTA,8.25%,0.0%,0.12%,0.02%,0.1%,$-3.19
reggie jackson,PG/G/UTIL,PHI,10.66%,0.0%,0.1%,0.03%,0.1%,$-3.2
gary harris,SF/SG/G/F/UTIL,ORL,10.68%,0.0%,0.08%,0.03%,0.03%,$-3.23
ousmane dieng,C/PF/F/UTIL,OKC,10.26%,0.0%,0.1%,0.02%,0.03%,$-3.23
taylor hendricks,SF/F/UTIL,UTA,10.91%,0.0%,0.13%,0.04%,0.03%,$-3.24
craig porter jr.,PG/G/UTIL,CLE,9.22%,0.0%,0.14%,0.02%,0.03%,$-3.25
sam merrill,SG/G/UTIL,CLE,10.25%,0.0%,0.07%,0.05%,0.1%,$-3.26
ej harkless,PG/SG/G/UTIL,UTA,11.51%,0.0%,0.08%,0.03%,0.03%,$-3.29
taj gibson,C/UTIL,CHA,15.49%,0.0%,0.07%,0.01%,0.03%,$-3.29
baylor scheierman,SG/G/UTIL,BOS,10.8%,0.0%,0.08%,0.03%,0.03%,$-3.33
jalen bridges,SF/F/UTIL,PHX,9.85%,0.0%,0.03%,0.02%,0.03%,$-3.34
moritz wagner,C/UTIL,ORL,0%,0%,0%,0.0%,0.03%,$-3.35
alex ducas,SG/G/UTIL,OKC,8.83%,0.0%,0.06%,0.03%,0.03%,$-3.36
vasilije micic,PG/G/UTIL,CHA,9.55%,0.0%,0.08%,0.05%,0.1%,$-3.36
adam flagler,PG/G/UTIL,OKC,0%,0%,0%,0.0%,0.03%,$-3.37
nikola topic,PG/G/UTIL,OKC,8.49%,0.0%,0.07%,0.02%,0.03%,$-3.37
kj martin,PF/SF/F/UTIL,PHI,10.95%,0.0%,0.12%,0.01%,0.03%,$-3.39
johnny davis,SF/SG/G/F/UTIL,WAS,9.56%,0.0%,0.06%,0.03%,0.03%,$-3.41
mac mcclung,PG/G/UTIL,ORL,8.01%,0.0%,0.07%,0.02%,0.03%,$-3.42
karlo matkovic,C/PF/F/UTIL,NOP,8.36%,0.0%,0.04%,0.02%,0.03%,$-3.42
maxwell lewis,SF/F/UTIL,BKN,9.79%,0.0%,0.07%,0.02%,0.03%,$-3.43
kentavious caldwell-pope,SG/G/UTIL,ORL,8.62%,0.0%,0.0%,0.01%,0.04%,$-3.43
isaiah wong,PG/SG/G/UTIL,CHA,7.82%,0.0%,0.07%,0.02%,0.03%,$-3.45
damion lee,SG/G/UTIL,PHX,8.97%,0.0%,0.08%,0.02%,0.03%,$-3.46
enrique freeman,C/PF/F/UTIL,IND,9.33%,0.0%,0.04%,0.02%,0.03%,$-3.46
jordan walsh,SF/SG/G/F/UTIL,BOS,7.72%,0.0%,0.05%,0.07%,0.03%,$-3.48
james wiseman,C/UTIL,IND,0%,0%,0%,0.0%,0.03%,$-3.48
bojan bogdanovic,SF/F/UTIL,BKN,10.86%,0.0%,0.06%,0.01%,0.03%,$-3.5
kyle lowry,PG/SG/G/UTIL,PHI,10.64%,0.0%,0.04%,0.01%,0.03%,$-3.5
aaron nesmith,PF/F/UTIL,IND,0%,0%,0%,0.0%,0.03%,$-3.5
jett howard,PF/SF/F/UTIL,ORL,6.73%,0.0%,0.06%,0.01%,0.03%,$-3.51
jamal cain,SF/F/UTIL,NOP,6.56%,0.0%,0.05%,0.02%,0.03%,$-3.51
herbert jones,C/UTIL,NOP,11.21%,0.0%,0.01%,0.01%,0.04%,$-3.51
johnny furphy,SF/SG/G/F/UTIL,IND,6.76%,0.0%,0.03%,0.04%,0.03%,$-3.52
ty jerome,PG/G/UTIL,CLE,6.18%,0.0%,0.05%,0.01%,0.03%,$-3.53
grant williams,C/UTIL,CHA,6.86%,0.0%,0.01%,0.01%,0.03%,$-3.53
keion brooks jr.,PF/SF/F/UTIL,NOP,6.31%,0.0%,0.03%,0.04%,0.03%,$-3.55
patrick baldwin jr.,PF/F/UTIL,WAS,9.83%,0.0%,0.03%,0.01%,0.03%,$-3.55
alex caruso,PG/SF/G/F/UTIL,OKC,6.06%,0.0%,0.02%,0.04%,0.03%,$-3.58
seth curry,SG/G/UTIL,CHA,9.16%,0.0%,0.02%,0.01%,0.03%,$-3.58
neemias queta,C/UTIL,BOS,7.12%,0.0%,0.03%,0.02%,0.03%,$-3.6
antonio reeves,SF/SG/G/F/UTIL,NOP,5.71%,0.0%,0.03%,0.02%,0.03%,$-3.6
jaden springer,SF/SG/G/F/UTIL,BOS,6.67%,0.0%,0.06%,0.02%,0.03%,$-3.61
moussa diabate,C/UTIL,CHA,6.9%,0.0%,0.05%,0.02%,0.03%,$-3.61
monte morris,PG/G/UTIL,PHX,8.63%,0.0%,0.01%,0.01%,0.03%,$-3.62
drew peterson,PF/F/UTIL,BOS,8.64%,0.0%,0.01%,0.01%,0.03%,$-3.62
johnny juzang,SF/SG/G/F/UTIL,UTA,5.63%,0.0%,0.01%,0.03%,0.03%,$-3.62
branden carlson,C/UTIL,OKC,0%,0%,0%,0.0%,0.03%,$-3.62
saddiq bey,SF/F/UTIL,WAS,6.27%,0.0%,0.01%,0.03%,0.04%,$-3.64
richaun holmes,C/UTIL,WAS,5.13%,0.0%,0.01%,0.01%,0.03%,$-3.65
jd davison,PG/G/UTIL,BOS,0%,0%,0%,0.0%,0.03%,$-3.65
james johnson,C/PF/F/UTIL,IND,4.93%,0.0%,0.01%,0.02%,0.03%,$-3.66
malcolm brogdon,PG/SG/G/UTIL,WAS,5.47%,0.0%,0.01%,0.05%,0.05%,$-3.67
josh okogie,SF/F/UTIL,PHX,7.86%,0.0%,0.0%,0.01%,0.03%,$-3.67
caleb martin,PF/SF/F/UTIL,PHI,4.78%,0.0%,0.01%,0.05%,0.04%,$-3.68
jt thor,PF/F/UTIL,CLE,5.79%,0.0%,0.03%,0.02%,0.03%,$-3.68
kj simpson,PG/G/UTIL,CHA,0%,0%,0%,0.0%,0.03%,$-3.68
de'anthony melton,PG/G/UTIL,BKN,0%,0%,0%,0.0%,0.03%,$-3.68
trendon watford,PF/F/UTIL,BKN,4.8%,0.0%,0.0%,0.01%,0.04%,$-3.69
jeremiah robinson-earl,C/PF/F/UTIL,NOP,4.14%,0.0%,0.01%,0.01%,0.03%,$-3.7
tre mann,PG/G/UTIL,CHA,6.81%,0.0%,0.02%,0.01%,0.03%,$-3.7
andre drummond,C/UTIL,PHI,4.62%,0.0%,0.01%,0.03%,0.04%,$-3.74
jordan clarkson,SG/G/UTIL,UTA,4.26%,0.0%,0.01%,0.05%,0.05%,$-3.74
dariq whitehead,SG/G/UTIL,BKN,0%,0%,0%,0.0%,0.03%,$-3.75
keyonte george,PG/G/UTIL,UTA,3.63%,0.0%,0.0%,0.05%,0.05%,$-3.76
tyty washington jr.,PG/G/UTIL,PHX,0%,0%,0%,0.0%,0.03%,$-3.76
jusuf nurkic,C/UTIL,PHX,3.94%,0.0%,0.01%,0.03%,0.04%,$-3.78
d'angelo russell,PG/SG/G/UTIL,BKN,3.35%,0.0%,0.01%,0.04%,0.05%,$-3.78
anthony gill,C/UTIL,WAS,4.28%,0.0%,0.02%,0.01%,0.03%,$-3.8
walker kessler,C/UTIL,UTA,3.19%,0.0%,0.01%,0.04%,0.06%,$-3.81
cam thomas,SG/G/UTIL,BKN,2.63%,0.0%,0.0%,0.05%,0.06%,$-3.83
luke travers,SF/F/UTIL,CLE,2.51%,0.0%,0.01%,0.01%,0.03%,$-3.83
marvin bagley iii,C/UTIL,WAS,0%,0%,0%,0.0%,0.03%,$-3.84
dillon jones,PF/F/UTIL,OKC,0%,0%,0%,0.0%,0.03%,$-3.84
john collins,C/PF/F/UTIL,UTA,2.11%,0.0%,0.0%,0.12%,0.06%,$-3.87
chet holmgren,PF/F/UTIL,OKC,1.93%,0.0%,0.0%,0.08%,0.07%,$-3.88
cameron johnson,PF/SF/F/UTIL,BKN,1.94%,0.0%,0.0%,0.1%,0.06%,$-3.88
lauri markkanen,PF/SF/F/UTIL,UTA,1.3%,0.0%,0.0%,0.16%,0.07%,$-3.92
jalen suggs,PG/SG/G/UTIL,ORL,1.22%,0.0%,0.0%,0.09%,0.07%,$-3.92
tristan thompson,C/UTIL,CLE,0%,0%,0%,0.0%,0.03%,$-3.92
franz wagner,PF/F/UTIL,ORL,0.77%,0.0%,0.0%,0.14%,0.08%,$-3.95
brandon ingram,PG/G/UTIL,NOP,0.9%,0.0%,0.0%,0.06%,0.07%,$-3.95
joel embiid,C/UTIL,PHI,0.59%,0.0%,0.0%,0.09%,0.08%,$-3.97
