Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4606391392,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Devin Booker (37302957),Aaron Wiggins (37303377),Kyle Filipowski (37303285),Kristaps Porzingis (37303041),Collin Sexton (37303043),Micah Potter (37303452),Mark Williams (37303083)
4606391393,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Svi Mykhailiuk (37303337),Brice Sensabaugh (37303235),Jalen Williams (37302986),Isaiah Hartenstein (37303039),Devin Booker (37302957),Kyle Filipowski (37303285),Drew Eubanks (37303397)
4606391394,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Cole Anthony (37303107),Brice Sensabaugh (37303235),Aaron Wiggins (37303377),Isaiah Hartenstein (37303039),Collin Sexton (37303043),Jalen Williams (37302986),Kyle Filipowski (37303285)
4606391395,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Svi Mykhailiuk (37303337),Brice Sensabaugh (37303235),Ricky Council IV (37303632),Kristaps Porzingis (37303041),Collin Sexton (37303043),Jalen Williams (37302986),Mark Williams (37303083)
4606391396,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Collin Sexton (37303043),Ricky Council IV (37303632),Jalen Williams (37302986),Drew Eubanks (37303397),Devin Booker (37302957),Kyle Filipowski (37303285),Brice Sensabaugh (37303235)
4606391397,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Paul George (37303009),Brice Sensabaugh (37303235),Ricky Council IV (37303632),Isaiah Hartenstein (37303039),Collin Sexton (37303043),Kyle Filipowski (37303285),Mark Williams (37303083)
4606391398,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Cason Wallace (37303281),Ricky Council IV (37303632),Kyle Filipowski (37303285),Drew Eubanks (37303397),Devin Booker (37302957),Kevin Durant (37302953),Collin Sexton (37303043)
4606391399,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Cole Anthony (37303107),Aaron Wiggins (37303377),Jalen Williams (37302986),Isaiah Hartenstein (37303039),Collin Sexton (37303043),Kyle Filipowski (37303285),Drew Eubanks (37303397)
