Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4606391392,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Andrew Nembhard (37303179),Ricky Council IV (37303632),Royce O'Neale (37303153),Jarrett Allen (37303060),Collin Sexton (37303043),Tyrese Martin (37303145),Miles Bridges (37303026)
4606391393,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Darius Garland (37303029),Max Strus (37303260),Ricky Council IV (37303632),Pascal Siakam (37303036),Noah Clowney (37303133),Ziaire Williams (37303157),Jalen Williams (37302986),Kevin Durant (37302953)
4606391394,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Cason Wallace (37303281),Cole Anthony (37303107),Ricky Council IV (37303632),Jalen Williams (37302986),Kristaps Porzingis (37303041),Shai Gilgeous-Alexander (37302935),Svi Mykhailiuk (37303337),Darius Garland (37303029)
4606391395,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Shai Gilgeous-Alexander (37302935),Cason Wallace (37303281),Paul George (37303009),Jalen Williams (37302986),Jarrett Allen (37303060),Kelly Oubre Jr. (37303089),Micah Potter (37303452),Drew Eubanks (37303397)
4606391396,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,Ben Simmons (37303095),Cole Anthony (37303107),Cody Martin (37303223),Ricky Council IV (37303632),Isaiah Hartenstein (37303039),Devin Booker (37302957),Pascal Siakam (37303036),Jarrett Allen (37303060)
4606391397,NBA $20K Four Point Play [20 Entry Max],173036248,$4 ,LaMelo Ball (37302944),Cole Anthony (37303107),Ziaire Williams (37303157),Ricky Council IV (37303632),Isaiah Hartenstein (37303039),Grayson Allen (37303185),Pascal Siakam (37303036),Jarrett Allen (37303060)
