Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
7,Jaylen Brown,8200,45.03,5.49,64.71,14863,3,4.03,SG/SF,BOS,8.06,34.1,3.7677090000000004,2512.0,0.0003436279879319,1.0,71,0.005491463414634147,1.0318034041898967,3.82929335782915,,369246.0,20.684722410000003,169.65993627000003,0,0.0,1997.59,0.022542163306784678,12.230000000000004,12.090000000000003,0.6474401917080531,1.0,0.4499513472405501,35.79710335978037,3.0,0.45026871649977834,47.920080933406155
7,Kristaps Porzingis,7300,43.01,5.89,46.22,14863,3,6.51,C,BOS,8.53,28.9,3.186225,1519.0,0.000307923884842,2.0,71,0.005891780821917808,1.2415765925283104,3.784416880823,,313973.0,18.76686525,137.03953725,0,0.0,1997.59,0.021530944788470105,13.809999999999999,15.04,0.46250484464599395,2.0,0.4733704296717036,37.66027216574249,1.0,0.45006097904801345,43.857776386521344
7,Jrue Holiday,5000,28.6,5.72,45.27,14863,3,3.6,PG,BOS,2.8,33.0,3.724545,1229.0,0.0002193956109511,5.0,71,0.00572,1.1524229874844845,3.3877743613300146,,143000.0,21.3043974,106.52198700000001,0,0.0,1997.59,0.014317252289008256,8.600000000000001,6.400000000000002,0.452917201654842,3.0,0.41795125435226965,33.25124892536318,8.0,0.4510100715119609,38.15938105190045
7,Derrick White,6700,37.62,5.61,42.7,14863,3,4.12,PG/SG,BOS,3.96,33.1,3.6994215,2554.0,0.0002272619033488,3.0,71,0.005614925373134328,1.094735360691421,3.653770277000368,,252053.99999999997,20.753754615000002,139.17223683,0,0.0,1997.59,0.01883269339554163,10.819999999999997,8.079999999999998,0.42722498928431574,4.0,0.40795368199592685,32.45586486177117,9.0,0.45118415356758623,39.1929073028857
7,Isaiah Stewart,3600,24.56,6.82,38.78,14863,3,6.56,C,DET,2.08,26.9,3.0944415,823.0,9.713167443376069e-05,4.0,71,0.006822222222222222,1.7292992554151234,3.241028629509334,,88416.0,21.10409103,75.99948323999999,0,0.0,1143.8,0.021472285364574226,10.159999999999998,8.64,0.3878961603576898,5.0,0.4549434362107727,36.19426257698068,2.0,0.4501554429873787,37.191527672291336
7,Trey Murphy III,6500,33.53,5.16,38.11,14863,3,1.03,SG/SF,NOP,3.55,31.1,3.4824225,2272.0,0.00017236275042,3.0,71,0.005158461538461539,0.8587405238107052,3.541828511401901,,217945.0,17.9693001,116.76562642500001,0,0.0,1645.8700000000001,0.020372204366079946,7.530000000000001,4.579999999999998,0.38127063912291614,6.0,0.35684002561514694,28.389378892165034,11.0,0.4515526042297367,30.08562071501137
7,Herbert Jones,5000,27.4,5.48,37.33,14863,3,2.4,SF/PF,NOP,1.92,30.5,3.45382,2331.0,0.0002918985793538,5.0,71,0.00548,1.0265590744814366,3.3463891451671604,,137000.0,18.9269336,94.63466799999999,0,0.0,1645.8700000000001,0.016647730379677615,7.399999999999999,4.32,0.3735889795935606,7.0,0.42999857805711916,34.20970653309354,5.0,0.4505355378193527,40.050600330076286
7,Yves Missi,5000,30.05,6.01,37.26,14863,3,5.05,C,NOP,4.15,24.1,2.7210105,1153.0,8.61950619816064e-05,4.0,71,0.00601,1.3045085490298347,3.435598808379488,,150250.0,16.353273105,81.76636552500001,0,0.0,1645.8700000000001,0.018257821091580743,10.05,9.200000000000003,0.3726853331113621,8.0,0.3559897141224002,28.321730048394397,12.0,0.4517461249670834,28.126576600801343
7,Jonathan Mogbo,3900,19.12,4.9,36.74,14863,3,-0.38,PF/C,TOR,2.25,16.5,1.8779474999999999,1606.0,0.0001288596654274,6.0,71,0.004902564102564103,0.7223879513907362,3.0017143452315387,,74568.0,9.20194275,35.9063562,0,0.0,1648.26,0.011600111632873455,3.5200000000000014,1.870000000000001,0.3675275710687735,9.0,0.10048618972775514,7.994452160161853,34.0,0.45712323345470973,6.586137035764086
7,Payton Pritchard,5400,29.16,5.4,35.75,14863,3,2.16,PG/SG,BOS,3.49,22.8,2.5719540000000003,2215.0,0.0002246834376743,4.0,71,0.0054,0.9846044368137536,3.4065165431397553,,157464.0,13.888551600000003,74.99817864,0,0.0,1997.59,0.01459759009606576,7.559999999999999,5.649999999999999,0.3577224366032979,10.0,0.383325975507087,30.49654068127479,10.0,0.4513651508379746,30.55337210013135
