Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
11,Jonathan Mogbo,4400,28.12,6.39,62.81,8917,6,6.12,PF/C,TOR,2.95,28.0,1.07982,548.0,0.000151551596548,4.0,210,0.006390909090909091,1.6823466506143505,3.3714252233284854,,123728.0,6.9000498,30.3645384,0,0.0,1648.26,0.01706041522575322,10.52,9.07,0.628250036080583,1.0,0.3718010933541551,38.81466863782889,1.0,0.4500239215956881,51.4392618025649
11,Jakob Poeltl,7300,42.12,5.77,50.92,8917,6,5.62,C,TOR,7.26,33.0,1.2406350000000002,655.0,3.882990779514701e-05,2.0,210,0.00576986301369863,1.419043929241603,3.7639869266007415,,307476.0,7.158463950000001,52.255546200000005,0,0.0,1648.26,0.025554220814677293,12.919999999999998,12.879999999999995,0.5092384416087177,2.0,0.2977054943203419,31.079360228503162,2.0,0.45006097904801345,43.18989070939557
11,Coby White,6400,38.08,5.95,43.03,8917,6,6.08,PG/SG,CHI,4.08,35.0,1.3125,1293.0,0.0001257897027457,3.0,210,0.0059499999999999996,1.4954866548014332,3.6656108271745818,6100.0,243712.0,7.809375,49.98,0,0.0,1880.7,0.020247780081884402,12.479999999999997,10.159999999999997,0.43042453180571866,3.0,0.28002134517397304,29.233200005933767,4.0,0.4501554429873787,37.57500802221451
11,RJ Barrett,9100,49.97,5.49,42.66,8917,6,4.47,SF/PF,TOR,9.66,36.0,1.35072,1808.0,0.0001509081978393,1.0,210,0.005491208791208791,1.3001330228152015,3.93123722435195,7733.333333333333,454727.0,7.4154528,67.4954784,0,0.0,1648.26,0.030316818948466866,13.57,14.129999999999995,0.4267493991158613,4.0,0.25652165752170375,26.77991892199013,6.0,0.45026871649977834,33.395571018171594
11,Josh Giddey,6600,39.98,6.06,35.64,8917,6,6.98,PG,CHI,6.33,31.0,1.1882300000000001,714.0,0.0001672086755341,2.0,210,0.006057575757575757,1.5422016537546623,3.7130841428107537,7400.0,263868.0,7.200673800000001,47.5054354,0,0.0,1880.7,0.02125804221832296,13.579999999999998,13.309999999999995,0.3565655365887791,5.0,0.29448915361453465,30.743586071423554,3.0,0.4501054153462843,38.190319017169976
11,Kevin Porter Jr.,4400,27.12,6.16,27.51,8917,6,5.12,PG,LAC,4.34,24.0,0.92052,521.0,5.103860025972595e-05,4.0,210,0.006163636363636364,1.5846698346212347,3.336481066942464,6500.0,119328.0,5.6704032,24.9645024,0,0.0,1867.0,0.01452597750401714,9.52,9.46,0.27515052821425734,6.0,0.1902715686412475,19.86365295858644,11.0,0.4506090742944893,22.250780699317584
11,Dru Smith,3800,23.08,6.07,26.05,8917,6,4.08,PG,MIA,1.54,30.0,1.1511,407.0,5.863620474784281e-05,4.0,210,0.006073684210526315,1.5464484718413198,3.1813816204406202,4733.333333333333,87704.0,6.987177,26.567387999999998,0,0.0,1603.08,0.014397285225940065,7.879999999999999,5.619999999999997,0.2605580498427006,7.0,0.19753344930858696,20.621766629655575,10.0,0.4505355378193527,26.28078419211374
11,Nikola Jokic,12200,62.26,5.1,23.96,8917,6,1.26,C,DEN,24.39,38.0,1.32145,971.0,0.0004788556052124,1.0,210,0.00510327868852459,1.1345071174355699,4.147253217877503,6733.333333333333,759572.0,6.739395,82.273477,0,0.0,1737.89,0.035825052218494836,13.46,25.650000000000006,0.2400740670491605,8.0,0.25727437134978626,26.858499481161065,5.0,0.4502100872284432,32.421467008687436
11,Norman Powell,6500,34.42,5.3,23.31,8917,6,1.92,SG/SF,LAC,4.2,34.0,1.29081,1217.0,7.948324050858074e-05,3.0,210,0.005295384615384616,1.219443479168714,3.5672766323546874,7433.333333333333,223730.0,6.841292999999999,44.4296802,0,0.0,1867.0,0.018435993572576328,8.420000000000002,6.1200000000000045,0.23317868840810368,9.0,0.10992783641247805,11.476062391133127,24.0,0.4517461249670834,12.120602787126401
11,Malik Beasley,4600,22.39,4.87,22.68,8917,6,-0.61,SG/SF,DET,2.0,27.0,1.03599,816.0,6.604595154380685e-05,4.0,210,0.004867391304347826,1.036830301442454,3.1523085805960878,8000.0,102994.0,5.0452713,23.1958161,0,0.0,1143.8,0.019575100542052807,3.990000000000002,1.3900000000000006,0.22686538549202856,10.0,0.09228904093807544,9.63463692534725,30.0,0.4523599556405613,11.746364769111604
11,Andre Drummond,5500,29.32,5.33,22.0,8917,6,1.82,C,PHI,5.91,27.0,1.012095,456.0,3.3442741673516435e-05,4.0,210,0.005330909090909091,1.232183933428686,3.411807560774171,5533.333333333333,161260.0,5.39446635,29.6746254,0,0.0,1721.99,0.01702681200239258,7.32,7.730000000000004,0.220033108314257,11.0,0.0794106444480498,8.290179630083792,38.0,0.4532471174777881,7.155608112874951
11,Gradey Dick,5900,32.31,5.48,19.1,8917,6,2.81,SG,TOR,2.91,34.0,1.26684,867.0,5.941640808501757e-05,3.0,210,0.0054762711864406784,1.2958862047285442,3.5058576522055884,5366.666666666667,190629.0,6.9422832,40.9316004,0,0.0,1648.26,0.019602489898438356,8.71,5.719999999999999,0.19105882224400436,12.0,0.11598909211058905,12.108835224932276,20.0,0.4513651508379746,13.033378298450742
11,Aaron Gordon,5500,30.16,5.48,17.99,8917,6,2.66,PF,DEN,3.21,34.0,1.32277,729.0,5.645233865330463e-05,5.0,210,0.005483636363636363,1.2958862047285442,3.4391352210025476,5466.666666666667,165880.0,7.248779600000001,39.8947432,0,0.0,1737.89,0.017354378010115714,8.16,5.869999999999997,0.17995588781526692,13.0,0.11441350688432084,11.944349913938298,22.0,0.4515526042297367,11.300947653149674
11,Malik Monk,6800,35.55,5.23,17.73,8917,6,1.55,PG/SG,SAC,4.57,34.0,1.28656,1460.0,9.296813524727756e-05,4.0,210,0.005227941176470588,1.189715752562114,3.5986811861957873,6200.0,241739.99999999997,6.728708800000001,45.737207999999995,0,0.0,1199.19,0.029645010382007852,8.349999999999998,6.119999999999997,0.17739203845389495,14.0,0.0955029414189914,9.970156331910388,28.0,0.45215007439954663,9.548132432823156
11,Ausar Thompson,3900,18.11,4.64,14.93,8917,6,-1.39,SF/PF,DET,2.17,20.0,0.7644,761.0,4.756362175047367e-05,6.0,210,0.004643589743589744,0.9391534854493381,2.950211758252182,5666.666666666667,70629.0,3.5468159999999997,13.843283999999999,0,0.0,1143.8,0.015833187620213324,2.51,0.7800000000000011,0.1493470879855331,15.0,0.04065226603125338,4.243947270690115,55.0,0.4553490884184135,3.542229509655681
11,Bam Adebayo,8200,44.76,5.46,13.94,8917,6,3.76,C,MIA,9.2,34.0,1.30118,784.0,4.600011966814349e-05,1.0,210,0.005458536585365854,1.2873925685552297,3.8234103470715426,6533.333333333333,367032.0,7.1044428,58.2408168,0,0.0,1603.08,0.027921251590687927,11.96,12.959999999999994,0.13944554011847157,16.0,0.13109620146149803,13.685961957511383,14.0,0.45084345709158963,14.53007013568004
