Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
10,Jonathan Kuminga,5700,35.97,6.31,57.94,8917,7,7.47,PF,GSW,6.22,31.0,1.182805,765.0,0.0001893429190924,2.0,211,0.006310526315789474,1.6883437668129866,3.6101067729485403,,205029.0,7.46349955,42.54549585,0,0.0,1887.27,0.019059276097219795,13.169999999999998,13.689999999999998,0.5795874494899019,1.0,0.6069032410766875,73.0438928623629,1.0,0.45001942727911753,93.92421668457298
10,Justin Champagnie,4800,27.22,5.67,50.47,8917,7,3.22,SF,WAS,2.62,30.0,1.1186999999999998,736.0,8.171740267523379e-05,4.0,211,0.005670833333333333,1.4090352669472228,3.340030946424668,,130656.0,6.343028999999999,30.451013999999994,0,0.0,1853.22,0.014687948543615976,8.02,5.84,0.504780900228649,2.0,0.18911936900846915,22.761478260596032,5.0,0.4501706166795565,26.67924487782653
10,Buddy Hield,4800,24.58,5.12,42.4,8917,7,0.58,SG,GSW,2.49,26.0,0.99489,695.0,9.421833642398452e-05,5.0,211,0.005120833333333333,1.1690045248750822,3.2418107961506966,4800.0,117983.99999999999,5.0938368,24.454396199999998,0,0.0,1887.27,0.013024103599378997,5.379999999999999,3.0700000000000003,0.42409327615306014,3.0,0.06108555353342138,7.3519571584715955,38.0,0.45263705893164174,6.744345080370991
10,Goga Bitadze,5500,32.54,5.92,32.27,8917,7,5.04,C,ORL,5.49,28.0,1.0534999999999999,471.0,4.282139370063805e-05,2.0,211,0.005916363636363636,1.5181401497072868,3.5127387563950627,4800.0,178970.0,6.236719999999999,34.28088999999999,0,0.0,1589.18,0.020475968738594745,10.54,10.530000000000001,0.32274239317976394,4.0,0.17548281798350285,21.12024996477627,7.0,0.45026871649977834,23.007526350150744
10,Bilal Coulibaly,5200,30.07,5.78,32.19,8917,7,4.07,SF,WAS,2.14,36.0,1.3346999999999998,733.0,8.66680199929142e-05,2.0,211,0.005782692307692308,1.4570414153616513,3.436242723404956,5033.333333333333,156364.0,7.714565999999999,40.13442899999999,0,0.0,1853.22,0.016225812369821176,9.27,6.210000000000001,0.3219858013397932,5.0,0.1935042372890594,23.28921946747243,4.0,0.4501262388321433,26.03152089791603
10,Jalen Suggs,7400,38.81,5.24,28.78,8917,7,1.81,PG,ORL,5.46,33.0,1.225455,788.0,0.000119275489248,1.0,211,0.005244594594594595,1.2213748685999128,3.684118137012226,5966.666666666667,287194.0,6.4213842,47.55990855,0,0.0,1589.18,0.024421399715576587,9.21,7.270000000000003,0.2879180827343558,6.0,0.09725647776821744,11.705311920347453,24.0,0.4514180683242007,10.83612182085257
10,Anthony Davis,10700,55.17,5.16,27.34,8917,7,1.67,C,LAL,17.77,35.0,1.2383,802.0,0.0002401126681667,1.0,211,0.00515607476635514,1.1864613061166924,4.028382806544341,7833.333333333333,590319.0,6.389628,68.317011,0,0.0,1155.69,0.04773771513122031,12.370000000000005,19.439999999999998,0.2736377115414853,7.0,0.15319507166442325,18.43780629980882,9.0,0.45037725879010887,21.74225688288126
10,Anthony Black,4300,23.48,5.46,23.82,8917,7,1.98,PG/SG,ORL,2.27,26.0,0.9998300000000001,812.0,6.140462979260677e-05,5.0,211,0.00546046511627907,1.3173871654287692,3.1978564576441255,7533.333333333333,100964.0,5.4590718,23.4760084,0,0.0,1589.18,0.014774915365156873,6.280000000000001,4.25,0.2382607905834949,8.0,0.1216465403380591,14.640780042246524,15.0,0.45075185688245106,17.892951966292777
10,Ja Morant,8800,40.21,4.57,22.49,8917,7,-3.79,PG,MEM,10.39,29.0,1.054585,894.0,0.0001704067615912,1.0,211,0.004569318181818182,0.9289737828029414,3.718680945350726,8000.0,353848.0,4.819453450000001,42.40486285000001,0,0.0,2246.27,0.01790078663740334,5.009999999999998,6.600000000000001,0.22506870269397547,9.5,0.08274844003309134,9.959195765014938,29.0,0.45183083529846124,9.187871421284164
10,Dereck Lively II,5100,25.18,4.94,22.49,8917,7,-0.32,C,DAL,3.71,25.0,0.9522499999999999,385.0,3.1532843114656814e-05,4.0,211,0.004937254901960784,1.0904490092878363,3.264995760481754,6033.333333333333,128418.0,4.704115,23.977655,0,0.0,2102.78,0.011974624069089489,4.780000000000001,3.3900000000000006,0.2249312175146837,9.5,0.0461569462997975,5.55522332422382,45.0,0.45331320931317237,5.313932336898647
10,Payton Pritchard,5700,25.67,4.5,20.74,8917,7,-2.83,PG/SG,BOS,2.97,26.0,0.9899499999999999,1090.0,5.012314505858135e-05,6.0,211,0.0045035087719298246,0.8984244156301234,3.283539338193923,6400.0,146319.0,4.454775,25.4120165,0,0.0,1997.59,0.012850484834225243,2.870000000000001,0.14000000000000057,0.20744962191360816,11.0,0.05101739269512762,6.140202776852728,43.0,0.453115978087292,5.436896300622051
10,Klay Thompson,4600,24.22,5.27,19.88,8917,7,1.22,SG/SF,DAL,2.34,28.0,1.0752,833.0,0.0001002416471793,5.0,211,0.005265217391304347,1.2344674545311203,3.2276373305367736,5033.333333333333,111412.0,5.666303999999999,26.041344,0,0.0,2102.78,0.011518085581943902,5.82,3.5599999999999987,0.19889923923070768,12.0,0.08354220652459254,10.05472960078765,28.0,0.4517461249670834,10.45360212970194
10,Jrue Holiday,5100,29.0,5.69,19.55,8917,7,3.5,PG,BOS,2.91,31.0,1.1908649999999998,546.0,7.90946454214813e-05,5.0,211,0.005686274509803921,1.4177636575680281,3.4011973816621555,5000.0,147900.0,6.776021849999999,34.535084999999995,0,0.0,1997.59,0.014517493579763615,8.600000000000001,6.41,0.19557830369896745,13.0,0.1485806907522671,17.88244208001043,10.0,0.4504349226042533,20.412270395843375
10,Kristaps Porzingis,7500,39.73,5.3,17.41,8917,7,2.23,C,BOS,7.62,32.0,1.18144,667.0,5.824521704697564e-05,3.0,211,0.005297333333333333,1.2475600404623282,3.706964921660321,5633.333333333333,297975.0,6.261632,46.9386112,0,0.0,1997.59,0.019888966204276153,9.729999999999997,9.849999999999994,0.17415766276487665,14.0,0.09586919231325308,11.538345057619615,25.0,0.4514984111345052,10.881382636802536
10,Kevin Durant,8700,48.28,5.55,16.84,8917,7,4.78,PF/C,PHX,8.63,37.0,1.39009,1229.0,8.600362872460074e-05,1.0,211,0.005549425287356322,1.3566649232223922,3.8975183192252643,,420036.0,7.7149995,67.1135452,0,0.0,1696.87,0.02845238586338376,13.480000000000004,13.410000000000004,0.16848514359243752,15.0,0.24612924998624353,29.622907490812366,3.0,0.4500856102319527,35.98710253150645
10,Jared Butler,3800,16.1,4.24,16.15,8917,7,-2.9,PG,WAS,2.73,15.0,0.578625,417.0,8.490748699412349e-05,7.0,211,0.004236842105263159,0.7849553375596569,2.8390784635086144,,61180.00000000001,2.45337,9.3158625,0,0.0,1853.22,0.008687581614703057,0.9000000000000021,-0.16999999999999815,0.1615840584121243,16.0,0.009521395585535108,1.1459484016202868,87.0,0.4580679457797493,0.0687032844028755
10,Luka Doncic,11500,52.89,4.6,15.61,8917,7,-4.61,PG,DAL,13.49,37.0,1.28723,1019.0,3.327126859352205e-05,1.0,211,0.004599130434782609,0.9420663687341488,3.9869449319454056,,608235.0,5.921258,68.08159470000001,0,0.0,2102.78,0.025152417276177248,6.890000000000001,8.879999999999995,0.1561329385559077,17.0,0.07796697031155064,9.383721556893647,33.0,0.4521797455448828,10.508805749648829
10,Jaden McDaniels,4200,22.82,5.43,15.39,8917,7,1.82,SF,MIN,1.58,30.0,1.137,650.0,0.0001091713645346,6.0,211,0.005433333333333333,1.3042945794975613,3.170525563927154,6333.333333333333,95844.0,6.173909999999999,25.94634,0,0.0,2090.29,0.010917145467853743,6.02,3.3999999999999986,0.1540080796508894,18.0,0.1008130426381939,12.133362597519202,21.0,0.45118415356758623,13.429867943857161
10,Jayson Tatum,9900,51.32,5.18,14.55,8917,7,1.82,SF/PF,BOS,12.93,36.0,1.2906,1762.0,0.0002761098045205,1.0,211,0.0051838383838383835,1.1951896967374973,3.9573787071489432,,508068.0,6.685307999999999,66.233592,0,0.0,1997.59,0.025690957603912715,11.719999999999999,14.75,0.14577334870647543,19.0,0.2564345200395499,30.863199172820888,2.0,0.45004952249011837,37.28094575224195
10,Austin Reaves,6100,32.94,5.4,13.88,8917,7,2.44,PG/SG,LAL,3.91,32.0,1.21504,1143.0,0.0001120089138621,3.0,211,0.005399999999999999,1.291201993566354,3.52459425980608,,200934.0,6.561216,40.023417599999995,0,0.0,1155.69,0.02850245307997819,8.54,6.349999999999994,0.1389108888247236,20.0,0.12811860655518248,15.419726140018215,12.0,0.4505562969284495,17.13463033221277
10,LeBron James,9800,49.17,5.02,13.59,8917,7,0.17,PF,LAL,13.24,33.0,1.198395,1215.0,0.0001270151088421,2.0,211,0.00501734693877551,1.1253625717710563,3.9154172384961616,,481866.0,6.0159429,58.92508215000001,0,0.0,1155.69,0.04254601147366508,9.969999999999999,13.410000000000004,0.13602574495775382,21.0,0.1278805149702984,15.391070606416434,13.0,0.4506197770713442,16.422953382415724
10,Jordan Poole,7200,38.48,5.34,13.32,8917,7,2.48,PG/SG,WAS,5.41,34.0,1.27993,1317.0,0.0001420661125677,1.0,211,0.005344444444444444,1.2650168217039384,3.675794214565281,,277056.0,6.8348262,49.251706399999996,0,0.0,1853.22,0.020763859660482834,9.679999999999996,7.890000000000001,0.13334064545144214,22.0,0.16780855533497174,20.196613409956637,8.0,0.4503217980901772,22.98120772024966
10,Derrick White,6800,35.31,5.19,12.68,8917,7,1.31,PG/SG,BOS,3.59,36.0,1.3597199999999998,1200.0,7.048389897314066e-05,4.0,211,0.00519264705882353,1.1995538920479003,3.5920931854262443,,240108.00000000003,7.0569467999999995,48.011713199999996,0,0.0,1997.59,0.017676299941429423,8.110000000000003,4.900000000000006,0.1268697790599835,23.0,0.1031685259495283,12.416856998252602,20.0,0.4511086704546247,13.30940022347438
