Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Slot Count,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,High_Points_Boost,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
4,Justin Champagnie,3500,23.49,6.71,73.87,7431,12,5.99,SF/PF,WAS,2.61,15.8,1.138469,1184.0,0.0001122016321735,5.0,4,114,0.006711428571428571,1.9539745551792203,3.1982648709640764,,82215.0,7.639126989999999,26.742636809999997,0,0.0,0,2264.38,0.010373700527296654,9.489999999999998,8.599999999999998,0.7388110796158525,1.0,0.451142252234485,44.9324708929118,1.0,0.500093842517866,55.60815255823043
4,Scotty Pippen Jr.,4100,24.0,5.85,67.64,7431,12,3.5,PG,MEM,3.74,23.7,1.704978,586.0,4.519682678823101e-05,6.0,3,114,0.005853658536585366,1.2571874988748126,3.2188758248682006,,98400.0,9.9741213,40.919472,0,0.0,0,2489.58,0.009640180271371075,7.600000000000001,7.240000000000002,0.6764447448585209,2.0,0.15780575195150393,15.716999064431697,14.0,0.5033088151065972,17.896232968377696
4,Jonas Valanciunas,5300,30.8,5.81,60.37,7431,12,4.3,C,WAS,8.6,22.7,1.601258,521.0,4.061056902787896e-05,2.0,2,114,0.005811320754716982,1.2247787985815843,3.459466289786131,4233.333333333333,163240.0,9.30330898,49.3187464,0,0.0,0,2264.38,0.01360195726865632,9.600000000000001,12.899999999999999,0.6037402044633381,3.0,0.15440387193419114,15.378181598095964,15.0,0.5036318077532735,17.450147766401738
4,Anthony Davis,10600,57.36,5.41,49.52,7431,12,4.36,C,LAL,18.37,35.5,2.0059275,1431.0,0.0002337610476135,1.0,2,114,0.0054113207547169815,0.9006917956493022,4.066630723654585,6466.666666666667,608016.0,10.852067775,115.06000139999999,0,0.0,0,1386.85,0.04135991635721239,14.96,22.730000000000004,0.49543142343713786,4.0,0.21827404949731766,21.739467600606464,9.0,0.5018223300615954,25.67434741024397
4,Jaren Jackson Jr.,7300,35.4,4.85,48.89,7431,12,-1.1,PF/C,MEM,7.32,31.2,2.062164,1078.0,5.01548253888618e-05,2.0,4,114,0.00484931506849315,0.4469699915441063,3.594568774642695,7566.666666666667,258420.0,10.0014954,73.0006056,0,0.0,0,2489.58,0.014219265900272334,6.199999999999999,6.219999999999999,0.4889496532771354,5.0,0.07715609449332228,7.684525120094603,37.0,0.5122877390320351,7.460464340472251
4,Marcus Smart,4400,24.43,5.55,48.38,7431,12,2.43,PG/SG,MEM,2.56,26.0,1.86433,1168.0,0.000196700699213,5.0,4,114,0.005552272727272727,1.0141222466756008,3.2359295794340284,7266.666666666667,107492.0,10.3470315,45.5455819,0,0.0,0,2489.58,0.009812900167899806,6.829999999999998,4.989999999999998,0.48399473369222135,6.0,0.2330444905531428,23.21056105179441,8.0,0.5015544298737868,27.5760625025539
4,Jordan Poole,7100,39.38,5.55,48.24,7431,12,3.88,PG/SG,WAS,5.8,29.7,1.9829205,2051.0,0.0002054134019243,1.0,4,114,0.005546478873239437,1.0141222466756008,3.6983346128846915,6166.666666666667,279598.0,11.005208775,78.08740929000001,0,0.0,0,2264.38,0.01739107393635344,10.980000000000004,9.68,0.4826033592679055,7.0,0.2372885946871066,23.63326161801559,7.0,0.5012980218577584,28.13497465724323
4,Victor Wembanyama,10300,53.95,5.24,29.83,7431,12,2.45,C,SAS,17.84,30.0,1.7291999999999998,1337.0,0.0002973282350423,1.0,2,114,0.0052378640776699036,0.7629548194030822,4.006423680849631,,555685.0,9.061008,93.29034,0,0.0,0,2126.85,0.025366151820767804,12.75,20.290000000000006,0.2985943549526921,8.0,0.31739932058073483,31.612059528424076,3.0,0.5004135360218447,38.44763752550674
4,Dejounte Murray,7900,43.52,5.51,27.4,7431,12,4.02,PG,NOP,7.33,35.1,2.2913280000000005,1334.0,0.0001523686709223,1.0,3,114,0.005508860759493671,0.9817135463823725,3.795938526407344,,343808.0,12.625217280000003,99.71859456000003,0,0.0,0,1997.45,0.02178777941875892,11.920000000000002,11.350000000000001,0.2741508449842133,9.0,0.3398807191282518,33.85114217001896,2.0,0.5002392159568811,41.342368720455255
4,Jaylen Wells,3600,16.71,4.64,27.1,7431,12,-1.29,SG/SF,MEM,1.15,24.3,1.7495999999999998,711.0,5.0662205096815627e-05,9.0,5,114,0.004641666666666667,0.27682431500465804,2.8741294517947424,,60156.0,8.118144,29.235816,0,0.0,0,2489.58,0.006711975513942111,2.3100000000000005,-0.14000000000000057,0.27105015558304607,10.0,0.018677523710190824,1.8602276472734895,81.0,0.535387870326906,0.0544954693888798
4,DeMar DeRozan,7800,39.01,5.0,24.21,7431,12,0.01,SF/PF,SAC,5.88,37.1,2.4163229999999998,1776.0,6.88727620971178e-05,3.0,4,114,0.005001282051282051,0.5685026176437126,3.6891294228691436,6433.333333333333,304278.0,12.081615,94.26076022999999,0,0.0,0,1670.49,0.023352429526665826,7.809999999999999,5.890000000000001,0.24216818403447637,11.0,0.17515400895218103,17.444835570245225,12.0,0.5026871649977835,20.131859458593613
4,Santi Aldama,5400,25.76,4.77,16.81,7431,12,-1.24,PF,MEM,3.41,26.4,1.864104,860.0,5.15316081906124e-05,4.0,3,114,0.004770370370370371,0.3821525909576498,3.286908235260028,5633.333333333333,139104.0,8.89177608,48.01931904,0,0.0,0,2489.58,0.010347126824604954,4.16,2.1700000000000017,0.16815101629210885,12.0,0.06221250266674394,6.196186350099961,47.0,0.5169719506361822,5.522327473414052
4,De'Aaron Fox,8900,45.75,5.14,16.07,7431,12,1.25,PG,SAC,8.76,36.1,2.242893,1288.0,4.911089330199662e-05,2.0,3,114,0.005140449438202247,0.6819330686700111,3.844814255734696,7333.333333333333,407175.0,11.528470019999999,102.61235475,0,0.0,0,1670.49,0.027387173823249466,10.149999999999999,10.009999999999998,0.16074861978436913,13.0,0.125735169926112,12.522861325753022,18.0,0.5046453402929794,13.77303666058599
4,Jake LaRavia,3900,16.55,4.24,12.92,7431,12,-2.95,SF/PF,MEM,1.71,23.1,1.6801785,829.0,4.757216205904444e-05,10.0,4,114,0.0042435897435897435,-0.047262687927624,2.865053949911875,6100.0,64545.0,7.123956840000001,27.806954175,0,0.0,0,2489.58,0.006647707645466304,0.9500000000000011,-1.2399999999999984,0.12924709644043858,14.0,0.04096593682147387,4.080089494421858,57.0,0.5220206790360316,2.843927122910149
4,CJ McCollum,7200,40.09,5.57,12.72,7431,12,4.09,PG/SG,NOP,5.71,32.5,2.2163375000000003,2183.0,0.0002170717362336,2.0,4,114,0.005568055555555556,1.0303265968222153,3.7157647828953184,6600.0,288648.0,12.344999875000003,88.85297037500001,0,0.0,0,1997.45,0.020070590002252874,11.290000000000003,9.800000000000004,0.12741490101887137,15.0,0.25574955494800955,25.471920168549858,6.0,0.5010541534628429,30.510488273949935
4,Carlton Carrington,5000,25.52,5.1,10.73,7431,12,0.52,PG/SG,WAS,1.96,27.3,1.9522230000000003,1133.0,0.0002186872772487,4.0,4,114,0.005104,0.6495243683767828,3.277899165317662,5066.666666666667,127600.0,9.956337300000001,49.820730960000006,0,0.0,0,2264.38,0.011270193165458093,5.52,2.4800000000000004,0.10751650040447631,16.0,0.12464413164398191,12.414197050544805,19.0,0.5049970881778169,13.62302288495765
