Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
19,Shake Milton,4500,25.13,5.58,45.94,15854,8,2.63,PG/SG,BKN,8.09,30.0,0.8496,682.0,4.986583655099919e-05,2.0,280,0.005584444444444444,1.2242678139212748,3.263084079532521,3266.6666666666665,113085.0,4.740768,21.350448,0,0.0,1524.76,0.01648128230016527,7.129999999999999,10.719999999999999,0.45944936717818585,1.0,0.08415500734480097,7.04783131598109,35.0,0.4519706736575553,7.646307170304181
19,Jayson Tatum,9900,55.98,5.65,40.39,15854,8,6.48,SF/PF,BOS,17.33,36.0,1.00134,1818.0,0.0001471907807846,1.0,280,0.005654545454545455,1.252764855811039,4.0427003290697625,5533.333333333333,554202.0,5.657571,56.05501319999999,0,0.0,1997.59,0.02802376864121266,16.379999999999995,23.810000000000002,0.40404571887297713,2.0,0.1776504130044485,14.877904281319953,7.0,0.45022439088191407,18.565352069349963
19,Nic Claxton,5300,30.86,5.82,34.72,15854,8,4.36,C,BKN,12.02,28.0,0.80094,322.0,1.79824324053898e-05,1.0,280,0.005822641509433962,1.3219719575433233,3.4613513044819024,6400.0,163558.0,4.6614708,24.717008399999997,0,0.0,1524.76,0.020239250767333874,9.66,16.379999999999995,0.3472178026080816,3.0,0.0709330975266953,5.940520022057473,49.0,0.45310375590968166,5.61178899146043
19,Dennis Schroder,5300,35.39,6.68,33.1,15854,8,8.89,PG/SG,GSW,10.02,34.0,0.9560799999999999,852.0,0.0001044007920346,2.0,280,0.006677358490566038,1.6720784721889967,3.5942940116240685,6966.666666666667,187567.0,6.386614399999999,33.8356712,0,0.0,1887.27,0.018751953880472853,14.190000000000001,18.909999999999997,0.33110335678411457,4.0,0.24837823296125605,20.80123267413075,2.0,0.4500413536021845,28.923330811501284
19,Daniel Gafford,4200,33.01,7.86,29.74,15854,8,12.01,C,DAL,14.23,26.0,0.75023,241.0,5.894553128425919e-05,3.0,280,0.00785952380952381,2.1524571783307347,3.526654599019104,5100.0,138642.0,5.8968077999999995,24.765092299999996,0,0.0,2102.78,0.01569826610487069,16.209999999999997,26.239999999999995,0.2974583560759717,5.0,0.3721466487252847,31.166616078793698,1.0,0.45001622268933233,42.024687857368825
19,Kyrie Irving,8300,45.39,5.47,29.58,15854,8,3.89,PG/SG,DAL,12.76,36.0,1.0287,1681.0,0.0002534332700794,1.0,280,0.005468674698795181,1.1794867480945024,3.8370839187636525,5866.666666666667,376737.0,5.626988999999999,46.692693,0,0.0,2102.78,0.02158571034535234,12.189999999999998,16.65,0.29605089893737885,6.0,0.16682652656538233,13.97142315544567,12.0,0.4504645340292979,16.950867467348655
19,Nikola Jokic,11800,63.78,5.41,24.9,15854,8,4.78,C,DEN,19.88,38.0,1.0032,1152.0,0.0001906753735239,1.0,280,0.005405084745762712,1.1550607121889904,4.170996913743183,7900.0,752604.0,5.427312000000001,63.98409600000001,0,0.0,1737.89,0.03669967604393834,16.58,24.659999999999997,0.24918876861978886,7.0,0.23129783508210067,19.370779907738527,6.0,0.45018223300615956,27.686322201023703
19,Andrew Wiggins,5600,35.5,6.34,24.18,15854,8,7.5,SF/PF,GSW,10.25,34.0,0.96169,830.0,8.916982023500244e-05,1.0,280,0.006339285714285714,1.533664268724428,3.597312260588446,8466.666666666666,198800.0,6.0971146,34.139995,0,0.0,1887.27,0.018810239128476583,13.100000000000001,17.75,0.24188827812203287,8.0,0.17569211948031715,14.713900701964214,9.0,0.4503150287856987,20.83275167826303
19,Devin Vassell,5200,27.63,5.31,23.04,15854,8,1.63,SG/SF,SAS,7.99,33.0,0.9558450000000001,631.0,6.263254222972968e-05,3.0,280,0.005313461538461539,1.1143506523464701,3.354455119110024,7466.666666666667,143676.0,5.07553695,26.40999735,0,0.0,1911.66,0.014453406986598034,6.829999999999998,9.619999999999997,0.23046200621680762,9.0,0.06885071503209073,5.766124213413633,53.0,0.4534506052233996,6.258221651994876
19,Jonathan Kuminga,5500,34.63,6.3,22.39,15854,8,7.13,PF,GSW,12.89,30.0,0.8664,567.0,8.215152059505507e-05,3.0,280,0.006296363636363636,1.51738024478742,3.5731879796177446,5500.0,190465.0,5.45832,30.003432,0,0.0,1887.27,0.01834925580335617,12.630000000000003,20.020000000000003,0.2239813300053893,10.0,0.23805747810130828,19.93688791793012,4.0,0.4501054153462843,23.325838528390825
