Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Slot Count,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,High_Points_Boost,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
3,Nikola Jokic,12100,66.38,5.49,62.21,14863,7,5.88,C,DEN,26.83,35.3,1.5699675,1716.0,0.0006359165757871,1.0,2,131,0.0054859504132231405,1.1191322948685578,4.2103482379784065,,803198.0,8.619121575,104.21444265,0,0.0,0,1982.19,0.033488212532602826,17.979999999999997,32.709999999999994,0.6227295574100298,1.0,0.43511716353822805,52.085816781125565,1.0,0.5001942727911755,67.72369359648522
3,Russell Westbrook,5700,29.0,5.09,61.09,14863,7,0.5,PG,DEN,4.71,22.5,1.3624874999999999,771.0,6.810803944982954e-05,5.0,3,131,0.005087719298245614,0.867965033213973,3.4011973816621555,,165300.0,6.935061374999999,39.512137499999994,0,0.0,0,1982.19,0.014630282667150978,6.199999999999999,5.210000000000001,0.6109674269590559,2.0,0.08340882698775087,9.984476008910427,23.0,0.5133888895366665,10.625748626218009
3,Justin Champagnie,3500,20.22,5.78,45.0,14863,7,2.72,SF/PF,WAS,2.26,14.9,0.952259,1308.0,0.0002117334226458,6.0,4,131,0.0057771428571428566,1.3012285595681319,3.054944133185837,7000.0,70770.0,5.50405702,19.25467698,0,0.0,0,2264.38,0.008929596622475026,6.219999999999999,4.979999999999997,0.45020961608841975,3.0,0.21335539288466854,25.53976453764865,5.0,0.5017061667955647,31.83523902999534
3,Carlton Carrington,4400,26.12,5.94,43.93,14863,7,4.12,PG/SG,WAS,2.01,27.0,1.694385,1609.0,0.0001971255090933,3.0,4,131,0.005936363636363636,1.4016954642299657,3.3002714630721948,4533.333333333333,114928.0,10.064646900000001,44.257336200000005,0,0.0,0,2264.38,0.011535166359003347,8.52,6.130000000000003,0.43949515425400276,4.0,0.41700044137939307,49.91714969530804,2.0,0.5004952249011834,64.75330368905686
3,Peyton Watson,4400,22.0,5.0,32.12,14863,7,0.0,PF,DEN,1.71,18.9,1.1583809999999999,858.0,8.099042422681032e-05,7.0,3,131,0.005,0.8114523993416916,3.1354942159291497,4100.0,96800.0,5.791905,25.484381999999997,0,0.0,0,1982.19,0.011098835126804192,4.399999999999999,1.7100000000000009,0.3212801805199848,5.0,0.046338734652199065,5.546990661864765,51.0,0.5392312113009803,4.451984324099762
3,Mikal Bridges,5800,29.33,5.06,30.36,14863,7,0.33,SG/SF,NYK,2.42,35.3,2.116235,1077.0,4.804855258312025e-05,5.0,5,131,0.005056896551724138,0.8491274885898791,3.41213732170049,5000.0,170114.0,10.7081491,62.06917255,0,0.0,0,2416.78,0.012135982588402748,6.129999999999999,2.75,0.30364756806705756,6.0,0.06422251443848292,7.687773318489478,39.0,0.5273117293037739,7.34118253605407
3,OG Anunoby,6000,30.45,5.08,29.78,14863,7,0.45,SF/PF,NYK,3.01,34.4,2.0966799999999997,1332.0,0.0001191247808041,4.0,4,131,0.005075,0.8616858516726086,3.4483989831464497,5500.0,182700.0,10.651134399999998,63.84390599999999,0,0.0,0,2416.78,0.012599409131157986,6.449999999999999,3.460000000000001,0.29791793353299634,7.0,0.10477449897044022,12.542059504920264,15.0,0.5075185688245107,14.17609472112752
3,Josh Hart,7000,35.67,5.1,27.01,14863,7,0.67,SF/PF,NYK,3.62,34.7,2.017458,1387.0,7.291106865683241e-05,3.0,4,131,0.005095714285714286,0.8742442147553375,3.6019589820832345,6166.666666666667,249690.0,10.289035799999999,71.96272686,0,0.0,0,2416.78,0.014759307839356499,7.670000000000002,4.289999999999999,0.2701721819579705,8.0,0.1214857161074463,14.54248023507432,12.0,0.505562969284495,16.90807224929764
3,Jared Butler,3600,20.05,5.57,24.97,14863,7,2.05,PG,WAS,3.46,12.9,0.821343,640.0,0.0001465095728944,7.0,3,131,0.005569444444444445,1.169365747199475,3.0469005601283903,5266.666666666667,72180.0,4.574880510000001,16.46792715,0,0.0,0,2264.38,0.00885452088430387,5.65,5.510000000000002,0.24984504447716566,9.0,0.11704860864191158,14.01133509566246,13.0,0.506197770713442,16.175964513606345
3,Jonas Valanciunas,5300,29.55,5.58,24.04,14863,7,3.05,C,WAS,8.26,22.6,1.388883,774.0,3.124613520680464e-05,2.0,2,131,0.005575471698113208,1.1756449287408393,3.4193646856176043,5133.333333333333,156615.0,7.749967140000001,41.04149265,0,0.0,0,2264.38,0.01304992978210371,8.350000000000001,11.310000000000002,0.24043093367385493,10.0,0.16071721854526877,19.23869775820858,7.0,0.5026871649977835,23.31903157802451
