Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Feasibility,Weighted Feasibility,Tournament Feasibility,Team_Contest_Rank,Slot Count,Player_Pool_Size,Proj_Salary_Ratio,Normalized_Value,Log_Proj,Prev_Salary_Mean,Salary_Proj_Interaction,Value_Feasibility_Interaction,Proj_Feasibility_Interaction,Low_Minutes_Flag,Low_Minutes_Penalty,High_Points_Boost,Team_Total_Points_Proj,Player_Points_Percentage,Value_Plus,Ceiling_Plus,Custom_Target,Rank,Preliminary_Predictions,Scaled_Predictions,Group_Rank,Dynamic_Shift,Predicted Ownership
20,Daniel Gafford,4200,38.93,9.27,61.04,5945,7,17.93,C,DAL,14.52,30.0,0.9471,241.0,6.451492368143647e-05,2.0,2,247,0.00926904761904762,2.6627881412948033,3.6871279210751298,3400.0,163506.0,8.779617,36.870603,0,0.0,0,2102.78,0.01851358677560182,22.13,32.45,0.6104638697744451,1.0,0.6372934319042558,46.61109328548143,1.0,0.40023312734941063,60.61329127225098
20,Kyrie Irving,8400,46.39,5.52,43.55,5945,7,4.39,PG/SG,DAL,13.11,36.0,1.1309399999999998,1710.0,0.000108800948616,1.0,4,247,0.005522619047619048,1.1794934884076005,3.858411235979497,5166.666666666667,389676.0,6.242788799999999,52.46430659999999,0,0.0,0,2102.78,0.022061271269462328,12.79,17.5,0.4356077129391302,2.0,0.19870923223458337,14.533422277234532,15.0,0.40902228258941287,17.30034617439698
20,Malcolm Brogdon,5400,37.04,6.86,34.01,5945,7,10.04,PG/SG,WAS,12.98,30.0,1.00365,1024.0,0.0001457814707961,2.0,4,247,0.006859259259259259,1.7095241110392947,3.6386382376771897,5933.333333333333,200016.0,6.885039,37.175196,0,0.0,0,1853.22,0.019986833727242314,15.439999999999998,23.019999999999996,0.3402443236560884,3.0,0.33099632867696016,24.208786691891582,3.0,0.40102732278343234,30.609742983425743
20,Kevin Durant,9100,50.84,5.59,28.41,5945,7,5.34,PF/C,PHX,15.2,37.0,1.17105,1444.0,8.0804507137325e-05,1.0,4,247,0.005586813186813187,1.2071816552614951,3.9481620520440193,7633.333333333333,462644.00000000006,6.5461694999999995,59.536182,0,0.0,1,1696.87,0.029961045925733856,14.440000000000005,20.540000000000006,0.2841799964620662,4.0,0.21872037834243385,15.997020286075378,12.0,0.4066755631413939,19.338709265001366
20,Nikola Jokic,11900,65.71,5.52,26.66,5945,7,6.21,C,DEN,20.5,38.0,1.13639,1149.0,0.0001401021660721,1.0,2,247,0.005521848739495798,1.1794934884076005,4.200354866721424,8800.0,781948.9999999999,6.272872799999999,74.6721869,0,0.0,1,1737.89,0.037810218138086986,18.109999999999992,26.709999999999994,0.2667387011444116,5.0,0.2687359595146155,19.655116859859568,6.0,0.40261877034262167,24.424376546881458
20,Damian Lillard,9300,48.84,5.25,23.97,5945,7,2.34,PG,MIL,14.94,35.0,1.0876249999999998,1051.0,8.605794664925662e-05,1.0,3,247,0.005251612903225807,1.072696273399722,3.908817874479198,10133.333333333334,454212.00000000006,5.710031249999999,53.11960499999999,0,0.0,0,1607.59,0.030380880697192695,11.64,17.28,0.23978519736718296,6.0,0.14202530731196417,10.387608778952053,26.0,0.41895864286841344,11.55553148546321
20,Austin Reaves,6500,41.28,6.35,23.6,5945,7,8.78,PG/SG,LAL,11.31,35.0,1.134,1250.0,0.0002880889213275,2.0,4,247,0.006350769230769231,1.5077960382466349,3.7443141610020367,9066.666666666666,268320.0,7.200899999999999,46.811519999999994,0,0.0,0,1155.69,0.03571892116397996,15.280000000000001,20.090000000000003,0.23628520803211447,7.0,0.28998187728416713,21.20902500564604,5.0,0.40204740015467766,26.530581161790796
20,Mason Plumlee,3600,24.53,6.81,20.12,5945,7,6.53,C,PHX,9.93,25.0,0.82225,177.0,6.945999230430565e-06,5.0,2,247,0.006813888888888889,1.6897468490007983,3.2398542312533927,6366.666666666667,88308.0,5.5995225,20.169792500000003,0,0.0,0,1696.87,0.014456027863065529,10.13,16.46,0.2012068765392383,8.0,0.18004597232040398,13.168407504884431,19.0,0.4124139670178962,15.36926054207419
20,Oso Ighodaro,3000,16.9,5.63,18.87,5945,7,1.9,PF/C,PHX,7.13,22.0,0.71115,396.0,1.7008702805664123e-05,8.0,4,247,0.005633333333333333,1.223003464892292,2.884800712846709,4266.666666666667,50699.99999999999,4.0037745,12.018434999999998,0,0.0,0,1696.87,0.009959513692858026,4.899999999999999,9.029999999999998,0.1887168386157778,9.0,0.06012662959874504,4.397609956208901,53.0,0.4495867505759277,3.549932224141038
20,Deni Avdija,5300,31.65,5.97,18.77,5945,7,5.15,SF/PF,POR,10.62,31.0,0.9910699999999999,896.0,0.0001673224831766,2.0,4,247,0.005971698113207547,1.357488846754065,3.48584485572244,4000.0,167745.0,5.9166878999999994,31.367365499999995,0,0.0,0,1123.69,0.028166131228363693,10.45,15.769999999999996,0.187865649258345,10.0,0.17240582544484617,12.609613735949267,20.0,0.41330404545549637,14.610213366637527
20,Precious Achiuwa,3500,20.55,5.87,18.32,5945,7,3.05,PF/C,NYK,9.28,21.0,0.68922,378.0,2.4992391446627287e-05,6.0,4,247,0.005871428571428572,1.317934322677073,3.070375816549757,3933.3333333333335,71925.0,4.045721400000001,14.163471000000001,0,0.0,0,2200.65,0.009338150092018268,6.550000000000001,12.329999999999998,0.18322474246753234,11.0,0.09023055849443895,6.599385414374137,39.0,0.43277407516452876,6.464192122310507
20,Klay Thompson,5500,33.48,6.09,18.0,5945,7,5.98,SG/SF,DAL,10.02,32.0,1.04912,848.0,6.602412704151348e-05,3.0,5,247,0.006087272727272727,1.4049542756464555,3.5403794457954922,4733.333333333333,184139.99999999997,6.3891408,35.1245376,0,0.0,0,2102.78,0.015921779739202387,11.479999999999997,16.0,0.18006536388577127,12.0,0.2082601293372468,15.23196667378052,14.0,0.4082198912926847,18.252843908443403
20,Jamal Murray,7400,39.61,5.35,16.13,5945,7,2.61,PG/SG,DEN,10.43,36.0,1.12968,1464.0,8.79180657106817e-05,2.0,4,247,0.005352702702702702,1.112250797476714,3.7040143416982065,5433.333333333333,293114.0,6.043787999999999,44.7466248,0,0.0,0,1737.89,0.022792006398563772,10.009999999999998,13.04,0.1613870388850537,13.0,0.11204695435556689,8.195017836942078,35.0,0.42831946768673546,8.532003627420265
20,Trayce Jackson-Davis,4300,27.19,6.32,15.85,5945,7,5.69,C,GSW,11.21,26.0,0.8191299999999999,258.0,3.1483699817276526e-05,4.0,2,247,0.006323255813953489,1.4959296810235374,3.338967305126021,5700.0,116917.0,5.1769016,22.2721447,0,0.0,0,1887.27,0.014407053574740234,9.990000000000002,16.900000000000006,0.15853116886281923,14.0,0.1503839173543282,10.998950325745406,24.0,0.4170168198904088,12.400812772631307
20,Josh Hart,6700,38.97,5.82,14.94,5945,7,5.47,SF/PF,NYK,8.81,37.0,1.21249,1201.0,0.0001067907998372,3.0,4,247,0.005816417910447761,1.298157060638577,3.688129172723232,6133.333333333333,261099.0,7.056691800000001,47.2507353,0,0.0,0,2200.65,0.017708404335082816,12.169999999999998,14.280000000000001,0.14950572289183894,15.0,0.2162298734964858,15.814866904460317,13.0,0.40743732485613043,19.05724985870692
20,Scoot Henderson,4300,28.27,6.57,14.35,5945,7,6.77,PG,POR,9.6,30.0,0.9882,345.0,2.6756596219258632e-05,5.0,3,247,0.006574418604651163,1.5948159912160176,3.3765631007037946,5133.333333333333,121561.0,6.492474,27.936414,0,0.0,0,1123.69,0.025158184196709055,11.07,16.369999999999997,0.1435264890302572,16.0,0.22483580512450674,16.444297339234392,11.0,0.40593571924380356,19.968428644232933
20,Russell Westbrook,6200,34.89,5.63,13.59,5945,7,3.89,PG,DEN,12.28,30.0,0.9801,604.0,5.115858474383162e-05,3.0,3,247,0.0056274193548387095,1.223003464892292,3.580458705159516,5800.0,216318.0,5.517963,34.195689,0,0.0,0,1737.89,0.020076069256397124,10.09,16.17,0.13595064699889653,17.0,0.07689704524982166,5.624183727749147,44.0,0.43857041743901787,5.171564839380906
20,Bobby Portis,7800,45.65,5.85,13.57,5945,7,6.65,PF/C,MIL,13.94,34.0,1.09191,1169.0,0.0002345790788685,2.0,4,247,0.005852564102564102,1.3100234178616743,3.8426729272933526,5900.0,356070.0,6.387673499999999,49.845691499999994,0,0.0,0,1607.59,0.028396543894898575,14.45,20.589999999999996,0.13593223328807993,18.0,0.18975253922189106,13.878337456578885,18.0,0.4115401408043883,16.32667005944684
20,OG Anunoby,5800,36.84,6.35,13.37,5945,7,7.84,SF/PF,NYK,8.2,37.0,1.207865,1013.0,0.0001510262660492,5.0,4,247,0.006351724137931035,1.5077960382466349,3.6333667441836774,6400.0,213672.00000000003,7.66994275,44.497746600000006,0,0.0,0,2200.65,0.0167405084861291,13.640000000000004,16.040000000000006,0.13384951600338882,19.0,0.345836141291074,25.29415781838931,2.0,0.4005942698814201,32.09832490404673
20,Mikal Bridges,6100,38.27,6.27,13.36,5945,7,7.77,SG/SF,NYK,6.73,40.0,1.2988,922.0,8.015825868917871e-05,4.0,5,247,0.006273770491803279,1.476152418985041,3.6704608685899185,6366.666666666667,233447.00000000003,8.143476,49.705076000000005,0,0.0,0,2200.65,0.017390316497398497,13.870000000000005,14.5,0.1336793566761024,20.0,0.319710596445254,23.383357946650648,4.0,0.40151486598571945,29.466355390522594
20,Tyrese Maxey,8500,45.95,5.41,12.87,5945,7,3.45,PG,PHI,11.66,38.0,1.22018,977.0,4.544422278031057e-05,2.0,3,247,0.005405882352941177,1.1359835119229096,3.849083205654272,6833.333333333333,390575.0,6.601173800000001,56.067271000000005,0,0.0,0,1721.99,0.026684243230216204,11.950000000000003,15.11,0.12874498978055263,21.0,0.1416314463028887,10.358802123624264,27.0,0.4199496052938687,11.485863818083004
20,Michael Porter Jr.,6300,31.35,4.98,12.8,5945,7,-0.15,SF/PF,DEN,10.23,31.0,0.996495,1083.0,9.7107051831863e-05,4.0,4,247,0.004976190476190476,0.9658990583918436,3.4766140209469096,7000.0,197505.0,4.962545100000001,31.240118250000002,0,0.0,0,1737.89,0.018039116399772136,6.150000000000002,10.079999999999998,0.12809613598131367,22.0,0.06485861751930311,4.743703481340413,50.0,0.44583558005384927,4.007573628552143
20,Jalen Brunson,8100,51.99,6.42,12.63,5945,7,11.49,PG,NYK,16.38,35.0,1.11195,932.0,0.000258775171928,2.0,3,247,0.006418518518518519,1.5354842051005293,3.9701032165046706,7633.333333333333,421119.0,7.138719,57.810280500000005,0,0.0,1,2200.65,0.02362483811601118,19.590000000000003,27.870000000000005,0.12655618742020883,23.0,0.26324624768192884,19.253604059736734,8.0,0.4038615770821264,23.803725797274257
20,Corey Kispert,3800,27.12,7.14,11.24,5945,7,8.12,SG/SF,WAS,8.25,30.0,0.9825,548.0,6.0121561482041765e-05,6.0,5,247,0.0071368421052631584,1.8202767784548721,3.336481066942464,6166.666666666667,103056.0,7.01505,26.645400000000002,0,0.0,0,1853.22,0.014633988409363162,11.920000000000002,16.370000000000005,0.11245952034586731,24.0,0.26448648921542395,19.34431425839912,7.0,0.40322459799734023,23.96889602064749
20,Caleb Martin,4100,24.36,5.94,11.07,5945,7,3.86,SF/PF,PHI,6.33,33.0,1.061445,668.0,2.7043035913450543e-05,5.0,4,247,0.005941463414634147,1.3456224895309676,3.233173129569025,5300.0,99876.0,6.3049833,25.8568002,0,0.0,0,1721.99,0.014146423614538993,7.960000000000001,10.189999999999998,0.11072677260555441,25.0,0.14551538169361167,10.642869816383676,25.0,0.4179809336140618,11.913207721542413
20,Cade Cunningham,10200,51.72,5.07,10.73,5945,7,0.72,PG,DET,15.55,36.0,1.09206,1204.0,6.189433048523416e-05,1.0,3,247,0.0050705882352941175,1.0014981300611365,3.9649948901942516,6000.0,527544.0,5.5367442,56.4813432,0,0.0,0,1143.8,0.04521769540129393,10.920000000000002,16.269999999999996,0.10736127538718049,26.0,0.12682093322969634,9.275573940340358,30.0,0.42299889231402743,10.024713640262114
20,Jordan Clarkson,5600,35.2,6.29,10.5,5945,7,7.2,SG,UTA,11.41,32.0,1.06064,760.0,4.75292255220652e-05,3.0,3,247,0.006285714285714286,1.4840633238004397,3.5890591188317256,6433.333333333333,197120.00000000003,6.6714256,37.334528000000006,0,0.0,0,1379.9,0.025509094861946517,12.800000000000004,18.61,0.10504705393326694,27.0,0.25019718348485176,18.299206731710335,9.0,0.4045271054813062,22.498173577307604
20,Maxi Kleber,3200,16.27,5.08,10.18,5945,7,0.27,PF/C,DAL,5.11,27.0,0.878445,354.0,2.8096130882040293e-05,6.0,4,247,0.0050843749999999995,1.0054535824688355,2.848970892158587,6200.0,52064.0,4.4625006,14.29230015,0,0.0,0,2102.78,0.0077373762352695,3.469999999999999,5.379999999999999,0.1018278151695733,28.0,0.048132786949348416,3.5203906242726495,67.0,0.46804468525390874,2.344358357651802
20,Jonathan Kuminga,5500,29.07,5.29,9.1,5945,7,1.57,PF,GSW,11.56,28.0,0.90958,678.0,3.889677746118288e-05,3.0,3,247,0.0052854545454545454,1.088518083030519,3.4035279970004377,4633.333333333333,159885.0,4.8116782,26.4414906,0,0.0,0,1887.27,0.015403201449713078,7.07,13.130000000000003,0.09103850780968666,29.0,0.06533109533461778,4.778260102235042,48.0,0.44337793726899655,4.081343172950674
