Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2965,4639870284,bjwiley,317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639872694,shiposki75 (1/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639876836,TheShallowCross (13/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639876841,TheShallowCross (18/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639877750,SlaycitySlayers (11/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639905612,NYVike (1/3),317.16,50.75,C Thomas Bryant F Pascal Siakam G LOCKED PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639919526,davidvanrheenen (4/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639938941,UglyLovely (8/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639942906,opatlion (13/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639948173,JadedOne1 (13/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639954161,dodgerplayer89 (6/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639957231,Csurcek (10/16),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639958019,lukeanthony (7/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639975884,mcfly21 (1/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639982966,Willmatic (4/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639990287,ShankDog90 (5/20),317.16,50.75,C Thomas Bryant F Jayson Tatum G LOCKED PF Pascal Siakam PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
2965,4639999669,kushman999 (3/10),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640003289,psumav (7/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640003293,psumav (11/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640024853,Hallemary (10/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640024857,Hallemary (14/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640027871,seth37iso (1/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640028705,westh8bamix (4/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640058357,Dsmoothcriminal (1/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640082980,Geramia (1/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640101315,joejets19 (2/20),317.16,50.75,C Thomas Bryant F Jayson Tatum G LOCKED PF Pascal Siakam PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
2965,4640101323,joejets19 (10/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640106122,gutp (19/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640114767,babymango (20/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640155981,the803goat (5/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640206408,caurelius (1/4),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640206409,caurelius (2/4),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640206410,caurelius (3/4),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640206411,caurelius (4/4),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640219263,RemyJDH (6/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640259510,APot30 (3/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640259516,APot30 (9/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640267254,mccally1 (7/7),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL Pascal Siakam,,,
2965,4640274845,kushman999 (9/10),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640288086,meholol (7/20),317.16,50.75,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4640124135,bjnfan (11/20),313.21,50.75,C Thomas Bryant F Ricky Council IV G LOCKED PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
2965,4639923597,brindaddy (6/20),308.36002,50.75,C Thomas Bryant F Paolo Banchero G Jalen Brunson PF LOCKED PG Elfrid Payton SF Nick Smith Jr. SG LOCKED UTIL LOCKED,,,
2965,4639947995,JKundek,308.02,50.75,C Goga Bitadze F Guerschon Yabusele G Derrick White PF LOCKED PG Payton Pritchard SF Tristan da Silva SG Kelly Oubre Jr. UTIL LOCKED,,,
2965,4640289136,batavia (5/20),306.09,50.75,C Thomas Bryant F Scottie Barnes G Max Strus PF Kyshawn George PG Immanuel Quickley SF Sam Hauser SG Aaron Nesmith UTIL LOCKED,,,
2965,4640016517,jaysquint (20/20),295.79,50.75,C Thomas Bryant F LOCKED G Elfrid Payton PF Paolo Banchero PG Jordan Poole SF Tidjane Salaun SG LOCKED UTIL LOCKED,,,
2965,4639783827,marcuswek (8/20),289.77,50.75,C Thomas Bryant F LOCKED G Jared Butler PF Miles Bridges PG Elfrid Payton SF Franz Wagner SG Nick Smith Jr. UTIL LOCKED,,,
2965,4639958114,clover99,283.12003,50.75,C Thomas Bryant F Franz Wagner G Payton Pritchard PF Kyshawn George PG LOCKED SF Tidjane Salaun SG LOCKED UTIL Kristaps Porzingis,,,
3145,4640257944,cosa786 (1/4),346.01,50.5,C Jusuf Nurkic F LOCKED G LOCKED PF LOCKED PG LOCKED SF Jayson Tatum SG Quentin Grimes UTIL LOCKED,,,
3145,4640216739,MrJonesandMe (2/20),344.25,50.5,C LOCKED F Obi Toppin G LOCKED PF LOCKED PG Jalen Brunson SF Jayson Tatum SG Quentin Grimes UTIL LOCKED,,,
3145,4639820726,jabbo123 (19/20),344.13,50.5,C LOCKED F Quentin Grimes G Jared Butler PF LOCKED PG Tyrese Haliburton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640025565,viperkd23 (4/14),341.62997,50.5,C LOCKED F LOCKED G Jared Butler PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL Max Strus,,,
3145,4639940016,ColdFire (11/20),340.41998,50.5,C Onyeka Okongwu F LOCKED G Jared Butler PF Pascal Siakam PG Jalen Brunson SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640287480,dalter123 (3/20),340.41998,50.5,C Onyeka Okongwu F LOCKED G Jalen Brunson PF Pascal Siakam PG Jared Butler SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640009408,jayfingers,336.22998,50.5,C Thomas Bryant F Jayson Tatum G LOCKED PF Guerschon Yabusele PG Jared Butler SF Paul George SG Kelly Oubre Jr. UTIL LOCKED,,,
3145,4640231951,Ljean254,335.63,50.5,C Alexandre Sarr F LOCKED G LOCKED PF LOCKED PG Carlton Carrington SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639605100,rutnhard365,331.93,50.5,C LOCKED F Ochai Agbaji G T.J. McConnell PF Obi Toppin PG LOCKED SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639763065,Scottyj316 (17/20),331.8,50.5,C Precious Achiuwa F LOCKED G LOCKED PF Pascal Siakam PG Jordan Poole SF LOCKED SG Derrick White UTIL LOCKED,,,
3145,4639722476,flopez521 (17/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639757566,donmafia89 (3/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639782821,Shaikh302 (3/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639786142,zroth2 (2/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639806917,Artrell59 (4/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639829487,Taker1977 (19/20),331.68,50.5,C Thomas Bryant F Jayson Tatum G Jared Butler PF LOCKED PG Jordan Poole SF LOCKED SG LOCKED UTIL LOCKED,,,
3145,4639829488,Taker1977 (20/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639895110,TheKid2430 (18/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF Jayson Tatum PG Jordan Poole SF LOCKED SG LOCKED UTIL LOCKED,,,
3145,4639942898,opatlion (5/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639960067,cpetruccelli (17/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF Jayson Tatum PG Jordan Poole SF LOCKED SG LOCKED UTIL LOCKED,,,
3145,4639979039,CsrZvl (5/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640056984,opere12 (5/12),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640072078,egar2246 (12/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640168023,ipt007 (5/5),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640211329,DayByDay (8/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640217655,FoxyGrandpa252 (18/20),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640267185,mccally1 (5/7),331.68,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640121553,GoldenMonkey2011 (13/20),331.25,50.5,C Thomas Bryant F LOCKED G LOCKED PF Pascal Siakam PG LOCKED SF Jayson Tatum SG LOCKED UTIL Jarrett Allen,,,
3145,4639931743,hacx5nine (2/3),329.08002,50.5,C LOCKED F LOCKED G Darius Garland PF LOCKED PG Derrick White SF Sam Hauser SG De'Aaron Fox UTIL Precious Achiuwa,,,
3145,4639786157,zroth2 (17/20),328.31,50.5,C Thomas Bryant F Caris LeVert G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640114764,babymango (17/20),328.31,50.5,C Thomas Bryant F Caris LeVert G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4640171892,slushfundx (9/20),327.85,50.5,C Thomas Bryant F Josh Hart G LOCKED PF Jayson Tatum PG Jared Butler SF Aaron Nesmith SG LOCKED UTIL LOCKED,,,
3145,4640119171,kennedy0218 (14/20),327.84998,50.5,C Thomas Bryant F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Jayson Tatum SG Aaron Nesmith UTIL Karl-Anthony Towns,,,
3145,4640136214,bionicknee (13/20),327.72998,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Jordan Poole SF Jayson Tatum SG LOCKED UTIL Day'Ron Sharpe,,,
3145,4639852458,My_sons (12/20),325.9,50.5,C Thomas Bryant F LOCKED G LOCKED PF Josh Hart PG Elfrid Payton SF LOCKED SG Derrick White UTIL Karl-Anthony Towns,,,
3145,4639711477,Sajohnson98 (4/20),325.78,50.5,C Thomas Bryant F LOCKED G Jared Butler PF LOCKED PG Elfrid Payton SF Jayson Tatum SG Dyson Daniels UTIL LOCKED,,,
3145,4639824147,Rubrik (13/20),325.78,50.5,C Onyeka Okongwu F LOCKED G Jared Butler PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639991169,CloudTheGod (18/20),325.78,50.5,C LOCKED F LOCKED G Trae Young PF Kyshawn George PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL Jared Butler,,,
3145,4640281439,gup460 (14/20),325.78,50.5,C Onyeka Okongwu F LOCKED G Jared Butler PF Pascal Siakam PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3145,4639785414,bobloblaw7648 (4/5),325.22998,50.5,C Jarrett Allen F LOCKED G Jared Butler PF LOCKED PG Elfrid Payton SF Jayson Tatum SG Aaron Nesmith UTIL LOCKED,,,
3145,4639866186,McDookatron (17/20),324.94998,50.5,C Jusuf Nurkic F LOCKED G Jalen Brunson PF Pascal Siakam PG Tyrese Haliburton SF LOCKED SG LOCKED UTIL Jared Butler,,,
3145,4640078084,rbradford14 (16/20),324.02,50.5,C Kristaps Porzingis F LOCKED G Jared Butler PF Pascal Siakam PG Jordan Poole SF Josh Hart SG LOCKED UTIL Jalen Brunson,,,
3145,4639866790,Anthonykorobellis (15/20),317.88,50.5,C Trendon Watford F Josh Hart G Jared Butler PF Pascal Siakam PG Elfrid Payton SF Paul George SG Derrick White UTIL LOCKED,,,
3145,4639958027,lukeanthony (15/20),317.16,50.5,C Alexandre Sarr F LOCKED G LOCKED PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL Thomas Bryant,,,
3145,4640189106,mustafael (7/20),311.97,50.5,C Victor Wembanyama F LOCKED G Jared Butler PF LOCKED PG Elfrid Payton SF LOCKED SG Nick Smith Jr. UTIL Kristaps Porzingis,,,
3145,4639827504,apersu (2/20),310.12,50.5,C Jusuf Nurkic F LOCKED G Elfrid Payton PF Paolo Banchero PG LOCKED SF Franz Wagner SG LOCKED UTIL LOCKED,,,
3145,4639651201,rac10869,309.07,50.5,C LOCKED F Jayson Tatum G Jared Butler PF LOCKED PG Elfrid Payton SF Nick Smith Jr. SG LOCKED UTIL Franz Wagner,,,
3145,4640100687,jimbenelli (8/20),309.07,50.5,C LOCKED F Franz Wagner G Jared Butler PF Jayson Tatum PG Elfrid Payton SF Nick Smith Jr. SG LOCKED UTIL LOCKED,,,
3145,4639850797,nickolaiwilson (13/20),309.06998,50.5,C LOCKED F LOCKED G Jared Butler PF Jayson Tatum PG Elfrid Payton SF Franz Wagner SG Nick Smith Jr. UTIL LOCKED,,,
3145,4640285140,Tr0ubl35 (15/20),309.06998,50.5,C LOCKED F LOCKED G Jared Butler PF Jayson Tatum PG Elfrid Payton SF Franz Wagner SG Nick Smith Jr. UTIL LOCKED,,,
3145,4639853408,DTwIz85 (8/20),307.57,50.5,C Jusuf Nurkic F LOCKED G Immanuel Quickley PF Pascal Siakam PG Jordan Poole SF LOCKED SG Donovan Mitchell UTIL Thomas Bryant,,,
3145,4640092895,araunah (1/3),300.76,50.5,C LOCKED F LOCKED G Nick Smith Jr. PF Pascal Siakam PG LOCKED SF Bilal Coulibaly SG Derrick White UTIL Thomas Bryant,,,
3145,4639966305,mverf030992 (7/20),299.52,50.5,C LOCKED F Kyshawn George G LOCKED PF Al Horford PG Elfrid Payton SF Sam Hauser SG Nick Smith Jr. UTIL LOCKED,,,
3145,4639935643,Killa157 (4/20),282.29,50.5,C LOCKED F Pascal Siakam G Elfrid Payton PF Miles Bridges PG Jordan Poole SF Sam Hauser SG Bilal Coulibaly UTIL LOCKED,,,
3199,4639924392,twooge74 (7/20),351.88998,50.25,C Onyeka Okongwu F LOCKED G Jared Butler PF LOCKED PG Immanuel Quickley SF Jayson Tatum SG Max Strus UTIL LOCKED,,,
3199,4640234833,papachevy1,345.08002,50.25,C Victor Wembanyama F LOCKED G LOCKED PF Zaccharie Risacher PG LOCKED SF Cameron Johnson SG Derrick White UTIL LOCKED,,,
3199,4640069744,MikeMasuta (5/5),343.69998,50.25,C Jarrett Allen F LOCKED G Kelly Oubre Jr. PF Kyshawn George PG LOCKED SF LOCKED SG LOCKED UTIL Jayson Tatum,,,
3199,4639921651,Bojackson_16 (2/20),342.05997,50.25,C Jusuf Nurkic F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Cameron Johnson SG Derrick White UTIL LOCKED,,,
3199,4639913856,rsumrall (19/20),341.75,50.25,C Karl-Anthony Towns F LOCKED G LOCKED PF LOCKED PG Elfrid Payton SF Max Strus SG Derrick White UTIL LOCKED,,,
3199,4639978672,rdoherty4 (16/20),341.13,50.25,C LOCKED F LOCKED G Jalen Brunson PF Paul George PG Jared Butler SF Jayson Tatum SG De'Aaron Fox UTIL LOCKED,,,
3199,4639738990,outlaws745,340.58,50.25,C Victor Wembanyama F Guerschon Yabusele G Immanuel Quickley PF LOCKED PG Jared Butler SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640118320,breton04092,338.34998,50.25,C LOCKED F Zaccharie Risacher G Jalen Brunson PF Jayson Tatum PG Jared Butler SF LOCKED SG Nick Smith Jr. UTIL LOCKED,,,
3199,4640158206,moldova (12/20),338.22998,50.25,C Goga Bitadze F LOCKED G LOCKED PF Jayson Tatum PG Jalen Brunson SF Ricky Council IV SG Kelly Oubre Jr. UTIL LOCKED,,,
3199,4639713703,venus44 (11/20),334.28,50.25,C Onyeka Okongwu F LOCKED G LOCKED PF Jayson Tatum PG Elfrid Payton SF Paul George SG Kelly Oubre Jr. UTIL Jared Butler,,,
3199,4640277408,mgorton01,332.91,50.25,C LOCKED F Al Horford G Gradey Dick PF Jayson Tatum PG Payton Pritchard SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639895111,TheKid2430 (19/20),331.68,50.25,C Thomas Bryant F LOCKED G LOCKED PF Obi Toppin PG Jared Butler SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640217641,FoxyGrandpa252 (4/20),331.68,50.25,C Thomas Bryant F LOCKED G LOCKED PF Obi Toppin PG Jared Butler SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639837118,evilleriverrat,329.88998,50.25,C Kristaps Porzingis F De'Andre Hunter G Sam Merrill PF Sam Hauser PG LOCKED SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639700941,JRucker504 (14/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639718613,Bbl0v3u (20/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639722462,flopez521 (3/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639759252,sbogunovich83 (1/3),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639792409,Lilmama244 (4/5),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639829472,Taker1977 (4/20),329.73,50.25,C Thomas Bryant F LOCKED G LOCKED PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL Jalen Brunson,,,
3199,4639841752,majroc21 (9/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639853674,duckzfan,329.73,50.25,C Thomas Bryant F LOCKED G Elfrid Payton PF LOCKED PG LOCKED SF Jayson Tatum SG LOCKED UTIL Jalen Brunson,,,
3199,4639861942,Deathflower74 (14/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639864209,jtchancey (12/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639864468,mvandygriff (1/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639876826,TheShallowCross (3/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639879932,jonytiler (1/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639920774,jsamtoy (1/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639942911,opatlion (18/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639957228,Csurcek (7/16),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4639968743,Dubbzz (4/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4639979036,CsrZvl (2/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640010811,brownbank247 (2/5),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4640024858,Hallemary (15/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640101316,joejets19 (3/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4640110457,pickledbird27 (12/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640245654,dean78904 (6/8),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640251450,TwineTickler,329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF Jayson Tatum PG Elfrid Payton SF LOCKED SG LOCKED UTIL LOCKED,,,
3199,4640259508,APot30 (1/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640259523,APot30 (16/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
3199,4640290187,pittdogg33 (12/20),329.73,50.25,C Thomas Bryant F LOCKED G Jalen Brunson PF LOCKED PG Elfrid Payton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
