Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Terry Rozier (37250743),Amen Thompson (37250634),Zaccharie Risacher (37250829),Naji Marshall (37250810),Dereck Lively II (37250747),Jalen Green (37250653),Jaime Jaquez Jr. (37250755),Nikola Jokic (37250502),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Jalen Green (37250653),Johnny Juzang (37250900),Naz Reid (37250804),Jonas Valanciunas (37250715),Anthony Edwards (37250565),PJ Washington (37250631),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Anthony Edwards (37250565),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Collin Sexton (37250660),Julius Randle (37250594),Buddy Hield (37250942),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jrue Holiday (37250740),Jalen Green (37250653),Amen Thompson (37250634),Draymond Green (37250692),Alperen Sengun (37250526),Anthony Edwards (37250565),Naz Reid (37250804),Mike Conley (37250894),
