Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Amen Thompson (37250634),Jaden McDaniels (37250844),Naz Reid (37250804),Julius Randle (37250594),Jalen Green (37250653),Brandon Boston Jr. (37250948),Nikola Jokic (37250502),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Terry Rozier (37250743),Jalen Green (37250653),Brice Sensabaugh (37250850),Julius Randle (37250594),Jonas Valanciunas (37250715),Jaden Hardy (37250833),Lauri Markkanen (37250598),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Vit Krejci (37251012),Donte DiVincenzo (37250769),Amen Thompson (37250634),Brice Sensabaugh (37250850),Alperen Sengun (37250526),Russell Westbrook (37250639),Jayson Tatum (37250509),Dereck Lively II (37250747),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Jalen Green (37250653),Amen Thompson (37250634),Julius Randle (37250594),Alperen Sengun (37250526),Collin Sexton (37250660),Moses Moody (37250987),Rudy Gobert (37250713),
