Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Amen Thompson (37250634),Johnny Juzang (37250900),Julius Randle (37250594),Rudy Gobert (37250713),Jalen Green (37250653),Brice Sensabaugh (37250850),Payton Pritchard (37250686),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Jalen Green (37250653),Quentin Grimes (37250705),Draymond Green (37250692),Jonas Valanciunas (37250715),Bogdan Bogdanovic (37250814),Julius Randle (37250594),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Russell Westbrook (37250639),Klay Thompson (37250668),Amen Thompson (37250634),Naji Marshall (37250810),Alperen Sengun (37250526),Collin Sexton (37250660),Brice Sensabaugh (37250850),Dereck Lively II (37250747),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Jalen Green (37250653),Amen Thompson (37250634),Jaime Jaquez Jr. (37250755),Alperen Sengun (37250526),Mike Conley (37250894),Brandon Boston Jr. (37250948),Donte DiVincenzo (37250769),
