Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Amen Thompson (37250634),Jaylen Brown (37250560),Naji Marshall (37250810),Nikola Jokic (37250502),Jalen Green (37250653),Micah Potter (37251096),Duncan Robinson (37250841),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Jalen Green (37250653),Sam Hauser (37250905),Naji Marshall (37250810),Jonas Valanciunas (37250715),Jaylen Brown (37250560),Julius Randle (37250594),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Quentin Grimes (37250705),Amen Thompson (37250634),Naji Marshall (37250810),Alperen Sengun (37250526),Julian Strawther (37251002),Jayson Tatum (37250509),Dennis Schroder (37250733),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Jalen Green (37250653),Amen Thompson (37250634),Andrew Wiggins (37250682),Alperen Sengun (37250526),Max Christie (37250872),PJ Washington (37250631),De'Andre Hunter (37250623),
