Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Amen Thompson (37250634),Jaden McDaniels (37250844),Naji Marshall (37250810),Nikola Jokic (37250502),Jalen Green (37250653),Bogdan Bogdanovic (37250814),Dereck Lively II (37250747),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Jalen Green (37250653),Andrew Wiggins (37250682),Draymond Green (37250692),Jonas Valanciunas (37250715),Jaylen Brown (37250560),Naji Marshall (37250810),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Bogdan Bogdanovic (37250814),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Anthony Edwards (37250565),Micah Potter (37251096),Johnny Juzang (37250900),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Jalen Green (37250653),Amen Thompson (37250634),Zaccharie Risacher (37250829),Alperen Sengun (37250526),Mike Conley (37250894),Naz Reid (37250804),LeBron James (37250513),
