Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jrue Holiday (37250740),Amen Thompson (37250634),Naji Marshall (37250810),Jayson Tatum (37250509),Clint Capela (37250731),Jalen Green (37250653),Draymond Green (37250692),Collin Sexton (37250660),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Jalen Green (37250653),Lauri Markkanen (37250598),Brice Sensabaugh (37250850),Jonas Valanciunas (37250715),Austin Reaves (37250606),Moses Moody (37250987),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Dennis Schroder (37250733),Amen Thompson (37250634),De'Andre Hunter (37250623),Alperen Sengun (37250526),Russell Westbrook (37250639),Brice Sensabaugh (37250850),Onyeka Okongwu (37250808),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Jalen Green (37250653),Amen Thompson (37250634),Lauri Markkanen (37250598),Alperen Sengun (37250526),Stephen Curry (37250549),Julian Strawther (37251002),Buddy Hield (37250942),
