Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4533123419,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Josh Giddey (36791127),Malcolm Brogdon (36791162),Kyshawn George (36791286),Alexandre Sarr (36791220),Julius Randle (36791075),Keyonte George (36791166),Bobby Portis (36791169),Damian Lillard (36791062),
4533123420,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Malcolm Brogdon (36791162),Corey Kispert (36791268),Kyshawn George (36791286),Alexandre Sarr (36791220),Bobby Portis (36791169),Fred VanVleet (36791105),Kevin Durant (36791069),Damian Lillard (36791062),
4533123421,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Malcolm Brogdon (36791162),Austin Reaves (36791116),Corey Kispert (36791268),Bobby Portis (36791169),Alexandre Sarr (36791220),Damian Lillard (36791062),Royce O'Neale (36791239),Devin Booker (36791058),
4533123422,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Malcolm Brogdon (36791162),Anthony Edwards (36791054),Kyshawn George (36791286),Alexandre Sarr (36791220),Nikola Vucevic (36791073),Josh Giddey (36791127),Amen Thompson (36791207),Bobby Portis (36791169),
4533123423,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Damian Lillard (36791062),Corey Kispert (36791268),Kyshawn George (36791286),Bobby Portis (36791169),Jonas Valanciunas (36791237),Grayson Allen (36791301),John Collins (36791101),Victor Wembanyama (36791046),
4533123424,NBA $80K Four Point Play [20 Entry Max],170847674,$4,Josh Giddey (36791127),Devin Booker (36791058),Corey Kispert (36791268),Bobby Portis (36791169),Alexandre Sarr (36791220),Fred VanVleet (36791105),Tari Eason (36791146),Jalen Green (36791130),
