Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
harrison barnes,PF/SF/F/UTIL,SAS,25.75%,0.0%,0.95%,10.96%,9.7%,$-0.78
nikola vucevic,C/UTIL,CHI,25.93%,0.0%,0.9%,11.6%,14.8%,$-0.81
matas buzelis,PF/SF/F/UTIL,CHI,24.57%,0.0%,0.94%,9.21%,7.6%,$-0.83
dillon brooks,SF/F/UTIL,HOU,24.75%,0.0%,0.91%,2.92%,3.6%,$-0.88
reed sheppard,PG/SG/G/UTIL,HOU,24.55%,0.0%,0.83%,0.12%,0.1%,$-0.9
jaime jaquez jr.,PF/SF/F/UTIL,MIA,23.79%,0.0%,0.85%,2.33%,1.9%,$-0.93
austin reaves,PG/SG/G/UTIL,LAL,25.24%,0.0%,0.86%,17.8%,14.4%,$-0.98
jusuf nurkic,C/UTIL,PHX,19.9%,0.01%,0.71%,0.08%,0.2%,$-0.98
jimmy butler,PF/SF/F/UTIL,MIA,24.7%,0.0%,0.84%,16.22%,12.7%,$-0.99
chris paul,PG/G/UTIL,SAS,24.17%,0.0%,0.83%,9.44%,11.2%,$-1.04
royce o'neale,PF/SF/F/UTIL,PHX,23.45%,0.0%,0.83%,0.44%,0.4%,$-1.05
cam reddish,SG/G/UTIL,LAL,26.46%,0.0%,0.9%,0.06%,0.1%,$-1.08
donte divincenzo,PG/SG/G/UTIL,MIN,23.52%,0.0%,0.79%,0.79%,0.6%,$-1.11
lauri markkanen,PF/SF/F/UTIL,UTA,24.73%,0.0%,0.79%,26.33%,22.4%,$-1.12
carlton carrington,PG/SG/G/UTIL,WAS,23.85%,0.0%,0.82%,13.51%,12.0%,$-1.13
nikola jovic,PF/F/UTIL,MIA,22.82%,0.0%,0.79%,0.1%,0.1%,$-1.13
johnny juzang,SF/SG/G/F/UTIL,UTA,23.11%,0.0%,0.83%,0.13%,0.1%,$-1.19
tyler herro,PG/SG/G/UTIL,MIA,23.93%,0.0%,0.75%,13.25%,10.1%,$-1.21
mason plumlee,C/UTIL,PHX,21.08%,0.0%,0.76%,0.06%,0.1%,$-1.21
bradley beal,SF/SG/G/F/UTIL,PHX,24.16%,0.0%,0.74%,3.15%,1.9%,$-1.22
rudy gobert,C/UTIL,MIN,24.17%,0.0%,0.74%,7.87%,11.4%,$-1.24
jock landale,C/UTIL,HOU,24.67%,0.0%,0.83%,0.08%,0.1%,$-1.25
duncan robinson,SG/G/UTIL,MIA,23.2%,0.0%,0.75%,0.38%,0.6%,$-1.27
anthony edwards,PG/SG/G/UTIL,MIN,23.72%,0.0%,0.69%,10.69%,7.2%,$-1.31
rui hachimura,PF/SF/F/UTIL,LAL,23.36%,0.0%,0.77%,3.48%,2.8%,$-1.33
coby white,PG/SG/G/UTIL,CHI,23.42%,0.0%,0.7%,25.68%,22.2%,$-1.37
torrey craig,PF/F/UTIL,CHI,22.11%,0.0%,0.82%,0.08%,0.1%,$-1.37
lebron james,C/PF/F/UTIL,LAL,23.87%,0.0%,0.66%,27.64%,20.1%,$-1.38
jaden mcdaniels,SF/F/UTIL,MIN,24.23%,0.0%,0.73%,0.6%,0.8%,$-1.39
walker kessler,C/UTIL,UTA,22.4%,0.0%,0.7%,9.37%,15.8%,$-1.42
drew eubanks,C/UTIL,UTA,26.76%,0.0%,0.75%,0.05%,0.1%,$-1.42
zach lavine,SF/SG/G/F/UTIL,CHI,23.35%,0.0%,0.64%,39.5%,28.7%,$-1.49
fred vanvleet,PG/G/UTIL,HOU,22.48%,0.0%,0.65%,5.44%,5.9%,$-1.51
malaki branham,SF/SG/G/F/UTIL,SAS,21.57%,0.0%,0.68%,0.64%,0.4%,$-1.54
brice sensabaugh,PF/SF/F/UTIL,UTA,22.35%,0.0%,0.67%,1.88%,1.5%,$-1.56
haywood highsmith,PF/SF/F/UTIL,MIA,22.64%,0.0%,0.67%,0.69%,0.6%,$-1.57
bilal coulibaly,SF/F/UTIL,WAS,22.53%,0.0%,0.65%,17.24%,21.8%,$-1.58
alec burks,PG/SG/G/UTIL,MIA,21.25%,0.0%,0.63%,0.16%,0.1%,$-1.58
julius randle,C/PF/F/UTIL,MIN,22.14%,0.0%,0.61%,8.03%,5.5%,$-1.58
daishen nix,PG/G/UTIL,MIN,20.62%,0.0%,0.65%,0.1%,0.1%,$-1.63
gabe vincent,PG/SG/G/UTIL,LAL,18.91%,0.0%,0.64%,0.12%,0.1%,$-1.74
blake wesley,PG/G/UTIL,SAS,22.44%,0.0%,0.56%,0.09%,0.1%,$-1.8
sandro mamukelashvili,C/PF/F/UTIL,SAS,20.14%,0.0%,0.6%,0.16%,0.1%,$-1.81
dalton knecht,SF/SG/G/F/UTIL,LAL,19.88%,0.0%,0.58%,0.37%,0.2%,$-1.81
aaron holiday,PG/G/UTIL,HOU,19.52%,0.0%,0.56%,0.11%,0.1%,$-1.87
cody williams,SF/F/UTIL,UTA,21.11%,0.0%,0.58%,0.08%,0.1%,$-1.88
zach collins,C/UTIL,SAS,16.94%,0.0%,0.5%,0.08%,0.1%,$-1.9
ryan dunn,PF/F/UTIL,PHX,21.59%,0.0%,0.51%,0.1%,0.1%,$-2.02
oso ighodaro,C/PF/F/UTIL,PHX,19.68%,0.0%,0.48%,0.15%,0.1%,$-2.07
monte morris,PG/G/UTIL,PHX,19.54%,0.0%,0.42%,0.08%,0.1%,$-2.23
kevin love,C/UTIL,MIA,15.63%,0.0%,0.44%,0.11%,0.2%,$-2.23
delon wright,PG/G/UTIL,MIL,20.43%,0.0%,0.44%,0.08%,0.1%,$-2.29
josh okogie,SF/F/UTIL,PHX,20.02%,0.0%,0.38%,0.07%,0.1%,$-2.31
marvin bagley iii,C/UTIL,WAS,16.84%,0.0%,0.37%,0.12%,0.1%,$-2.33
josh richardson,PG/SG/G/UTIL,MIA,19.21%,0.0%,0.39%,0.1%,0.1%,$-2.33
max christie,SF/F/UTIL,LAL,18.7%,0.0%,0.38%,0.12%,0.1%,$-2.4
rob dillingham,PG/G/UTIL,MIN,17.91%,0.0%,0.42%,0.07%,0.1%,$-2.41
joe ingles,PF/F/UTIL,MIN,17.86%,0.0%,0.36%,0.09%,0.1%,$-2.45
chris duarte,SF/SG/G/F/UTIL,CHI,16.5%,0.0%,0.36%,0.2%,0.1%,$-2.48
david jones,SF/SG/G/F/UTIL,UTA,15.43%,0.0%,0.33%,0.16%,0.1%,$-2.52
sidy cissoko,SF/SG/G/F/UTIL,SAS,16.64%,0.0%,0.28%,0.17%,0.1%,$-2.67
christian koloko,C/UTIL,LAL,15.46%,0.0%,0.21%,0.08%,0.1%,$-2.72
talen horton-tucker,PG/SF/G/F/UTIL,CHI,15.85%,0.0%,0.23%,0.16%,0.1%,$-2.74
tristan vukcevic,C/UTIL,WAS,12.7%,0.0%,0.26%,0.07%,0.1%,$-2.74
quincy olivari,PG/G/UTIL,LAL,15.72%,0.0%,0.23%,0.1%,0.1%,$-2.75
armel traore,PF/F/UTIL,LAL,15.37%,0.0%,0.21%,0.13%,0.1%,$-2.82
anthony gill,C/PF/F/UTIL,WAS,13.68%,0.0%,0.27%,0.13%,0.1%,$-2.82
josh christopher,PG/SF/G/F/UTIL,MIA,14.55%,0.0%,0.23%,0.18%,0.1%,$-2.83
tyler smith,PF/F/UTIL,MIL,14.04%,0.0%,0.19%,0.1%,0.1%,$-2.84
keshad johnson,PF/F/UTIL,MIA,14.84%,0.0%,0.16%,0.12%,0.1%,$-2.84
bronny james,PG/G/UTIL,LAL,15.27%,0.0%,0.18%,0.1%,0.1%,$-2.85
jae'sean tate,PF/SF/F/UTIL,HOU,14.53%,0.0%,0.19%,0.13%,0.1%,$-2.87
david duke jr.,PG/SG/G/UTIL,SAS,12.97%,0.0%,0.2%,0.11%,0.1%,$-2.88
cam whitmore,PF/SF/F/UTIL,HOU,14.95%,0.0%,0.19%,0.13%,0.1%,$-2.89
aj johnson,SG/G/UTIL,MIL,13.43%,0.0%,0.17%,0.11%,0.1%,$-2.9
pj dozier,PF/F/UTIL,MIN,14.4%,0.0%,0.21%,0.09%,0.1%,$-2.9
josh minott,SF/F/UTIL,MIN,13.98%,0.0%,0.18%,0.11%,0.1%,$-2.91
jeff green,C/PF/F/UTIL,HOU,13.8%,0.0%,0.2%,0.16%,0.1%,$-2.91
liam robbins,C/UTIL,MIL,13.49%,0.0%,0.17%,0.11%,0.1%,$-2.91
damion lee,SG/G/UTIL,PHX,11.97%,0.0%,0.11%,0.09%,0.1%,$-2.92
chris livingston,PF/F/UTIL,MIL,12.54%,0.0%,0.21%,0.08%,0.1%,$-2.92
jaylen clark,SG/G/UTIL,MIN,14.49%,0.0%,0.19%,0.13%,0.1%,$-2.92
bol bol,C/PF/F/UTIL,PHX,14.11%,0.0%,0.15%,0.18%,0.1%,$-2.93
marjon beauchamp,PG/SF/G/F/UTIL,MIL,14.18%,0.0%,0.15%,0.16%,0.1%,$-2.94
riley minix,PF/F/UTIL,SAS,13.46%,0.0%,0.17%,0.09%,0.1%,$-2.95
jalen bridges,SF/F/UTIL,PHX,13.6%,0.0%,0.2%,0.09%,0.1%,$-2.95
steven adams,C/UTIL,HOU,14.49%,0.0%,0.14%,0.07%,0.1%,$-2.95
christian wood,C/UTIL,LAL,14.3%,0.0%,0.1%,0.07%,0.1%,$-2.97
patty mills,PG/G/UTIL,UTA,12.94%,0.0%,0.19%,0.14%,0.1%,$-2.98
nate williams,PG/SF/G/F/UTIL,HOU,13.07%,0.0%,0.17%,0.19%,0.1%,$-2.98
leonard miller,C/PF/F/UTIL,MIN,13.57%,0.0%,0.15%,0.13%,0.1%,$-2.98
jalen hood-schifino,PG/G/UTIL,LAL,13.14%,0.0%,0.13%,0.12%,0.1%,$-2.98
jack mcveigh,SG/G/UTIL,HOU,12.68%,0.0%,0.2%,0.08%,0.1%,$-2.98
dj steward,PG/G/UTIL,CHI,13.29%,0.0%,0.14%,0.12%,0.1%,$-2.98
kel'el ware,C/UTIL,MIA,13.16%,0.0%,0.12%,0.08%,0.1%,$-2.99
micah potter,C/PF/F/UTIL,UTA,13.27%,0.0%,0.14%,0.12%,0.1%,$-2.99
stanley umude,SG/G/UTIL,MIL,13.0%,0.0%,0.12%,0.11%,0.1%,$-3.0
jesse edwards,C/UTIL,MIN,12.2%,0.0%,0.15%,0.11%,0.1%,$-3.01
tyty washington jr.,PG/G/UTIL,PHX,13.97%,0.0%,0.11%,0.11%,0.1%,$-3.01
jared butler,PG/G/UTIL,WAS,13.1%,0.0%,0.15%,0.08%,0.1%,$-3.01
johnny davis,SF/SG/G/F/UTIL,WAS,12.99%,0.0%,0.16%,0.16%,0.1%,$-3.02
patrick baldwin jr.,PF/F/UTIL,WAS,12.68%,0.0%,0.15%,0.09%,0.1%,$-3.06
maxwell lewis,PF/F/UTIL,LAL,11.96%,0.0%,0.15%,0.1%,0.1%,$-3.07
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,12.54%,0.0%,0.13%,0.15%,0.1%,$-3.07
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,11.68%,0.0%,0.15%,0.2%,0.1%,$-3.08
julian phillips,PF/F/UTIL,CHI,12.57%,0.0%,0.1%,0.13%,0.1%,$-3.08
dru smith,PG/G/UTIL,MIA,12.67%,0.0%,0.1%,0.1%,0.1%,$-3.09
jevon carter,PG/SG/G/UTIL,CHI,11.52%,0.0%,0.17%,0.14%,0.1%,$-3.09
harrison ingram,PF/F/UTIL,SAS,12.39%,0.0%,0.09%,0.08%,0.1%,$-3.1
ryan rollins,PG/G/UTIL,MIL,12.05%,0.0%,0.12%,0.11%,0.1%,$-3.14
thomas bryant,C/UTIL,MIA,11.26%,0.0%,0.07%,0.08%,0.1%,$-3.16
n'faly dante,C/UTIL,HOU,10.99%,0.0%,0.09%,0.07%,0.1%,$-3.17
collin gillespie,PG/G/UTIL,PHX,11.75%,0.0%,0.1%,0.09%,0.1%,$-3.17
taylor hendricks,PF/F/UTIL,UTA,11.15%,0.0%,0.12%,0.13%,0.1%,$-3.19
justin champagnie,SF/F/UTIL,WAS,10.64%,0.0%,0.09%,0.12%,0.1%,$-3.2
pelle larsson,SF/SG/G/F/UTIL,MIA,10.77%,0.0%,0.11%,0.14%,0.1%,$-3.2
kyle filipowski,C/PF/F/UTIL,UTA,9.99%,0.0%,0.12%,0.12%,0.1%,$-3.23
jarred vanderbilt,C/UTIL,LAL,10.94%,0.0%,0.05%,0.06%,0.1%,$-3.23
e.j. liddell,C/UTIL,CHI,10.22%,0.0%,0.08%,0.11%,0.1%,$-3.24
luka garza,C/UTIL,MIN,10.14%,0.0%,0.09%,0.08%,0.1%,$-3.25
richaun holmes,C/UTIL,WAS,11.19%,0.0%,0.07%,0.08%,0.1%,$-3.25
jaxson hayes,C/UTIL,LAL,9.76%,0.0%,0.07%,0.04%,0.1%,$-3.27
mike conley,PG/G/UTIL,MIN,9.81%,0.0%,0.03%,0.09%,0.1%,$-3.31
lonzo ball,PG/G/UTIL,CHI,9.12%,0.0%,0.06%,0.1%,0.1%,$-3.36
adama sanogo,C/UTIL,CHI,8.95%,0.0%,0.06%,0.06%,0.1%,$-3.36
patrick williams,PF/F/UTIL,CHI,8.97%,0.0%,0.06%,0.09%,0.1%,$-3.39
oscar tshiebwe,C/UTIL,UTA,8.82%,0.0%,0.05%,0.06%,0.1%,$-3.39
charles bassey,C/UTIL,SAS,7.19%,0.0%,0.03%,0.06%,0.1%,$-3.51
saddiq bey,SF/F/UTIL,WAS,6.27%,0.0%,0.02%,0.11%,0.1%,$-3.56
devin vassell,SG/G/UTIL,SAS,5.98%,0.0%,0.02%,0.08%,0.1%,$-3.6
jordan clarkson,SG/G/UTIL,UTA,4.35%,0.0%,0.01%,0.11%,0.1%,$-3.71
terry rozier,PG/G/UTIL,MIA,4.42%,0.0%,0.0%,0.11%,0.1%,$-3.72
jordan poole,PG/SG/G/UTIL,WAS,3.5%,0.0%,0.0%,0.13%,0.1%,$-3.77
khris middleton,SG/G/UTIL,MIL,2.64%,0.0%,0.0%,0.11%,0.1%,$-3.83
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.14%,0.0%,0.0%,4.05%,0.1%,$-3.88
jeremy sochan,C/UTIL,SAS,1.74%,0.0%,0.0%,0.08%,0.1%,$-3.89
kevin durant,C/PF/F/UTIL,PHX,1.14%,0.0%,0.0%,0.11%,0.1%,$-3.93
