Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
mike conley,PG/G/UTIL,MIN,23.58%,0.0%,0.97%,17.44%,22.28%,$-0.77
terry rozier,PG/SG/G/UTIL,MIA,23.88%,0.0%,0.94%,5.12%,4.04%,$-0.81
dennis schroder,PG/SG/G/UTIL,GSW,23.56%,0.0%,0.93%,11.67%,9.4%,$-0.82
jaime jaquez jr.,PF/SF/F/UTIL,MIA,23.42%,0.0%,0.9%,5.62%,4.83%,$-0.87
de'andre hunter,PF/SF/F/UTIL,ATL,22.44%,0.01%,0.84%,3.84%,2.9%,$-0.98
jayson tatum,PF/SF/F/UTIL,BOS,25.69%,0.0%,0.82%,29.85%,24.21%,$-1.02
kevin durant,C/PF/F/UTIL,PHX,23.91%,0.0%,0.83%,4.67%,3.39%,$-1.02
fred vanvleet,PG/G/UTIL,HOU,25.26%,0.0%,0.84%,7.37%,7.2%,$-1.02
quentin grimes,SF/SG/G/F/UTIL,DAL,22.31%,0.0%,0.82%,5.92%,3.83%,$-1.13
draymond green,C/PF/F/UTIL,GSW,22.42%,0.0%,0.8%,4.74%,3.55%,$-1.14
moses moody,SF/SG/G/F/UTIL,GSW,21.96%,0.0%,0.79%,0.35%,0.31%,$-1.2
kyle filipowski,C/UTIL,UTA,22.07%,0.0%,0.79%,5.04%,10.23%,$-1.21
jrue holiday,PG/G/UTIL,BOS,22.38%,0.0%,0.78%,4.83%,5.59%,$-1.23
jaden hardy,PG/SG/G/UTIL,DAL,21.51%,0.0%,0.79%,14.19%,11.67%,$-1.26
julian strawther,SF/SG/G/F/UTIL,DEN,21.78%,0.0%,0.79%,12.65%,9.27%,$-1.26
kyshawn george,PF/SF/F/UTIL,WAS,22.2%,0.0%,0.8%,8.54%,7.97%,$-1.27
devin booker,PG/SG/G/UTIL,PHX,21.98%,0.0%,0.74%,3.75%,2.5%,$-1.28
lindy waters iii,SF/SG/G/F/UTIL,GSW,20.4%,0.0%,0.75%,0.48%,0.48%,$-1.3
kyle anderson,PF/F/UTIL,GSW,20.86%,0.0%,0.78%,5.57%,7.31%,$-1.31
vit krejci,PG/SG/G/UTIL,ATL,21.2%,0.0%,0.77%,0.54%,0.47%,$-1.32
johnny juzang,SF/SG/G/F/UTIL,UTA,20.87%,0.0%,0.75%,5.17%,3.81%,$-1.35
kel'el ware,C/UTIL,MIA,28.79%,0.0%,0.9%,0.03%,0.1%,$-1.36
brandon boston jr.,SF/SG/G/F/UTIL,NOP,20.32%,0.0%,0.72%,3.89%,2.81%,$-1.46
dillon brooks,PF/SF/F/UTIL,HOU,22.19%,0.0%,0.71%,6.64%,5.61%,$-1.48
buddy hield,SG/G/UTIL,GSW,19.86%,0.0%,0.71%,3.92%,5.26%,$-1.5
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,20.22%,0.0%,0.7%,5.1%,3.49%,$-1.52
jared butler,PG/G/UTIL,WAS,17.6%,0.0%,0.66%,0.09%,0.1%,$-1.53
payton pritchard,PG/SG/G/UTIL,BOS,21.13%,0.0%,0.66%,4.2%,3.17%,$-1.55
haywood highsmith,PF/SF/F/UTIL,MIA,20.08%,0.0%,0.62%,0.07%,0.06%,$-1.55
bilal coulibaly,SF/F/UTIL,WAS,23.68%,0.0%,0.56%,0.12%,0.23%,$-1.55
cam whitmore,PF/SF/F/UTIL,HOU,18.98%,0.0%,0.67%,4.52%,4.01%,$-1.59
peyton watson,PF/F/UTIL,DEN,20.92%,0.0%,0.66%,0.78%,1.06%,$-1.59
alexandre sarr,C/PF/F/UTIL,WAS,20.99%,0.0%,0.65%,2.73%,1.88%,$-1.59
klay thompson,SF/SG/G/F/UTIL,DAL,20.64%,0.0%,0.65%,4.04%,2.61%,$-1.6
drew eubanks,C/UTIL,UTA,19.4%,0.0%,0.63%,0.06%,0.14%,$-1.62
max christie,SF/SG/G/F/UTIL,LAL,20.78%,0.0%,0.66%,3.41%,2.4%,$-1.64
ryan dunn,PF/SF/F/UTIL,PHX,20.45%,0.0%,0.66%,2.8%,2.34%,$-1.65
yves missi,C/UTIL,NOP,21.89%,0.0%,0.59%,1.51%,2.7%,$-1.65
dejounte murray,PG/G/UTIL,NOP,20.54%,0.0%,0.57%,1.47%,1.39%,$-1.66
nick richards,C/UTIL,CHA,0%,0%,0%,0.0%,0.02%,$-1.66
al horford,C/PF/F/UTIL,BOS,20.43%,0.0%,0.61%,2.26%,2.68%,$-1.79
carlton carrington,PG/SG/G/UTIL,WAS,20.75%,0.0%,0.59%,1.82%,1.44%,$-1.82
dorian finney-smith,C/PF/F/UTIL,LAL,19.75%,0.0%,0.56%,1.84%,1.63%,$-1.87
jordan hawkins,SG/G/UTIL,NOP,24.88%,0.0%,0.64%,0.03%,0.1%,$-1.88
lamelo ball,PG/G/UTIL,CHA,19.22%,0.0%,0.53%,6.15%,5.87%,$-1.9
tyler herro,PG/SG/G/UTIL,MIA,19.75%,0.0%,0.5%,2.23%,1.46%,$-1.93
oscar tshiebwe,C/UTIL,UTA,0%,0%,0%,0.0%,0.03%,$-1.95
cj mccollum,PG/SG/G/UTIL,NOP,19.52%,0.0%,0.5%,1.72%,1.04%,$-1.96
nikola jovic,C/PF/F/UTIL,MIA,18.23%,0.0%,0.51%,1.55%,1.23%,$-1.98
zion williamson,PF/F/UTIL,NOP,16.66%,0.0%,0.47%,2.5%,2.36%,$-2.0
dyson daniels,PG/SG/G/UTIL,ATL,18.65%,0.0%,0.47%,1.16%,0.73%,$-2.02
duncan robinson,SG/G/UTIL,MIA,18.11%,0.0%,0.51%,0.82%,1.16%,$-2.04
miles bridges,PF/F/UTIL,CHA,18.04%,0.0%,0.46%,1.19%,1.03%,$-2.05
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,17.54%,0.0%,0.53%,2.21%,1.61%,$-2.05
herbert jones,PF/SF/F/UTIL,NOP,19.27%,0.0%,0.46%,1.01%,0.93%,$-2.07
rui hachimura,PF/SF/F/UTIL,LAL,19.12%,0.0%,0.49%,1.39%,1.15%,$-2.08
luke kornet,C/UTIL,BOS,19.34%,0.0%,0.36%,0.05%,0.1%,$-2.08
corey kispert,SF/SG/G/F/UTIL,WAS,18.45%,0.0%,0.5%,0.73%,0.54%,$-2.09
micah potter,C/PF/F/UTIL,UTA,18.29%,0.0%,0.47%,3.36%,2.57%,$-2.14
gabe vincent,PG/SG/G/UTIL,LAL,18.38%,0.0%,0.45%,0.13%,0.1%,$-2.19
tyus jones,PG/G/UTIL,PHX,17.97%,0.0%,0.45%,1.81%,2.16%,$-2.2
spencer dinwiddie,PG/G/UTIL,DAL,18.41%,0.0%,0.43%,0.43%,0.52%,$-2.24
josh green,PF/SF/F/UTIL,CHA,18.05%,0.0%,0.44%,0.12%,0.1%,$-2.25
bradley beal,SF/SG/G/F/UTIL,PHX,17.94%,0.0%,0.4%,0.53%,0.34%,$-2.27
daniel theis,C/UTIL,NOP,18.65%,0.0%,0.47%,0.06%,0.1%,$-2.29
grayson allen,SG/G/UTIL,PHX,17.69%,0.0%,0.4%,0.54%,0.69%,$-2.31
patty mills,PG/G/UTIL,UTA,17.14%,0.0%,0.38%,0.12%,0.1%,$-2.31
justin champagnie,PF/SF/F/UTIL,WAS,16.97%,0.0%,0.39%,2.15%,1.64%,$-2.36
aaron holiday,PG/G/UTIL,HOU,16.11%,0.0%,0.35%,0.08%,0.1%,$-2.37
mason plumlee,C/UTIL,PHX,17.49%,0.0%,0.37%,0.22%,0.46%,$-2.39
tidjane salaun,PF/F/UTIL,CHA,15.78%,0.0%,0.43%,0.05%,0.1%,$-2.39
cody martin,SF/SG/G/F/UTIL,CHA,16.72%,0.0%,0.37%,0.69%,0.47%,$-2.42
steven adams,C/UTIL,HOU,16.7%,0.0%,0.29%,0.05%,0.1%,$-2.44
brandon miller,SF/SG/G/F/UTIL,CHA,16.36%,0.0%,0.28%,0.18%,0.1%,$-2.55
kj simpson,PG/G/UTIL,CHA,15.42%,0.0%,0.29%,0.1%,0.1%,$-2.57
zeke nnaji,C/UTIL,DEN,16.66%,0.0%,0.31%,0.04%,0.1%,$-2.58
anton watson,SF/F/UTIL,BOS,0%,0%,0%,0.0%,0.03%,$-2.65
garrison mathews,SF/SG/G/F/UTIL,ATL,14.38%,0.0%,0.33%,0.27%,0.19%,$-2.66
jae'sean tate,PF/SF/F/UTIL,HOU,14.37%,0.0%,0.32%,0.07%,0.1%,$-2.66
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,14.73%,0.0%,0.25%,0.12%,0.1%,$-2.68
dwight powell,C/UTIL,DAL,15.55%,0.0%,0.3%,0.07%,0.1%,$-2.7
dalton knecht,SF/SG/G/F/UTIL,LAL,14.51%,0.0%,0.27%,0.13%,0.1%,$-2.71
alec burks,PG/SG/G/UTIL,MIA,14.99%,0.0%,0.25%,0.11%,0.1%,$-2.72
sam hauser,PF/SF/F/UTIL,BOS,13.1%,0.0%,0.31%,0.32%,0.32%,$-2.73
jesse edwards,C/UTIL,MIN,0%,0%,0%,0.0%,0.03%,$-2.75
maxi kleber,C/PF/F/UTIL,DAL,13.68%,0.0%,0.21%,0.12%,0.1%,$-2.79
jose alvarado,PG/G/UTIL,NOP,14.42%,0.0%,0.26%,0.1%,0.1%,$-2.79
dante exum,SF/F/UTIL,DAL,15.37%,0.0%,0.16%,0.02%,0.03%,$-2.82
monte morris,PG/G/UTIL,PHX,13.81%,0.0%,0.27%,0.04%,0.1%,$-2.82
kobe bufkin,PG/G/UTIL,ATL,14.86%,0.0%,0.17%,0.03%,0.03%,$-2.82
josh minott,SF/F/UTIL,MIN,14.29%,0.0%,0.22%,0.09%,0.1%,$-2.83
jeremiah robinson-earl,C/PF/F/UTIL,NOP,14.71%,0.0%,0.23%,0.09%,0.1%,$-2.84
nick smith jr.,SF/SG/G/F/UTIL,CHA,13.62%,0.0%,0.25%,0.13%,0.1%,$-2.85
pelle larsson,SF/F/UTIL,MIA,13.86%,0.0%,0.22%,0.12%,0.1%,$-2.89
cody williams,PF/SF/F/UTIL,UTA,12.06%,0.0%,0.2%,0.1%,0.1%,$-2.92
quincy olivari,PG/G/UTIL,LAL,14.19%,0.0%,0.12%,0.02%,0.03%,$-2.92
jusuf nurkic,C/UTIL,PHX,12.19%,0.0%,0.21%,0.39%,0.68%,$-2.93
hunter tyson,PF/SF/F/UTIL,DEN,12.65%,0.0%,0.23%,0.12%,0.1%,$-2.96
josh christopher,PG/G/UTIL,MIA,14.85%,0.0%,0.15%,0.04%,0.03%,$-2.96
trey jemison,C/UTIL,NOP,15.7%,0.0%,0.21%,0.02%,0.03%,$-2.97
david roddy,PF/F/UTIL,ATL,13.09%,0.0%,0.14%,0.08%,0.1%,$-2.98
karlo matkovic,C/PF/F/UTIL,NOP,12.46%,0.0%,0.07%,0.02%,0.03%,$-3.06
rob dillingham,PG/G/UTIL,MIN,15.65%,0.0%,0.08%,0.02%,0.03%,$-3.08
joe ingles,PF/F/UTIL,MIN,14.43%,0.0%,0.17%,0.02%,0.03%,$-3.08
jordan walsh,SF/SG/G/F/UTIL,BOS,13.23%,0.0%,0.12%,0.04%,0.03%,$-3.1
richaun holmes,C/UTIL,WAS,12.48%,0.0%,0.05%,0.02%,0.03%,$-3.1
kessler edwards,PF/SF/F/UTIL,DAL,10.96%,0.0%,0.13%,0.03%,0.03%,$-3.1
daeqwon plowden,SF/SG/G/F/UTIL,ATL,13.17%,0.0%,0.09%,0.04%,0.03%,$-3.14
christian koloko,C/UTIL,LAL,14.51%,0.0%,0.16%,0.01%,0.03%,$-3.15
shake milton,PG/SG/G/UTIL,LAL,10.8%,0.0%,0.12%,0.11%,0.1%,$-3.17
jalen pickett,PG/SG/G/UTIL,DEN,12.98%,0.0%,0.07%,0.03%,0.03%,$-3.18
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,9.91%,0.0%,0.11%,0.03%,0.03%,$-3.19
baylor scheierman,SG/G/UTIL,BOS,10.81%,0.0%,0.09%,0.04%,0.03%,$-3.19
jaden springer,SF/SG/G/F/UTIL,BOS,9.38%,0.0%,0.12%,0.12%,0.1%,$-3.2
daron holmes ii,C/UTIL,DEN,10.46%,0.0%,0.09%,0.03%,0.03%,$-3.21
dominick barlow,C/UTIL,ATL,17.02%,0.0%,0.03%,0.01%,0.03%,$-3.21
antonio reeves,SF/SG/G/F/UTIL,NOP,10.62%,0.0%,0.09%,0.05%,0.03%,$-3.22
tristan vukcevic,C/UTIL,WAS,13.28%,0.0%,0.06%,0.02%,0.03%,$-3.22
ej harkless,PG/SG/G/UTIL,UTA,10.3%,0.0%,0.07%,0.05%,0.03%,$-3.23
moussa diabate,C/UTIL,CHA,9.82%,0.0%,0.06%,0.02%,0.03%,$-3.23
johnny davis,SF/SG/G/F/UTIL,WAS,10.13%,0.0%,0.13%,0.04%,0.03%,$-3.24
damion lee,SG/G/UTIL,PHX,15.5%,0.0%,0.09%,0.01%,0.03%,$-3.24
markieff morris,C/PF/F/UTIL,DAL,10.73%,0.0%,0.1%,0.05%,0.03%,$-3.26
jaylen clark,SG/G/UTIL,MIN,10.26%,0.0%,0.06%,0.02%,0.03%,$-3.26
gui santos,SG/G/UTIL,GSW,14.89%,0.0%,0.1%,0.01%,0.03%,$-3.26
marvin bagley iii,C/UTIL,WAS,0%,0%,0%,0.0%,0.03%,$-3.26
cody zeller,C/UTIL,ATL,14.9%,0.0%,0.1%,0.01%,0.03%,$-3.27
xavier tillman,C/PF/F/UTIL,BOS,10.91%,0.0%,0.15%,0.02%,0.03%,$-3.27
javonte green,PF/SF/F/UTIL,NOP,10.83%,0.0%,0.07%,0.04%,0.03%,$-3.27
daquan jeffries,PF/F/UTIL,CHA,9.92%,0.0%,0.07%,0.04%,0.03%,$-3.28
cam reddish,PF/SF/F/UTIL,LAL,9.66%,0.0%,0.05%,0.04%,0.03%,$-3.29
quinten post,C/UTIL,GSW,15.17%,0.0%,0.04%,0.01%,0.03%,$-3.29
reed sheppard,PG/SG/G/UTIL,HOU,9.57%,0.0%,0.06%,0.03%,0.03%,$-3.31
josh okogie,SF/F/UTIL,PHX,10.4%,0.0%,0.08%,0.04%,0.03%,$-3.32
neemias queta,C/UTIL,BOS,8.62%,0.0%,0.07%,0.06%,0.1%,$-3.32
grant williams,C/UTIL,CHA,13.52%,0.0%,0.15%,0.01%,0.03%,$-3.32
spencer jones,SF/SG/G/F/UTIL,DEN,11.79%,0.0%,0.06%,0.02%,0.03%,$-3.32
armel traore,C/PF/F/UTIL,LAL,9.47%,0.0%,0.07%,0.05%,0.03%,$-3.33
olivier-maxence prosper,PF/SF/F/UTIL,DAL,10.26%,0.0%,0.09%,0.04%,0.03%,$-3.33
mouhamed gueye,C/UTIL,ATL,9.04%,0.0%,0.05%,0.03%,0.03%,$-3.34
jazian gortman,PG/G/UTIL,DAL,10.51%,0.0%,0.12%,0.02%,0.03%,$-3.35
n'faly dante,C/UTIL,HOU,13.63%,0.0%,0.06%,0.01%,0.03%,$-3.35
leonard miller,C/PF/F/UTIL,MIN,9.89%,0.0%,0.1%,0.03%,0.03%,$-3.36
isaiah stevens,PG/G/UTIL,MIA,10.09%,0.0%,0.11%,0.02%,0.03%,$-3.37
jd davison,PG/G/UTIL,BOS,10.15%,0.0%,0.06%,0.03%,0.03%,$-3.37
jaxson hayes,C/UTIL,LAL,7.99%,0.0%,0.07%,0.05%,0.1%,$-3.39
pat spencer,PG/G/UTIL,GSW,13.46%,0.0%,0.0%,0.01%,0.03%,$-3.39
vlatko cancar,C/UTIL,DEN,9.56%,0.0%,0.08%,0.02%,0.03%,$-3.39
jamal cain,SF/F/UTIL,NOP,7.7%,0.0%,0.07%,0.03%,0.03%,$-3.41
keaton wallace,PG/G/UTIL,ATL,7.67%,0.0%,0.06%,0.02%,0.03%,$-3.42
jalen bridges,SF/F/UTIL,PHX,7.6%,0.0%,0.06%,0.03%,0.03%,$-3.43
drew peterson,PF/F/UTIL,BOS,12.0%,0.0%,0.02%,0.01%,0.03%,$-3.43
brandon williams,PG/G/UTIL,DAL,8.59%,0.0%,0.05%,0.03%,0.03%,$-3.47
brice sensabaugh,PF/SF/F/UTIL,UTA,7.37%,0.0%,0.03%,0.04%,0.04%,$-3.48
patrick baldwin jr.,PF/F/UTIL,WAS,7.2%,0.0%,0.04%,0.05%,0.03%,$-3.48
jock landale,C/UTIL,HOU,7.06%,0.0%,0.06%,0.02%,0.03%,$-3.49
trey alexander,PG/SG/G/UTIL,DEN,10.91%,0.0%,0.04%,0.01%,0.03%,$-3.5
jeff green,C/PF/F/UTIL,HOU,6.99%,0.0%,0.03%,0.03%,0.03%,$-3.5
isaiah wong,PG/SG/G/UTIL,CHA,7.33%,0.0%,0.05%,0.04%,0.03%,$-3.52
gary payton ii,SF/F/UTIL,GSW,6.26%,0.0%,0.05%,0.02%,0.03%,$-3.53
dru smith,PG/G/UTIL,MIA,6.73%,0.0%,0.02%,0.01%,0.03%,$-3.54
nate williams,PG/SF/G/F/UTIL,HOU,6.45%,0.0%,0.04%,0.04%,0.03%,$-3.54
keshad johnson,PF/SF/F/UTIL,MIA,6.09%,0.0%,0.04%,0.04%,0.03%,$-3.56
collin gillespie,PG/G/UTIL,PHX,7.77%,0.0%,0.03%,0.02%,0.03%,$-3.56
tyty washington jr.,PG/G/UTIL,PHX,6.12%,0.0%,0.08%,0.01%,0.03%,$-3.56
oso ighodaro,C/PF/F/UTIL,PHX,7.93%,0.0%,0.01%,0.02%,0.03%,$-3.57
tristen newton,PG/G/UTIL,MIN,6.84%,0.0%,0.04%,0.02%,0.03%,$-3.6
tre mann,PG/G/UTIL,CHA,4.93%,0.0%,0.04%,0.04%,0.04%,$-3.63
bronny james,PG/G/UTIL,LAL,6.65%,0.0%,0.01%,0.02%,0.03%,$-3.64
taj gibson,C/UTIL,CHA,7.23%,0.0%,0.06%,0.01%,0.03%,$-3.64
christian wood,PF/F/UTIL,LAL,6.27%,0.0%,0.01%,0.02%,0.04%,$-3.65
taylor hendricks,SF/F/UTIL,UTA,4.56%,0.0%,0.03%,0.01%,0.03%,$-3.67
jarred vanderbilt,PF/F/UTIL,LAL,4.71%,0.0%,0.01%,0.02%,0.03%,$-3.68
vasilije micic,PG/G/UTIL,CHA,5.07%,0.0%,0.02%,0.03%,0.04%,$-3.7
daniel gafford,C/UTIL,DAL,4.36%,0.0%,0.01%,0.02%,0.04%,$-3.7
luka garza,C/UTIL,MIN,5.89%,0.0%,0.09%,0.01%,0.03%,$-3.7
jabari smith jr.,C/PF/F/UTIL,HOU,4.35%,0.0%,0.01%,0.03%,0.05%,$-3.71
bol bol,C/PF/F/UTIL,PHX,4.22%,0.0%,0.01%,0.01%,0.03%,$-3.72
aaron gordon,PF/F/UTIL,DEN,4.17%,0.0%,0.0%,0.05%,0.05%,$-3.72
larry nance jr.,C/UTIL,ATL,0%,0%,0%,0.0%,0.03%,$-3.72
keyonte george,PG/G/UTIL,UTA,3.88%,0.0%,0.0%,0.03%,0.05%,$-3.73
josh richardson,PG/G/UTIL,MIA,4.37%,0.0%,0.01%,0.03%,0.03%,$-3.74
tari eason,PF/F/UTIL,HOU,4.51%,0.0%,0.0%,0.03%,0.04%,$-3.74
seth curry,SG/G/UTIL,CHA,3.92%,0.0%,0.0%,0.01%,0.03%,$-3.74
jordan clarkson,SG/G/UTIL,UTA,3.51%,0.0%,0.01%,0.03%,0.05%,$-3.77
malcolm brogdon,PG/SG/G/UTIL,WAS,3.09%,0.0%,0.01%,0.06%,0.05%,$-3.79
anthony gill,C/UTIL,WAS,2.85%,0.0%,0.0%,0.01%,0.03%,$-3.81
jack mcveigh,SG/G/UTIL,HOU,4.08%,0.0%,0.01%,0.01%,0.03%,$-3.82
royce o'neale,PF/SF/F/UTIL,PHX,2.96%,0.0%,0.01%,0.04%,0.04%,$-3.82
saddiq bey,SF/F/UTIL,WAS,3.34%,0.0%,0.0%,0.02%,0.04%,$-3.82
john collins,C/PF/F/UTIL,UTA,2.08%,0.0%,0.0%,0.05%,0.06%,$-3.88
jonathan kuminga,PF/F/UTIL,GSW,1.94%,0.0%,0.0%,0.03%,0.06%,$-3.89
trey murphy iii,SF/SG/G/F/UTIL,NOP,1.57%,0.0%,0.0%,0.07%,0.07%,$-3.9
jimmy butler,PF/SF/F/UTIL,MIA,1.21%,0.0%,0.0%,0.09%,0.07%,$-3.92
jordan poole,PG/SG/G/UTIL,WAS,1.32%,0.0%,0.0%,0.07%,0.07%,$-3.92
derrick white,PG/SG/G/UTIL,BOS,1.3%,0.0%,0.0%,0.1%,0.06%,$-3.92
brandon ingram,PG/G/UTIL,NOP,1.05%,0.0%,0.0%,0.06%,0.07%,$-3.93
jalen johnson,PF/F/UTIL,ATL,1.01%,0.0%,0.0%,0.04%,0.08%,$-3.94
kyrie irving,PG/SG/G/UTIL,DAL,0.57%,0.0%,0.0%,0.06%,0.08%,$-3.97
brandin podziemski,PG/SG/G/UTIL,GSW,0.47%,0.0%,0.0%,0.02%,0.03%,$-3.97
nikola jokic,C/UTIL,DEN,0.07%,0.0%,0.0%,10.05%,0.11%,$-3.98
luka doncic,PG/G/UTIL,DAL,0.21%,0.0%,0.0%,2.31%,0.1%,$-3.98
