Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Amen Thompson (37250634),Lauri Markkanen (37250598),Andrew Wiggins (37250682),Naz Reid (37250804),Jalen Green (37250653),Max Christie (37250872),Anthony Davis (37250507),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Jalen Green (37250653),Naji Marshall (37250810),Brice Sensabaugh (37250850),Jonas Valanciunas (37250715),Stephen Curry (37250549),Lauri Markkanen (37250598),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Anthony Edwards (37250565),Amen Thompson (37250634),Draymond Green (37250692),Alperen Sengun (37250526),Donte DiVincenzo (37250769),Naji Marshall (37250810),Collin Sexton (37250660),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Jalen Green (37250653),Amen Thompson (37250634),Naji Marshall (37250810),Alperen Sengun (37250526),Bogdan Bogdanovic (37250814),Naz Reid (37250804),Anthony Edwards (37250565),
