Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Amen Thompson (37250634),Naji Marshall (37250810),Andrew Wiggins (37250682),Naz Reid (37250804),Jalen Green (37250653),Brice Sensabaugh (37250850),Nikola Jokic (37250502),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Jalen Green (37250653),Lauri Markkanen (37250598),Naji Marshall (37250810),Jonas Valanciunas (37250715),Anthony Edwards (37250565),Brice Sensabaugh (37250850),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Stephen Curry (37250549),Collin Sexton (37250660),Amen Thompson (37250634),Brice Sensabaugh (37250850),Alperen Sengun (37250526),Donte DiVincenzo (37250769),Andrew Wiggins (37250682),Naz Reid (37250804),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Jalen Green (37250653),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Donte DiVincenzo (37250769),Brice Sensabaugh (37250850),Onyeka Okongwu (37250808),
