Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Terry Rozier (37250743),Amen Thompson (37250634),Julian Strawther (37251002),Jayson Tatum (37250509),Julius Randle (37250594),Jalen Green (37250653),Michael Porter Jr. (37250656),Naji Marshall (37250810),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jrue Holiday (37250740),Jalen Green (37250653),Brice Sensabaugh (37250850),Andrew Wiggins (37250682),Jonas Valanciunas (37250715),Dejounte Murray (37250543),Zaccharie Risacher (37250829),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jamal Murray (37250585),Dennis Schroder (37250733),Amen Thompson (37250634),Micah Potter (37251096),Alperen Sengun (37250526),Collin Sexton (37250660),Lauri Markkanen (37250598),Mike Conley (37250894),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Stephen Curry (37250549),Jalen Green (37250653),Amen Thompson (37250634),Dorian Finney-Smith (37250888),Alperen Sengun (37250526),Donte DiVincenzo (37250769),Lauri Markkanen (37250598),Drew Eubanks (37251094),
