Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Amen Thompson (37250634),Andrew Wiggins (37250682),Naji Marshall (37250810),Onyeka Okongwu (37250808),Jalen Green (37250653),Brandon Boston Jr. (37250948),Nikola Jokic (37250502),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Jalen Green (37250653),Naji Marshall (37250810),Kyle Anderson (37250999),Jonas Valanciunas (37250715),Trae Young (37250516),Lauri Markkanen (37250598),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Stephen Curry (37250549),Collin Sexton (37250660),Amen Thompson (37250634),Brice Sensabaugh (37250850),Alperen Sengun (37250526),Donte DiVincenzo (37250769),Christian Braun (37250799),Rudy Gobert (37250713),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Jalen Green (37250653),Amen Thompson (37250634),Draymond Green (37250692),Alperen Sengun (37250526),Lindy Waters III (37251007),Naz Reid (37250804),Naji Marshall (37250810),
