Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Austin Reaves (37250606),Amen Thompson (37250634),Naji Marshall (37250810),PJ Washington (37250631),Naz Reid (37250804),Jalen Green (37250653),Kyle Anderson (37250999),Trae Young (37250516),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Jalen Green (37250653),Bogdan Bogdanovic (37250814),Julius Randle (37250594),Jonas Valanciunas (37250715),Donte DiVincenzo (37250769),Lauri Markkanen (37250598),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Bogdan Bogdanovic (37250814),Amen Thompson (37250634),Lauri Markkanen (37250598),Alperen Sengun (37250526),Trae Young (37250516),Moses Moody (37250987),Naz Reid (37250804),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Jalen Green (37250653),Amen Thompson (37250634),Jayson Tatum (37250509),Alperen Sengun (37250526),Julian Strawther (37251002),Naz Reid (37250804),Collin Sexton (37250660),
