Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Amen Thompson (37250634),De'Andre Hunter (37250623),Naji Marshall (37250810),Trayce Jackson-Davis (37250753),Jalen Green (37250653),Christian Braun (37250799),Dejounte Murray (37250543),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Jalen Green (37250653),Klay Thompson (37250668),Nikola Jovic (37250788),Jonas Valanciunas (37250715),Austin Reaves (37250606),Bogdan Bogdanovic (37250814),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Quentin Grimes (37250705),Amen Thompson (37250634),Zaccharie Risacher (37250829),Alperen Sengun (37250526),Mike Conley (37250894),Brice Sensabaugh (37250850),Julius Randle (37250594),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Jalen Green (37250653),Amen Thompson (37250634),Rui Hachimura (37250795),Alperen Sengun (37250526),Trae Young (37250516),Peyton Watson (37250939),Trayce Jackson-Davis (37250753),
