Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Donte DiVincenzo,PG/SG/G/UTIL,MIN,24.42119552,8.610861883,33.04%,0.01%,0.66%,0.6%,$-2.13,48
Tre Jones,PG/G/UTIL,SAS,16.57020797,7.817100011,25.08%,0.58%,1.54%,1.7%,$0.29,48
Walker Kessler,C/UTIL,UTA,27.89080198,10.48416213,25.38%,0.86%,6.01%,15.8%,$6.1197201476997634e+249,48
Keldon Johnson,PF/SF/F/UTIL,SAS,25.62298275,10.01452665,24.58%,0.54%,3.46%,4.2%,$-2.26,48
Austin Reaves,PG/SG/G/UTIL,LAL,33.8,9.464619103,31.23%,1.25%,15.43%,14.4%,$1.3178281882774127e+190,48
Cam Reddish,SG/G/UTIL,LAL,10.8628958,4.437729751,18.29%,0.0%,0.13%,0.1%,$-3.05,48
Damian Lillard,PG/G/UTIL,MIL,41.23193156555122,15.213125890057018,23.92%,0.24%,44.95%,4.9%,$-8.182317705823266e+248,43
TyTy Washington Jr.,PG/G/UTIL,PHX,5.37e-09,1.6110000000000001e-09,13.89%,0.0%,0.16%,0.1%,$-2.89,48
Talen Horton-Tucker,PG/SF/G/F/UTIL,CHI,7.48593739753125,1.2465282515163005,9.26%,0.0%,0.34%,0.1%,$-3.21,31
Jimmy Butler,PF/SF/F/UTIL,MIA,30.816666666666666,12.025661788839974,8.86%,0.0%,11.14%,12.7%,$3.301572539288652e+249,43
AJ Green,PG/SG/G/UTIL,MIL,16.45160590277778,6.241422875952419,26.4%,0.38%,2.41%,0.1%,$-2.19,43
Terry Rozier,PG/G/UTIL,MIA,4.309518229166667e-09,1.5052501838911793e-09,0.09%,0.0%,0.27%,0.1%,$6.151764377711636e+159,43
Jalen Green,SG/G/UTIL,HOU,32.25653661,10.25479894,30.5%,1.16%,4.07%,4.9%,$-0.73,48
Lauri Markkanen,PF/SF/F/UTIL,UTA,36.6502741,12.03130633,24.21%,0.81%,17.71%,22.4%,$-2.076801366700601e+249,48
Matas Buzelis,PF/SF/F/UTIL,CHI,13.900912181749133,6.231641613008904,16.5%,0.09%,3.15%,7.6%,$-2.013068546233036e+245,31
LeBron James,C/PF/F/UTIL,LAL,50.5,15.30054954,21.64%,0.26%,18.04%,20.1%,$1.1271667929667668e+190,48
Anthony Davis,C/UTIL,LAL,55.2150797,18.44286961,26.43%,0.91%,7.15%,10.8%,$2.843928523793073e+190,48
Josh Minott,SF/F/UTIL,MIN,5.37e-09,1.6110000000000001e-09,3.4%,0.0%,0.15%,0.1%,$-2.88,48
Brice Sensabaugh,PF/SF/F/UTIL,UTA,10.30841091,5.873440168,16.41%,0.23%,2.57%,1.5%,$7.912096865805632e+190,48
Julius Randle,C/PF/F/UTIL,MIN,38.3,11.84317255,20.18%,0.13%,7.48%,5.5%,$-8.477494546302223e+244,48
Jaden McDaniels,SF/F/UTIL,MIN,23.19869476,7.116750711,24.58%,1.05%,0.5%,0.8%,$-0.97,48
D'Angelo Russell,PG/G/UTIL,LAL,21.90585279,9.346458391,31.82%,0.78%,2.91%,3.0%,$-1.09,48
Tyus Jones,PG/G/UTIL,PHX,29.89940218,9.488101515,33.99%,2.01%,4.04%,5.5%,$0.18,48
Jeremy Sochan,C/UTIL,SAS,5.37e-09,1.6110000000000001e-09,0.0%,0.0%,0.03%,0.1%,$-2.24,48
Malaki Branham,SF/SG/G/F/UTIL,SAS,9.144146893,5.356726097,17.26%,0.02%,0.89%,0.4%,$-2.86,48
Tari Eason,PF/SF/F/UTIL,HOU,28.2230355,11.87409042,20.36%,0.48%,3.33%,3.0%,$-2.25,48
Gary Trent Jr.,SF/SG/G/F/UTIL,MIL,19.35335619423177,6.664977517681255,29.22%,1.09%,10.23%,1.1%,$-1.0,43
Kyle Filipowski,C/PF/F/UTIL,UTA,5.37e-09,1.6110000000000001e-09,7.87%,0.0%,0.13%,0.1%,$-2.99,48
Taurean Prince,PF/SF/F/UTIL,MIL,18.271960021497396,5.763004085054543,32.17%,0.86%,4.24%,0.2%,$-1.44,43
Bradley Beal,SF/SG/G/F/UTIL,PHX,35.9939112,9.96247149,26.42%,0.37%,3.49%,1.9%,$-2.25,48
Fred VanVleet,PG/G/UTIL,HOU,33.60536427,9.937146703,27.6%,0.72%,5.2%,5.9%,$-1.88,48
Bam Adebayo,C/UTIL,MIA,34.392839411189236,11.895914119022672,15.81%,0.01%,2.18%,2.3%,$-2.82,43
Dalen Terry,SF/SG/G/F/UTIL,CHI,11.85008836171007,5.7090575992882515,8.16%,0.06%,0.36%,0.2%,$-2.85,31
Victor Wembanyama,C/UTIL,SAS,66.0,33.0,48.95%,5.41%,8.48%,13.1%,$12.85,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,9.426895675,5.965010808,10.37%,0.01%,0.17%,0.1%,$-3.36,48
Jalen Smith,C/UTIL,CHI,11.700173611111111,7.388397495112978,27.12%,0.07%,2.7%,1.3%,$-1.97,31
Drew Eubanks,C/UTIL,UTA,14.52977583,7.604127527,35.56%,0.0%,0.08%,0.1%,$-1.94,48
Armel Traore,PF/F/UTIL,LAL,5.37e-09,1.6110000000000001e-09,6.39%,0.0%,0.13%,0.1%,$-3.07,48
Anthony Edwards,PG/SG/G/UTIL,MIN,46.6,12.55538064,27.18%,0.54%,9.36%,7.2%,$-3.929435693127733e+249,48
Jordan Clarkson,SG/G/UTIL,UTA,5.37e-09,1.6110000000000001e-09,0.72%,0.0%,0.08%,0.1%,$-2.51,48
Alperen Sengun,C/UTIL,HOU,40.9,17.24211926,26.98%,0.46%,3.73%,3.8%,$-2.09,48
Grayson Allen,SG/G/UTIL,PHX,19.54639127,8.206544781,24.81%,0.81%,0.96%,0.9%,$-1.98,48
Sidy Cissoko,SF/SG/G/F/UTIL,SAS,5.37e-09,1.6110000000000001e-09,1.54%,0.0%,0.25%,0.1%,$-3.34,48
Andre Jackson Jr.,SF/SG/G/F/UTIL,MIL,13.639907063485243,6.042579489238627,21.69%,0.55%,1.82%,0.1%,$-2.27,43
David Jones,SF/SG/G/F/UTIL,UTA,5.37e-09,1.6110000000000001e-09,3.8%,0.0%,0.24%,0.1%,$-3.15,48
Svi Mykhailiuk,SF/SG/G/F/UTIL,UTA,5.37e-09,1.6110000000000001e-09,4.52%,0.0%,0.27%,0.1%,$-3.03,48
Taylor Hendricks,PF/F/UTIL,UTA,5.37e-09,1.6110000000000001e-09,2.9%,0.0%,0.13%,0.1%,$-3.21,48
Gabe Vincent,PG/SG/G/UTIL,LAL,6.3,3.243187067,14.25%,0.0%,0.16%,0.1%,$-2.74,48
Rui Hachimura,PF/SF/F/UTIL,LAL,21.77794105,7.374384316,22.68%,0.62%,2.11%,2.8%,$9.637008978730086e+190,48
Nickeil Alexander-Walker,SF/SG/G/F/UTIL,MIN,22.97421334,6.110495883,42.18%,0.94%,0.7%,0.4%,$-0.97,48
Kevin Durant,C/PF/F/UTIL,PHX,5.37e-09,1.6110000000000001e-09,0.0%,0.0%,0.24%,0.1%,$-0.77,48
David Duke Jr.,PG/SG/G/UTIL,SAS,5.37e-09,1.6110000000000001e-09,8.21%,0.0%,0.16%,0.1%,$-3.3,48
Cam Whitmore,PF/SF/F/UTIL,HOU,5.37e-09,1.6110000000000001e-09,7.52%,0.0%,0.19%,0.1%,$-3.38,48
Max Christie,SF/F/UTIL,LAL,7.16398477,3.974429279,16.13%,0.18%,0.17%,0.1%,$-2.8,48
Kevin Love,C/UTIL,MIA,12.679774305555556,8.906508189032433,13.73%,0.0%,1.03%,0.2%,$-2.89,43
Giannis Antetokounmpo,C/PF/F/UTIL,MIL,4.309518229166667e-09,1.5052501838911793e-09,0.0%,0.0%,0.45%,0.1%,$-0.04,43
Maxwell Lewis,PF/F/UTIL,LAL,5.37e-09,1.6110000000000001e-09,3.06%,0.0%,0.18%,0.1%,$-2.96,48
Nate Williams,PG/SF/G/F/UTIL,HOU,5.37e-09,1.6110000000000001e-09,5.72%,0.0%,0.21%,0.1%,$-3.02,48
Blake Wesley,PG/G/UTIL,SAS,7.268143023,4.439464921,13.35%,0.0%,0.17%,0.1%,$-2.92,48
Jaxson Hayes,C/UTIL,LAL,5.37e-09,1.6110000000000001e-09,0.0%,0.0%,0.06%,0.1%,$-3.62,48
Monte Morris,PG/G/UTIL,PHX,5.42089661,3.568712886,13.03%,0.0%,0.1%,0.1%,$-2.86,48
PJ Dozier,PF/F/UTIL,MIN,1.640754345,1.157427708,0.11%,0.0%,0.17%,0.1%,$-3.26,48
Pat Connaughton,PF/SF/F/UTIL,MIL,11.960441335798611,6.194699290765312,13.57%,0.11%,0.66%,0.1%,$3.0809225674424966e+191,43
Devin Vassell,SG/G/UTIL,SAS,5.37e-09,1.6110000000000001e-09,0.35%,0.0%,0.07%,0.1%,$-2.88,48
Bronny James,PG/G/UTIL,LAL,5.37e-09,1.6110000000000001e-09,10.2%,0.0%,0.11%,0.1%,$-3.343592553425053e+251,48
Jordan Poole,PG/SG/G/UTIL,WAS,2.2398307291666663e-09,1.2432084843508533e-09,0.0%,0.0%,0.06%,0.1%,$-2.24,31
Dalton Knecht,SF/SG/G/F/UTIL,LAL,23.94798473,6.934878874,36.59%,1.95%,0.23%,0.2%,$-0.47,48
Christian Koloko,C/UTIL,LAL,6.545280613,3.861346697,11.16%,0.0%,0.11%,0.1%,$-2.92,48
Reed Sheppard,PG/SG/G/UTIL,HOU,10.4,5.425872673,19.26%,0.0%,0.12%,0.1%,$-2.42,48
Cody Williams,SF/F/UTIL,UTA,10.28001568,4.712592532,11.88%,0.0%,0.11%,0.1%,$-3.38,48
Jaylen Clark,SG/G/UTIL,MIN,5.37e-09,1.6110000000000001e-09,16.54%,0.0%,0.14%,0.1%,$-2.8,48
Steven Adams,C/UTIL,HOU,5.37e-09,1.6110000000000001e-09,4.86%,0.0%,0.07%,0.1%,$-3.26,48
Leonard Miller,C/PF/F/UTIL,MIN,5.37e-09,1.6110000000000001e-09,8.11%,0.0%,0.21%,0.1%,$-2.74,48
Patty Mills,PG/G/UTIL,UTA,3.187039395,1.990791994,7.6%,0.0%,0.15%,0.1%,$-3.01,48
Terrence Shannon Jr.,SF/SG/G/F/UTIL,MIN,5.37e-09,1.6110000000000001e-09,9.4%,0.0%,0.23%,0.1%,$-2.89,48
Jock Landale,C/UTIL,HOU,11.09511817,6.523299476,5.89%,0.0%,0.07%,0.1%,$-3.64,48
Joe Ingles,PF/F/UTIL,MIN,7.043682721,3.965537099,3.65%,0.0%,0.14%,0.1%,$-3.57,48
Chris Duarte,SF/SG/G/F/UTIL,CHI,1.059435763888889,1.347138495777169,0%,0%,0.0%,0.1%,$0,31
Jalen Bridges,SF/F/UTIL,PHX,5.37e-09,1.6110000000000001e-09,4.11%,0.0%,0.14%,0.1%,$-3.52,48
Julian Phillips,PF/F/UTIL,CHI,2.0572916689064975,1.2432084843508533e-09,10.68%,0.0%,0.05%,0.1%,$-2.88,31
Oscar Tshiebwe,C/UTIL,UTA,5.37e-09,1.6110000000000001e-09,6.42%,0.0%,0.09%,0.1%,$-3.63,48
Johnny Juzang,SF/SG/G/F/UTIL,UTA,12.36969527,5.842533822,25.06%,0.02%,0.23%,0.1%,$-2.65,48
Oso Ighodaro,C/PF/F/UTIL,PHX,12.2,6.377171981,19.01%,0.0%,0.19%,0.1%,$-2.69,48
Josh Okogie,SF/F/UTIL,PHX,14.3,7.429566601,10.73%,0.0%,0.1%,0.1%,$-3.57,48
Daishen Nix,PG/G/UTIL,MIN,8.191601222,4.852951944,9.6%,0.0%,0.14%,0.1%,$-3.34,48
Aaron Holiday,PG/G/UTIL,HOU,6.94602429,4.183080439,22.45%,0.08%,0.16%,0.1%,$-1.92,48
Royce O'Neale,PF/SF/F/UTIL,PHX,20.99080411,8.504176668,24.06%,0.43%,0.35%,0.4%,$-2.21,48
Jalen Hood-Schifino,PG/G/UTIL,LAL,5.37e-09,1.6110000000000001e-09,0.01%,0.0%,0.14%,0.1%,$-3.48,48
Jeff Green,C/PF/F/UTIL,HOU,2.197123754,1.505039113,2.22%,0.0%,0.2%,0.1%,$-3.17,48
Bol Bol,C/PF/F/UTIL,PHX,5.37e-09,1.6110000000000001e-09,5.33%,0.0%,0.19%,0.1%,$-2.85,48
Rob Dillingham,PG/G/UTIL,MIN,5.37e-09,1.6110000000000001e-09,4.54%,0.0%,0.09%,0.1%,$-3.29,48
Charles Bassey,C/UTIL,SAS,2.298166965,1.737288785,0.62%,0.0%,0.06%,0.1%,$-3.06,48
Justin Champagnie,SF/F/UTIL,WAS,2.2398307291666663e-09,1.2432084843508533e-09,0.0%,0.0%,0.01%,0.1%,$-3.36,31
N'Faly Dante,C/UTIL,HOU,5.37e-09,1.6110000000000001e-09,8.3%,0.0%,0.11%,0.1%,$-2.89,48
Collin Gillespie,PG/G/UTIL,PHX,5.37e-09,1.6110000000000001e-09,10.65%,0.0%,0.12%,0.1%,$-2.95,48
Torrey Craig,PF/F/UTIL,CHI,5.240625833884548,4.709231910273187,12.58%,0.0%,0.16%,0.1%,$-2.5,31
Jack McVeigh,SG/G/UTIL,HOU,5.37e-09,1.6110000000000001e-09,6.01%,0.0%,0.15%,0.1%,$-2.98,48
Quincy Olivari,PG/G/UTIL,LAL,5.37e-09,1.6110000000000001e-09,5.55%,0.0%,0.14%,0.1%,$-3.54,48
Jesse Edwards,C/UTIL,MIN,5.37e-09,1.6110000000000001e-09,3.79%,0.0%,0.11%,0.1%,$-3.04,48
Ryan Dunn,PF/F/UTIL,PHX,9.32,5.091741962,1.96%,0.0%,0.15%,0.1%,$-3.36,48
Damion Lee,SG/G/UTIL,PHX,5.37e-09,1.6110000000000001e-09,8.88%,0.0%,0.16%,0.1%,$-3.41,48
Zach Collins,C/UTIL,SAS,18.1419271,10.08720484,17.49%,0.0%,0.05%,0.1%,$-2.86,48
Jae'Sean Tate,PF/SF/F/UTIL,HOU,2.406856368,1.671575295,8.19%,0.0%,0.17%,0.1%,$-3.46,48
Micah Potter,C/PF/F/UTIL,UTA,5.37e-09,1.6110000000000001e-09,0.18%,0.0%,0.15%,0.1%,$-3.25,48
Riley Minix,PF/F/UTIL,SAS,5.37e-09,1.6110000000000001e-09,4.54%,0.0%,0.16%,0.1%,$-2.97,48
Johnny Davis,SF/SG/G/F/UTIL,WAS,1.1280306283532986,1.3661371777387243,3.69%,0.0%,0.05%,0.1%,$-3.01,31
Mike Conley,PG/G/UTIL,MIN,5.37e-09,1.6110000000000001e-09,0.38%,0.0%,0.09%,0.1%,$-3.18,48
Harrison Ingram,PF/F/UTIL,SAS,5.37e-09,1.6110000000000001e-09,0.04%,0.0%,0.16%,0.1%,$-3.23,48
Jarred Vanderbilt,C/UTIL,LAL,5.37e-09,1.6110000000000001e-09,9.31%,0.0%,0.03%,0.1%,$-3.81,48
Christian Wood,C/UTIL,LAL,5.37e-09,1.6110000000000001e-09,1.6%,0.0%,0.07%,0.1%,$-3.12,48
Josh Richardson,PG/SG/G/UTIL,MIA,9.951215277777779,5.27374624920261,1.04%,0.0%,0.1%,0.1%,$-3.19,43
Mason Plumlee,C/UTIL,PHX,19.59490905,9.738746556,16.71%,0.01%,0.07%,0.1%,$-2.44,48
Ryan Rollins,PG/G/UTIL,MIL,4.309518229166667e-09,1.5052501838911793e-09,2.93%,0.0%,0.05%,0.1%,$-3.35,43
Jusuf Nurkic,C/UTIL,PHX,30.94452615,12.53894796,30.91%,0.0%,0.1%,0.2%,$-1.93,48
Delon Wright,PG/G/UTIL,MIL,8.506684027777778,5.012689419462439,1.01%,0.0%,0.07%,0.1%,$-3.82,43
Jaime Jaquez Jr.,PF/SF/F/UTIL,MIA,17.815885416666667,8.324702582404985,4.74%,1.62%,0.26%,1.9%,$3.59,43
Luka Garza,C/UTIL,MIN,5.37e-09,1.6110000000000001e-09,5.53%,0.0%,0.08%,0.1%,$-2.85,48
Nikola Jovic,PF/F/UTIL,MIA,11.945967004270834,7.287869995114454,11.71%,0.0%,0.33%,0.1%,$-3.1,43
Jared Butler,PG/G/UTIL,WAS,0.9921796512565104,1.388724318096819,11.02%,0.0%,0.04%,0.1%,$-2.54,31
Thomas Bryant,C/UTIL,MIA,4.309518229166667e-09,1.5052501838911793e-09,30.11%,0.0%,0.01%,0.1%,$-1.12,43
Marvin Bagley III,C/UTIL,WAS,1.9805916594687498,2.7687470719750267,0.0%,0.0%,0.01%,0.1%,$-3.36,31
Josh Christopher,PG/SF/G/F/UTIL,MIA,4.309518229166667e-09,1.5052501838911793e-09,0.0%,0.0%,0.01%,0.1%,$-3.24,43
Marjon Beauchamp,PG/SF/G/F/UTIL,MIL,4.309518229166667e-09,1.5052501838911793e-09,0.0%,0.0%,0.01%,0.1%,$-3.24,43
AJ Johnson,SG/G/UTIL,MIL,4.309518229166667e-09,1.5052501838911793e-09,0%,0%,0.0%,0.1%,$0,43
Jevon Carter,PG/SG/G/UTIL,CHI,0.7193606530195311,0.9234664919522657,0.0%,0.0%,0.01%,0.1%,$-1.68,31
Lonzo Ball,PG/G/UTIL,CHI,2.2398307291666663e-09,1.2432084843508533e-09,0%,0%,0.0%,0.1%,$0,31
