Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Amen Thompson (37250634),Johnny Juzang (37250900),Zaccharie Risacher (37250829),Nikola Jokic (37250502),Jalen Green (37250653),Naji Marshall (37250810),Austin Reaves (37250606),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,CJ McCollum (37250581),Jalen Green (37250653),Brandon Boston Jr. (37250948),Jayson Tatum (37250509),Jonas Valanciunas (37250715),Jaden Hardy (37250833),Kyle Anderson (37250999),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Russell Westbrook (37250639),Lindy Waters III (37251007),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Mike Conley (37250894),LeBron James (37250513),Rudy Gobert (37250713),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Jalen Green (37250653),Amen Thompson (37250634),Zaccharie Risacher (37250829),Alperen Sengun (37250526),Lindy Waters III (37251007),Naz Reid (37250804),Jayson Tatum (37250509),
