Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Amen Thompson (37250634),Andrew Wiggins (37250682),Zaccharie Risacher (37250829),Walker Kessler (37250651),Jalen Green (37250653),Johnny Juzang (37250900),Anthony Davis (37250507),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Austin Reaves (37250606),Jalen Green (37250653),Jayson Tatum (37250509),Micah Potter (37251096),Jonas Valanciunas (37250715),Max Christie (37250872),Naz Reid (37250804),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Jaden Hardy (37250833),Amen Thompson (37250634),Michael Porter Jr. (37250656),Alperen Sengun (37250526),Mike Conley (37250894),Zaccharie Risacher (37250829),Trae Young (37250516),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Jalen Green (37250653),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Dennis Schroder (37250733),De'Andre Hunter (37250623),Kristaps Porzingis (37250621),
