Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Amen Thompson (37250634),Jayson Tatum (37250509),Andrew Wiggins (37250682),Rudy Gobert (37250713),Jalen Green (37250653),Naz Reid (37250804),Trayce Jackson-Davis (37250753),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Russell Westbrook (37250639),Jalen Green (37250653),Brice Sensabaugh (37250850),Jaime Jaquez Jr. (37250755),Jonas Valanciunas (37250715),Anthony Edwards (37250565),Naz Reid (37250804),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Terry Rozier (37250743),Dennis Schroder (37250733),Amen Thompson (37250634),Naz Reid (37250804),Alperen Sengun (37250526),Anthony Edwards (37250565),Quentin Grimes (37250705),Dereck Lively II (37250747),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Jalen Green (37250653),Amen Thompson (37250634),Zaccharie Risacher (37250829),Alperen Sengun (37250526),Trae Young (37250516),Naji Marshall (37250810),Naz Reid (37250804),
