Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Mike Conley (37250894),Amen Thompson (37250634),Andrew Wiggins (37250682),Jayson Tatum (37250509),Rudy Gobert (37250713),Jalen Green (37250653),Quentin Grimes (37250705),Collin Sexton (37250660),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Payton Pritchard (37250686),Jalen Green (37250653),Lauri Markkanen (37250598),Naji Marshall (37250810),Jonas Valanciunas (37250715),Isaiah Collier (37250869),De'Andre Hunter (37250623),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Vit Krejci (37251012),Jaden Hardy (37250833),Amen Thompson (37250634),Andrew Wiggins (37250682),Alperen Sengun (37250526),Moses Moody (37250987),Naz Reid (37250804),Nikola Jokic (37250502),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Austin Reaves (37250606),Jalen Green (37250653),Amen Thompson (37250634),Naji Marshall (37250810),Alperen Sengun (37250526),Collin Sexton (37250660),Jaime Jaquez Jr. (37250755),Zaccharie Risacher (37250829),
