Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Amen Thompson (37250634),Moses Moody (37250987),Jayson Tatum (37250509),Kyle Filipowski (37250892),Jalen Green (37250653),Michael Porter Jr. (37250656),Kyle Anderson (37250999),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Dennis Schroder (37250733),Jalen Green (37250653),Andrew Wiggins (37250682),Julius Randle (37250594),Jonas Valanciunas (37250715),Jaden Hardy (37250833),Naz Reid (37250804),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Buddy Hield (37250942),Amen Thompson (37250634),Jayson Tatum (37250509),Alperen Sengun (37250526),Collin Sexton (37250660),Draymond Green (37250692),Vit Krejci (37251012),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Isaiah Collier (37250869),Jalen Green (37250653),Amen Thompson (37250634),Micah Potter (37251096),Alperen Sengun (37250526),Julian Strawther (37251002),De'Andre Hunter (37250623),Anthony Davis (37250507),
