Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jaden Hardy (37250833),Amen Thompson (37250634),Jayson Tatum (37250509),De'Andre Hunter (37250623),Dereck Lively II (37250747),Jalen Green (37250653),Micah Potter (37251096),Lauri Markkanen (37250598),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Jrue Holiday (37250740),Jalen Green (37250653),Brice Sensabaugh (37250850),Jaime Jaquez Jr. (37250755),Jonas Valanciunas (37250715),Jamal Murray (37250585),PJ Washington (37250631),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Donte DiVincenzo (37250769),Amen Thompson (37250634),Michael Porter Jr. (37250656),Alperen Sengun (37250526),Johnny Juzang (37250900),Nickeil Alexander-Walker (37250982),Trae Young (37250516),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Trae Young (37250516),Jalen Green (37250653),Amen Thompson (37250634),Draymond Green (37250692),Alperen Sengun (37250526),Brandon Boston Jr. (37250948),Naji Marshall (37250810),Buddy Hield (37250942),
