Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,
4600395239,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Amen Thompson (37250634),Naji Marshall (37250810),Julius Randle (37250594),Onyeka Okongwu (37250808),Jalen Green (37250653),Naz Reid (37250804),Anthony Davis (37250507),
4600395240,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Jalen Green (37250653),Lauri Markkanen (37250598),PJ Washington (37250631),Jonas Valanciunas (37250715),Isaiah Collier (37250869),Naji Marshall (37250810),Alperen Sengun (37250526),
4600395241,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Collin Sexton (37250660),Max Christie (37250872),Amen Thompson (37250634),Andrew Wiggins (37250682),Alperen Sengun (37250526),Mike Conley (37250894),LeBron James (37250513),Naz Reid (37250804),
4600395242,NBA $70K Four Point Play [20 Entry Max],172787608,$4,Donte DiVincenzo (37250769),Jalen Green (37250653),Amen Thompson (37250634),Julius Randle (37250594),Alperen Sengun (37250526),Collin Sexton (37250660),Naz Reid (37250804),Onyeka Okongwu (37250808),
