Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
corey kispert,SF/SG/G/F/UTIL,WAS,26.19%,0.0%,1.01%,41.16%,31.7%,$-0.61
ayo dosunmu,PG/SG/G/UTIL,CHI,26.42%,0.0%,1.0%,25.65%,23.2%,$-0.61
keldon johnson,PF/SF/F/UTIL,SAS,25.16%,0.0%,0.97%,5.38%,4.2%,$-0.67
jalen smith,C/UTIL,CHI,23.48%,0.01%,0.91%,0.97%,1.3%,$-0.67
duncan robinson,SG/G/UTIL,MIA,25.16%,0.01%,1.0%,0.46%,0.6%,$-0.67
donte divincenzo,PG/SG/G/UTIL,MIN,24.18%,0.01%,0.96%,0.7%,0.6%,$-0.67
amen thompson,SF/SG/G/F/UTIL,HOU,25.51%,0.0%,0.97%,29.94%,22.2%,$-0.71
bam adebayo,C/UTIL,MIA,25.22%,0.01%,0.88%,2.03%,2.3%,$-0.72
jalen green,SG/G/UTIL,HOU,25.03%,0.0%,0.92%,4.0%,4.9%,$-0.73
isaiah collier,PG/G/UTIL,UTA,25.24%,0.0%,0.96%,6.86%,7.2%,$-0.74
dillon brooks,SF/F/UTIL,HOU,25.66%,0.0%,0.97%,3.26%,3.6%,$-0.74
grayson allen,SG/G/UTIL,PHX,24.47%,0.01%,0.9%,0.7%,0.9%,$-0.76
matas buzelis,PF/SF/F/UTIL,CHI,24.6%,0.0%,0.96%,8.95%,7.6%,$-0.77
julian champagnie,SF/SG/G/F/UTIL,SAS,25.62%,0.0%,0.94%,13.79%,9.7%,$-0.81
pat connaughton,PF/SF/F/UTIL,MIL,26.72%,0.0%,0.91%,0.12%,0.1%,$-0.83
nikola vucevic,C/UTIL,CHI,25.43%,0.0%,0.86%,11.61%,14.8%,$-0.87
harrison barnes,PF/SF/F/UTIL,SAS,25.44%,0.0%,0.92%,10.91%,9.7%,$-0.87
austin reaves,PG/SG/G/UTIL,LAL,25.57%,0.0%,0.88%,17.73%,14.4%,$-0.91
dalton knecht,SF/SG/G/F/UTIL,LAL,23.2%,0.0%,0.87%,0.32%,0.2%,$-0.91
aj green,PG/SG/G/UTIL,MIL,24.84%,0.0%,0.91%,0.12%,0.1%,$-0.93
jimmy butler,PF/SF/F/UTIL,MIA,24.77%,0.0%,0.85%,16.0%,12.7%,$-0.97
chris paul,PG/G/UTIL,SAS,24.02%,0.0%,0.84%,9.83%,11.2%,$-1.02
jaime jaquez jr.,PF/SF/F/UTIL,MIA,23.06%,0.0%,0.84%,2.33%,1.9%,$-1.09
nikola jovic,PF/F/UTIL,MIA,26.24%,0.0%,0.9%,0.06%,0.1%,$-1.09
lauri markkanen,PF/SF/F/UTIL,UTA,24.79%,0.0%,0.8%,27.48%,22.4%,$-1.1
tyler herro,PG/SG/G/UTIL,MIA,24.5%,0.0%,0.79%,12.97%,10.1%,$-1.11
carlton carrington,PG/SG/G/UTIL,WAS,23.48%,0.0%,0.8%,13.33%,12.0%,$-1.16
bradley beal,SF/SG/G/F/UTIL,PHX,23.69%,0.0%,0.74%,3.19%,1.9%,$-1.21
anthony edwards,PG/SG/G/UTIL,MIN,23.74%,0.0%,0.72%,10.63%,7.2%,$-1.26
royce o'neale,PF/SF/F/UTIL,PHX,22.53%,0.0%,0.75%,0.48%,0.4%,$-1.26
lebron james,C/PF/F/UTIL,LAL,24.19%,0.0%,0.68%,28.05%,20.1%,$-1.32
mason plumlee,C/UTIL,PHX,21.07%,0.0%,0.62%,0.08%,0.1%,$-1.32
fred vanvleet,PG/G/UTIL,HOU,22.82%,0.0%,0.7%,5.61%,5.9%,$-1.34
walker kessler,C/UTIL,UTA,22.79%,0.0%,0.72%,9.62%,15.8%,$-1.37
rui hachimura,PF/SF/F/UTIL,LAL,23.27%,0.0%,0.74%,3.15%,2.8%,$-1.37
coby white,PG/SG/G/UTIL,CHI,23.42%,0.0%,0.7%,26.87%,22.2%,$-1.38
jaden mcdaniels,SF/F/UTIL,MIN,24.03%,0.0%,0.73%,0.58%,0.8%,$-1.38
zach lavine,SF/SG/G/F/UTIL,CHI,23.51%,0.0%,0.66%,39.7%,28.7%,$-1.45
rudy gobert,C/UTIL,MIN,22.98%,0.0%,0.65%,7.51%,11.4%,$-1.49
delon wright,PG/G/UTIL,MIL,24.39%,0.0%,0.72%,0.06%,0.1%,$-1.51
julius randle,C/PF/F/UTIL,MIN,22.02%,0.0%,0.63%,7.92%,5.5%,$-1.53
cody williams,SF/F/UTIL,UTA,21.6%,0.0%,0.67%,0.08%,0.1%,$-1.55
bilal coulibaly,SF/F/UTIL,WAS,22.3%,0.0%,0.64%,17.85%,21.8%,$-1.59
brice sensabaugh,PF/SF/F/UTIL,UTA,21.6%,0.0%,0.64%,1.96%,1.5%,$-1.62
kevin love,C/UTIL,MIA,21.96%,0.0%,0.6%,0.15%,0.2%,$-1.67
drew eubanks,C/UTIL,UTA,21.79%,0.0%,0.57%,0.11%,0.1%,$-1.71
jock landale,C/UTIL,HOU,21.31%,0.0%,0.56%,0.07%,0.1%,$-1.75
haywood highsmith,PF/SF/F/UTIL,MIA,21.58%,0.0%,0.6%,0.67%,0.6%,$-1.79
josh richardson,PG/SG/G/UTIL,MIA,23.04%,0.0%,0.56%,0.08%,0.1%,$-1.86
cam reddish,SG/G/UTIL,LAL,23.46%,0.0%,0.53%,0.08%,0.1%,$-1.9
monte morris,PG/G/UTIL,PHX,20.36%,0.0%,0.54%,0.1%,0.1%,$-1.92
alec burks,PG/SG/G/UTIL,MIA,20.73%,0.0%,0.54%,0.11%,0.1%,$-1.96
daishen nix,PG/G/UTIL,MIN,19.19%,0.0%,0.5%,0.07%,0.1%,$-1.99
malaki branham,SF/SG/G/F/UTIL,SAS,19.74%,0.0%,0.5%,0.66%,0.4%,$-2.02
max christie,SF/F/UTIL,LAL,21.37%,0.0%,0.54%,0.06%,0.1%,$-2.07
reed sheppard,PG/SG/G/UTIL,HOU,20.49%,0.0%,0.44%,0.13%,0.1%,$-2.08
ryan dunn,PF/F/UTIL,PHX,19.38%,0.0%,0.47%,0.09%,0.1%,$-2.11
josh okogie,SF/F/UTIL,PHX,18.43%,0.0%,0.45%,0.08%,0.1%,$-2.18
sandro mamukelashvili,C/PF/F/UTIL,SAS,18.64%,0.0%,0.42%,0.11%,0.1%,$-2.2
gabe vincent,PG/SG/G/UTIL,LAL,19.3%,0.0%,0.48%,0.12%,0.1%,$-2.21
oso ighodaro,C/PF/F/UTIL,PHX,19.16%,0.0%,0.37%,0.15%,0.1%,$-2.31
aaron holiday,PG/G/UTIL,HOU,16.75%,0.0%,0.37%,0.12%,0.1%,$-2.41
torrey craig,PF/F/UTIL,CHI,15.76%,0.0%,0.34%,0.08%,0.1%,$-2.45
blake wesley,PG/G/UTIL,SAS,16.13%,0.0%,0.33%,0.11%,0.1%,$-2.53
joe ingles,PF/F/UTIL,MIN,16.73%,0.0%,0.27%,0.08%,0.1%,$-2.55
talen horton-tucker,PG/SF/G/F/UTIL,CHI,16.46%,0.0%,0.32%,0.16%,0.1%,$-2.56
chris duarte,SF/SG/G/F/UTIL,CHI,17.46%,0.0%,0.31%,0.18%,0.1%,$-2.56
zach collins,C/UTIL,SAS,16.62%,0.0%,0.34%,0.05%,0.1%,$-2.58
jae'sean tate,PF/SF/F/UTIL,HOU,14.81%,0.0%,0.34%,0.13%,0.1%,$-2.59
stanley umude,SG/G/UTIL,MIL,18.14%,0.0%,0.29%,0.08%,0.1%,$-2.59
jared butler,PG/G/UTIL,WAS,15.44%,0.0%,0.28%,0.11%,0.1%,$-2.64
bronny james,PG/G/UTIL,LAL,15.7%,0.0%,0.28%,0.09%,0.1%,$-2.67
cam whitmore,PF/SF/F/UTIL,HOU,15.97%,0.0%,0.26%,0.1%,0.1%,$-2.67
oscar tshiebwe,C/UTIL,UTA,15.46%,0.0%,0.26%,0.07%,0.1%,$-2.68
jalen bridges,SF/F/UTIL,PHX,15.45%,0.0%,0.29%,0.08%,0.1%,$-2.69
marvin bagley iii,C/UTIL,WAS,15.71%,0.0%,0.26%,0.08%,0.1%,$-2.71
nate williams,PG/SF/G/F/UTIL,HOU,16.11%,0.0%,0.21%,0.16%,0.1%,$-2.74
taylor hendricks,PF/F/UTIL,UTA,15.66%,0.0%,0.23%,0.12%,0.1%,$-2.77
ryan rollins,PG/G/UTIL,MIL,15.39%,0.0%,0.24%,0.1%,0.1%,$-2.78
jaylen clark,SG/G/UTIL,MIN,15.18%,0.0%,0.22%,0.11%,0.1%,$-2.79
justin champagnie,SF/F/UTIL,WAS,14.65%,0.0%,0.25%,0.1%,0.1%,$-2.81
jeff green,C/PF/F/UTIL,HOU,14.17%,0.0%,0.2%,0.19%,0.1%,$-2.83
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,14.41%,0.0%,0.2%,0.18%,0.1%,$-2.83
tristan vukcevic,C/UTIL,WAS,13.74%,0.0%,0.23%,0.06%,0.1%,$-2.86
micah potter,C/PF/F/UTIL,UTA,14.89%,0.0%,0.19%,0.14%,0.1%,$-2.87
johnny davis,SF/SG/G/F/UTIL,WAS,14.51%,0.0%,0.18%,0.16%,0.1%,$-2.87
christian koloko,C/UTIL,LAL,14.42%,0.0%,0.14%,0.07%,0.1%,$-2.87
patty mills,PG/G/UTIL,UTA,13.19%,0.0%,0.23%,0.13%,0.1%,$-2.88
jevon carter,PG/SG/G/UTIL,CHI,13.04%,0.0%,0.22%,0.13%,0.1%,$-2.88
patrick baldwin jr.,PF/F/UTIL,WAS,14.48%,0.0%,0.17%,0.06%,0.1%,$-2.89
josh christopher,PG/SF/G/F/UTIL,MIA,14.24%,0.0%,0.18%,0.16%,0.1%,$-2.9
maxwell lewis,PF/F/UTIL,LAL,14.13%,0.0%,0.17%,0.11%,0.1%,$-2.92
dj steward,PG/G/UTIL,CHI,13.71%,0.0%,0.2%,0.13%,0.1%,$-2.92
kel'el ware,C/UTIL,MIA,13.5%,0.0%,0.14%,0.05%,0.1%,$-2.92
david duke jr.,PG/SG/G/UTIL,SAS,14.0%,0.0%,0.11%,0.11%,0.1%,$-2.94
quincy olivari,PG/G/UTIL,LAL,12.71%,0.0%,0.22%,0.1%,0.1%,$-2.95
riley minix,PF/F/UTIL,SAS,13.14%,0.0%,0.15%,0.12%,0.1%,$-2.97
tyty washington jr.,PG/G/UTIL,PHX,14.07%,0.0%,0.16%,0.06%,0.1%,$-3.0
leonard miller,C/PF/F/UTIL,MIN,13.27%,0.0%,0.16%,0.13%,0.1%,$-3.01
josh minott,SF/F/UTIL,MIN,11.73%,0.0%,0.19%,0.08%,0.1%,$-3.02
david jones,SF/SG/G/F/UTIL,UTA,13.66%,0.0%,0.12%,0.14%,0.1%,$-3.02
thomas bryant,C/UTIL,MIA,12.53%,0.0%,0.14%,0.1%,0.1%,$-3.02
armel traore,PF/F/UTIL,LAL,12.77%,0.0%,0.11%,0.1%,0.1%,$-3.03
aj johnson,SG/G/UTIL,MIL,12.01%,0.0%,0.13%,0.11%,0.1%,$-3.04
luka garza,C/UTIL,MIN,12.81%,0.0%,0.11%,0.06%,0.1%,$-3.05
jalen hood-schifino,PG/G/UTIL,LAL,12.75%,0.0%,0.13%,0.13%,0.1%,$-3.05
damion lee,SG/G/UTIL,PHX,12.61%,0.0%,0.18%,0.13%,0.1%,$-3.05
sidy cissoko,SF/SG/G/F/UTIL,SAS,11.94%,0.0%,0.15%,0.18%,0.1%,$-3.06
julian phillips,PF/F/UTIL,CHI,12.13%,0.0%,0.12%,0.09%,0.1%,$-3.06
rob dillingham,PG/G/UTIL,MIN,12.6%,0.0%,0.1%,0.12%,0.1%,$-3.07
harrison ingram,PF/F/UTIL,SAS,12.44%,0.0%,0.11%,0.14%,0.1%,$-3.07
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,12.5%,0.0%,0.12%,0.19%,0.1%,$-3.07
keshad johnson,PF/F/UTIL,MIA,11.97%,0.0%,0.17%,0.09%,0.1%,$-3.07
collin gillespie,PG/G/UTIL,PHX,12.12%,0.0%,0.14%,0.11%,0.1%,$-3.07
chris livingston,PF/F/UTIL,MIL,11.81%,0.0%,0.12%,0.11%,0.1%,$-3.08
e.j. liddell,C/UTIL,CHI,12.15%,0.0%,0.13%,0.11%,0.1%,$-3.09
marjon beauchamp,PG/SF/G/F/UTIL,MIL,10.94%,0.0%,0.15%,0.17%,0.1%,$-3.13
liam robbins,C/UTIL,MIL,11.97%,0.0%,0.1%,0.08%,0.1%,$-3.13
anthony gill,C/PF/F/UTIL,WAS,11.54%,0.0%,0.12%,0.15%,0.1%,$-3.14
steven adams,C/UTIL,HOU,12.11%,0.0%,0.09%,0.09%,0.1%,$-3.16
bol bol,C/PF/F/UTIL,PHX,11.37%,0.0%,0.13%,0.13%,0.1%,$-3.16
tyler smith,PF/F/UTIL,MIL,11.08%,0.0%,0.12%,0.09%,0.1%,$-3.19
adama sanogo,C/UTIL,CHI,10.42%,0.0%,0.09%,0.11%,0.1%,$-3.2
jesse edwards,C/UTIL,MIN,9.8%,0.0%,0.1%,0.1%,0.1%,$-3.24
lonzo ball,PG/G/UTIL,CHI,9.97%,0.0%,0.09%,0.08%,0.1%,$-3.27
kyle filipowski,C/PF/F/UTIL,UTA,10.34%,0.0%,0.07%,0.1%,0.1%,$-3.27
pj dozier,PF/F/UTIL,MIN,10.88%,0.0%,0.08%,0.05%,0.1%,$-3.28
richaun holmes,C/UTIL,WAS,9.58%,0.0%,0.05%,0.07%,0.1%,$-3.31
n'faly dante,C/UTIL,HOU,9.64%,0.0%,0.08%,0.09%,0.1%,$-3.33
dru smith,PG/G/UTIL,MIA,9.3%,0.0%,0.06%,0.13%,0.1%,$-3.34
charles bassey,C/UTIL,SAS,8.71%,0.0%,0.05%,0.05%,0.1%,$-3.35
jack mcveigh,SG/G/UTIL,HOU,8.63%,0.0%,0.05%,0.05%,0.1%,$-3.35
pelle larsson,SF/SG/G/F/UTIL,MIA,8.74%,0.0%,0.07%,0.13%,0.1%,$-3.36
christian wood,C/UTIL,LAL,9.17%,0.0%,0.06%,0.05%,0.1%,$-3.36
jaxson hayes,C/UTIL,LAL,9.14%,0.0%,0.03%,0.05%,0.1%,$-3.38
jarred vanderbilt,C/UTIL,LAL,9.95%,0.0%,0.06%,0.03%,0.1%,$-3.39
saddiq bey,SF/F/UTIL,WAS,7.9%,0.0%,0.03%,0.05%,0.1%,$-3.41
patrick williams,PF/F/UTIL,CHI,8.34%,0.0%,0.04%,0.04%,0.1%,$-3.46
mike conley,PG/G/UTIL,MIN,5.71%,0.0%,0.01%,0.1%,0.1%,$-3.61
jordan clarkson,SG/G/UTIL,UTA,5.43%,0.0%,0.02%,0.11%,0.1%,$-3.64
devin vassell,SG/G/UTIL,SAS,4.54%,0.0%,0.01%,0.08%,0.1%,$-3.69
terry rozier,PG/G/UTIL,MIA,4.63%,0.0%,0.01%,0.09%,0.1%,$-3.69
khris middleton,SG/G/UTIL,MIL,3.88%,0.0%,0.01%,0.08%,0.1%,$-3.73
jordan poole,PG/SG/G/UTIL,WAS,3.55%,0.0%,0.01%,0.11%,0.1%,$-3.75
jeremy sochan,C/UTIL,SAS,2.67%,0.0%,0.0%,0.07%,0.1%,$-3.82
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.12%,0.0%,0.0%,4.2%,0.1%,$-3.89
kevin durant,C/PF/F/UTIL,PHX,1.31%,0.0%,0.0%,0.14%,0.1%,$-3.92
