Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
bol bol,C/PF/F/UTIL,PHX,11.34%,0.0%,0.06%,0.03%,0.03%,$-3.29
nick smith jr.,SF/SG/G/F/UTIL,CHA,9.11%,0.0%,0.12%,0.1%,0.1%,$-3.29
quinten post,C/UTIL,GSW,9.62%,0.0%,0.05%,0.02%,0.03%,$-3.3
jarred vanderbilt,PF/F/UTIL,LAL,13.88%,0.0%,0.12%,0.01%,0.03%,$-3.3
trey alexander,PG/SG/G/UTIL,DEN,11.0%,0.0%,0.13%,0.02%,0.03%,$-3.31
christian koloko,C/UTIL,LAL,9.52%,0.0%,0.04%,0.02%,0.03%,$-3.32
tre mann,PG/G/UTIL,CHA,11.72%,0.0%,0.06%,0.02%,0.04%,$-3.32
josh okogie,SF/F/UTIL,PHX,11.2%,0.0%,0.05%,0.03%,0.03%,$-3.32
nate williams,PG/SF/G/F/UTIL,HOU,8.69%,0.0%,0.07%,0.05%,0.03%,$-3.34
jalen bridges,SF/F/UTIL,PHX,8.64%,0.0%,0.08%,0.02%,0.03%,$-3.34
jordan walsh,SF/SG/G/F/UTIL,BOS,12.86%,0.0%,0.12%,0.01%,0.03%,$-3.34
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,8.71%,0.0%,0.06%,0.07%,0.03%,$-3.35
baylor scheierman,SG/G/UTIL,BOS,8.43%,0.0%,0.08%,0.02%,0.03%,$-3.35
oso ighodaro,C/PF/F/UTIL,PHX,10.15%,0.0%,0.08%,0.03%,0.03%,$-3.35
xavier tillman,C/PF/F/UTIL,BOS,9.8%,0.0%,0.09%,0.03%,0.03%,$-3.35
tristan vukcevic,C/UTIL,WAS,0%,0%,0%,0.0%,0.03%,$-3.35
anton watson,SF/F/UTIL,BOS,8.42%,0.0%,0.07%,0.04%,0.03%,$-3.36
joe ingles,PF/F/UTIL,MIN,11.04%,0.0%,0.04%,0.02%,0.03%,$-3.37
grant williams,C/UTIL,CHA,13.02%,0.0%,0.05%,0.01%,0.03%,$-3.38
drew peterson,PF/F/UTIL,BOS,8.96%,0.0%,0.07%,0.06%,0.03%,$-3.38
dominick barlow,C/UTIL,ATL,8.07%,0.0%,0.05%,0.02%,0.03%,$-3.4
daeqwon plowden,SF/SG/G/F/UTIL,ATL,7.21%,0.0%,0.08%,0.05%,0.03%,$-3.42
tristen newton,PG/G/UTIL,MIN,7.68%,0.0%,0.05%,0.02%,0.03%,$-3.42
jalen hood-schifino,PG/G/UTIL,LAL,9.96%,0.0%,0.06%,0.02%,0.03%,$-3.42
taylor hendricks,SF/F/UTIL,UTA,7.55%,0.0%,0.07%,0.02%,0.03%,$-3.43
armel traore,C/PF/F/UTIL,LAL,7.49%,0.0%,0.06%,0.06%,0.03%,$-3.43
keshad johnson,PF/SF/F/UTIL,MIA,9.52%,0.0%,0.05%,0.02%,0.03%,$-3.45
brandin podziemski,PG/SG/G/UTIL,GSW,11.53%,0.0%,0.04%,0.01%,0.03%,$-3.46
jack mcveigh,SG/G/UTIL,HOU,7.14%,0.0%,0.04%,0.04%,0.03%,$-3.46
larry nance jr.,C/UTIL,ATL,7.68%,0.0%,0.02%,0.01%,0.03%,$-3.46
daron holmes ii,C/UTIL,DEN,7.29%,0.0%,0.04%,0.04%,0.03%,$-3.47
kessler edwards,PF/SF/F/UTIL,DAL,7.74%,0.0%,0.08%,0.03%,0.03%,$-3.48
mouhamed gueye,C/UTIL,ATL,9.26%,0.0%,0.03%,0.02%,0.03%,$-3.48
n'faly dante,C/UTIL,HOU,7.22%,0.0%,0.02%,0.02%,0.03%,$-3.49
jeff green,C/PF/F/UTIL,HOU,8.72%,0.0%,0.06%,0.02%,0.03%,$-3.49
karlo matkovic,C/PF/F/UTIL,NOP,7.95%,0.0%,0.02%,0.05%,0.03%,$-3.5
keaton wallace,PG/G/UTIL,ATL,8.79%,0.0%,0.04%,0.02%,0.03%,$-3.5
christian wood,PF/F/UTIL,LAL,6.9%,0.0%,0.03%,0.04%,0.04%,$-3.51
gui santos,SG/G/UTIL,GSW,10.32%,0.0%,0.04%,0.01%,0.03%,$-3.52
jd davison,PG/G/UTIL,BOS,6.44%,0.0%,0.04%,0.02%,0.03%,$-3.53
daniel gafford,C/UTIL,DAL,6.3%,0.0%,0.05%,0.01%,0.04%,$-3.53
collin gillespie,PG/G/UTIL,PHX,6.11%,0.0%,0.04%,0.05%,0.03%,$-3.54
anthony gill,C/UTIL,WAS,6.48%,0.0%,0.03%,0.02%,0.03%,$-3.54
daniel theis,C/UTIL,NOP,5.5%,0.0%,0.08%,0.03%,0.1%,$-3.54
isaiah stevens,PG/G/UTIL,MIA,5.62%,0.0%,0.05%,0.04%,0.03%,$-3.56
jabari smith jr.,C/PF/F/UTIL,HOU,7.63%,0.0%,0.01%,0.03%,0.05%,$-3.56
dante exum,SF/F/UTIL,DAL,5.79%,0.0%,0.04%,0.03%,0.03%,$-3.58
brandon williams,PG/G/UTIL,DAL,5.61%,0.0%,0.02%,0.02%,0.03%,$-3.6
jalen pickett,PG/SG/G/UTIL,DEN,5.32%,0.0%,0.03%,0.06%,0.03%,$-3.61
rob dillingham,PG/G/UTIL,MIN,5.45%,0.0%,0.02%,0.03%,0.03%,$-3.62
spencer jones,SF/SG/G/F/UTIL,DEN,6.12%,0.0%,0.06%,0.02%,0.03%,$-3.62
royce o'neale,PF/SF/F/UTIL,PHX,5.34%,0.0%,0.02%,0.05%,0.04%,$-3.63
josh richardson,PG/G/UTIL,MIA,6.61%,0.0%,0.02%,0.02%,0.03%,$-3.63
leonard miller,C/PF/F/UTIL,MIN,7.89%,0.0%,0.03%,0.01%,0.03%,$-3.63
jock landale,C/UTIL,HOU,0%,0%,0%,0.0%,0.03%,$-3.64
saddiq bey,SF/F/UTIL,WAS,4.97%,0.0%,0.01%,0.04%,0.04%,$-3.66
cam reddish,PF/SF/F/UTIL,LAL,4.03%,0.0%,0.06%,0.02%,0.03%,$-3.67
brice sensabaugh,PF/SF/F/UTIL,UTA,4.14%,0.0%,0.02%,0.05%,0.04%,$-3.7
jonathan kuminga,PF/F/UTIL,GSW,4.29%,0.0%,0.01%,0.06%,0.06%,$-3.71
kobe bufkin,PG/G/UTIL,ATL,3.84%,0.0%,0.03%,0.02%,0.03%,$-3.72
keyonte george,PG/G/UTIL,UTA,5.18%,0.0%,0.01%,0.02%,0.05%,$-3.72
tari eason,PF/F/UTIL,HOU,4.03%,0.0%,0.01%,0.01%,0.04%,$-3.72
luka garza,C/UTIL,MIN,5.63%,0.0%,0.03%,0.01%,0.03%,$-3.73
marvin bagley iii,C/UTIL,WAS,0%,0%,0%,0.0%,0.03%,$-3.76
vasilije micic,PG/G/UTIL,CHA,3.33%,0.0%,0.01%,0.01%,0.04%,$-3.77
jordan clarkson,SG/G/UTIL,UTA,3.69%,0.0%,0.01%,0.02%,0.05%,$-3.8
john collins,C/PF/F/UTIL,UTA,2.39%,0.0%,0.0%,0.07%,0.06%,$-3.85
malcolm brogdon,PG/SG/G/UTIL,WAS,2.04%,0.0%,0.0%,0.05%,0.05%,$-3.87
derrick white,PG/SG/G/UTIL,BOS,1.8%,0.0%,0.0%,0.07%,0.06%,$-3.88
aaron gordon,PF/F/UTIL,DEN,2.21%,0.0%,0.0%,0.02%,0.05%,$-3.88
trey murphy iii,SF/SG/G/F/UTIL,NOP,1.59%,0.0%,0.0%,0.06%,0.07%,$-3.9
jalen johnson,PF/F/UTIL,ATL,1.51%,0.0%,0.0%,0.03%,0.08%,$-3.9
jesse edwards,C/UTIL,MIN,0%,0%,0%,0.0%,0.03%,$-3.9
jordan poole,PG/SG/G/UTIL,WAS,1.44%,0.0%,0.0%,0.15%,0.07%,$-3.91
jimmy butler,PF/SF/F/UTIL,MIA,1.28%,0.0%,0.0%,0.06%,0.07%,$-3.92
brandon ingram,PG/G/UTIL,NOP,1.04%,0.0%,0.0%,0.04%,0.07%,$-3.94
kyrie irving,PG/SG/G/UTIL,DAL,0.73%,0.0%,0.0%,0.06%,0.08%,$-3.95
luka doncic,PG/G/UTIL,DAL,0.22%,0.0%,0.0%,2.3%,0.1%,$-3.97
nikola jokic,C/UTIL,DEN,0.07%,0.0%,0.0%,9.74%,0.11%,$-3.98
