Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Cam Whitmore,SF/SG/G/F/UTIL,HOU,21.35,10.06,29.17%,0.3%,21.96%,17.8%,$-0.47,48
Isaiah Stewart,C/UTIL,DET,18.46,7.189109201369643,27.08%,0.56%,1.3%,6.39%,$-0.47,36
Tim Hardaway Jr.,SF/SG/G/F/UTIL,DET,16.43,4.969314079543227,29.03%,0.32%,3.73%,4.7%,$-0.50,36
Orlando Robinson,C/UTIL,TOR,17.88,8.88,33.05%,0.19%,2.81%,10.03%,$-0.51,48
Paul George,PF/SF/F/UTIL,PHI,36.89,9.47,26.95%,0.13%,22.4%,16.15%,$-0.54,48
Dillon Brooks,PF/F/UTIL,HOU,23.94,6.29,29.01%,0.11%,6.26%,8.99%,$-0.57,48
Justin Edwards,PF/SF/F/UTIL,PHI,18.63,5.62,24.06%,0.5%,0.84%,1.13%,$-0.59,48
Tyrese Maxey,PG/G/UTIL,PHI,41.91,11.66,25.41%,0.14%,14.72%,11.82%,$-0.60,48
Isaiah Wong,PG/SG/G/UTIL,CHA,19.028750000000002,7.802916185814069,29.14%,0.1%,1.75%,30.39%,$-0.61,36
DaQuan Jeffries,C/PF/F/UTIL,CHA,18.39,5.700837471963296,21.42%,0.14%,12.91%,19.76%,$-0.62,36
Ryan Rollins,PG/SG/G/UTIL,MIL,8.82,5.3,29.86%,0.0%,0.05%,0.1%,$-0.62,48
Simone Fontecchio,PF/F/UTIL,DET,16.384999999999998,4.9020475607000025,36.26%,0.0%,0.14%,0.1%,$-0.62,36
Reed Sheppard,PG/SG/G/UTIL,HOU,15.43,7.22,26.33%,0.15%,1.48%,1.84%,$-0.63,48
AJ Green,PG/SG/G/UTIL,MIL,12.89,5.46,25.83%,0.0%,0.26%,0.26%,$-0.64,48
Jamal Shead,PG/G/UTIL,TOR,16.09,7.63,23.65%,0.05%,2.4%,4.35%,$-0.64,48
Chris Boucher,C/PF/F/UTIL,TOR,18.67,9.9,26.41%,0.01%,2.57%,4.06%,$-0.66,48
Taurean Prince,PF/SF/F/UTIL,MIL,18.75,5.98,25.96%,0.05%,2.93%,3.48%,$-0.67,48
Gary Trent Jr.,SF/SG/G/F/UTIL,MIL,17.0,6.85,23.74%,0.23%,4.73%,4.02%,$-0.68,48
Kevin Porter Jr.,PG/SG/G/UTIL,MIL,12.03,7.53,28.89%,0.0%,0.09%,0.1%,$-0.72,48
Ja'Kobe Walter,SF/SG/G/F/UTIL,TOR,15.53,7.15,21.09%,0.01%,2.27%,1.8%,$-0.73,48
Jared Butler,PG/G/UTIL,PHI,0,0.0,21.14%,0.0%,0.09%,0.03%,$-0.77,48
Kyle Lowry,PG/SG/G/UTIL,PHI,0,0.0,28.88%,0.0%,0.03%,0.03%,$-0.77,48
Guerschon Yabusele,C/PF/F/UTIL,PHI,21.44,8.47,16.8%,0.0%,3.48%,2.99%,$-0.79,48
Josh Okogie,PF/SF/F/UTIL,CHA,0,0.0,0.0%,0.0%,0.1%,0.05%,$-0.80,36
Jae'Sean Tate,PF/SF/F/UTIL,HOU,10.91,5.97,15.05%,0.01%,1.82%,1.87%,$-0.81,48
Jamison Battle,SF/F/UTIL,TOR,11.1,5.8,11.32%,0.0%,0.29%,0.1%,$-0.82,48
Eric Gordon,SG/G/UTIL,PHI,6.02,3.38,22.7%,0.0%,0.09%,0.1%,$-0.83,48
Ricky Council IV,PF/SF/F/UTIL,PHI,0,0.0,0.0%,0.0%,0.02%,0.03%,$-0.84,48
Andre Jackson Jr.,SF/SG/G/F/UTIL,MIL,11.49,5.39,15.58%,0.0%,0.16%,0.1%,$-0.84,48
Dalton Knecht,SF/SG/G/F/UTIL,CHA,0,0.0,0.0%,0.0%,0.02%,0.04%,$-0.84,36
Steven Adams,C/UTIL,HOU,0,0.0,0.0%,0.0%,0.01%,0.04%,$-0.84,48
Brandon Miller,PF/F/UTIL,CHA,0,0.0,0.0%,0.0%,0.01%,0.03%,$-0.84,36
Bobi Klintman,PF/F/UTIL,DET,0,0.0,0.0%,0.0%,0.01%,0.03%,$-0.84,36
Chris Livingston,SF/F/UTIL,MIL,0,0.0,14.02%,0.0%,0.08%,0.03%,$-0.85,48
Jeff Green,C/PF/F/UTIL,HOU,10.25,5.16,12.09%,0.0%,0.63%,0.1%,$-0.85,48
Jock Landale,C/UTIL,HOU,13.81,7.63,39.92%,0.0%,0.04%,0.1%,$-0.85,48
Nate Williams,PG/SF/G/F/UTIL,HOU,0,0.0,8.39%,0.0%,0.15%,0.03%,$-0.88,48
Giannis Antetokounmpo,C/PF/F/UTIL,MIL,0,0.0,0.0%,0.0%,6.75%,0.11%,$-0.89,48
Taj Gibson,C/UTIL,CHA,13.673750000000002,5.709245786818698,13.21%,0.0%,0.05%,0.1%,$-0.89,36
James Wiseman,C/UTIL,TOR,0,0.0,5.99%,0.0%,0.07%,0.03%,$-0.90,48
Jack McVeigh,SG/G/UTIL,HOU,0,0.0,12.91%,0.0%,0.07%,0.03%,$-0.91,48
Tyler Smith,PF/SF/F/UTIL,MIL,0,0.0,4.04%,0.0%,0.05%,0.03%,$-0.91,48
Tari Eason,PF/F/UTIL,HOU,0,0.0,3.94%,0.0%,0.19%,0.06%,$-0.92,48
RJ Barrett,SF/SG/G/F/UTIL,TOR,0,0.0,0.22%,0.0%,1.53%,0.07%,$-0.93,48
Jared McCain,PG/G/UTIL,PHI,0,0.0,10.0%,0.0%,0.11%,0.03%,$-0.93,48
Jeff Dowtin,PG/G/UTIL,PHI,0,0.0,7.14%,0.0%,0.09%,0.03%,$-0.93,48
Chuma Okeke,PF/SF/F/UTIL,PHI,0,0.0,7.82%,0.0%,0.18%,0.03%,$-0.94,48
Fred VanVleet,PG/G/UTIL,HOU,0,0.0,0.06%,0.0%,0.21%,0.07%,$-0.94,48
Jabari Smith Jr.,C/PF/F/UTIL,HOU,0,0.0,0.04%,0.0%,0.08%,0.05%,$-0.95,48
Jakob Poeltl,C/UTIL,TOR,0,0.0,0.0%,0.0%,0.04%,0.06%,$-0.95,48
Cody Zeller,C/UTIL,HOU,0,0.0,0.26%,0.0%,0.08%,0.03%,$-0.95,48
Marcus Sasser,PG/SG/G/UTIL,DET,0,0.0,3.73%,0.0%,0.29%,0.03%,$-0.96,36
Lindy Waters III,PF/F/UTIL,DET,0,0.0,7.96%,0.0%,0.03%,0.03%,$-0.96,36
N'Faly Dante,C/UTIL,HOU,0,0.0,0.0%,0.0%,0.07%,0.03%,$-0.96,48
Brandon Ingram,PF/SF/F/UTIL,TOR,0,0.0,0.0%,0.0%,0.88%,0.08%,$-0.97,48
Nick Smith Jr.,SF/SG/G/F/UTIL,CHA,0,0.0,0.55%,0.0%,0.54%,0.05%,$-0.97,36
AJ Lawson,PG/SG/G/UTIL,TOR,0,0.0,7.89%,0.0%,0.07%,0.03%,$-0.97,48
LaMelo Ball,PG/G/UTIL,CHA,0,0.0,0.0%,0.0%,2.03%,0.1%,$-0.98,36
Liam Robbins,C/UTIL,MIL,0,0.0,1.73%,0.0%,0.06%,0.03%,$-0.98,48
Pat Connaughton,PF/SF/F/UTIL,MIL,0,0.0,0.18%,0.0%,0.03%,0.03%,$-0.98,48
Ulrich Chomche,C/UTIL,TOR,0,0.0,0.06%,0.0%,0.09%,0.03%,$-0.98,48
Jusuf Nurkic,C/UTIL,CHA,0,0.0,1.41%,0.0%,0.56%,0.03%,$-0.99,36
Garrett Temple,SG/G/UTIL,TOR,0,0.0,0.29%,0.0%,0.11%,0.03%,$-0.99,48
Stanley Umude,SG/G/UTIL,MIL,0,0.0,4.18%,0.0%,0.12%,0.03%,$-1.00,48
Jericho Sims,C/UTIL,MIL,0,0.0,0.0%,0.0%,0.07%,0.03%,$-1.02,48
P.J. Tucker,C/UTIL,TOR,0,0.0,0.06%,0.0%,0.07%,0.03%,$-1.02,48
Paul Reed,C/UTIL,DET,0,0.0,13.22%,0.0%,0.03%,0.03%,$-1.08,36
Adem Bona,C/UTIL,PHI,0,0.0,0.0%,0.0%,0.03%,0.03%,$-1.12,48
Andre Drummond,C/UTIL,PHI,0,0.0,0.0%,0.0%,0.01%,0.05%,$-1.26,48
Daniss Jenkins,PG/G/UTIL,DET,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.26,36
