Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Gabe Vincent,PG/SG/G/UTIL,LAL,9.85,4.72,14.64%,0.0%,0.12%,0.1%,$-3.44,48
Noah Clowney,PF/SF/F/UTIL,BKN,13.35859375,6.165408000620688,6.98%,0.01%,21.83%,12.79%,$-3.49,33
Baylor Scheierman,SF/SG/G/F/UTIL,BOS,13.87,6.73,14.09%,0.0%,0.11%,0.1%,$-3.50,48
Zach Edey,C/UTIL,MEM,21.65,10.46,10.57%,0.0%,0.66%,2.21%,$-3.51,48
Cameron Johnson,PF/F/UTIL,BKN,28.154648437499997,9.14815402426727,8.26%,0.02%,12.84%,3.43%,$-3.52,33
Jrue Holiday,PG/SG/G/UTIL,BOS,25.76,8.14,13.15%,0.0%,1.61%,1.07%,$-3.52,48
Ja Morant,PG/G/UTIL,MEM,36.52,15.16,11.55%,0.0%,1.49%,1.1%,$-3.52,48
Julian Phillips,PF/SF/F/UTIL,CHI,9.38,4.98,6.36%,0.0%,0.36%,0.1%,$-3.52,48
AJ Johnson,PG/SG/G/UTIL,WAS,12.234765625,6.285357572617199,6.73%,0.04%,19.38%,15.31%,$-3.57,33
Emanuel Miller,PF/F/UTIL,CHI,0,0.0,8.78%,0.0%,0.06%,0.03%,$-3.57,48
Sam Hauser,PF/SF/F/UTIL,BOS,18.16,6.66,5.09%,0.0%,0.25%,0.46%,$-3.62,48
Malaki Branham,SF/SG/G/F/UTIL,SAS,0,0.0,9.92%,0.0%,0.09%,0.03%,$-3.64,48
Spencer Dinwiddie,PG/SG/G/UTIL,DAL,24.58,8.41,8.74%,0.0%,1.13%,0.64%,$-3.65,48
Brandon Williams,PG/G/UTIL,DAL,12.09,7.01,8.95%,0.0%,0.07%,0.1%,$-3.65,48
Kyrie Irving,PG/G/UTIL,DAL,0,0.0,8.68%,0.0%,0.07%,0.03%,$-3.66,48
Naji Marshall,PF/SF/F/UTIL,DAL,28.71,10.62,7.37%,0.0%,1.38%,0.82%,$-3.70,48
Kessler Edwards,C/PF/F/UTIL,DAL,0,0.0,1.92%,0.0%,0.06%,0.03%,$-3.72,48
Guerschon Yabusele,C/PF/F/UTIL,PHI,20.30368923611111,8.27840883257346,5.95%,0.01%,7.21%,0.3%,$-3.74,43
Yuki Kawamura,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
David Duke Jr.,SG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
Aaron Wiggins,PF/SF/F/UTIL,OKC,0,0.0,0.0%,0.0%,0.06%,0.05%,$-3.74,48
Isaiah Jackson,C/UTIL,IND,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
Enrique Freeman,C/PF/F/UTIL,IND,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
John Konchar,SF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
Tony Bradley,C/UTIL,IND,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
Cam Spencer,SG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.06%,0.03%,$-3.74,48
PJ Washington,PF/SF/F/UTIL,DAL,32.83,10.47,6.78%,0.0%,1.13%,1.14%,$-3.78,48
Ziaire Williams,SF/F/UTIL,BKN,16.82328125,6.525256716610222,3.84%,0.0%,7.15%,9.49%,$-3.79,33
T.J. McConnell,PG/G/UTIL,IND,19.45,10.83,5.78%,0.0%,0.68%,1.1%,$-3.79,48
Jaxson Hayes,C/UTIL,LAL,15.56,7.72,4.58%,0.0%,0.74%,2.0%,$-3.81,48
Trey Jemison,C/UTIL,LAL,0,0.0,1.45%,0.0%,0.07%,0.03%,$-3.83,48
Jay Huff,C/UTIL,MEM,5.68,3.83,0.0%,0.0%,0.07%,0.1%,$-3.84,48
Ayo Dosunmu,SG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.07%,0.03%,$-3.84,48
Payton Pritchard,PG/SG/G/UTIL,BOS,0,0.0,0.0%,0.0%,0.07%,0.06%,$-3.84,48
Gregory Jackson,PF/SF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.07%,0.03%,$-3.84,48
Dereck Lively II,C/UTIL,DAL,0,0.0,0.0%,0.0%,0.07%,0.06%,$-3.84,48
Olivier-Maxence Prosper,PF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.07%,0.03%,$-3.84,48
Chet Holmgren,C/PF/F/UTIL,OKC,0,0.0,0.0%,0.0%,0.15%,0.07%,$-3.89,48
Jordan McLaughlin,PG/G/UTIL,SAS,0,0.0,0.19%,0.0%,0.15%,0.1%,$-3.89,48
Jalen Smith,C/UTIL,CHI,0,0.0,0.1%,0.0%,0.15%,0.1%,$-3.89,48
Quentin Grimes,PG/SG/G/UTIL,PHI,33.234609375000005,11.604722088099592,1.81%,0.0%,3.35%,1.89%,$-3.92,43
Miles Norris,SF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.08%,0.03%,$-3.93,48
Terry Rozier,PG/G/UTIL,MIA,0,0.0,0.0%,0.0%,0.24%,0.1%,$-3.93,43
Riley Minix,PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.08%,0.03%,$-3.93,48
Jevon Carter,PG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.08%,0.03%,$-3.93,48
E.J. Liddell,C/UTIL,CHI,0,0.0,0.0%,0.0%,0.08%,0.03%,$-3.93,48
Charles Bassey,C/UTIL,SAS,0,0.0,0.0%,0.0%,0.08%,0.05%,$-3.93,48
Daniel Gafford,C/UTIL,DAL,0,0.0,0.0%,0.0%,0.08%,0.07%,$-3.93,48
D'Angelo Russell,PG/G/UTIL,BKN,0,0.0,0.0%,0.0%,0.08%,0.06%,$-3.93,33
Ricky Council IV,PF/SF/F/UTIL,PHI,14.172456597222224,7.736481392066395,1.62%,0.0%,1.88%,0.3%,$-3.94,43
Jordan Walsh,SF/SG/G/F/UTIL,BOS,0,0.0,2.04%,0.0%,0.38%,0.1%,$-3.95,48
Phillip Wheeler,PF/SF/F/UTIL,PHI,5.721948784722223,2.6629193197329983,4.79%,0.0%,0.1%,0.1%,$-3.95,43
Jordan Goodwin,SF/SG/G/F/UTIL,LAL,11.41,6.06,0.04%,0.0%,0.17%,0.1%,$-3.96,48
Xavier Tillman,C/PF/F/UTIL,BOS,0,0.0,2.07%,0.0%,0.28%,0.1%,$-3.96,48
Talen Horton-Tucker,PG/SG/G/UTIL,CHI,0,0.0,0.01%,0.0%,0.17%,0.1%,$-3.96,48
Richaun Holmes,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.18%,0.1%,$-3.99,33
Tre Jones,PG/G/UTIL,CHI,0,0.0,0.16%,0.0%,0.09%,0.06%,$-3.99,48
Markieff Morris,PF/F/UTIL,LAL,0,0.0,0.27%,0.0%,0.09%,0.03%,$-3.99,48
Adam Flagler,PG/G/UTIL,OKC,0,0.0,0.02%,0.0%,0.18%,0.1%,$-3.99,48
Johnny Furphy,SF/SG/G/F/UTIL,IND,0,0.0,0.06%,0.0%,0.09%,0.03%,$-3.99,48
Drew Peterson,PF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.09%,0.03%,$-3.99,48
Jaden Hardy,PG/SG/G/UTIL,DAL,10.68,6.4,6.11%,0.0%,0.12%,0.1%,$-4.00,48
Dalton Knecht,SF/SG/G/F/UTIL,LAL,4.93,3.24,4.0%,0.0%,0.11%,0.1%,$-4.01,48
Jarace Walker,PF/SF/F/UTIL,IND,11.42,6.28,3.76%,0.0%,0.11%,0.1%,$-4.01,48
Jeff Dowtin,PG/G/UTIL,PHI,4.092838541666667,3.2702517961633313,0.0%,0.0%,0.49%,0.1%,$-4.03,43
Maxi Kleber,PF/F/UTIL,LAL,0,0.0,1.28%,0.0%,0.1%,0.03%,$-4.03,48
James Johnson,C/PF/F/UTIL,IND,0,0.0,0.03%,0.0%,0.1%,0.03%,$-4.04,48
Ousmane Dieng,C/PF/F/UTIL,OKC,0,0.0,0.97%,0.0%,0.11%,0.03%,$-4.07,48
Ben Sheppard,SG/G/UTIL,IND,9.6,4.74,2.86%,0.0%,0.12%,0.1%,$-4.08,48
Torrey Craig,C/PF/F/UTIL,BOS,0,0.0,0.06%,0.0%,0.22%,0.1%,$-4.08,48
Brandon Clarke,PF/F/UTIL,MEM,0,0.0,1.13%,0.0%,0.12%,0.03%,$-4.10,48
Harrison Ingram,PF/SF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.12%,0.03%,$-4.11,48
Nic Claxton,C/UTIL,BKN,0,0.0,0.0%,0.0%,0.13%,0.06%,$-4.14,33
Bennedict Mathurin,SF/SG/G/F/UTIL,IND,0,0.0,0.0%,0.0%,0.13%,0.05%,$-4.14,48
RayJ Dennis,PG/G/UTIL,IND,0,0.0,14.86%,0.0%,0.01%,0.03%,$-4.32,48
Alex Ducas,SG/G/UTIL,OKC,0,0.0,1.62%,0.0%,0.04%,0.03%,$-4.47,48
Bronny James,PG/SG/G/UTIL,LAL,0,0.0,0.73%,0.0%,0.04%,0.03%,$-4.48,48
Jarred Vanderbilt,PF/F/UTIL,LAL,14.63,7.23,1.27%,0.0%,0.03%,0.1%,$-4.48,48
Thomas Bryant,C/UTIL,IND,12.96,7.56,1.41%,0.0%,0.02%,0.1%,$-4.48,48
Tyson Etienne,PG/G/UTIL,BKN,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,33
Lamar Stevens,PF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
De'Aaron Fox,SG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
Nikola Topic,PG/G/UTIL,OKC,0,0.0,0.24%,0.0%,0.01%,0.03%,$-4.49,48
Alex Len,C/UTIL,LAL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.49,48
Al Horford,C/PF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.04%,0.05%,$-4.49,48
Dante Exum,PG/G/UTIL,DAL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.49,48
JD Davison,PG/G/UTIL,BOS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
Reece Beekman,PG/G/UTIL,BKN,0,0.0,0.0%,0.0%,0.02%,0.1%,$-4.49,33
Dillon Jones,PF/F/UTIL,OKC,0,0.0,0.03%,0.0%,0.03%,0.03%,$-4.49,48
Shake Milton,PG/G/UTIL,LAL,0,0.0,0.0%,0.0%,0.01%,0.03%,$-4.49,48
Christian Koloko,C/UTIL,LAL,0,0.0,0.0%,0.0%,0.01%,0.03%,$-4.49,48
Bismack Biyombo,C/UTIL,SAS,10.23,5.71,0.01%,0.0%,0.03%,0.1%,$-4.49,48
Dariq Whitehead,SG/G/UTIL,BKN,3.7103515625,3.7424266462911566,0.0%,0.0%,0.02%,0.1%,$-4.49,33
Lonzo Ball,SG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.02%,0.04%,$-4.49,48
Jalen Hood-Schifino,PG/G/UTIL,PHI,12.51124565972222,6.643282934491796,0.0%,0.0%,0.03%,0.1%,$-4.49,43
Caleb Martin,PF/F/UTIL,DAL,7.92,4.5,0.01%,0.0%,0.02%,0.1%,$-4.49,48
Dwight Powell,C/UTIL,DAL,9.25,5.28,0.0%,0.0%,0.01%,0.1%,$-4.49,48
Marvin Bagley III,C/UTIL,MEM,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.49,48
Quenton Jackson,PG/SG/G/UTIL,IND,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.49,48
Jaylin Williams,C/UTIL,OKC,0,0.0,0.0%,0.0%,0.01%,0.1%,$-4.49,48
Jahmir Young,PG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.01%,0.03%,$-4.49,48
JT Thor,PF/F/UTIL,WAS,6.8773828125,3.5904905217622427,0.0%,0.0%,0.02%,0.1%,$-4.49,33
Malcolm Brogdon,PG/G/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.04%,$-4.49,33
Saddiq Bey,SF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.04%,$-4.49,33
Tyrese Maxey,PG/G/UTIL,PHI,0,0.0,0.0%,0.0%,0.01%,0.09%,$-4.49,43
