Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Santi Aldama (37819116),Zach Edey (37819197)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephon Castle (37819089),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),De'Aaron Fox (37819003),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Keon Ellis (37819232),John Konchar (37819393),Gui Santos (37819331),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Jaren Jackson Jr. (37819020),Damian Lillard (37818998),Giannis Antetokounmpo (37818975),Santi Aldama (37819116)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Ausar Thompson (37819144),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Brandin Podziemski (37819081),Jaren Jackson Jr. (37819020),John Konchar (37819393)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Brandin Podziemski (37819081),Devin Vassell (37819093),Amen Thompson (37819007),Giannis Antetokounmpo (37818975),Zach Edey (37819197),Scotty Pippen Jr. (37819326),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Devin Vassell (37819093),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Malik Monk (37819030),Santi Aldama (37819116),Alperen Sengun (37819001)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Stephen Curry (37818995),Moses Moody (37819210),Scotty Pippen Jr. (37819326)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Malik Beasley (37819163),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Brandin Podziemski (37819081),Santi Aldama (37819116),Moses Brown (37819161)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Paul George (37819038),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Naji Marshall (37819135),Brandin Podziemski (37819081)
