Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Coby White (37490424),Devin Vassell (37490417),Aaron Gordon (37490534),Paul Reed (37490810),Kelly Oubre Jr. (37490414),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Michael Porter Jr. (37490450),Patrick Williams (37490553),Jalen Duren (37490422),Russell Westbrook (37490411),Giannis Antetokounmpo (37490296),Kelly Oubre Jr. (37490414)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Coby White (37490424),Keldon Johnson (37490585),Patrick Williams (37490553),Jalen Duren (37490422),Dejounte Murray (37490342),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Kelly Oubre Jr. (37490414),RJ Barrett (37490382),Ricky Council IV (37490547),Yves Missi (37490505),Ayo Dosunmu (37490443),Aaron Gordon (37490534),Giannis Antetokounmpo (37490296)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Patrick Williams (37490553),Giannis Antetokounmpo (37490296),Brandon Boston Jr. (37490699),Michael Porter Jr. (37490450),Jaylen Brown (37490360)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Ayo Dosunmu (37490443),Devin Vassell (37490417),Miles Bridges (37490334),Nikola Vucevic (37490353),Chris Paul (37490436),Ricky Council IV (37490547),Coby White (37490424)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Ayo Dosunmu (37490443),Devin Vassell (37490417),Aaron Gordon (37490534),Daniel Gafford (37490376),Russell Westbrook (37490411),Jaylen Brown (37490360),Kelly Oubre Jr. (37490414)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,CJ McCollum (37490378),Kelly Oubre Jr. (37490414),Ausar Thompson (37490527),Josh Okogie (37490501),Yves Missi (37490505),Chris Paul (37490436),Aaron Gordon (37490534),Giannis Antetokounmpo (37490296)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Coby White (37490424),Josh Okogie (37490501),Jayson Tatum (37490316),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Jeremiah Robinson-Earl (37490826),Devin Vassell (37490417)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Coby White (37490424),Josh Okogie (37490501),Michael Porter Jr. (37490450),Paul Reed (37490810),Tyrese Maxey (37490311),RJ Barrett (37490382),Nikola Vucevic (37490353)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Devin Vassell (37490417),Josh Okogie (37490501),Tobias Harris (37490447),Jeremiah Robinson-Earl (37490826),Russell Westbrook (37490411),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Ayo Dosunmu (37490443),Josh Okogie (37490501),Patrick Williams (37490553),Nikola Vucevic (37490353),Jose Alvarado (37490610),Giannis Antetokounmpo (37490296),Coby White (37490424)
