Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
shai gilgeous-alexander,PG/G/UTIL,OKC,34.72%,0.01%,1.03%,24.96%,30.65%,$-0.29
obi toppin,C/PF/F/UTIL,IND,32.99%,0.01%,1.03%,6.95%,5.89%,$-0.3
chris paul,PG/G/UTIL,SAS,33.2%,0.01%,1.01%,4.35%,7.94%,$-0.33
luka doncic,PG/G/UTIL,LAL,33.83%,0.01%,1.02%,19.5%,21.63%,$-0.37
matas buzelis,PF/F/UTIL,CHI,32.56%,0.01%,0.99%,2.25%,3.45%,$-0.4
julian champagnie,SF/SG/G/F/UTIL,SAS,33.04%,0.01%,0.99%,6.39%,4.23%,$-0.44
kentavious caldwell-pope,SG/G/UTIL,ORL,34.52%,0.01%,0.98%,5.07%,6.7%,$-0.46
andrew wiggins,PF/SF/F/UTIL,MIA,34.02%,0.01%,0.96%,24.3%,18.75%,$-0.48
khris middleton,SF/SG/G/F/UTIL,WAS,31.7%,0.01%,0.96%,6.53%,3.86%,$-0.49
alex caruso,PG/SF/G/F/UTIL,OKC,33.01%,0.01%,0.96%,9.07%,6.91%,$-0.49
bennedict mathurin,SF/SG/G/F/UTIL,IND,31.92%,0.01%,0.94%,3.71%,2.14%,$-0.51
patrick williams,PF/F/UTIL,CHI,33.59%,0.01%,0.96%,2.14%,3.28%,$-0.51
richaun holmes,C/UTIL,WAS,30.6%,0.01%,0.94%,0.65%,1.26%,$-0.52
zaccharie risacher,PF/SF/F/UTIL,ATL,33.09%,0.01%,0.96%,9.86%,8.56%,$-0.52
zach edey,C/UTIL,MEM,31.28%,0.01%,0.93%,0.92%,1.94%,$-0.53
jaren jackson jr.,C/PF/F/UTIL,MEM,32.53%,0.01%,0.95%,12.16%,8.54%,$-0.55
jaxson hayes,C/UTIL,LAL,32.64%,0.01%,0.93%,0.92%,2.05%,$-0.55
tyrese haliburton,PG/G/UTIL,IND,30.93%,0.01%,0.92%,6.61%,7.95%,$-0.61
scotty pippen jr.,PG/G/UTIL,MEM,32.05%,0.01%,0.9%,5.28%,5.89%,$-0.62
anthony gill,C/PF/F/UTIL,WAS,32.76%,0.01%,0.92%,4.67%,4.5%,$-0.63
justin champagnie,PF/SF/F/UTIL,WAS,31.65%,0.01%,0.91%,5.14%,4.37%,$-0.63
jalen williams,PF/SF/F/UTIL,OKC,30.78%,0.01%,0.92%,7.82%,5.77%,$-0.64
nikola vucevic,C/UTIL,CHI,30.83%,0.01%,0.88%,3.73%,3.94%,$-0.66
dean wade,C/PF/F/UTIL,CLE,32.76%,0.01%,0.91%,10.87%,10.3%,$-0.66
bismack biyombo,C/UTIL,SAS,32.49%,0.01%,0.88%,0.81%,1.85%,$-0.67
santi aldama,PF/F/UTIL,MEM,31.27%,0.01%,0.88%,3.43%,3.66%,$-0.7
carlton carrington,PG/SG/G/UTIL,WAS,32.56%,0.01%,0.87%,5.22%,4.67%,$-0.71
darius garland,PG/G/UTIL,CLE,29.49%,0.01%,0.86%,2.8%,3.21%,$-0.74
harrison barnes,PF/SF/F/UTIL,SAS,31.93%,0.01%,0.88%,9.36%,8.17%,$-0.74
kai jones,C/UTIL,DAL,31.42%,0.01%,0.86%,1.53%,2.58%,$-0.75
isaiah joe,SG/G/UTIL,OKC,31.32%,0.01%,0.86%,0.94%,1.18%,$-0.79
caris levert,SF/SG/G/F/UTIL,ATL,30.84%,0.01%,0.83%,4.13%,2.73%,$-0.83
haywood highsmith,PF/F/UTIL,MIA,31.83%,0.01%,0.83%,3.33%,4.99%,$-0.87
isaac okoro,SF/SG/G/F/UTIL,CLE,31.82%,0.0%,0.87%,0.19%,0.1%,$-0.91
kevin huerter,SF/SG/G/F/UTIL,CHI,31.97%,0.01%,0.8%,11.58%,6.19%,$-0.92
aaron nesmith,SF/SG/G/F/UTIL,IND,31.37%,0.01%,0.8%,6.46%,4.28%,$-0.92
anthony davis,C/PF/F/UTIL,DAL,26.43%,0.01%,0.84%,6.19%,3.41%,$-0.95
josh giddey,PG/G/UTIL,CHI,30.86%,0.01%,0.78%,9.35%,9.82%,$-0.98
alec burks,PG/SG/G/UTIL,MIA,30.86%,0.01%,0.79%,4.42%,4.66%,$-0.99
jaylen wells,SF/F/UTIL,MEM,31.28%,0.01%,0.78%,4.34%,5.33%,$-1.0
dominick barlow,C/PF/F/UTIL,ATL,30.75%,0.01%,0.78%,0.05%,0.1%,$-1.0
sam merrill,SG/G/UTIL,CLE,31.0%,0.01%,0.78%,0.89%,1.09%,$-1.01
dyson daniels,PG/SG/G/UTIL,ATL,30.6%,0.01%,0.74%,8.03%,5.42%,$-1.07
luke kennard,PG/SG/G/UTIL,MEM,30.63%,0.01%,0.75%,3.11%,2.78%,$-1.08
coby white,SF/SG/G/F/UTIL,CHI,30.19%,0.01%,0.72%,8.1%,4.43%,$-1.12
jeremy sochan,C/PF/F/UTIL,SAS,30.92%,0.0%,0.7%,49.97%,51.65%,$-1.2
andrew nembhard,PG/SG/G/UTIL,IND,30.12%,0.0%,0.7%,4.05%,2.8%,$-1.2
devin vassell,SF/SG/G/F/UTIL,SAS,29.61%,0.0%,0.68%,5.1%,2.65%,$-1.22
cason wallace,PG/SG/G/UTIL,OKC,30.02%,0.0%,0.7%,1.15%,1.28%,$-1.24
georges niang,PF/F/UTIL,ATL,30.04%,0.0%,0.72%,0.06%,0.1%,$-1.25
t.j. mcconnell,PG/G/UTIL,IND,27.04%,0.01%,0.67%,0.95%,1.42%,$-1.31
austin reaves,PG/SG/G/UTIL,LAL,28.63%,0.0%,0.65%,5.74%,3.99%,$-1.32
mouhamed gueye,C/PF/F/UTIL,ATL,29.99%,0.0%,0.6%,0.08%,0.1%,$-1.32
luguentz dort,SF/SG/G/F/UTIL,OKC,29.47%,0.0%,0.65%,5.37%,3.26%,$-1.36
gabe vincent,PG/SG/G/UTIL,LAL,23.21%,0.01%,0.52%,0.03%,0.01%,$-1.36
desmond bane,SG/G/UTIL,MEM,28.43%,0.0%,0.63%,7.54%,6.93%,$-1.37
terance mann,PG/SF/G/F/UTIL,ATL,26.78%,0.0%,0.54%,0.18%,0.1%,$-1.6
max christie,SF/SG/G/F/UTIL,DAL,28.3%,0.0%,0.57%,0.19%,0.13%,$-1.63
dorian finney-smith,C/PF/F/UTIL,LAL,29.16%,0.0%,0.56%,0.13%,0.1%,$-1.64
jarred vanderbilt,PF/F/UTIL,LAL,26.68%,0.0%,0.54%,0.09%,0.1%,$-1.69
klay thompson,SF/SG/G/F/UTIL,DAL,25.78%,0.0%,0.5%,1.19%,0.71%,$-1.78
vit krejci,SF/SG/G/F/UTIL,ATL,25.36%,0.0%,0.48%,0.17%,0.1%,$-1.88
goga bitadze,C/UTIL,ORL,20.46%,0.0%,0.39%,0.03%,0.1%,$-1.88
duncan robinson,SF/SG/G/F/UTIL,MIA,25.61%,0.0%,0.46%,2.97%,2.03%,$-1.89
naji marshall,PF/SF/F/UTIL,DAL,25.46%,0.0%,0.45%,1.51%,0.84%,$-1.9
spencer dinwiddie,PG/SG/G/UTIL,DAL,26.22%,0.0%,0.42%,1.84%,1.39%,$-1.94
jordan goodwin,SF/SG/G/F/UTIL,LAL,28.39%,0.0%,0.4%,0.09%,0.1%,$-1.95
caleb houstan,PF/SF/F/UTIL,ORL,28.48%,0.0%,0.52%,0.03%,0.1%,$-1.99
dwight powell,C/UTIL,DAL,20.86%,0.0%,0.38%,0.03%,0.1%,$-1.99
dalton knecht,SF/SG/G/F/UTIL,LAL,24.36%,0.0%,0.41%,0.19%,0.1%,$-2.03
daeqwon plowden,SG/G/UTIL,ATL,23.65%,0.0%,0.34%,0.01%,0.03%,$-2.03
cory joseph,PG/G/UTIL,ORL,24.54%,0.0%,0.39%,0.79%,1.52%,$-2.11
jarace walker,PF/SF/F/UTIL,IND,23.67%,0.0%,0.36%,0.13%,0.1%,$-2.14
terry rozier,PG/G/UTIL,MIA,23.12%,0.0%,0.44%,0.05%,0.1%,$-2.15
jaden hardy,PG/SG/G/UTIL,DAL,23.44%,0.0%,0.35%,10.87%,10.73%,$-2.2
brandon williams,PG/G/UTIL,DAL,22.54%,0.0%,0.34%,1.0%,1.37%,$-2.26
isaiah jackson,C/UTIL,IND,22.34%,0.0%,0.15%,0.01%,0.03%,$-2.3
tristan da silva,PF/SF/F/UTIL,ORL,22.56%,0.0%,0.26%,0.07%,0.1%,$-2.32
julian phillips,PF/SF/F/UTIL,CHI,22.62%,0.0%,0.31%,0.17%,0.1%,$-2.33
craig porter jr.,PG/G/UTIL,CLE,22.47%,0.0%,0.36%,0.04%,0.1%,$-2.35
ousmane dieng,C/PF/F/UTIL,OKC,27.34%,0.0%,0.27%,0.03%,0.03%,$-2.39
james johnson,C/PF/F/UTIL,IND,20.05%,0.0%,0.24%,0.02%,0.03%,$-2.39
ben sheppard,SG/G/UTIL,IND,22.37%,0.0%,0.26%,0.1%,0.1%,$-2.46
jay huff,C/UTIL,MEM,20.73%,0.0%,0.23%,0.05%,0.1%,$-2.51
gary harris,SG/G/UTIL,ORL,21.47%,0.0%,0.21%,0.05%,0.1%,$-2.54
zach collins,C/UTIL,CHI,22.63%,0.0%,0.2%,0.04%,0.1%,$-2.59
malaki branham,SF/SG/G/F/UTIL,SAS,22.02%,0.0%,0.15%,0.05%,0.03%,$-2.6
christian koloko,C/UTIL,LAL,18.85%,0.0%,0.14%,0.01%,0.03%,$-2.61
moritz wagner,C/UTIL,ORL,17.57%,0.0%,0.17%,0.01%,0.03%,$-2.61
bilal coulibaly,SF/F/UTIL,WAS,17.24%,0.0%,0.16%,0.03%,0.03%,$-2.63
marvin bagley iii,C/UTIL,MEM,17.19%,0.0%,0.15%,0.01%,0.03%,$-2.68
cam reddish,PF/SF/F/UTIL,LAL,21.96%,0.0%,0.14%,0.04%,0.1%,$-2.7
kyle anderson,PF/F/UTIL,MIA,18.78%,0.0%,0.17%,0.08%,0.1%,$-2.71
kevin love,C/UTIL,MIA,16.33%,0.0%,0.17%,0.03%,0.03%,$-2.71
jonathan isaac,C/PF/F/UTIL,ORL,19.98%,0.0%,0.18%,0.05%,0.1%,$-2.72
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,19.61%,0.0%,0.17%,0.14%,0.1%,$-2.74
trevelin queen,PG/G/UTIL,ORL,16.73%,0.0%,0.13%,0.03%,0.03%,$-2.74
kyrie irving,PG/G/UTIL,DAL,19.67%,0.0%,0.15%,0.05%,0.03%,$-2.76
jaylon tyson,SF/SG/G/F/UTIL,CLE,20.33%,0.0%,0.2%,0.03%,0.03%,$-2.77
thomas bryant,C/UTIL,IND,16.07%,0.0%,0.16%,0.02%,0.1%,$-2.78
garrison mathews,SG/G/UTIL,ATL,19.0%,0.0%,0.15%,0.05%,0.1%,$-2.78
gregory jackson,PF/SF/F/UTIL,MEM,21.18%,0.0%,0.16%,0.03%,0.03%,$-2.78
jaylin williams,C/UTIL,OKC,15.92%,0.0%,0.1%,0.02%,0.1%,$-2.8
tristan thompson,C/UTIL,CLE,19.56%,0.0%,0.13%,0.04%,0.1%,$-2.82
isaiah stevens,PG/G/UTIL,MIA,15.75%,0.0%,0.11%,0.02%,0.03%,$-2.82
jt thor,PF/F/UTIL,WAS,18.64%,0.0%,0.17%,0.08%,0.1%,$-2.83
mac mcclung,PG/G/UTIL,ORL,20.86%,0.0%,0.11%,0.03%,0.03%,$-2.84
jahmir young,PG/G/UTIL,CHI,19.74%,0.0%,0.16%,0.03%,0.03%,$-2.85
caleb martin,PF/F/UTIL,DAL,19.16%,0.0%,0.18%,0.03%,0.1%,$-2.87
brandon clarke,PF/F/UTIL,MEM,15.1%,0.0%,0.12%,0.02%,0.03%,$-2.87
malcolm brogdon,PG/G/UTIL,WAS,14.99%,0.0%,0.07%,0.02%,0.05%,$-2.92
cam spencer,SG/G/UTIL,MEM,16.67%,0.0%,0.12%,0.1%,0.1%,$-2.93
pelle larsson,SF/SG/G/F/UTIL,MIA,16.34%,0.0%,0.12%,0.18%,0.1%,$-2.93
javonte green,PF/SF/F/UTIL,CLE,15.82%,0.0%,0.13%,0.13%,0.1%,$-2.94
luke travers,SF/F/UTIL,CLE,14.31%,0.0%,0.09%,0.02%,0.03%,$-2.94
ajay mitchell,PG/G/UTIL,OKC,12.73%,0.0%,0.16%,0.01%,0.03%,$-2.95
yuki kawamura,PG/G/UTIL,MEM,18.71%,0.0%,0.11%,0.03%,0.03%,$-2.95
emanuel miller,PF/F/UTIL,CHI,14.22%,0.0%,0.09%,0.01%,0.03%,$-2.95
jordan mclaughlin,PG/G/UTIL,SAS,14.5%,0.0%,0.07%,0.02%,0.03%,$-2.95
marcus smart,SF/SG/G/F/UTIL,WAS,17.79%,0.0%,0.15%,0.03%,0.04%,$-2.96
markieff morris,C/PF/F/UTIL,LAL,13.42%,0.0%,0.12%,0.03%,0.03%,$-2.97
jaylen martin,SF/F/UTIL,WAS,15.37%,0.0%,0.11%,0.07%,0.1%,$-2.98
olivier-maxence prosper,PF/F/UTIL,DAL,13.29%,0.0%,0.13%,0.03%,0.03%,$-2.98
keaton wallace,PG/G/UTIL,ATL,16.75%,0.0%,0.16%,0.03%,0.03%,$-3.0
dante exum,PG/G/UTIL,DAL,14.3%,0.0%,0.03%,0.02%,0.03%,$-3.01
kenrich williams,C/PF/F/UTIL,OKC,16.39%,0.0%,0.09%,0.14%,0.1%,$-3.01
jevon carter,PG/G/UTIL,CHI,16.53%,0.0%,0.07%,0.05%,0.1%,$-3.02
trey jemison,C/UTIL,LAL,12.84%,0.0%,0.08%,0.03%,0.03%,$-3.03
harrison ingram,PF/SF/F/UTIL,SAS,13.86%,0.0%,0.05%,0.01%,0.03%,$-3.03
kessler edwards,C/PF/F/UTIL,DAL,14.78%,0.0%,0.09%,0.08%,0.1%,$-3.04
jalen suggs,PG/G/UTIL,ORL,13.34%,0.0%,0.07%,0.03%,0.03%,$-3.04
ayo dosunmu,SG/G/UTIL,CHI,13.87%,0.0%,0.04%,0.02%,0.03%,$-3.05
josh christopher,PG/G/UTIL,MIA,13.59%,0.0%,0.05%,0.02%,0.03%,$-3.05
maxi kleber,PF/F/UTIL,LAL,17.73%,0.0%,0.09%,0.03%,0.03%,$-3.05
e.j. liddell,C/UTIL,CHI,13.18%,0.0%,0.06%,0.02%,0.03%,$-3.07
riley minix,PF/F/UTIL,SAS,12.76%,0.0%,0.06%,0.03%,0.03%,$-3.09
quenton jackson,PG/SG/G/UTIL,IND,14.3%,0.0%,0.09%,0.06%,0.03%,$-3.09
john konchar,SF/F/UTIL,MEM,14.88%,0.0%,0.08%,0.1%,0.1%,$-3.1
corey kispert,SF/F/UTIL,WAS,13.24%,0.0%,0.02%,0.02%,0.03%,$-3.1
lamar stevens,C/PF/F/UTIL,MEM,14.98%,0.0%,0.08%,0.09%,0.1%,$-3.11
alex len,C/UTIL,LAL,13.82%,0.0%,0.08%,0.07%,0.1%,$-3.11
enrique freeman,C/PF/F/UTIL,IND,12.54%,0.0%,0.03%,0.02%,0.03%,$-3.13
de'aaron fox,SG/G/UTIL,SAS,11.94%,0.0%,0.06%,0.03%,0.03%,$-3.14
clint capela,C/UTIL,ATL,14.92%,0.0%,0.1%,0.03%,0.04%,$-3.17
johnny furphy,SF/SG/G/F/UTIL,IND,13.27%,0.0%,0.1%,0.04%,0.03%,$-3.18
dru smith,PG/G/UTIL,MIA,11.5%,0.0%,0.07%,0.02%,0.03%,$-3.18
adam flagler,PG/G/UTIL,OKC,12.23%,0.0%,0.01%,0.01%,0.03%,$-3.18
kobe bufkin,PG/G/UTIL,ATL,10.72%,0.0%,0.07%,0.02%,0.03%,$-3.19
dillon jones,PF/F/UTIL,OKC,10.78%,0.0%,0.07%,0.01%,0.03%,$-3.21
keshad johnson,SF/F/UTIL,MIA,11.16%,0.0%,0.05%,0.01%,0.03%,$-3.22
bronny james,PG/SG/G/UTIL,LAL,13.11%,0.0%,0.08%,0.04%,0.03%,$-3.23
nae'qwan tomlin,C/UTIL,CLE,10.54%,0.0%,0.06%,0.02%,0.03%,$-3.23
talen horton-tucker,PG/SG/G/UTIL,CHI,11.97%,0.0%,0.07%,0.06%,0.1%,$-3.24
nikola jovic,C/UTIL,MIA,10.55%,0.0%,0.05%,0.02%,0.05%,$-3.25
branden carlson,C/UTIL,OKC,10.82%,0.0%,0.03%,0.03%,0.03%,$-3.25
shake milton,PG/G/UTIL,LAL,12.06%,0.0%,0.08%,0.05%,0.03%,$-3.26
jacob toppin,PF/F/UTIL,ATL,10.24%,0.0%,0.05%,0.01%,0.03%,$-3.26
zyon pullin,PG/G/UTIL,MEM,8.64%,0.0%,0.13%,0.02%,0.03%,$-3.26
saddiq bey,SF/F/UTIL,WAS,10.63%,0.0%,0.02%,0.02%,0.04%,$-3.29
alex ducas,SG/G/UTIL,OKC,10.61%,0.0%,0.02%,0.01%,0.03%,$-3.29
lonzo ball,SG/G/UTIL,CHI,13.07%,0.0%,0.07%,0.03%,0.05%,$-3.3
larry nance jr.,C/UTIL,ATL,9.79%,0.0%,0.04%,0.02%,0.03%,$-3.31
rayj dennis,PG/G/UTIL,IND,9.83%,0.0%,0.04%,0.02%,0.03%,$-3.32
jett howard,SF/SG/G/F/UTIL,ORL,9.27%,0.0%,0.02%,0.02%,0.03%,$-3.37
tony bradley,C/UTIL,IND,8.81%,0.0%,0.01%,0.01%,0.03%,$-3.42
charles bassey,C/UTIL,SAS,10.32%,0.0%,0.02%,0.05%,0.05%,$-3.42
victor wembanyama,C/UTIL,SAS,8.41%,0.0%,0.03%,0.01%,0.03%,$-3.42
cole anthony,PG/G/UTIL,ORL,9.46%,0.0%,0.02%,0.05%,0.05%,$-3.47
aaron wiggins,PF/SF/F/UTIL,OKC,6.59%,0.0%,0.01%,0.12%,0.05%,$-3.63
rui hachimura,PF/SF/F/UTIL,LAL,6.42%,0.0%,0.01%,0.08%,0.05%,$-3.63
kyshawn george,PF/SF/F/UTIL,WAS,6.5%,0.0%,0.01%,0.1%,0.06%,$-3.64
tre jones,PG/G/UTIL,CHI,6.3%,0.0%,0.0%,0.1%,0.06%,$-3.66
daniel gafford,C/UTIL,DAL,4.04%,0.0%,0.0%,0.05%,0.07%,$-3.79
dereck lively ii,C/UTIL,DAL,3.49%,0.0%,0.01%,0.05%,0.06%,$-3.81
pj washington,PF/SF/F/UTIL,DAL,3.5%,0.0%,0.0%,0.08%,0.08%,$-3.82
evan mobley,C/PF/F/UTIL,CLE,3.08%,0.0%,0.0%,0.13%,0.08%,$-3.83
ja morant,PG/G/UTIL,MEM,2.28%,0.0%,0.0%,0.09%,0.09%,$-3.88
