Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
chris boucher,C/PF/F/UTIL,TOR,32.91%,0.03%,2.27%,0.2%,0.1%,$4.59
neemias queta,C/UTIL,BOS,32.64%,0.01%,1.77%,13.98%,6.89%,$1.54
karlo matkovic,C/PF/F/UTIL,NOP,29.94%,0.02%,1.56%,0.33%,0.19%,$1.46
olivier-maxence prosper,PF/F/UTIL,DAL,29.73%,0.01%,1.44%,0.12%,0.1%,$0.77
alperen sengun,C/UTIL,HOU,31.73%,0.01%,1.5%,15.67%,39.02%,$0.67
zion williamson,PF/SF/F/UTIL,NOP,27.17%,0.01%,1.44%,9.4%,10.93%,$0.46
stephen curry,PG/G/UTIL,GSW,27.7%,0.01%,1.32%,6.35%,11.71%,$0.32
santi aldama,PF/F/UTIL,MEM,28.75%,0.01%,1.33%,8.61%,8.83%,$0.31
damion baugh,PG/SG/G/UTIL,CHA,29.29%,0.01%,1.29%,22.92%,13.53%,$0.16
kristaps porzingis,C/UTIL,BOS,28.51%,0.01%,1.25%,6.36%,12.42%,$0.13
cole anthony,PG/SG/G/UTIL,ORL,29.33%,0.01%,1.2%,35.83%,30.69%,$-0.09
sandro mamukelashvili,C/PF/F/UTIL,SAS,24.77%,0.01%,1.11%,0.22%,0.1%,$-0.09
sam hauser,PF/SF/F/UTIL,BOS,28.21%,0.01%,1.19%,14.59%,8.27%,$-0.14
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.76%,0.01%,1.24%,9.21%,15.42%,$-0.14
jarrett allen,C/UTIL,CLE,27.96%,0.01%,1.17%,10.63%,15.01%,$-0.15
kelly olynyk,C/PF/F/UTIL,NOP,28.15%,0.01%,1.17%,24.35%,14.55%,$-0.2
moses moody,SF/SG/G/F/UTIL,GSW,26.99%,0.01%,1.13%,5.27%,2.89%,$-0.2
mason plumlee,C/UTIL,PHX,26.21%,0.01%,1.1%,1.11%,0.85%,$-0.24
brandon clarke,C/PF/F/UTIL,MEM,25.49%,0.01%,1.07%,1.6%,0.82%,$-0.28
donovan mitchell,PG/SG/G/UTIL,CLE,25.89%,0.01%,1.11%,7.5%,9.32%,$-0.32
vince williams jr.,SF/SG/G/F/UTIL,MEM,27.97%,0.01%,1.13%,44.41%,23.74%,$-0.33
ja morant,PG/G/UTIL,MEM,27.18%,0.01%,1.1%,15.76%,28.03%,$-0.35
lebron james,PF/SF/F/UTIL,LAL,27.07%,0.01%,1.11%,15.48%,23.85%,$-0.37
ty jerome,PG/G/UTIL,CLE,25.31%,0.01%,1.06%,4.91%,4.71%,$-0.38
tari eason,PF/F/UTIL,HOU,26.86%,0.01%,1.08%,12.74%,13.68%,$-0.41
jalen green,SG/G/UTIL,HOU,27.28%,0.01%,1.07%,8.92%,13.57%,$-0.41
desmond bane,SG/G/UTIL,MEM,27.1%,0.01%,1.07%,15.16%,23.26%,$-0.44
