PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Andrew Nembhard (37870560),Payton Pritchard (37870531),Zion Williamson (37870388),Pascal Siakam (37870441),Luke Kornet (37870659),T.J. McConnell (37870727),Guerschon Yabusele (37870556),Alperen Sengun (37870383),289.16,284.9,387.97,50000,0.13%,6.3%,514.6%,52.35%,243.09999999999997,$20.6,IND 3,BOS 2,generated,1
T.J. McConnell (37870727),Brandin Podziemski (37870518),Jayson Tatum (37870374),Obi Toppin (37870746),Draymond Green (37870500),Jared Butler (37870777),Pascal Siakam (37870441),Alperen Sengun (37870383),286.83,279.02,391.78999999999996,50000,0.1%,5.85%,469.5%,49.1%,158.31,$18.8,IND 3,GSW 2,generated,1
Payton Pritchard (37870531),Andrew Nembhard (37870560),Caris LeVert (37870537),Tari Eason (37870526),Luke Kornet (37870659),T.J. McConnell (37870727),LeBron James (37870370),Trae Young (37870380),286.79,280.8,384.34000000000003,49900,0.11%,5.93%,453.4%,49.73%,218.39,$18.1,BOS 2,IND 2,generated,1
Derrick White (37870456),Payton Pritchard (37870531),Caris LeVert (37870537),Paolo Banchero (37870398),Onyeka Okongwu (37870479),T.J. McConnell (37870727),Pascal Siakam (37870441),Andre Drummond (37870554),290.58,286.94,388.92999999999995,49800,0.09%,6.2%,452.4%,54.7%,211.70999999999998,$18.1,BOS 2,ATL 2,generated,1
T.J. McConnell (37870727),Dyson Daniels (37870463),Zaccharie Risacher (37870644),Jayson Tatum (37870374),Luke Kornet (37870659),Payton Pritchard (37870531),Tari Eason (37870526),Alperen Sengun (37870383),290.67,286.17,389.30999999999995,50000,0.1%,5.85%,421.2%,54.69%,217.17000000000002,$16.8,BOS 3,ATL 2,generated,1
T.J. McConnell (37870727),Payton Pritchard (37870531),Kelly Oubre Jr. (37870483),Paolo Banchero (37870398),Myles Turner (37870481),Stephen Curry (37870385),Guerschon Yabusele (37870556),Luke Kornet (37870659),288.33000000000004,280.77,378.99999999999994,49600,0.09%,5.57%,391.2%,51.73%,206.07999999999998,$15.6,IND 2,BOS 2,generated,1
T.J. McConnell (37870727),Dyson Daniels (37870463),Georges Niang (37870688),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Luka Doncic (37870367),Tari Eason (37870526),Luke Kornet (37870659),285.3,283.52,383.87,49800,0.1%,5.04%,379.8%,48.34%,199.61,$15.2,ATL 3,IND 2,generated,1
Trae Young (37870380),Quentin Grimes (37870496),Caris LeVert (37870537),Paolo Banchero (37870398),Andre Drummond (37870554),T.J. McConnell (37870727),Justin Edwards (37870714),Onyeka Okongwu (37870479),283.74,275.55,379.30999999999995,49600,0.11%,4.9%,372.3%,45.74%,159.87,$14.9,ATL 3,PHI 3,generated,1
Trae Young (37870380),Payton Pritchard (37870531),Zaccharie Risacher (37870644),Pascal Siakam (37870441),Andre Drummond (37870554),T.J. McConnell (37870727),Tari Eason (37870526),Jimmy Butler (37870429),281.46000000000004,275.52,381.11,49700,0.1%,4.66%,372.1%,43.36%,178.31,$14.9,ATL 2,IND 2,generated,1
Cole Anthony (37870564),Payton Pritchard (37870531),Jayson Tatum (37870374),Pascal Siakam (37870441),Luke Kornet (37870659),Jared Butler (37870777),Obi Toppin (37870746),Trae Young (37870380),286.76000000000005,280.6,387.78000000000003,49600,0.09%,5.12%,367.2%,49.49%,211.70999999999998,$14.7,BOS 3,IND 2,generated,1
T.J. McConnell (37870727),Quentin Grimes (37870496),Kelly Oubre Jr. (37870483),Justin Edwards (37870714),Alperen Sengun (37870383),Payton Pritchard (37870531),Guerschon Yabusele (37870556),Trae Young (37870380),288.49,276.95000000000005,375.4,50000,0.06%,5.78%,363.0%,51.6%,178.85,$14.5,PHI 4,IND 1,generated,1
