PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Darius Garland (38041910),Max Strus (38042076),Ausar Thompson (38041970),Pascal Siakam (38041893),Jarrett Allen (38041942),James Harden (38041872),Ziaire Williams (38042045),Kris Dunn (38042016),287.41,281.63,376.47,50000,0.24%,11.42%,1063.6%,69.58%,158.31,$42.5,CLE 3,LAC 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Max Strus (38042076),Evan Mobley (38041889),Jalen Duren (38041921),Ziaire Williams (38042045),Kyle Kuzma (38041935),Tyrese Haliburton (38041882),285.57,277.95,378.06000000000006,49900,0.27%,10.63%,1059.4%,66.2%,175.19,$42.4,CLE 3,DET 2,generated,1
James Harden (38041872),Max Strus (38042076),Ziaire Williams (38042045),Tobias Harris (38041958),Jarrett Allen (38041942),Kris Dunn (38042016),Karlo Matkovic (38042095),Giannis Antetokounmpo (38041865),288.64,283.84000000000003,380.71,50000,0.24%,11.61%,1023.5%,71.8%,229.89,$40.9,LAC 2,CLE 2,generated,1
Jordan Poole (38041907),Ziaire Williams (38042045),Zion Williamson (38041875),Evan Mobley (38041889),Jalen Duren (38041921),Darius Garland (38041910),Karlo Matkovic (38042095),Isaiah Stewart (38042159),281.66,273.96000000000004,380.19,50000,0.27%,9.67%,1000.1%,61.2%,224.76,$40.0,NOP 2,CLE 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Tim Hardaway Jr. (38042059),Ausar Thompson (38041970),Jalen Duren (38041921),James Harden (38041872),Max Strus (38042076),Ivica Zubac (38041900),286.68,281.02,378.16999999999996,49800,0.25%,10.6%,991.3%,68.39%,218.17000000000002,$39.7,DET 3,CLE 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Aaron Nesmith (38041992),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Jordan Hawkins (38042064),Karlo Matkovic (38042095),Ivica Zubac (38041900),287.38,281.34,382.67,50000,0.23%,11.34%,989.1%,69.4%,220.7,$39.6,CLE 2,NOP 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Ausar Thompson (38041970),Evan Mobley (38041889),Karlo Matkovic (38042095),Max Strus (38042076),Giannis Antetokounmpo (38041865),Jose Alvarado (38042030),291.06,280.14000000000004,389.19999999999993,49100,0.17%,12.97%,979.6%,74.07%,221.17000000000002,$39.2,CLE 3,NOP 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Kawhi Leonard (38041896),Pascal Siakam (38041893),Jarrett Allen (38041942),Tyrese Haliburton (38041882),Karlo Matkovic (38042095),Isaiah Stewart (38042159),285.06,281.01,374.19000000000005,49300,0.25%,9.77%,978.6%,66.7%,180.08999999999997,$39.1,CLE 3,IND 2,generated,1
Jordan Poole (38041907),Max Strus (38042076),Ziaire Williams (38042045),Kawhi Leonard (38041896),Jarrett Allen (38041942),Darius Garland (38041910),Tim Hardaway Jr. (38042059),Ivica Zubac (38041900),288.51,284.56,374.68999999999994,49500,0.22%,11.1%,963.5%,71.56%,181.76,$38.5,CLE 3,LAC 2,generated,1
Jordan Poole (38041907),Trey Murphy III (38041902),Max Strus (38042076),Tobias Harris (38041958),Jarrett Allen (38041942),Darius Garland (38041910),Karlo Matkovic (38042095),Kawhi Leonard (38041896),290.86,287.71000000000004,374.23999999999995,50000,0.2%,12.05%,960.6%,74.9%,192.71,$38.4,CLE 3,NOP 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Evan Mobley (38041889),Cam Thomas (38041930),Karlo Matkovic (38042095),Isaiah Stewart (38042159),286.34,274.8,388.31999999999994,49800,0.2%,11.02%,910.1%,67.8%,228.52999999999997,$36.4,CLE 2,BKN 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Max Strus (38042076),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Sam Merrill (38042149),Cam Thomas (38041930),Karlo Matkovic (38042095),286.71000000000004,283.71,383.58,49400,0.17%,10.57%,867.3%,69.32%,231.78,$34.7,CLE 3,BKN 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Max Strus (38042076),Ausar Thompson (38041970),Jarrett Allen (38041942),Cade Cunningham (38041869),Kawhi Leonard (38041896),Tim Hardaway Jr. (38042059),291.96000000000004,289.59000000000003,380.96,49700,0.16%,12.17%,865.3%,76.88%,218.26,$34.6,CLE 3,DET 3,generated,1
Cade Cunningham (38041869),Max Strus (38042076),Kawhi Leonard (38041896),Evan Mobley (38041889),Jalen Duren (38041921),Sam Merrill (38042149),Kyle Kuzma (38041935),Isaiah Stewart (38042159),284.72999999999996,284.2,377.5400000000001,50000,0.23%,9.33%,857.2%,66.68%,214.62,$34.3,DET 3,CLE 3,generated,1
Darius Garland (38041910),Sam Merrill (38042149),Corey Kispert (38042052),Karlo Matkovic (38042095),Jarrett Allen (38041942),James Harden (38041872),Kawhi Leonard (38041896),Jordan Poole (38041907),285.84999999999997,279.63,373.58,50000,0.22%,9.59%,837.9%,67.98%,173.75,$33.5,CLE 3,WAS 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Ausar Thompson (38041970),Karlo Matkovic (38042095),Jarrett Allen (38041942),Jordan Poole (38041907),Aaron Nesmith (38041992),Cade Cunningham (38041869),287.49,281.96000000000004,378.25,49300,0.2%,10.52%,837.9%,70.17%,198.92000000000002,$33.5,CLE 3,DET 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Max Strus (38042076),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Damian Lillard (38041879),Bruce Brown (38042089),Karlo Matkovic (38042095),288.49,287.94000000000005,382.8,49900,0.17%,10.91%,835.6%,71.81%,211.98,$33.4,CLE 3,MIL 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Ziaire Williams (38042045),Giannis Antetokounmpo (38041865),Evan Mobley (38041889),Jose Alvarado (38042030),Karlo Matkovic (38042095),Kyle Kuzma (38041935),289.59000000000003,279.97,384.67,49800,0.14%,11.52%,835.5%,72.53%,201.34,$33.4,CLE 3,MIL 2,generated,1
Darius Garland (38041910),Taurean Prince (38042068),Ziaire Williams (38042045),Ausar Thompson (38041970),Jalen Duren (38041921),Cade Cunningham (38041869),Karlo Matkovic (38042095),Evan Mobley (38041889),290.18,281.39,384.92999999999995,50000,0.14%,11.82%,830.0%,73.6%,268.46000000000004,$33.2,DET 3,CLE 2,generated,1
Darius Garland (38041910),Tim Hardaway Jr. (38042059),Malik Beasley (38041976),Tobias Harris (38041958),Jarrett Allen (38041942),Max Strus (38042076),Giannis Antetokounmpo (38041865),Ausar Thompson (38041970),285.71,279.94,380.4,49500,0.17%,10.19%,828.3%,67.43%,156.91,$33.1,DET 4,CLE 3,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Ausar Thompson (38041970),Evan Mobley (38041889),Ivica Zubac (38041900),Jose Alvarado (38042030),Karlo Matkovic (38042095),Kawhi Leonard (38041896),289.31,281.12,380.8299999999999,49700,0.16%,11.46%,827.5%,72.37%,244.48000000000002,$33.1,CLE 2,LAC 2,generated,1
Darius Garland (38041910),Tim Hardaway Jr. (38042059),Ziaire Williams (38042045),Ausar Thompson (38041970),Jarrett Allen (38041942),Dennis Schroder (38042041),Zion Williamson (38041875),Evan Mobley (38041889),280.34999999999997,271.18,376.41999999999996,49200,0.21%,8.91%,826.7%,60.01%,142.28,$33.1,CLE 3,DET 3,generated,1
Cade Cunningham (38041869),Max Strus (38042076),Ausar Thompson (38041970),Karlo Matkovic (38042095),Jalen Duren (38041921),Jose Alvarado (38042030),Kawhi Leonard (38041896),Darius Garland (38041910),291.59000000000003,290.09000000000003,385.83,49900,0.17%,11.24%,824.3%,76.69%,284.91,$33.0,DET 3,CLE 2,generated,1
Darius Garland (38041910),Jalen Wilson (38042118),Trey Murphy III (38041902),Evan Mobley (38041889),Jarrett Allen (38041942),James Harden (38041872),Karlo Matkovic (38042095),Nicolas Batum (38042099),283.78000000000003,272.48,369.40999999999997,50000,0.19%,9.39%,819.6%,64.74%,130.97,$32.8,CLE 3,NOP 2,generated,1
Cade Cunningham (38041869),Jordan Hawkins (38042064),Ausar Thompson (38041970),Karlo Matkovic (38042095),Jarrett Allen (38041942),Darius Garland (38041910),Kyle Kuzma (38041935),Jalen Duren (38041921),286.70000000000005,285.90000000000003,380.79,49600,0.18%,9.96%,807.9%,69.14%,248.24,$32.3,DET 3,NOP 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Max Strus (38042076),Evan Mobley (38041889),Karlo Matkovic (38042095),James Harden (38041872),Trey Murphy III (38041902),Ziaire Williams (38042045),287.09,275.45,374.22999999999996,49600,0.17%,10.5%,807.8%,69.39%,174.44,$32.3,CLE 3,NOP 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Bruce Brown (38042089),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Bogdan Bogdanovic (38042002),Karlo Matkovic (38042095),Ivica Zubac (38041900),284.25,282.13,382.68,50000,0.19%,9.26%,799.1%,65.35%,237.94,$32.0,CLE 2,NOP 2,generated,1
Dennis Schroder (38042041),Max Strus (38042076),Ausar Thompson (38041970),Evan Mobley (38041889),Jalen Duren (38041921),Kevin Porter Jr. (38042103),Zion Williamson (38041875),Ivica Zubac (38041900),273.3,268.46,375.09000000000003,49800,0.25%,6.98%,798.4%,51.15%,170.21,$31.9,DET 3,CLE 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Tim Hardaway Jr. (38042059),Karlo Matkovic (38042095),Jarrett Allen (38041942),Kris Dunn (38042016),Kawhi Leonard (38041896),Giannis Antetokounmpo (38041865),288.12,280.52,383.14,49700,0.14%,11.05%,785.8%,71.02%,218.23999999999998,$31.4,CLE 2,DET 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Kawhi Leonard (38041896),Ausar Thompson (38041970),Jarrett Allen (38041942),Jose Alvarado (38042030),Karlo Matkovic (38042095),Darius Garland (38041910),290.99,288.70000000000005,382.5,49700,0.12%,11.5%,782.1%,75.67%,269.85,$31.3,DET 2,CLE 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Kawhi Leonard (38041896),Trendon Watford (38042037),Jarrett Allen (38041942),Jose Alvarado (38042030),Karlo Matkovic (38042095),Giannis Antetokounmpo (38041865),286.12,281.28000000000003,383.05999999999995,49900,0.18%,9.39%,757.2%,68.47%,235.95,$30.3,CLE 2,BKN 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Ziaire Williams (38042045),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Taurean Prince (38042068),Karlo Matkovic (38042095),Kawhi Leonard (38041896),292.08000000000004,286.92,384.43,49100,0.12%,12.17%,751.9%,77.06%,234.63,$30.1,CLE 3,MIL 2,generated,1
Jordan Poole (38041907),Kris Dunn (38042016),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Darius Garland (38041910),Karlo Matkovic (38042095),Isaiah Stewart (38042159),285.14000000000004,277.62,383.77000000000004,49200,0.13%,10.03%,747.7%,66.55%,214.19,$29.9,DET 2,CLE 2,generated,1
Dennis Schroder (38042041),Jaylon Tyson (38042239),Ziaire Williams (38042045),Evan Mobley (38041889),Karlo Matkovic (38042095),Darius Garland (38041910),Giannis Antetokounmpo (38041865),Trey Murphy III (38041902),285.22,273.05,381.65999999999997,50000,0.17%,9.43%,743.8%,67.06%,196.11,$29.8,CLE 3,NOP 2,generated,1
Darius Garland (38041910),Tim Hardaway Jr. (38042059),Kawhi Leonard (38041896),Evan Mobley (38041889),Giannis Antetokounmpo (38041865),Jordan Hawkins (38042064),Karlo Matkovic (38042095),Craig Porter Jr. (38042247),283.65999999999997,274.72999999999996,379.31,50000,0.19%,8.51%,743.0%,64.97%,191.22,$29.7,CLE 3,NOP 2,generated,1
Cade Cunningham (38041869),Dennis Schroder (38042041),Ziaire Williams (38042045),Kawhi Leonard (38041896),Ivica Zubac (38041900),Darius Garland (38041910),Karlo Matkovic (38042095),Max Strus (38042076),291.27,286.27000000000004,381.51,50000,0.13%,11.37%,739.3%,76.49%,265.43,$29.6,DET 2,LAC 2,generated,1
Cade Cunningham (38041869),Keon Johnson (38042026),Max Strus (38042076),Giannis Antetokounmpo (38041865),Evan Mobley (38041889),Ziaire Williams (38042045),Karlo Matkovic (38042095),Isaiah Stewart (38042159),283.29,276.39000000000004,381.4,50000,0.16%,8.97%,735.4%,64.63%,238.95999999999998,$29.4,DET 2,BKN 2,generated,1
Cade Cunningham (38041869),Max Strus (38042076),Cam Thomas (38041930),Giannis Antetokounmpo (38041865),Isaiah Stewart (38042159),Craig Porter Jr. (38042247),Karlo Matkovic (38042095),Ivica Zubac (38041900),277.28,273.36,377.71000000000004,49800,0.21%,7.15%,731.7%,56.78%,224.54000000000002,$29.3,DET 2,CLE 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Ausar Thompson (38041970),Karlo Matkovic (38042095),Ivica Zubac (38041900),James Harden (38041872),Kawhi Leonard (38041896),Sam Merrill (38042149),286.51000000000005,279.79,378.04999999999995,50000,0.15%,9.52%,727.3%,69.42%,220.78000000000003,$29.1,LAC 3,CLE 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Kyle Kuzma (38041935),Evan Mobley (38041889),Isaiah Stewart (38042159),Damian Lillard (38041879),Karlo Matkovic (38042095),Ivica Zubac (38041900),280.99,272.69,370.40999999999997,49900,0.18%,8.53%,714.5%,61.41%,194.92000000000002,$28.6,CLE 2,MIL 2,generated,1
Darius Garland (38041910),Trey Murphy III (38041902),Kyle Kuzma (38041935),Evan Mobley (38041889),Jarrett Allen (38041942),Cam Thomas (38041930),Karlo Matkovic (38042095),Jose Alvarado (38042030),282.75000000000006,275.27000000000004,371.21,49900,0.15%,8.89%,707.3%,63.53%,136.97,$28.3,CLE 3,NOP 3,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Ausar Thompson (38041970),Karlo Matkovic (38042095),Jarrett Allen (38041942),Kris Dunn (38042016),Kawhi Leonard (38041896),Cade Cunningham (38041869),291.72999999999996,288.64000000000004,381.63,49800,0.11%,11.51%,702.6%,77.2%,272.84000000000003,$28.1,CLE 2,DET 2,generated,1
Jordan Poole (38041907),Ziaire Williams (38042045),Ausar Thompson (38041970),Evan Mobley (38041889),Jarrett Allen (38041942),Taurean Prince (38042068),Tobias Harris (38041958),Ivica Zubac (38041900),280.15000000000003,273.6,368.58000000000004,49700,0.19%,7.79%,700.1%,60.15%,174.86,$28.0,DET 2,CLE 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Ausar Thompson (38041970),Evan Mobley (38041889),Jarrett Allen (38041942),Jose Alvarado (38042030),Gary Trent Jr. (38042084),Jalen Duren (38041921),283.09,278.70000000000005,379.7300000000001,49800,0.15%,8.45%,693.4%,64.27%,225.62,$27.7,DET 3,CLE 2,generated,1
Dennis Schroder (38042041),Max Strus (38042076),Kawhi Leonard (38041896),Karlo Matkovic (38042095),Evan Mobley (38041889),Kris Dunn (38042016),Zion Williamson (38041875),Darius Garland (38041910),282.64,274.48,375.23,49600,0.15%,9.02%,687.9%,63.43%,174.89,$27.5,CLE 3,LAC 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Cam Thomas (38041930),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Jordan Poole (38041907),Karlo Matkovic (38042095),Thomas Bryant (38042128),282.29,276.01,383.76,50000,0.16%,8.49%,687.0%,62.96%,216.14,$27.5,CLE 2,BKN 1,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Ausar Thompson (38041970),Kyle Kuzma (38041935),Evan Mobley (38041889),James Harden (38041872),Max Strus (38042076),Karlo Matkovic (38042095),286.63,276.97,375.18999999999994,49200,0.13%,9.86%,683.7%,68.71%,192.75,$27.3,CLE 3,BKN 1,generated,1
Darius Garland (38041910),Max Strus (38042076),Kawhi Leonard (38041896),Evan Mobley (38041889),Nicolas Batum (38042099),James Harden (38041872),Aaron Nesmith (38041992),Karlo Matkovic (38042095),286.5,276.94,372.53999999999996,50000,0.14%,9.4%,678.4%,69.31%,170.82,$27.1,CLE 3,LAC 3,generated,1
Cade Cunningham (38041869),Kris Dunn (38042016),Ausar Thompson (38041970),Kawhi Leonard (38041896),Jalen Duren (38041921),Darius Garland (38041910),Max Strus (38042076),Karlo Matkovic (38042095),292.3299999999999,290.03,384.96,50000,0.09%,11.38%,677.4%,78.2%,287.90000000000003,$27.1,DET 3,LAC 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Ausar Thompson (38041970),Karlo Matkovic (38042095),Jarrett Allen (38041942),Dennis Schroder (38042041),Kawhi Leonard (38041896),Darius Garland (38041910),291.78999999999996,287.59000000000003,384.90999999999997,49500,0.08%,11.54%,675.2%,77.12%,272.29,$27.0,DET 3,CLE 2,generated,1
Darius Garland (38041910),Dennis Schroder (38042041),Bruce Brown (38042089),Ausar Thompson (38041970),Jarrett Allen (38041942),Jordan Poole (38041907),Giannis Antetokounmpo (38041865),Karlo Matkovic (38042095),284.21000000000004,280.75,383.94,49800,0.09%,9.35%,669.4%,65.59%,212.08,$26.8,CLE 2,DET 2,generated,1
Dennis Schroder (38042041),Ziaire Williams (38042045),Kawhi Leonard (38041896),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Jose Alvarado (38042030),Karlo Matkovic (38042095),Jalen Duren (38041921),285.42,284.1,385.28000000000003,49300,0.12%,9.29%,668.9%,67.81%,299.89,$26.8,DET 2,NOP 2,generated,1
Darius Garland (38041910),Andrew Nembhard (38041950),Kawhi Leonard (38041896),Tobias Harris (38041958),Jarrett Allen (38041942),Kris Dunn (38042016),Karlo Matkovic (38042095),Evan Mobley (38041889),286.39,279.02000000000004,372.87999999999994,49500,0.12%,9.58%,668.4%,68.77%,184.5,$26.7,CLE 3,LAC 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Max Strus (38042076),Tobias Harris (38041958),Jalen Duren (38041921),Dennis Schroder (38042041),Pascal Siakam (38041893),Jarrett Allen (38041942),283.74999999999994,282.74,376.65000000000003,49700,0.15%,8.45%,665.0%,65.58%,229.04,$26.6,DET 4,CLE 2,generated,1
James Harden (38041872),Ziaire Williams (38042045),Max Strus (38042076),Karlo Matkovic (38042095),Jarrett Allen (38041942),Malik Beasley (38041976),Kawhi Leonard (38041896),Ivica Zubac (38041900),284.87000000000006,283.9,371.55999999999995,49700,0.15%,8.32%,659.8%,67.8%,227.82999999999998,$26.4,LAC 3,CLE 2,generated,1
Cam Thomas (38041930),Ziaire Williams (38042045),Max Strus (38042076),Kawhi Leonard (38041896),Jalen Duren (38041921),Cade Cunningham (38041869),Karlo Matkovic (38042095),Jarrett Allen (38041942),288.0,289.49,380.82,49400,0.12%,9.76%,658.1%,72.07%,291.4,$26.3,BKN 2,CLE 2,generated,1
Cam Thomas (38041930),Sam Merrill (38042149),Ausar Thompson (38041970),Evan Mobley (38041889),Ivica Zubac (38041900),Cade Cunningham (38041869),Karlo Matkovic (38042095),Kris Dunn (38042016),278.54,271.26,371.11,49900,0.18%,7.05%,646.0%,58.43%,206.97,$25.8,CLE 2,DET 2,generated,1
Cade Cunningham (38041869),Ziaire Williams (38042045),Ausar Thompson (38041970),Evan Mobley (38041889),Jalen Duren (38041921),Jordan Hawkins (38042064),Karlo Matkovic (38042095),Jarrett Allen (38041942),286.43999999999994,283.23,382.07000000000005,49000,0.11%,9.27%,642.3%,69.23%,272.5,$25.7,DET 3,CLE 2,generated,1
Cade Cunningham (38041869),Sam Merrill (38042149),Cam Thomas (38041930),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Ziaire Williams (38042045),Karlo Matkovic (38042095),Max Strus (38042076),283.98,281.88,383.14,49900,0.13%,8.28%,641.7%,66.04%,280.76,$25.7,DET 2,CLE 2,generated,1
Cam Thomas (38041930),Dennis Schroder (38042041),Max Strus (38042076),Karlo Matkovic (38042095),Jarrett Allen (38041942),Tyrese Haliburton (38041882),Kawhi Leonard (38041896),Ivica Zubac (38041900),279.67,277.40999999999997,369.82,49400,0.16%,7.23%,641.6%,59.86%,195.14,$25.7,CLE 2,LAC 2,generated,1
Darius Garland (38041910),Kris Dunn (38042016),Max Strus (38042076),Tobias Harris (38041958),Jalen Duren (38041921),James Harden (38041872),Karlo Matkovic (38042095),Kawhi Leonard (38041896),289.42,285.51,377.22999999999996,49900,0.1%,10.11%,640.6%,73.82%,249.39000000000001,$25.6,LAC 3,CLE 2,generated,1
Carlton Carrington (38041954),Ziaire Williams (38042045),Ausar Thompson (38041970),Giannis Antetokounmpo (38041865),Evan Mobley (38041889),Max Strus (38042076),Karlo Matkovic (38042095),Jalen Duren (38041921),285.13,277.71000000000004,383.62,49800,0.13%,8.86%,637.8%,67.24%,263.14,$25.5,DET 2,CLE 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Max Strus (38042076),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Carlton Carrington (38041954),Bruce Brown (38042089),Jarrett Allen (38041942),284.67,285.22,380.87000000000006,49600,0.13%,9.22%,637.5%,66.25%,210.41,$25.5,CLE 3,BKN 1,generated,1
Cade Cunningham (38041869),Dennis Schroder (38042041),Isaac Okoro (38042123),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),Cam Thomas (38041930),Max Strus (38042076),Karlo Matkovic (38042095),281.43000000000006,276.92,380.72999999999996,49600,0.12%,8.16%,636.3%,62.48%,203.67000000000002,$25.5,CLE 3,DET 2,generated,1
Dennis Schroder (38042041),Kris Dunn (38042016),Ausar Thompson (38041970),Evan Mobley (38041889),Jalen Duren (38041921),Tyrese Haliburton (38041882),Ziaire Williams (38042045),Darius Garland (38041910),282.55999999999995,273.35,377.32,49800,0.12%,8.48%,633.6%,62.88%,202.92000000000002,$25.3,DET 3,CLE 2,generated,1
Jordan Hawkins (38042064),Sam Merrill (38042149),Cam Thomas (38041930),Tobias Harris (38041958),Evan Mobley (38041889),Ziaire Williams (38042045),Giannis Antetokounmpo (38041865),Jarrett Allen (38041942),279.64,274.64,375.25,49600,0.15%,7.66%,633.1%,59.71%,159.81,$25.3,CLE 3,BKN 2,generated,1
Kris Dunn (38042016),Ziaire Williams (38042045),Ausar Thompson (38041970),Tobias Harris (38041958),Jarrett Allen (38041942),Max Strus (38042076),Kawhi Leonard (38041896),Giannis Antetokounmpo (38041865),287.76,287.37,380.40999999999997,50000,0.11%,9.54%,631.5%,71.87%,238.14,$25.3,LAC 2,DET 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Ziaire Williams (38042045),Tobias Harris (38041958),Jalen Duren (38041921),Cade Cunningham (38041869),Karlo Matkovic (38042095),Kawhi Leonard (38041896),293.40999999999997,291.45,383.31,49900,0.12%,12.0%,626.4%,79.47%,305.67,$25.1,DET 3,CLE 2,generated,2
Darius Garland (38041910),Max Strus (38042076),Kawhi Leonard (38041896),Giannis Antetokounmpo (38041865),Jalen Duren (38041921),Jordan Hawkins (38042064),Karlo Matkovic (38042095),Kris Dunn (38042016),288.21999999999997,285.65,383.72,49900,0.11%,9.91%,624.1%,71.59%,261.34,$25.0,CLE 2,LAC 2,generated,1
Darius Garland (38041910),Max Strus (38042076),Gary Trent Jr. (38042084),Ausar Thompson (38041970),Evan Mobley (38041889),Damian Lillard (38041879),Kawhi Leonard (38041896),Karlo Matkovic (38042095),284.88,276.41,374.0299999999999,49900,0.12%,8.87%,622.6%,67.15%,183.46,$24.9,CLE 3,MIL 2,generated,1
Darius Garland (38041910),Ziaire Williams (38042045),Malik Beasley (38041976),Evan Mobley (38041889),Ivica Zubac (38041900),Max Strus (38042076),Kawhi Leonard (38041896),Karlo Matkovic (38042095),287.9599999999999,280.01,376.0299999999999,49100,0.11%,10.1%,621.0%,71.24%,213.85000000000002,$24.8,CLE 3,LAC 2,generated,1
