Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975),Tyrese Maxey (37818992),John Konchar (37819393),Quinten Post (37819285)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Malik Monk (37819030),Jalen Green (37819027),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),John Konchar (37819393),Giannis Antetokounmpo (37818975)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Dante Exum (37819192),Kyle Kuzma (37819059),Paul George (37819038),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Santi Aldama (37819116),Quinten Post (37819285)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Amen Thompson (37819007),Jaren Jackson Jr. (37819020),Santi Aldama (37819116)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Zach LaVine (37819015),Ausar Thompson (37819144),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Quentin Grimes (37819127),Jaren Jackson Jr. (37819020),Santi Aldama (37819116)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Brandin Podziemski (37819081),Stephon Castle (37819089),John Konchar (37819393),Santi Aldama (37819116),Quinten Post (37819285),Jalen Green (37819027),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Moses Moody (37819210),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Stephen Curry (37818995),Tari Eason (37819106),Alperen Sengun (37819001)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Dante Exum (37819192),Naji Marshall (37819135),Santi Aldama (37819116),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Domantas Sabonis (37818987)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Chris Paul (37819103),Jaren Jackson Jr. (37819020),Santi Aldama (37819116)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Kelly Oubre Jr. (37819076),Moses Moody (37819210),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Keldon Johnson (37819184),Santi Aldama (37819116)
