Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
elfrid payton,PG/G/UTIL,CHA,31.09%,0.02%,2.18%,0.12%,0.1%,$3.48
thomas bryant,C/UTIL,IND,34.15%,0.01%,1.79%,15.92%,37.2%,$1.51
jared butler,PG/G/UTIL,PHI,33.58%,0.01%,1.78%,22.96%,27.68%,$1.44
mouhamed gueye,PF/F/UTIL,ATL,31.28%,0.01%,1.63%,14.84%,19.65%,$1.05
bol bol,PF/F/UTIL,PHX,30.55%,0.01%,1.48%,18.45%,25.59%,$0.62
pascal siakam,PF/F/UTIL,IND,29.78%,0.01%,1.4%,8.43%,10.21%,$0.51
quentin grimes,SF/SG/G/F/UTIL,PHI,29.7%,0.01%,1.39%,5.09%,3.06%,$0.43
stephen curry,PG/G/UTIL,GSW,28.75%,0.01%,1.38%,5.16%,5.79%,$0.42
lebron james,PF/SF/F/UTIL,LAL,28.49%,0.01%,1.37%,10.63%,7.96%,$0.32
tidjane salaun,PF/SF/F/UTIL,CHA,28.4%,0.01%,1.31%,5.44%,4.32%,$0.29
jordan goodwin,PG/SG/G/UTIL,LAL,27.91%,0.01%,1.3%,10.63%,7.86%,$0.16
jalen brunson,PG/G/UTIL,NYK,28.67%,0.01%,1.28%,10.18%,11.69%,$0.12
donovan clingan,C/UTIL,POR,28.01%,0.01%,1.25%,2.92%,6.86%,$0.11
kevin porter jr.,PG/SG/G/UTIL,MIL,26.53%,0.01%,1.22%,4.69%,3.44%,$0.05
alperen sengun,C/UTIL,HOU,26.51%,0.01%,1.25%,6.84%,13.51%,$0.03
olivier-maxence prosper,PF/F/UTIL,DAL,27.76%,0.01%,1.3%,0.06%,0.1%,$0.03
ryan rollins,PG/G/UTIL,MIL,29.1%,0.01%,1.19%,0.08%,0.1%,$-0.06
jusuf nurkic,C/UTIL,CHA,26.37%,0.01%,1.17%,5.64%,12.66%,$-0.12
anfernee simons,PG/SG/G/UTIL,POR,27.04%,0.01%,1.13%,5.32%,3.56%,$-0.13
bobby portis,C/PF/F/UTIL,MIL,27.17%,0.01%,1.18%,10.23%,8.53%,$-0.13
dalano banton,PG/SG/G/UTIL,POR,26.48%,0.01%,1.17%,10.52%,7.94%,$-0.15
rj barrett,SF/SG/G/F/UTIL,TOR,27.37%,0.01%,1.17%,10.55%,5.95%,$-0.17
duop reath,C/UTIL,POR,0%,0%,0%,0.0%,0.03%,$-0.17
jordan poole,PG/G/UTIL,WAS,27.4%,0.01%,1.17%,8.53%,9.67%,$-0.18
cam whitmore,SF/SG/G/F/UTIL,HOU,26.41%,0.01%,1.15%,7.06%,4.14%,$-0.2
anthony edwards,PG/SG/G/UTIL,MIN,27.77%,0.01%,1.16%,13.27%,10.02%,$-0.2
al horford,C/PF/F/UTIL,BOS,27.88%,0.01%,1.15%,9.81%,9.07%,$-0.2
jalen duren,C/UTIL,DET,25.64%,0.01%,1.13%,3.29%,6.73%,$-0.21
day'ron sharpe,C/UTIL,BKN,24.96%,0.01%,1.09%,1.46%,3.41%,$-0.21
trae young,PG/G/UTIL,ATL,25.93%,0.01%,1.13%,2.59%,3.06%,$-0.24
donovan mitchell,PG/SG/G/UTIL,CLE,26.42%,0.01%,1.13%,7.55%,5.41%,$-0.26
nikola jokic,C/UTIL,DEN,26.14%,0.01%,1.19%,11.22%,12.41%,$-0.26
zion williamson,PF/F/UTIL,NOP,23.39%,0.01%,1.11%,4.73%,5.57%,$-0.32
isaiah hartenstein,C/UTIL,OKC,26.02%,0.01%,1.11%,4.2%,8.13%,$-0.33
tre jones,PG/G/UTIL,CHI,26.19%,0.0%,1.09%,0.08%,0.1%,$-0.33
caris levert,SF/SG/G/F/UTIL,ATL,26.78%,0.01%,1.12%,11.11%,6.23%,$-0.34
darius garland,PG/G/UTIL,CLE,25.74%,0.01%,1.1%,4.17%,4.53%,$-0.34
sam hauser,PF/SF/F/UTIL,BOS,27.01%,0.01%,1.1%,5.06%,4.04%,$-0.35
nick smith jr.,SF/SG/G/F/UTIL,CHA,27.24%,0.01%,1.12%,16.4%,9.62%,$-0.35
tyrese haliburton,PG/G/UTIL,IND,26.38%,0.01%,1.09%,5.54%,6.04%,$-0.36
jalen williams,PF/SF/F/UTIL,OKC,26.05%,0.01%,1.1%,6.63%,4.91%,$-0.37
cameron payne,PG/SG/G/UTIL,NYK,27.18%,0.01%,1.04%,0.18%,0.13%,$-0.4
jarrett allen,C/UTIL,CLE,26.3%,0.01%,1.07%,5.34%,10.38%,$-0.42
karl-anthony towns,C/UTIL,NYK,26.92%,0.0%,1.08%,11.05%,21.15%,$-0.42
domantas sabonis,C/UTIL,SAC,26.2%,0.01%,1.08%,6.88%,12.85%,$-0.42
cade cunningham,PG/G/UTIL,DET,25.74%,0.01%,1.09%,11.05%,12.29%,$-0.43
franz wagner,SF/F/UTIL,ORL,25.43%,0.01%,1.07%,2.96%,2.94%,$-0.43
kyle kuzma,PF/SF/F/UTIL,MIL,26.83%,0.0%,1.08%,5.75%,4.04%,$-0.45
tyus jones,PG/G/UTIL,PHX,26.67%,0.0%,1.05%,7.53%,9.3%,$-0.48
kyshawn george,PF/F/UTIL,WAS,26.57%,0.0%,1.04%,5.91%,8.28%,$-0.5
gradey dick,SG/G/UTIL,TOR,26.1%,0.0%,1.06%,8.87%,10.01%,$-0.51
keyonte george,PG/G/UTIL,UTA,25.69%,0.01%,1.0%,3.16%,3.35%,$-0.54
ausar thompson,PF/SF/F/UTIL,DET,25.1%,0.01%,1.03%,4.13%,3.08%,$-0.54
evan mobley,C/PF/F/UTIL,CLE,25.12%,0.01%,1.03%,4.7%,4.19%,$-0.54
rob dillingham,PG/G/UTIL,MIN,25.46%,0.01%,1.02%,4.5%,5.37%,$-0.56
precious achiuwa,C/PF/F/UTIL,NYK,27.71%,0.01%,0.99%,0.5%,0.38%,$-0.58
onyeka okongwu,C/UTIL,ATL,25.26%,0.01%,0.99%,2.34%,4.38%,$-0.59
naz reid,C/PF/F/UTIL,MIN,26.29%,0.0%,1.0%,4.15%,3.53%,$-0.6
jayson tatum,PF/SF/F/UTIL,BOS,26.35%,0.0%,1.01%,20.83%,17.24%,$-0.61
kristaps porzingis,C/UTIL,BOS,24.64%,0.01%,1.0%,5.35%,11.19%,$-0.62
jalen smith,C/UTIL,CHI,23.9%,0.01%,0.97%,1.9%,4.65%,$-0.62
jimmy butler,PF/SF/F/UTIL,GSW,25.01%,0.0%,0.98%,6.44%,4.7%,$-0.65
bennedict mathurin,SF/F/UTIL,IND,25.12%,0.0%,1.0%,1.33%,1.42%,$-0.69
jarred vanderbilt,PF/F/UTIL,LAL,24.54%,0.0%,1.02%,0.05%,0.1%,$-0.69
malik monk,PG/SG/G/UTIL,SAC,25.77%,0.0%,0.97%,12.06%,8.52%,$-0.73
draymond green,C/PF/F/UTIL,GSW,25.18%,0.0%,0.95%,5.24%,4.53%,$-0.74
aaron wiggins,PF/SF/F/UTIL,OKC,25.16%,0.0%,0.95%,7.91%,6.0%,$-0.78
luke kornet,C/UTIL,BOS,24.34%,0.0%,0.93%,1.16%,2.86%,$-0.8
john collins,C/PF/F/UTIL,UTA,24.57%,0.0%,0.92%,5.73%,4.67%,$-0.84
scottie barnes,PG/SF/G/F/UTIL,TOR,24.31%,0.0%,0.92%,7.9%,4.75%,$-0.84
toumani camara,SF/SG/G/F/UTIL,POR,24.62%,0.0%,0.9%,0.18%,0.1%,$-0.85
demar derozan,SF/F/UTIL,SAC,23.5%,0.0%,0.92%,0.74%,0.71%,$-0.87
buddy hield,SG/G/UTIL,GSW,24.35%,0.0%,0.91%,2.65%,2.73%,$-0.88
shai gilgeous-alexander,PG/G/UTIL,OKC,22.56%,0.01%,0.91%,6.85%,6.56%,$-0.92
zach lavine,SF/SG/G/F/UTIL,SAC,24.88%,0.0%,0.89%,9.7%,5.24%,$-0.93
corey kispert,SF/SG/G/F/UTIL,WAS,24.84%,0.0%,0.9%,4.2%,2.36%,$-0.93
kevin huerter,SG/G/UTIL,CHI,23.93%,0.0%,0.9%,1.1%,1.07%,$-0.93
jalen green,SG/G/UTIL,HOU,24.39%,0.0%,0.89%,1.98%,1.91%,$-0.93
payton pritchard,PG/SG/G/UTIL,BOS,24.6%,0.0%,0.88%,6.09%,4.17%,$-0.96
josh hart,PF/SF/F/UTIL,NYK,23.48%,0.0%,0.85%,4.19%,2.98%,$-0.98
jaden mcdaniels,SF/F/UTIL,MIN,24.6%,0.0%,0.87%,1.07%,1.03%,$-0.98
rudy gobert,C/UTIL,MIN,24.67%,0.0%,0.86%,1.57%,3.21%,$-0.99
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,24.65%,0.0%,0.88%,9.05%,5.08%,$-1.02
naji marshall,PF/SF/F/UTIL,DAL,23.17%,0.0%,0.84%,1.34%,1.14%,$-1.03
derrick white,PG/SG/G/UTIL,BOS,24.82%,0.0%,0.86%,5.11%,3.51%,$-1.03
alexandre sarr,C/UTIL,WAS,23.17%,0.0%,0.84%,1.6%,3.37%,$-1.03
jabari walker,C/PF/F/UTIL,POR,24.12%,0.0%,0.87%,0.02%,0.01%,$-1.03
keon ellis,PG/SG/G/UTIL,SAC,24.38%,0.0%,0.86%,4.41%,3.31%,$-1.04
paolo banchero,PF/F/UTIL,ORL,23.38%,0.0%,0.84%,7.37%,9.54%,$-1.06
aaron gordon,C/PF/F/UTIL,DEN,23.56%,0.0%,0.83%,6.07%,5.31%,$-1.07
pj washington,PF/SF/F/UTIL,DAL,23.97%,0.0%,0.84%,3.93%,3.0%,$-1.08
michael porter jr.,PF/SF/F/UTIL,DEN,23.13%,0.0%,0.83%,2.42%,1.77%,$-1.08
isaiah collier,PG/G/UTIL,UTA,23.59%,0.0%,0.85%,0.57%,0.73%,$-1.08
deni avdija,PF/SF/F/UTIL,POR,22.38%,0.0%,0.82%,4.01%,2.68%,$-1.09
tari eason,PF/F/UTIL,HOU,23.34%,0.0%,0.85%,1.69%,2.18%,$-1.11
josh giddey,PG/G/UTIL,CHI,22.1%,0.0%,0.81%,1.96%,1.92%,$-1.12
jordan clarkson,SG/G/UTIL,UTA,22.65%,0.0%,0.82%,0.93%,0.82%,$-1.13
tyler herro,PG/G/UTIL,MIA,24.57%,0.0%,0.88%,0.06%,0.08%,$-1.14
bam adebayo,C/PF/F/UTIL,MIA,22.46%,0.0%,0.79%,2.49%,2.13%,$-1.15
max christie,SF/SG/G/F/UTIL,DAL,23.7%,0.0%,0.82%,2.03%,1.18%,$-1.15
