Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
chris boucher,C/PF/F/UTIL,TOR,25.35%,0.02%,1.04%,10.03%,7.26%,$-0.58
moussa diabate,C/UTIL,CHA,24.67%,0.11%,0.67%,0.02%,0.1%,$-0.6
russell westbrook,PG/G/UTIL,DEN,25.37%,0.02%,0.99%,8.01%,7.98%,$-0.67
isaiah joe,SF/SG/G/F/UTIL,OKC,25.71%,0.02%,1.01%,14.85%,6.66%,$-0.67
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.98%,0.02%,0.97%,31.14%,34.42%,$-0.71
quentin grimes,SF/SG/G/F/UTIL,DAL,24.87%,0.03%,0.95%,6.98%,3.37%,$-0.72
kristaps porzingis,C/UTIL,BOS,23.22%,0.03%,0.95%,1.59%,3.94%,$-0.73
jaden mcdaniels,SF/F/UTIL,MIN,26.14%,0.02%,0.96%,11.6%,10.38%,$-0.74
luguentz dort,SF/SG/G/F/UTIL,OKC,25.95%,0.02%,0.95%,23.22%,11.72%,$-0.76
lamelo ball,PG/G/UTIL,CHA,26.43%,0.02%,0.89%,26.63%,33.18%,$-0.81
coby white,PG/SG/G/UTIL,CHI,25.33%,0.02%,0.92%,13.01%,8.72%,$-0.82
jaylin williams,C/UTIL,OKC,24.96%,0.02%,0.94%,8.14%,19.09%,$-0.84
josh green,PF/SF/F/UTIL,CHA,26.83%,0.01%,0.91%,0.65%,0.33%,$-0.84
scottie barnes,PG/SF/G/F/UTIL,TOR,25.0%,0.02%,0.93%,15.84%,8.65%,$-0.85
julius randle,C/PF/F/UTIL,MIN,23.64%,0.02%,0.9%,3.41%,2.71%,$-0.85
karl-anthony towns,C/UTIL,NYK,22.45%,0.03%,0.92%,3.79%,7.47%,$-0.9
tidjane salaun,PF/F/UTIL,CHA,24.02%,0.05%,0.66%,0.13%,0.1%,$-0.94
daniel theis,C/UTIL,NOP,25.07%,0.02%,0.85%,5.97%,10.79%,$-0.97
jamal murray,PG/SG/G/UTIL,DEN,24.11%,0.02%,0.86%,8.5%,5.75%,$-0.98
dejounte murray,PG/G/UTIL,NOP,24.33%,0.02%,0.88%,4.62%,5.41%,$-0.99
jonathan isaac,C/PF/F/UTIL,ORL,23.62%,0.02%,0.87%,4.19%,3.13%,$-0.99
zach lavine,SF/SG/G/F/UTIL,CHI,23.96%,0.02%,0.9%,8.01%,4.02%,$-1.0
jrue holiday,PG/SG/G/UTIL,BOS,24.73%,0.01%,0.87%,8.46%,5.03%,$-1.01
cason wallace,PG/SG/G/UTIL,OKC,24.21%,0.02%,0.86%,8.66%,5.34%,$-1.03
naji marshall,PF/SF/F/UTIL,DAL,24.16%,0.02%,0.86%,6.21%,3.54%,$-1.04
paolo banchero,PF/F/UTIL,ORL,20.41%,0.03%,0.87%,3.1%,2.9%,$-1.04
damian lillard,PG/G/UTIL,MIL,23.69%,0.02%,0.84%,5.74%,5.65%,$-1.05
anthony black,PG/G/UTIL,ORL,22.84%,0.02%,0.82%,1.26%,1.4%,$-1.05
tyler herro,PG/SG/G/UTIL,MIA,23.72%,0.02%,0.83%,7.42%,5.18%,$-1.08
josh giddey,PG/G/UTIL,CHI,22.47%,0.02%,0.87%,4.53%,3.8%,$-1.12
rudy gobert,C/UTIL,MIN,23.49%,0.02%,0.81%,2.92%,5.7%,$-1.12
og anunoby,PF/SF/F/UTIL,NYK,24.73%,0.01%,0.78%,12.23%,7.02%,$-1.14
aj green,PG/SG/G/UTIL,MIL,23.55%,0.02%,0.79%,3.57%,1.87%,$-1.15
bam adebayo,C/UTIL,MIA,20.14%,0.03%,0.78%,0.96%,1.93%,$-1.18
isaiah collier,PG/SG/G/UTIL,UTA,22.91%,0.02%,0.76%,3.86%,2.16%,$-1.19
bruce brown,SF/SG/G/F/UTIL,TOR,22.57%,0.02%,0.78%,1.86%,0.81%,$-1.19
mikal bridges,SF/SG/G/F/UTIL,NYK,24.28%,0.01%,0.76%,8.37%,3.95%,$-1.21
pj washington,PF/F/UTIL,DAL,23.15%,0.02%,0.76%,2.47%,2.41%,$-1.24
cameron payne,PG/SG/G/UTIL,NYK,26.62%,0.0%,1.0%,0.13%,0.1%,$-1.26
bobby portis,C/PF/F/UTIL,MIL,22.11%,0.02%,0.78%,12.4%,8.82%,$-1.28
michael porter jr.,PF/SF/F/UTIL,DEN,22.98%,0.01%,0.79%,6.21%,3.66%,$-1.29
alex caruso,PG/SF/G/F/UTIL,OKC,21.89%,0.02%,0.71%,1.59%,0.82%,$-1.31
nikola jovic,C/PF/F/UTIL,MIA,22.27%,0.02%,0.75%,4.04%,2.66%,$-1.34
nikola vucevic,C/UTIL,CHI,21.41%,0.02%,0.72%,3.23%,8.41%,$-1.35
sam hauser,PF/SF/F/UTIL,BOS,21.4%,0.0%,0.98%,0.22%,0.14%,$-1.35
derrick white,PG/SG/G/UTIL,BOS,23.29%,0.01%,0.71%,6.26%,4.18%,$-1.36
payton pritchard,PG/SG/G/UTIL,BOS,22.87%,0.01%,0.76%,3.75%,2.19%,$-1.37
julian strawther,SF/SG/G/F/UTIL,DEN,22.54%,0.02%,0.7%,1.57%,0.75%,$-1.38
gary trent jr.,SF/SG/G/F/UTIL,MIL,22.78%,0.01%,0.69%,3.81%,1.71%,$-1.39
taurean prince,PF/SF/F/UTIL,MIL,23.74%,0.01%,0.7%,0.76%,0.56%,$-1.45
rob dillingham,PG/G/UTIL,MIN,21.21%,0.01%,0.65%,0.94%,0.58%,$-1.45
klay thompson,SF/SG/G/F/UTIL,DAL,21.97%,0.01%,0.71%,3.54%,1.42%,$-1.46
josh hart,PF/SF/F/UTIL,NYK,23.19%,0.01%,0.68%,6.48%,3.81%,$-1.47
aaron wiggins,PF/SF/F/UTIL,OKC,21.3%,0.02%,0.69%,3.05%,1.99%,$-1.48
miles mcbride,PG/SG/G/UTIL,NYK,24.24%,0.0%,0.65%,0.25%,0.17%,$-1.49
jose alvarado,PG/G/UTIL,NOP,20.79%,0.02%,0.67%,0.18%,0.1%,$-1.52
aaron gordon,PF/F/UTIL,DEN,25.59%,0.0%,0.64%,0.13%,0.1%,$-1.53
cj mccollum,PG/SG/G/UTIL,NOP,22.4%,0.01%,0.66%,7.76%,4.97%,$-1.54
peyton watson,PF/F/UTIL,DEN,22.09%,0.01%,0.66%,2.24%,2.43%,$-1.55
trevelin queen,PG/SG/G/UTIL,ORL,20.39%,0.02%,0.6%,0.29%,0.1%,$-1.56
jamal shead,PG/G/UTIL,TOR,21.31%,0.01%,0.59%,0.45%,0.45%,$-1.56
zion williamson,C/PF/F/UTIL,NOP,19.39%,0.02%,0.65%,4.53%,3.37%,$-1.57
lonzo ball,PG/G/UTIL,CHI,20.97%,0.01%,0.66%,3.21%,2.94%,$-1.59
jalen smith,C/UTIL,CHI,20.42%,0.01%,0.62%,1.53%,2.99%,$-1.59
davion mitchell,PG/SG/G/UTIL,TOR,22.01%,0.01%,0.67%,2.69%,1.48%,$-1.6
brook lopez,C/UTIL,MIL,21.37%,0.01%,0.62%,3.25%,7.96%,$-1.61
matas buzelis,PF/SF/F/UTIL,CHI,18.04%,0.01%,0.76%,0.16%,0.1%,$-1.61
josh okogie,SF/SG/G/F/UTIL,CHA,20.4%,0.01%,0.63%,0.45%,0.22%,$-1.62
terry rozier,PG/SG/G/UTIL,MIA,19.65%,0.02%,0.61%,1.86%,0.96%,$-1.65
nick smith jr.,SG/G/UTIL,CHA,20.28%,0.01%,0.56%,0.2%,0.24%,$-1.74
tristan da silva,PF/SF/F/UTIL,ORL,19.45%,0.01%,0.63%,0.99%,0.72%,$-1.78
kelly olynyk,C/UTIL,TOR,23.12%,0.0%,0.67%,0.13%,0.1%,$-1.81
haywood highsmith,PF/SF/F/UTIL,MIA,19.92%,0.0%,0.48%,0.22%,0.11%,$-1.82
trey murphy iii,SF/SG/G/F/UTIL,NOP,20.74%,0.01%,0.56%,5.45%,2.89%,$-1.84
al horford,C/PF/F/UTIL,BOS,21.38%,0.0%,0.55%,0.2%,0.1%,$-1.84
christian braun,SF/SG/G/F/UTIL,DEN,20.31%,0.01%,0.57%,2.15%,0.86%,$-1.86
kentavious caldwell-pope,SG/G/UTIL,ORL,21.62%,0.0%,0.63%,0.11%,0.1%,$-1.88
luka garza,C/UTIL,MIN,18.84%,0.0%,0.22%,0.02%,0.03%,$-1.97
kenrich williams,C/PF/F/UTIL,OKC,22.23%,0.0%,0.42%,0.09%,0.1%,$-2.0
kel'el ware,C/UTIL,MIA,20.19%,0.0%,1.07%,0.04%,0.1%,$-2.01
cody williams,SF/F/UTIL,UTA,16.09%,0.03%,0.29%,0.16%,0.1%,$-2.04
javonte green,PF/SF/F/UTIL,NOP,21.09%,0.0%,0.47%,0.31%,0.1%,$-2.05
jimmy butler,PF/SF/F/UTIL,MIA,17.91%,0.01%,0.48%,2.24%,1.38%,$-2.1
kyrie irving,PG/SG/G/UTIL,DAL,18.34%,0.01%,0.45%,4.62%,3.12%,$-2.1
ochai agbaji,PF/SF/F/UTIL,TOR,19.15%,0.01%,0.42%,0.22%,0.1%,$-2.1
jordan hawkins,SG/G/UTIL,NOP,19.99%,0.0%,0.41%,0.18%,0.14%,$-2.14
brandon boston jr.,SF/SG/G/F/UTIL,NOP,18.55%,0.0%,0.53%,0.16%,0.1%,$-2.18
spencer dinwiddie,PG/G/UTIL,DAL,16.95%,0.01%,0.38%,0.99%,1.01%,$-2.26
deandre jordan,C/UTIL,DEN,12.19%,0.05%,0.17%,0.09%,0.1%,$-2.31
julian phillips,PF/F/UTIL,CHI,19.24%,0.0%,0.29%,0.18%,0.1%,$-2.32
oscar tshiebwe,C/UTIL,UTA,20.97%,0.0%,0.45%,0.04%,0.1%,$-2.33
precious achiuwa,C/PF/F/UTIL,NYK,17.47%,0.0%,0.37%,0.09%,0.1%,$-2.41
vasilije micic,PG/G/UTIL,CHA,16.6%,0.0%,0.56%,0.02%,0.1%,$-2.42
marjon beauchamp,PG/SF/G/F/UTIL,MIL,21.98%,0.0%,0.22%,0.02%,0.03%,$-2.42
delon wright,PG/SG/G/UTIL,MIL,19.74%,0.0%,0.45%,0.02%,0.03%,$-2.46
ayo dosunmu,PG/SG/G/UTIL,CHI,16.03%,0.0%,0.32%,1.68%,0.98%,$-2.49
landry shamet,SF/SG/G/F/UTIL,NYK,16.57%,0.0%,0.31%,0.36%,0.1%,$-2.5
ryan rollins,PG/G/UTIL,MIL,16.93%,0.0%,0.22%,0.13%,0.1%,$-2.5
jaime jaquez jr.,PF/SF/F/UTIL,MIA,14.03%,0.01%,0.3%,0.99%,0.56%,$-2.56
jaylen clark,SG/G/UTIL,MIN,16.15%,0.0%,0.22%,0.02%,0.03%,$-2.58
pj hall,C/UTIL,DEN,19.63%,0.0%,0.22%,0.02%,0.03%,$-2.58
liam robbins,C/UTIL,MIL,21.09%,0.0%,0.22%,0.02%,0.03%,$-2.62
jeremiah robinson-earl,C/PF/F/UTIL,NOP,14.52%,0.0%,0.36%,0.18%,0.15%,$-2.67
caleb houstan,PF/SF/F/UTIL,ORL,16.58%,0.0%,0.2%,0.11%,0.1%,$-2.68
cory joseph,PG/G/UTIL,ORL,15.83%,0.0%,0.29%,0.2%,0.1%,$-2.68
jaden springer,PG/SF/G/F/UTIL,BOS,12.4%,0.02%,0.24%,0.11%,0.03%,$-2.68
josh richardson,PG/G/UTIL,MIA,14.36%,0.0%,0.34%,0.04%,0.03%,$-2.69
pat connaughton,PF/SF/F/UTIL,MIL,14.58%,0.0%,0.31%,0.18%,0.1%,$-2.71
aj johnson,SG/G/UTIL,MIL,12.67%,0.0%,0.11%,0.02%,0.03%,$-2.72
mac mcclung,PG/G/UTIL,ORL,18.73%,0.0%,0.11%,0.04%,0.03%,$-2.73
matt ryan,SF/SG/G/F/UTIL,NYK,13.41%,0.0%,0.22%,0.09%,0.03%,$-2.74
taj gibson,C/UTIL,CHA,18.06%,0.0%,0.0%,0.02%,0.03%,$-2.8
patty mills,PG/G/UTIL,UTA,12.42%,0.01%,0.24%,0.25%,0.1%,$-2.82
jaden hardy,PG/SG/G/UTIL,DAL,11.28%,0.0%,0.31%,0.13%,0.1%,$-2.86
jordan walsh,SF/SG/G/F/UTIL,BOS,13.81%,0.0%,0.1%,0.07%,0.03%,$-2.86
joe ingles,PF/F/UTIL,MIN,17.05%,0.0%,0.11%,0.02%,0.03%,$-2.87
alec burks,PG/G/UTIL,MIA,14.16%,0.0%,0.1%,0.07%,0.03%,$-2.89
kessler edwards,PF/SF/F/UTIL,DAL,14.43%,0.0%,0.02%,0.09%,0.03%,$-2.89
kj simpson,PG/G/UTIL,CHA,16.38%,0.0%,0.11%,0.02%,0.03%,$-2.89
maxi kleber,C/PF/F/UTIL,DAL,12.32%,0.0%,0.21%,0.18%,0.1%,$-2.93
tre mann,PG/G/UTIL,CHA,15.7%,0.0%,0.0%,0.02%,0.04%,$-2.95
stanley umude,SG/G/UTIL,MIL,13.62%,0.0%,0.16%,0.11%,0.03%,$-2.95
patrick williams,PF/F/UTIL,CHI,11.73%,0.0%,0.1%,0.07%,0.1%,$-2.97
brandon williams,PG/G/UTIL,DAL,13.36%,0.0%,0.2%,0.11%,0.03%,$-2.97
ousmane dieng,C/PF/F/UTIL,OKC,12.95%,0.0%,0.22%,0.11%,0.1%,$-2.97
anton watson,SF/F/UTIL,BOS,12.63%,0.0%,0.06%,0.07%,0.03%,$-3.0
spencer jones,SF/SG/G/F/UTIL,DEN,13.03%,0.0%,0.1%,0.11%,0.03%,$-3.04
emanuel miller,PF/F/UTIL,CHI,14.13%,0.0%,0.11%,0.02%,0.03%,$-3.04
pelle larsson,SF/SG/G/F/UTIL,MIA,13.15%,0.0%,0.08%,0.11%,0.03%,$-3.05
baylor scheierman,SG/G/UTIL,BOS,12.23%,0.0%,0.17%,0.04%,0.03%,$-3.05
chris livingston,SF/F/UTIL,MIL,11.02%,0.0%,0.1%,0.07%,0.03%,$-3.07
jalen pickett,PG/SG/G/UTIL,DEN,12.21%,0.0%,0.15%,0.09%,0.03%,$-3.07
josh minott,SF/F/UTIL,MIN,12.7%,0.0%,0.08%,0.11%,0.1%,$-3.08
branden carlson,C/UTIL,OKC,14.02%,0.0%,0.11%,0.02%,0.1%,$-3.08
markieff morris,C/PF/F/UTIL,DAL,11.38%,0.0%,0.06%,0.04%,0.03%,$-3.1
jamal cain,SF/F/UTIL,NOP,14.13%,0.0%,0.0%,0.02%,0.03%,$-3.1
e.j. liddell,C/UTIL,CHI,9.94%,0.0%,0.12%,0.09%,0.03%,$-3.11
gary harris,SF/SG/G/F/UTIL,ORL,11.24%,0.0%,0.07%,0.09%,0.03%,$-3.12
josh christopher,PG/G/UTIL,MIA,10.32%,0.0%,0.22%,0.02%,0.03%,$-3.13
adam flagler,PG/G/UTIL,OKC,10.57%,0.0%,0.16%,0.07%,0.03%,$-3.13
pacome dadiet,SF/SG/G/F/UTIL,NYK,13.07%,0.0%,0.0%,0.04%,0.03%,$-3.13
garrett temple,SG/G/UTIL,TOR,10.03%,0.0%,0.14%,0.11%,0.03%,$-3.14
isaiah wong,PG/SG/G/UTIL,CHA,13.46%,0.0%,0.06%,0.04%,0.03%,$-3.16
grant williams,C/UTIL,CHA,12.23%,0.0%,0.22%,0.02%,0.03%,$-3.17
isaiah stevens,PG/G/UTIL,MIA,12.34%,0.0%,0.11%,0.04%,0.03%,$-3.18
tyler smith,PF/F/UTIL,MIL,10.32%,0.0%,0.13%,0.16%,0.03%,$-3.2
daron holmes ii,C/UTIL,DEN,9.87%,0.0%,0.11%,0.04%,0.03%,$-3.21
andre jackson jr.,SF/SG/G/F/UTIL,MIL,9.39%,0.0%,0.03%,0.07%,0.03%,$-3.25
dillon jones,PF/F/UTIL,OKC,10.77%,0.0%,0.17%,0.04%,0.03%,$-3.26
drew peterson,PF/F/UTIL,BOS,10.12%,0.0%,0.07%,0.09%,0.03%,$-3.26
jonathan mogbo,C/PF/F/UTIL,TOR,10.79%,0.0%,0.0%,0.09%,0.03%,$-3.27
dante exum,SF/F/UTIL,DAL,10.99%,0.0%,0.0%,0.02%,0.03%,$-3.28
xavier tillman,C/PF/F/UTIL,BOS,11.1%,0.0%,0.0%,0.04%,0.03%,$-3.28
keshad johnson,PF/SF/F/UTIL,MIA,11.1%,0.0%,0.06%,0.04%,0.03%,$-3.3
ja'kobe walter,SG/G/UTIL,TOR,8.56%,0.0%,0.1%,0.07%,0.03%,$-3.31
karlo matkovic,C/PF/F/UTIL,NOP,9.32%,0.0%,0.02%,0.09%,0.03%,$-3.32
jacob toppin,PF/F/UTIL,NYK,9.13%,0.0%,0.0%,0.07%,0.03%,$-3.32
dru smith,PG/G/UTIL,MIA,10.66%,0.0%,0.11%,0.02%,0.03%,$-3.32
hunter tyson,PF/SF/F/UTIL,DEN,9.02%,0.0%,0.05%,0.09%,0.03%,$-3.34
neemias queta,C/UTIL,BOS,9.65%,0.0%,0.11%,0.02%,0.03%,$-3.35
tristen newton,PG/G/UTIL,MIN,8.43%,0.0%,0.1%,0.07%,0.03%,$-3.38
adama sanogo,C/UTIL,CHI,8.75%,0.0%,0.0%,0.07%,0.03%,$-3.39
ej harkless,PG/G/UTIL,UTA,8.19%,0.0%,0.11%,0.04%,0.03%,$-3.42
ariel hukporti,C/UTIL,NYK,8.19%,0.0%,0.11%,0.02%,0.03%,$-3.42
johnny juzang,SF/SG/G/F/UTIL,UTA,7.98%,0.0%,0.0%,0.07%,0.03%,$-3.43
trey alexander,PG/SG/G/UTIL,DEN,7.96%,0.0%,0.11%,0.02%,0.03%,$-3.43
daquan jeffries,PF/F/UTIL,CHA,9.2%,0.0%,0.0%,0.02%,0.03%,$-3.44
talen horton-tucker,SF/SG/G/F/UTIL,CHI,7.71%,0.0%,0.02%,0.13%,0.03%,$-3.47
jd davison,PG/G/UTIL,BOS,8.97%,0.0%,0.0%,0.02%,0.03%,$-3.48
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,9.08%,0.0%,0.0%,0.02%,0.03%,$-3.48
eugene omoruyi,C/UTIL,TOR,8.75%,0.0%,0.0%,0.02%,0.03%,$-3.49
jamison battle,SF/F/UTIL,TOR,6.73%,0.0%,0.03%,0.07%,0.03%,$-3.5
jesse edwards,C/UTIL,MIN,8.64%,0.0%,0.0%,0.02%,0.03%,$-3.5
kevin love,C/UTIL,MIA,8.19%,0.0%,0.0%,0.04%,0.03%,$-3.5
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,8.08%,0.0%,0.0%,0.02%,0.03%,$-3.51
jericho sims,C/UTIL,NYK,7.74%,0.0%,0.0%,0.02%,0.03%,$-3.53
torrey craig,PF/F/UTIL,CHI,7.68%,0.0%,0.0%,0.04%,0.03%,$-3.54
jazian gortman,PG/G/UTIL,DAL,6.79%,0.0%,0.06%,0.04%,0.03%,$-3.55
chris duarte,SF/SG/G/F/UTIL,CHI,5.8%,0.0%,0.03%,0.07%,0.03%,$-3.59
micah potter,C/PF/F/UTIL,UTA,5.26%,0.0%,0.03%,0.07%,0.03%,$-3.61
jevon carter,PG/G/UTIL,CHI,6.06%,0.0%,0.0%,0.02%,0.03%,$-3.64
dario saric,C/UTIL,DEN,6.06%,0.0%,0.0%,0.02%,0.03%,$-3.64
leonard miller,C/PF/F/UTIL,MIN,4.77%,0.0%,0.0%,0.07%,0.03%,$-3.66
tyler kolek,PG/G/UTIL,NYK,5.94%,0.0%,0.0%,0.02%,0.03%,$-3.66
kevin mccullar jr.,SF/F/UTIL,NYK,5.38%,0.0%,0.0%,0.02%,0.03%,$-3.68
john collins,C/PF/F/UTIL,UTA,4.2%,0.0%,0.0%,0.11%,0.06%,$-3.72
luke kornet,C/UTIL,BOS,3.7%,0.0%,0.11%,0.02%,0.03%,$-3.72
immanuel quickley,PG/G/UTIL,TOR,4.09%,0.0%,0.0%,0.04%,0.06%,$-3.77
donte divincenzo,PG/SG/G/UTIL,MIN,3.03%,0.0%,0.0%,0.02%,0.05%,$-3.81
alex ducas,SG/G/UTIL,OKC,3.03%,0.0%,0.0%,0.02%,0.03%,$-3.82
brandon miller,SF/SG/G/F/UTIL,CHA,2.11%,0.0%,0.0%,0.22%,0.07%,$-3.86
isaiah hartenstein,C/UTIL,OKC,2.13%,0.0%,0.0%,0.02%,0.06%,$-3.88
chet holmgren,PF/F/UTIL,OKC,1.18%,0.0%,0.0%,0.11%,0.07%,$-3.93
jalen suggs,PG/SG/G/UTIL,ORL,1.16%,0.0%,0.0%,0.13%,0.07%,$-3.93
lauri markkanen,PF/SF/F/UTIL,UTA,1.04%,0.0%,0.0%,0.2%,0.07%,$-3.94
brandon ingram,PG/G/UTIL,NOP,1.01%,0.0%,0.0%,0.04%,0.08%,$-3.94
dereck lively ii,C/UTIL,DAL,1.01%,0.0%,0.0%,0.02%,0.05%,$-3.95
dwight powell,C/UTIL,DAL,0.9%,0.0%,0.0%,0.02%,0.03%,$-3.95
franz wagner,PF/F/UTIL,ORL,0.34%,0.0%,0.0%,0.02%,0.08%,$-3.98
luka doncic,PG/G/UTIL,DAL,0.17%,0.0%,0.0%,0.36%,0.1%,$-3.99
