PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Dejounte Murray (37380818),CJ McCollum (37380845),Javonte Green (37380943),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Keyonte George (37380858),Zach LaVine (37380811),Nikola Vucevic (37380816),289.95,266.47,381.59000000000003,49200,0.29%,7.13%,376.8%,63.48%,317.52,$15.1,NOP 3,LAC 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Javonte Green (37380943),Mo Bamba (37380959),James Harden (37380801),Svi Mykhailiuk (37380890),Dejounte Murray (37380818),291.49,270.4,385.65,49900,0.27%,7.06%,365.7%,65.67%,361.95,$14.6,NOP 4,UTA 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Javonte Green (37380943),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),290.98,269.38,384.83,49300,0.26%,7.35%,365.6%,64.63%,327.09,$14.6,LAC 4,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Javonte Green (37380943),Derrick Jones Jr. (37380905),Walker Kessler (37380856),James Harden (37380801),Trey Murphy III (37380821),Mo Bamba (37380959),294.96000000000004,276.54,387.83000000000004,49800,0.24%,7.49%,360.2%,72.95%,390.11,$14.4,NOP 4,LAC 3,generated,1
Keyonte George (37380858),Jordan Hawkins (37380949),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Dejounte Murray (37380818),294.32000000000005,272.2,388.84000000000003,49900,0.31%,7.9%,352.0%,70.84%,353.98,$14.1,LAC 4,NOP 3,generated,2
Keyonte George (37380858),Kris Dunn (37380915),Trey Murphy III (37380821),Javonte Green (37380943),Nikola Vucevic (37380816),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),289.09000000000003,270.01,382.44,50000,0.31%,6.19%,345.9%,62.14%,310.58,$13.8,LAC 4,NOP 2,generated,1
Dejounte Murray (37380818),Kris Dunn (37380915),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Svi Mykhailiuk (37380890),Nikola Vucevic (37380816),287.83,269.51,385.57,49900,0.31%,5.82%,340.8%,60.49%,349.31999999999994,$13.6,LAC 3,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Svi Mykhailiuk (37380890),Javonte Green (37380943),Walker Kessler (37380856),James Harden (37380801),Trey Murphy III (37380821),Mo Bamba (37380959),289.8,272.69,384.33000000000004,50000,0.27%,5.99%,332.7%,63.74%,367.88,$13.3,NOP 4,UTA 2,generated,1
Keyonte George (37380858),Isaiah Collier (37380874),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Walker Kessler (37380856),Dejounte Murray (37380818),Norman Powell (37380834),Mo Bamba (37380959),289.74,272.48,382.8,49600,0.29%,5.93%,325.0%,63.78%,331.24,$13.0,UTA 4,NOP 2,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Brice Sensabaugh (37380878),Javonte Green (37380943),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Nikola Vucevic (37380816),292.29,274.52000000000004,388.35,49500,0.23%,6.66%,316.7%,68.28%,369.7,$12.7,LAC 3,NOP 2,generated,1
Dejounte Murray (37380818),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Walker Kessler (37380856),Keyonte George (37380858),Zach LaVine (37380811),Mo Bamba (37380959),289.45,270.09,383.1,49800,0.25%,6.28%,303.5%,63.13%,326.04999999999995,$12.1,UTA 3,NOP 2,generated,1
Dejounte Murray (37380818),Jordan Hawkins (37380949),Norman Powell (37380834),Amir Coffey (37380926),Mo Bamba (37380959),James Harden (37380801),Zach LaVine (37380811),Keyonte George (37380858),287.99,268.31,382.90000000000003,50000,0.27%,5.35%,300.6%,60.57%,327.15,$12.0,LAC 4,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Keyonte George (37380858),Norman Powell (37380834),Isaiah Collier (37380874),291.69,269.21,380.23,49400,0.19%,6.94%,298.4%,66.26%,332.24,$11.9,NOP 3,LAC 3,generated,1
Keyonte George (37380858),Kris Dunn (37380915),Trey Murphy III (37380821),Javonte Green (37380943),Mo Bamba (37380959),Dejounte Murray (37380818),Norman Powell (37380834),James Harden (37380801),292.83,272.75,385.7,49800,0.2%,6.69%,292.6%,68.44%,359.81,$11.7,LAC 4,NOP 3,generated,1
Dejounte Murray (37380818),Kris Dunn (37380915),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Josh Giddey (37380849),Norman Powell (37380834),Nikola Vucevic (37380816),285.41,266.53999999999996,376.23,50000,0.23%,5.37%,285.4%,56.63%,295.33000000000004,$11.4,LAC 4,NOP 2,generated,1
Dejounte Murray (37380818),Kevin Porter Jr. (37380895),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Nikola Vucevic (37380816),James Harden (37380801),Derrick Jones Jr. (37380905),Mo Bamba (37380959),289.04,271.53000000000003,388.13,50000,0.24%,5.64%,284.3%,63.07%,355.62,$11.4,LAC 4,NOP 2,generated,1
Isaiah Collier (37380874),CJ McCollum (37380845),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),291.21999999999997,272.65000000000003,384.69,49800,0.24%,6.76%,276.5%,66.62%,349.75,$11.1,LAC 3,UTA 2,generated,2
Dejounte Murray (37380818),Ayo Dosunmu (37380865),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Derrick Jones Jr. (37380905),Keyonte George (37380858),291.28999999999996,270.76,385.12,50000,0.21%,6.1%,266.0%,66.29%,365.77,$10.6,LAC 3,NOP 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Norman Powell (37380834),Brice Sensabaugh (37380878),Mo Bamba (37380959),Kevin Porter Jr. (37380895),Zach LaVine (37380811),Nikola Vucevic (37380816),281.25,264.21999999999997,377.45,50000,0.23%,4.71%,259.2%,50.37%,260.1,$10.4,LAC 3,UTA 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Norman Powell (37380834),Kyle Filipowski (37380899),Walker Kessler (37380856),James Harden (37380801),Derrick Jones Jr. (37380905),Mo Bamba (37380959),288.57,273.91,383.72,50000,0.22%,5.04%,255.9%,62.33%,362.65,$10.2,LAC 4,NOP 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Walker Kessler (37380856),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),289.77,271.39,385.94,49000,0.19%,5.59%,254.3%,63.87%,347.51,$10.2,LAC 4,UTA 3,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Javonte Green (37380943),Mo Bamba (37380959),Kris Dunn (37380915),Zach LaVine (37380811),James Harden (37380801),288.17,268.67,378.83,49900,0.19%,5.6%,253.7%,60.89%,328.2,$10.1,NOP 3,LAC 3,generated,1
Dejounte Murray (37380818),Ayo Dosunmu (37380865),Svi Mykhailiuk (37380890),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Zach LaVine (37380811),Keyonte George (37380858),285.15,262.39,379.47,50000,0.23%,4.74%,253.4%,55.97%,322.34,$10.1,LAC 3,CHI 2,generated,1
CJ McCollum (37380845),Isaiah Collier (37380874),Trey Murphy III (37380821),Javonte Green (37380943),Walker Kessler (37380856),Dejounte Murray (37380818),Zach LaVine (37380811),Mo Bamba (37380959),288.34,271.41999999999996,376.76,49900,0.18%,5.6%,253.3%,61.84%,334.37,$10.1,NOP 4,UTA 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Brice Sensabaugh (37380878),Javonte Green (37380943),Mo Bamba (37380959),Keyonte George (37380858),Trey Murphy III (37380821),Nikola Vucevic (37380816),290.93,270.99,383.74,49400,0.2%,6.98%,252.2%,65.01%,338.72,$10.1,NOP 4,UTA 2,generated,3
Dejounte Murray (37380818),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Javonte Green (37380943),Nikola Vucevic (37380816),Keyonte George (37380858),Norman Powell (37380834),Mo Bamba (37380959),289.71000000000004,270.47,383.08,49700,0.21%,6.36%,251.2%,63.39%,318.96999999999997,$10.0,NOP 3,UTA 2,generated,2
Dejounte Murray (37380818),Isaiah Collier (37380874),Svi Mykhailiuk (37380890),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Zach LaVine (37380811),CJ McCollum (37380845),288.82,267.02,382.3,49600,0.2%,5.6%,250.0%,62.27%,355.54999999999995,$10.0,LAC 3,NOP 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Zach LaVine (37380811),Derrick Jones Jr. (37380905),Drew Eubanks (37380882),Dejounte Murray (37380818),Norman Powell (37380834),Mo Bamba (37380959),284.84999999999997,264.66999999999996,377.03000000000003,49500,0.2%,5.23%,248.2%,55.56%,299.62,$9.9,LAC 3,UTA 2,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Walker Kessler (37380856),James Harden (37380801),Derrick Jones Jr. (37380905),Mo Bamba (37380959),290.94,273.58,385.55,49100,0.21%,5.34%,246.0%,66.78%,387.28999999999996,$9.8,UTA 3,LAC 3,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Trey Murphy III (37380821),Javonte Green (37380943),Walker Kessler (37380856),Keyonte George (37380858),Zach LaVine (37380811),Mo Bamba (37380959),286.01,267.32,375.68,49300,0.17%,5.37%,246.0%,57.8%,316.75,$9.8,NOP 3,UTA 3,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Brice Sensabaugh (37380878),Javonte Green (37380943),Mo Bamba (37380959),Josh Giddey (37380849),Zach LaVine (37380811),James Harden (37380801),285.49,268.38,379.99,49800,0.21%,4.84%,243.9%,56.67%,328.29999999999995,$9.8,UTA 2,NOP 2,generated,1
CJ McCollum (37380845),Jordan Hawkins (37380949),Trey Murphy III (37380821),Javonte Green (37380943),Nikola Vucevic (37380816),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),288.23,270.79,380.63,50000,0.18%,4.95%,241.3%,61.54%,321.22,$9.7,NOP 4,LAC 3,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Amir Coffey (37380926),Dejounte Murray (37380818),293.91,272.57,386.42,50000,0.2%,6.89%,240.8%,70.63%,369.01,$9.6,LAC 4,NOP 3,generated,3
CJ McCollum (37380845),Jordan Hawkins (37380949),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Dejounte Murray (37380818),Norman Powell (37380834),Nikola Vucevic (37380816),288.86,267.96,379.54,49500,0.15%,5.29%,240.2%,62.63%,315.45000000000005,$9.6,NOP 4,LAC 3,generated,1
Dejounte Murray (37380818),Kris Dunn (37380915),Javonte Green (37380943),Brice Sensabaugh (37380878),Nikola Vucevic (37380816),James Harden (37380801),Zach LaVine (37380811),Mo Bamba (37380959),289.4,271.15,385.86,49500,0.17%,5.2%,239.7%,63.72%,359.89,$9.6,LAC 3,NOP 2,generated,1
Dejounte Murray (37380818),Trey Murphy III (37380821),Javonte Green (37380943),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Keyonte George (37380858),295.42999999999995,273.73,388.49,50000,0.15%,7.42%,238.9%,73.2%,364.42999999999995,$9.6,LAC 4,NOP 3,generated,3
CJ McCollum (37380845),Norman Powell (37380834),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Walker Kessler (37380856),Dejounte Murray (37380818),Zach LaVine (37380811),Mo Bamba (37380959),289.85,272.06,383.12,49800,0.16%,5.85%,235.9%,64.12%,335.80999999999995,$9.4,LAC 3,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Javonte Green (37380943),Derrick Jones Jr. (37380905),Walker Kessler (37380856),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),293.03000000000003,274.41,386.77000000000004,49200,0.13%,6.35%,235.6%,69.61%,382.25,$9.4,LAC 4,NOP 3,generated,2
Dejounte Murray (37380818),CJ McCollum (37380845),Brice Sensabaugh (37380878),Javonte Green (37380943),Walker Kessler (37380856),James Harden (37380801),Derrick Jones Jr. (37380905),Keyonte George (37380858),289.57000000000005,273.79,383.18,49900,0.16%,5.16%,234.9%,64.21%,365.71000000000004,$9.4,NOP 3,UTA 3,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Trey Murphy III (37380821),Javonte Green (37380943),Mo Bamba (37380959),Lonzo Ball (37380884),Norman Powell (37380834),Nikola Vucevic (37380816),287.40000000000003,271.34,377.21,50000,0.18%,4.95%,234.3%,59.89%,322.75,$9.4,NOP 4,LAC 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Dejounte Murray (37380818),Zach LaVine (37380811),Josh Giddey (37380849),286.12,265.54999999999995,378.9,49300,0.17%,5.27%,233.9%,57.71%,322.53,$9.4,UTA 2,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Javonte Green (37380943),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),Josh Giddey (37380849),Zach LaVine (37380811),Mo Bamba (37380959),285.64,265.83000000000004,376.47,49700,0.18%,4.66%,233.6%,57.28%,308.03999999999996,$9.3,NOP 3,CHI 3,generated,1
Dejounte Murray (37380818),Ayo Dosunmu (37380865),Javonte Green (37380943),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Nikola Vucevic (37380816),288.88,268.91,381.63,49800,0.18%,4.76%,230.5%,62.68%,343.41999999999996,$9.2,LAC 4,NOP 2,generated,1
CJ McCollum (37380845),Ayo Dosunmu (37380865),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Walker Kessler (37380856),Keyonte George (37380858),Zach LaVine (37380811),Mo Bamba (37380959),281.67,262.79,369.21000000000004,50000,0.23%,4.2%,227.4%,50.86%,273.35,$9.1,NOP 2,CHI 2,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Derrick Jones Jr. (37380905),Josh Giddey (37380849),288.32,270.65,381.75,49500,0.19%,5.04%,226.8%,61.69%,371.88,$9.1,LAC 3,NOP 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),Josh Giddey (37380849),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),281.29,262.25,372.82,49000,0.2%,4.41%,226.1%,50.66%,283.81,$9.0,UTA 2,NOP 2,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Dejounte Murray (37380818),Norman Powell (37380834),Zach LaVine (37380811),291.53999999999996,269.77,384.44,49700,0.09%,6.46%,224.7%,66.38%,329.88,$9.0,LAC 3,UTA 2,generated,1
Dejounte Murray (37380818),Norman Powell (37380834),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Keyonte George (37380858),Zach LaVine (37380811),Jose Alvarado (37380923),285.68,263.41999999999996,377.17,49600,0.19%,4.94%,223.3%,57.0%,291.31,$8.9,NOP 3,LAC 3,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Walker Kessler (37380856),Keyonte George (37380858),Svi Mykhailiuk (37380890),Nikola Vucevic (37380816),281.3,264.37,375.33000000000004,49800,0.22%,4.16%,222.7%,50.52%,288.48,$8.9,UTA 4,NOP 2,generated,1
Keyonte George (37380858),Zach LaVine (37380811),Norman Powell (37380834),Brice Sensabaugh (37380878),Walker Kessler (37380856),Dejounte Murray (37380818),Derrick Jones Jr. (37380905),Mo Bamba (37380959),287.52,267.96,382.04,49200,0.14%,5.25%,217.0%,60.1%,318.19,$8.7,UTA 3,LAC 3,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Trey Murphy III (37380821),Kyle Filipowski (37380899),Mo Bamba (37380959),Keyonte George (37380858),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),284.4,265.41,375.72,49500,0.15%,4.96%,216.3%,55.1%,308.43,$8.7,NOP 3,UTA 2,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Trey Murphy III (37380821),Javonte Green (37380943),Walker Kessler (37380856),Keyonte George (37380858),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),283.73,267.06,371.81,50000,0.21%,5.1%,215.8%,54.19%,289.52,$8.6,NOP 3,UTA 3,generated,2
Keyonte George (37380858),Norman Powell (37380834),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Walker Kessler (37380856),James Harden (37380801),Derrick Jones Jr. (37380905),Mo Bamba (37380959),290.48,273.0,386.34000000000003,49900,0.15%,5.17%,215.3%,65.78%,335.62,$8.6,LAC 4,UTA 3,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Svi Mykhailiuk (37380890),Josh Giddey (37380849),281.85,261.65999999999997,374.73,49500,0.2%,4.43%,214.7%,50.89%,307.03999999999996,$8.6,LAC 3,UTA 2,generated,1
Dejounte Murray (37380818),Svi Mykhailiuk (37380890),Javonte Green (37380943),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Zach LaVine (37380811),Nikola Vucevic (37380816),286.84,268.28000000000003,385.15,49900,0.15%,4.86%,213.5%,59.29%,342.28,$8.5,NOP 2,UTA 2,generated,1
Jose Alvarado (37380923),Isaiah Collier (37380874),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Nikola Vucevic (37380816),283.43,264.17,376.36,49100,0.18%,4.13%,210.3%,53.74%,303.32,$8.4,LAC 4,NOP 2,generated,1
Keyonte George (37380858),Isaiah Collier (37380874),Javonte Green (37380943),Brice Sensabaugh (37380878),Nikola Vucevic (37380816),Dejounte Murray (37380818),Derrick Jones Jr. (37380905),James Harden (37380801),286.76,268.82,379.78999999999996,49500,0.16%,4.49%,210.0%,59.52%,342.47,$8.4,UTA 3,NOP 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),Lonzo Ball (37380884),Norman Powell (37380834),Keyonte George (37380858),287.88,271.06,379.64,49600,0.14%,5.18%,209.5%,60.39%,337.24,$8.4,NOP 3,UTA 2,generated,1
Dejounte Murray (37380818),Zach LaVine (37380811),Javonte Green (37380943),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),292.0,272.13,388.65000000000003,49700,0.11%,5.76%,209.4%,68.46%,364.51,$8.4,LAC 3,NOP 2,generated,1
Jose Alvarado (37380923),CJ McCollum (37380845),Zach LaVine (37380811),Brice Sensabaugh (37380878),Nikola Vucevic (37380816),James Harden (37380801),Derrick Jones Jr. (37380905),Mo Bamba (37380959),284.5,265.25,381.23,49100,0.16%,4.27%,208.9%,55.55%,320.71000000000004,$8.4,LAC 3,NOP 2,generated,1
Dejounte Murray (37380818),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Mo Bamba (37380959),Isaiah Collier (37380874),Zach LaVine (37380811),Nikola Vucevic (37380816),288.96999999999997,269.21999999999997,380.78999999999996,50000,0.14%,5.32%,207.9%,63.47%,320.42999999999995,$8.3,NOP 2,UTA 2,generated,1
Dejounte Murray (37380818),Kris Dunn (37380915),Brice Sensabaugh (37380878),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Nikola Vucevic (37380816),291.06,271.23,388.01,49100,0.11%,5.16%,207.2%,66.79%,363.68999999999994,$8.3,LAC 5,NOP 1,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Jalen Smith (37380947),285.90000000000003,269.42,382.33,49700,0.19%,4.54%,206.7%,57.29%,325.22,$8.3,LAC 3,UTA 2,generated,1
Keyonte George (37380858),Isaiah Collier (37380874),Trey Murphy III (37380821),Amir Coffey (37380926),Walker Kessler (37380856),Dejounte Murray (37380818),Zach LaVine (37380811),Mo Bamba (37380959),283.27,265.64,372.95000000000005,49600,0.16%,4.4%,205.9%,53.45%,301.58,$8.2,UTA 3,NOP 2,generated,1
Jose Alvarado (37380923),CJ McCollum (37380845),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Mo Bamba (37380959),James Harden (37380801),Norman Powell (37380834),Josh Giddey (37380849),283.62,266.21000000000004,375.95,49900,0.2%,3.93%,205.7%,53.74%,311.15,$8.2,LAC 4,NOP 3,generated,1
Keyonte George (37380858),CJ McCollum (37380845),Zach LaVine (37380811),Javonte Green (37380943),Mo Bamba (37380959),Jose Alvarado (37380923),Norman Powell (37380834),James Harden (37380801),284.34,264.64,377.86,49200,0.17%,4.4%,205.6%,54.75%,308.97,$8.2,NOP 3,LAC 3,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Drew Eubanks (37380882),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),287.05,269.77,379.88,49700,0.19%,4.13%,204.7%,59.86%,348.96999999999997,$8.2,LAC 4,NOP 2,generated,1
Dejounte Murray (37380818),Jordan Hawkins (37380949),Javonte Green (37380943),Derrick Jones Jr. (37380905),Walker Kessler (37380856),James Harden (37380801),Zach LaVine (37380811),Keyonte George (37380858),283.51,266.58000000000004,375.75,49800,0.16%,4.2%,204.1%,53.68%,321.02,$8.2,NOP 3,LAC 2,generated,1
Isaiah Collier (37380874),CJ McCollum (37380845),Trey Murphy III (37380821),Derrick Jones Jr. (37380905),Walker Kessler (37380856),Norman Powell (37380834),Zach LaVine (37380811),Mo Bamba (37380959),284.12,266.9,371.38,49900,0.17%,4.27%,202.9%,54.98%,286.81,$8.1,LAC 3,UTA 2,generated,1
Keyonte George (37380858),Svi Mykhailiuk (37380890),Zach LaVine (37380811),Derrick Jones Jr. (37380905),Walker Kessler (37380856),James Harden (37380801),Norman Powell (37380834),Mo Bamba (37380959),284.34000000000003,264.63,380.69,49900,0.17%,4.12%,202.1%,54.91%,292.19,$8.1,LAC 4,UTA 3,generated,1
Dejounte Murray (37380818),Isaiah Collier (37380874),Brandon Boston Jr. (37380995),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Trey Murphy III (37380821),Nikola Vucevic (37380816),286.79,270.09,382.64,49700,0.16%,4.41%,201.5%,59.4%,353.94,$8.1,NOP 3,UTA 2,generated,1
Dejounte Murray (37380818),CJ McCollum (37380845),Zach LaVine (37380811),Brice Sensabaugh (37380878),Mo Bamba (37380959),Isaiah Collier (37380874),Derrick Jones Jr. (37380905),Nikola Vucevic (37380816),288.26,267.61,380.39,49100,0.15%,5.22%,197.5%,62.1%,332.32000000000005,$7.9,NOP 2,CHI 2,generated,2
Keyonte George (37380858),Isaiah Collier (37380874),Trey Murphy III (37380821),Brice Sensabaugh (37380878),Mo Bamba (37380959),James Harden (37380801),Derrick Jones Jr. (37380905),Dejounte Murray (37380818),292.63,271.29,386.87,49000,0.12%,5.81%,195.1%,69.3%,381.36,$7.8,UTA 3,LAC 3,generated,2
