Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
chris boucher,C/PF/F/UTIL,TOR,32.6%,0.04%,2.15%,0.25%,0.1%,$4.31
karlo matkovic,C/PF/F/UTIL,NOP,32.08%,0.02%,1.71%,1.19%,0.54%,$1.73
olivier-maxence prosper,PF/F/UTIL,DAL,29.89%,0.02%,1.6%,0.07%,0.06%,$1.49
sandro mamukelashvili,C/PF/F/UTIL,SAS,29.07%,0.02%,1.5%,0.25%,0.1%,$1.42
alperen sengun,C/UTIL,HOU,31.88%,0.01%,1.51%,15.56%,39.01%,$0.67
stephen curry,PG/G/UTIL,GSW,28.22%,0.01%,1.38%,5.66%,11.09%,$0.52
santi aldama,PF/F/UTIL,MEM,29.29%,0.01%,1.38%,9.83%,9.89%,$0.44
damion baugh,PG/SG/G/UTIL,CHA,30.17%,0.01%,1.39%,21.54%,12.3%,$0.43
zion williamson,PF/SF/F/UTIL,NOP,26.89%,0.01%,1.41%,9.44%,11.41%,$0.38
kristaps porzingis,C/UTIL,BOS,29.33%,0.01%,1.29%,6.71%,12.42%,$0.23
neemias queta,C/UTIL,BOS,28.59%,0.01%,1.31%,15.79%,8.07%,$0.21
sam hauser,PF/SF/F/UTIL,BOS,28.96%,0.01%,1.25%,15.35%,8.35%,$0.04
jarrett allen,C/UTIL,CLE,28.4%,0.01%,1.23%,9.5%,12.62%,$0.02
kelly olynyk,C/PF/F/UTIL,NOP,28.67%,0.01%,1.24%,20.13%,11.73%,$0.01
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.65%,0.01%,1.27%,8.2%,14.15%,$-0.06
brandon clarke,C/PF/F/UTIL,MEM,26.01%,0.01%,1.13%,3.24%,1.61%,$-0.12
mason plumlee,C/UTIL,PHX,26.45%,0.01%,1.12%,0.66%,0.54%,$-0.13
moses moody,SF/SG/G/F/UTIL,GSW,26.97%,0.01%,1.14%,4.27%,2.23%,$-0.16
vince williams jr.,SF/SG/G/F/UTIL,MEM,28.37%,0.01%,1.17%,41.69%,21.53%,$-0.21
ty jerome,PG/G/UTIL,CLE,26.2%,0.01%,1.12%,5.69%,5.51%,$-0.26
jusuf nurkic,C/UTIL,CHA,24.65%,0.01%,1.08%,2.0%,2.53%,$-0.26
gui santos,PF/F/UTIL,GSW,26.39%,0.01%,1.12%,0.12%,0.1%,$-0.26
payton pritchard,PG/SG/G/UTIL,BOS,28.18%,0.01%,1.14%,21.52%,16.37%,$-0.27
tari eason,PF/F/UTIL,HOU,27.2%,0.01%,1.13%,11.02%,11.97%,$-0.27
wendell carter jr.,C/UTIL,ORL,26.66%,0.01%,1.11%,5.84%,7.37%,$-0.27
brandin podziemski,PG/SG/G/UTIL,GSW,27.99%,0.01%,1.12%,24.36%,20.27%,$-0.32
quinten post,C/UTIL,GSW,24.6%,0.01%,1.03%,0.11%,0.1%,$-0.32
ja morant,PG/G/UTIL,MEM,27.41%,0.01%,1.12%,17.06%,29.9%,$-0.33
desmond bane,SG/G/UTIL,MEM,27.64%,0.01%,1.11%,15.57%,23.04%,$-0.35
zach edey,C/UTIL,MEM,25.97%,0.01%,1.09%,5.83%,6.66%,$-0.35
lebron james,PF/SF/F/UTIL,LAL,26.8%,0.01%,1.1%,15.53%,23.35%,$-0.41
luka doncic,PG/G/UTIL,LAL,25.45%,0.01%,1.1%,10.97%,28.81%,$-0.44
donovan mitchell,PG/SG/G/UTIL,CLE,25.66%,0.01%,1.07%,8.74%,10.74%,$-0.44
austin reaves,PG/SG/G/UTIL,LAL,25.81%,0.01%,1.02%,2.34%,2.84%,$-0.47
jalen green,SG/G/UTIL,HOU,26.89%,0.01%,1.05%,9.62%,15.8%,$-0.48
jayson tatum,PF/SF/F/UTIL,BOS,26.14%,0.01%,1.05%,7.73%,11.45%,$-0.5
keldon johnson,PF/SF/F/UTIL,SAS,25.32%,0.01%,1.03%,4.66%,3.04%,$-0.52
jaylen brown,SF/SG/G/F/UTIL,BOS,27.28%,0.01%,1.03%,14.11%,12.69%,$-0.54
bradley beal,SF/SG/G/F/UTIL,PHX,27.59%,0.0%,1.02%,25.38%,18.43%,$-0.59
franz wagner,SF/F/UTIL,ORL,24.92%,0.01%,0.99%,4.66%,9.27%,$-0.63
nick richards,C/UTIL,PHX,24.35%,0.01%,0.98%,2.24%,2.72%,$-0.64
evan mobley,C/PF/F/UTIL,CLE,24.64%,0.01%,0.98%,6.41%,7.0%,$-0.65
jimmy butler,PF/SF/F/UTIL,GSW,25.57%,0.01%,0.98%,9.14%,9.4%,$-0.68
naji marshall,PF/SF/F/UTIL,DAL,25.05%,0.01%,0.97%,6.17%,4.05%,$-0.69
cole anthony,PG/SG/G/UTIL,ORL,26.56%,0.0%,0.98%,34.11%,28.51%,$-0.71
devin booker,PG/SG/G/UTIL,PHX,25.63%,0.01%,0.96%,9.19%,13.05%,$-0.71
de'andre hunter,PF/SF/F/UTIL,CLE,25.51%,0.01%,0.98%,7.98%,4.98%,$-0.71
jaxson hayes,C/UTIL,LAL,25.14%,0.01%,0.94%,2.28%,2.37%,$-0.73
miles bridges,PF/F/UTIL,CHA,23.57%,0.01%,0.92%,2.39%,4.52%,$-0.74
seth curry,SG/G/UTIL,CHA,25.15%,0.01%,0.96%,0.85%,0.52%,$-0.75
jonathan isaac,C/PF/F/UTIL,ORL,24.19%,0.01%,0.94%,1.14%,0.46%,$-0.76
