Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
d'angelo russell,PG/SG/G/UTIL,BKN,21.46%,0.01%,0.92%,4.9%,3.42%,$-0.6
brandon clarke,C/UTIL,MEM,22.88%,0.01%,0.91%,1.4%,2.41%,$-0.62
christian braun,SF/SG/G/F/UTIL,DEN,23.17%,0.01%,0.93%,8.07%,4.19%,$-0.64
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,23.05%,0.01%,0.94%,16.26%,9.13%,$-0.64
onyeka okongwu,C/UTIL,ATL,21.22%,0.01%,0.86%,1.15%,2.46%,$-0.64
tim hardaway jr.,SF/SG/G/F/UTIL,DET,23.11%,0.01%,0.94%,3.1%,1.61%,$-0.64
demar derozan,SF/F/UTIL,SAC,23.61%,0.01%,0.91%,6.26%,6.91%,$-0.64
sam merrill,SG/G/UTIL,CLE,22.63%,0.01%,0.93%,2.05%,1.84%,$-0.65
zion williamson,PF/F/UTIL,NOP,19.31%,0.01%,0.87%,2.42%,2.63%,$-0.66
de'aaron fox,PG/G/UTIL,SAC,23.01%,0.01%,0.89%,6.55%,7.88%,$-0.67
scottie barnes,PG/SF/G/F/UTIL,TOR,22.14%,0.01%,0.91%,8.76%,6.16%,$-0.67
jaren jackson jr.,C/PF/F/UTIL,MEM,21.4%,0.01%,0.88%,4.88%,3.59%,$-0.67
donovan mitchell,PG/SG/G/UTIL,CLE,20.92%,0.01%,0.9%,5.39%,4.09%,$-0.67
julian strawther,SF/SG/G/F/UTIL,DEN,22.51%,0.01%,0.92%,3.16%,1.63%,$-0.67
spencer dinwiddie,PG/SG/G/UTIL,DAL,23.07%,0.01%,0.91%,7.46%,5.17%,$-0.68
anthony edwards,PG/SG/G/UTIL,MIN,23.68%,0.01%,0.89%,15.28%,12.5%,$-0.69
alperen sengun,C/UTIL,HOU,19.2%,0.01%,0.84%,1.49%,2.82%,$-0.69
jaden mcdaniels,SF/F/UTIL,MIN,23.33%,0.01%,0.9%,6.36%,6.39%,$-0.71
tobias harris,PF/F/UTIL,DET,23.61%,0.01%,0.88%,5.53%,5.61%,$-0.72
davion mitchell,PG/SG/G/UTIL,TOR,22.51%,0.01%,0.89%,2.21%,1.82%,$-0.73
keon ellis,SG/G/UTIL,SAC,21.41%,0.01%,0.88%,0.56%,0.6%,$-0.73
georges niang,PF/SF/F/UTIL,CLE,22.38%,0.01%,0.87%,4.84%,3.15%,$-0.75
jarrett allen,C/UTIL,CLE,21.33%,0.01%,0.83%,1.41%,2.81%,$-0.75
nick smith jr.,SF/SG/G/F/UTIL,CHA,22.39%,0.01%,0.87%,5.74%,3.0%,$-0.79
payton pritchard,PG/SG/G/UTIL,BOS,21.5%,0.01%,0.84%,3.76%,2.79%,$-0.79
kristaps porzingis,C/UTIL,BOS,20.55%,0.01%,0.81%,2.48%,4.86%,$-0.82
bilal coulibaly,SG/G/UTIL,WAS,22.42%,0.01%,0.84%,1.87%,1.83%,$-0.82
de'andre hunter,PF/SF/F/UTIL,ATL,21.32%,0.01%,0.79%,2.64%,1.85%,$-0.85
santi aldama,PF/F/UTIL,MEM,20.69%,0.01%,0.81%,3.31%,2.9%,$-0.86
matas buzelis,PF/SF/F/UTIL,CHI,22.31%,0.01%,0.84%,0.45%,0.3%,$-0.87
malik beasley,SG/G/UTIL,DET,21.46%,0.01%,0.81%,2.1%,2.15%,$-0.88
noah clowney,C/PF/F/UTIL,BKN,22.08%,0.01%,0.81%,5.89%,4.28%,$-0.88
ayo dosunmu,PG/SG/G/UTIL,CHI,21.6%,0.01%,0.81%,3.51%,2.25%,$-0.88
bam adebayo,C/PF/F/UTIL,MIA,20.09%,0.01%,0.77%,3.56%,2.38%,$-0.91
josh hart,PF/SF/F/UTIL,NYK,22.41%,0.01%,0.77%,6.13%,4.44%,$-0.92
carlton carrington,PG/SG/G/UTIL,WAS,21.16%,0.01%,0.78%,3.31%,2.7%,$-0.93
tari eason,PF/F/UTIL,HOU,20.86%,0.01%,0.78%,4.58%,4.52%,$-0.93
terry rozier,PG/SG/G/UTIL,MIA,20.84%,0.01%,0.8%,0.97%,0.71%,$-0.93
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,21.48%,0.01%,0.78%,3.0%,1.62%,$-0.94
kyrie irving,PG/SG/G/UTIL,DAL,22.17%,0.01%,0.77%,15.42%,12.19%,$-0.95
jaylen wells,SF/SG/G/F/UTIL,MEM,21.4%,0.01%,0.78%,0.77%,0.43%,$-0.96
jordan hawkins,SG/G/UTIL,NOP,21.53%,0.01%,0.81%,0.56%,0.45%,$-0.97
dejounte murray,PG/G/UTIL,NOP,20.32%,0.01%,0.71%,1.62%,2.06%,$-1.0
amen thompson,PG/SF/G/F/UTIL,HOU,21.34%,0.01%,0.73%,4.33%,2.68%,$-1.01
jalen wilson,PF/SF/F/UTIL,BKN,22.19%,0.0%,0.77%,0.4%,0.29%,$-1.02
og anunoby,PF/SF/F/UTIL,NYK,21.94%,0.0%,0.74%,4.09%,2.88%,$-1.04
shake milton,PG/SG/G/UTIL,LAL,20.84%,0.01%,0.75%,0.11%,0.1%,$-1.04
klay thompson,SF/SG/G/F/UTIL,DAL,20.61%,0.01%,0.73%,4.01%,2.19%,$-1.06
day'ron sharpe,C/UTIL,BKN,19.51%,0.01%,0.71%,0.34%,0.76%,$-1.06
ziaire williams,SF/F/UTIL,BKN,20.21%,0.01%,0.71%,1.64%,1.81%,$-1.07
nikola jovic,C/PF/F/UTIL,MIA,20.54%,0.01%,0.7%,1.19%,0.85%,$-1.08
ochai agbaji,PF/SF/F/UTIL,TOR,20.87%,0.0%,0.76%,0.48%,0.27%,$-1.08
duncan robinson,SG/G/UTIL,MIA,21.43%,0.0%,0.71%,0.86%,0.8%,$-1.08
jayson tatum,PF/SF/F/UTIL,BOS,19.66%,0.01%,0.69%,5.49%,4.63%,$-1.1
lamelo ball,PG/G/UTIL,CHA,20.01%,0.01%,0.69%,5.05%,7.15%,$-1.11
jeremiah robinson-earl,C/PF/F/UTIL,NOP,21.45%,0.01%,0.71%,0.09%,0.05%,$-1.12
luke kennard,PG/SG/G/UTIL,MEM,20.17%,0.0%,0.7%,0.82%,0.58%,$-1.13
justin champagnie,PF/SF/F/UTIL,WAS,19.67%,0.0%,0.69%,0.24%,0.1%,$-1.13
zach edey,C/UTIL,MEM,19.72%,0.01%,0.68%,0.28%,0.53%,$-1.14
austin reaves,PG/G/UTIL,LAL,20.46%,0.0%,0.67%,1.71%,2.26%,$-1.15
nic claxton,C/UTIL,BKN,18.44%,0.01%,0.64%,0.48%,0.86%,$-1.16
jonathan isaac,C/PF/F/UTIL,ORL,20.0%,0.0%,0.7%,0.3%,0.25%,$-1.16
larry nance jr.,C/PF/F/UTIL,ATL,19.95%,0.0%,0.7%,1.45%,1.28%,$-1.16
isaiah stewart,C/UTIL,DET,19.64%,0.01%,0.66%,0.6%,1.22%,$-1.16
garrison mathews,SG/G/UTIL,ATL,19.66%,0.01%,0.68%,0.14%,0.1%,$-1.16
jamal shead,PG/G/UTIL,TOR,20.39%,0.0%,0.71%,0.5%,0.52%,$-1.17
jrue holiday,PG/SG/G/UTIL,BOS,20.63%,0.0%,0.68%,1.76%,1.27%,$-1.18
kelly olynyk,C/UTIL,TOR,24.3%,0.0%,0.75%,0.04%,0.1%,$-1.19
bruce brown,SF/SG/G/F/UTIL,TOR,18.69%,0.0%,0.69%,1.42%,0.7%,$-1.2
evan mobley,C/PF/F/UTIL,CLE,19.23%,0.0%,0.64%,5.66%,4.55%,$-1.21
keon johnson,PG/SG/G/UTIL,BKN,19.12%,0.0%,0.65%,1.17%,0.75%,$-1.21
tyrese martin,SG/G/UTIL,BKN,19.64%,0.0%,0.64%,0.44%,0.43%,$-1.21
miles mcbride,PG/SG/G/UTIL,NYK,18.99%,0.0%,0.67%,0.27%,0.22%,$-1.22
dillon brooks,PF/F/UTIL,HOU,20.77%,0.0%,0.66%,1.06%,0.89%,$-1.24
desmond bane,SG/G/UTIL,MEM,19.01%,0.0%,0.6%,0.93%,0.96%,$-1.26
paolo banchero,PF/F/UTIL,ORL,19.01%,0.0%,0.61%,2.48%,2.53%,$-1.26
haywood highsmith,PF/SF/F/UTIL,MIA,18.85%,0.01%,0.62%,0.13%,0.1%,$-1.26
zaccharie risacher,SF/F/UTIL,ATL,20.4%,0.0%,0.62%,0.12%,0.1%,$-1.28
ronald holland ii,PF/SF/F/UTIL,DET,20.29%,0.0%,0.68%,0.21%,0.1%,$-1.28
miles bridges,PF/F/UTIL,CHA,18.83%,0.0%,0.61%,1.62%,1.78%,$-1.29
josh green,SF/F/UTIL,CHA,20.55%,0.0%,0.65%,0.44%,0.48%,$-1.29
tyler herro,PG/G/UTIL,MIA,19.16%,0.0%,0.58%,1.55%,1.86%,$-1.3
jalen green,SG/G/UTIL,HOU,19.94%,0.0%,0.6%,0.82%,0.82%,$-1.3
vit krejci,PG/SF/G/F/UTIL,ATL,19.3%,0.0%,0.6%,3.52%,2.11%,$-1.35
steven adams,C/UTIL,HOU,14.23%,0.01%,0.38%,0.03%,0.1%,$-1.37
mikal bridges,SF/SG/G/F/UTIL,NYK,19.41%,0.0%,0.56%,1.48%,0.85%,$-1.41
kentavious caldwell-pope,SG/G/UTIL,ORL,18.19%,0.0%,0.56%,0.08%,0.1%,$-1.41
franz wagner,SF/F/UTIL,ORL,17.18%,0.0%,0.54%,0.8%,0.91%,$-1.42
cj mccollum,PG/SG/G/UTIL,NOP,18.53%,0.0%,0.54%,2.15%,1.57%,$-1.45
marcus sasser,PG/SG/G/UTIL,DET,17.46%,0.0%,0.53%,0.19%,0.1%,$-1.46
jose alvarado,PG/G/UTIL,NOP,17.51%,0.0%,0.52%,0.1%,0.09%,$-1.46
derrick white,PG/SG/G/UTIL,BOS,18.79%,0.0%,0.53%,1.51%,1.07%,$-1.48
fred vanvleet,PG/G/UTIL,HOU,18.96%,0.0%,0.5%,0.56%,0.87%,$-1.51
goga bitadze,C/UTIL,ORL,16.06%,0.0%,0.51%,0.4%,0.89%,$-1.51
ja morant,PG/G/UTIL,MEM,16.07%,0.0%,0.49%,1.99%,2.63%,$-1.54
jarred vanderbilt,C/PF/F/UTIL,LAL,16.63%,0.0%,0.47%,0.15%,0.1%,$-1.55
al horford,C/PF/F/UTIL,BOS,18.18%,0.0%,0.51%,0.47%,0.28%,$-1.55
jaxson hayes,C/UTIL,LAL,18.16%,0.0%,0.48%,0.07%,0.1%,$-1.56
tosan evbuomwan,PF/SF/F/UTIL,BKN,17.96%,0.0%,0.49%,0.31%,0.18%,$-1.57
dyson daniels,PG/SG/G/UTIL,ATL,17.95%,0.0%,0.47%,2.7%,1.94%,$-1.58
daquan jeffries,PF/F/UTIL,CHA,17.88%,0.0%,0.46%,0.15%,0.1%,$-1.58
luke kornet,C/UTIL,BOS,23.04%,0.0%,0.49%,0.03%,0.1%,$-1.58
reed sheppard,PG/SG/G/UTIL,HOU,16.54%,0.0%,0.36%,0.01%,0.03%,$-1.58
kessler edwards,PF/SF/F/UTIL,DAL,18.09%,0.0%,0.5%,0.11%,0.1%,$-1.59
precious achiuwa,C/PF/F/UTIL,NYK,16.92%,0.0%,0.45%,0.18%,0.1%,$-1.66
sam hauser,PF/SF/F/UTIL,BOS,16.97%,0.0%,0.42%,0.12%,0.1%,$-1.66
jaden hardy,PG/SG/G/UTIL,DAL,18.04%,0.0%,0.44%,0.14%,0.1%,$-1.67
moussa diabate,C/UTIL,CHA,18.79%,0.0%,0.44%,0.04%,0.1%,$-1.67
clint capela,C/UTIL,ATL,15.38%,0.0%,0.46%,0.12%,0.24%,$-1.68
yves missi,C/UTIL,NOP,16.34%,0.0%,0.43%,0.43%,0.98%,$-1.71
zyon pullin,PG/SG/G/UTIL,MEM,19.71%,0.0%,0.44%,0.03%,0.03%,$-1.73
vasilije micic,PG/G/UTIL,CHA,16.21%,0.0%,0.41%,0.09%,0.1%,$-1.76
seth curry,SG/G/UTIL,CHA,18.1%,0.0%,0.43%,0.09%,0.1%,$-1.76
olivier-maxence prosper,PF/F/UTIL,DAL,16.51%,0.0%,0.44%,0.1%,0.1%,$-1.77
gregory jackson,PF/SF/F/UTIL,MEM,16.43%,0.0%,0.35%,0.18%,0.1%,$-1.8
dalen terry,SF/F/UTIL,CHI,15.67%,0.0%,0.42%,0.11%,0.1%,$-1.81
cameron payne,PG/SG/G/UTIL,NYK,15.56%,0.0%,0.41%,0.15%,0.1%,$-1.82
landry shamet,SF/SG/G/F/UTIL,NYK,15.66%,0.0%,0.37%,0.2%,0.1%,$-1.85
julian phillips,PF/F/UTIL,CHI,15.01%,0.0%,0.36%,0.18%,0.1%,$-1.87
kj simpson,PG/G/UTIL,CHA,13.13%,0.0%,0.32%,0.02%,0.03%,$-1.88
jaylon tyson,SF/SG/G/F/UTIL,CLE,14.75%,0.0%,0.35%,0.27%,0.1%,$-1.9
talen horton-tucker,SF/SG/G/F/UTIL,CHI,15.82%,0.0%,0.33%,0.22%,0.1%,$-1.9
n'faly dante,C/UTIL,HOU,14.11%,0.0%,0.24%,0.02%,0.03%,$-1.94
e.j. liddell,C/UTIL,CHI,14.81%,0.0%,0.19%,0.02%,0.03%,$-1.95
trey murphy iii,SF/SG/G/F/UTIL,NOP,14.14%,0.0%,0.3%,0.58%,0.4%,$-1.96
kevin huerter,SF/SG/G/F/UTIL,SAC,14.31%,0.0%,0.31%,0.17%,0.1%,$-1.96
simone fontecchio,PF/F/UTIL,DET,14.95%,0.0%,0.32%,0.1%,0.1%,$-1.96
dante exum,SF/F/UTIL,DAL,14.72%,0.0%,0.3%,0.06%,0.03%,$-1.96
jae'sean tate,PF/SF/F/UTIL,HOU,14.04%,0.0%,0.29%,0.12%,0.1%,$-1.97
jake laravia,PF/SF/F/UTIL,MEM,14.91%,0.0%,0.26%,0.06%,0.1%,$-2.01
chris duarte,SF/SG/G/F/UTIL,CHI,13.49%,0.0%,0.16%,0.02%,0.03%,$-2.02
doug mcdermott,PF/SF/F/UTIL,SAC,14.6%,0.0%,0.25%,0.23%,0.1%,$-2.03
ja'kobe walter,SF/SG/G/F/UTIL,TOR,14.2%,0.0%,0.25%,0.12%,0.1%,$-2.04
tristan thompson,C/UTIL,CLE,15.18%,0.0%,0.27%,0.08%,0.1%,$-2.04
jazian gortman,PG/G/UTIL,DAL,14.99%,0.0%,0.3%,0.04%,0.03%,$-2.04
armel traore,PF/SF/F/UTIL,LAL,12.58%,0.0%,0.27%,0.08%,0.03%,$-2.08
yuki kawamura,PG/G/UTIL,MEM,13.9%,0.0%,0.24%,0.04%,0.03%,$-2.1
devin carter,PG/SG/G/UTIL,SAC,14.09%,0.0%,0.21%,0.12%,0.1%,$-2.11
jalen suggs,PG/SG/G/UTIL,ORL,12.45%,0.0%,0.25%,0.4%,0.36%,$-2.12
pelle larsson,SF/SG/G/F/UTIL,MIA,13.88%,0.0%,0.22%,0.15%,0.1%,$-2.12
emoni bates,PG/G/UTIL,CLE,13.87%,0.0%,0.25%,0.04%,0.03%,$-2.12
bronny james,PG/G/UTIL,LAL,13.76%,0.0%,0.23%,0.15%,0.1%,$-2.13
josh minott,SF/F/UTIL,MIN,12.92%,0.0%,0.23%,0.08%,0.1%,$-2.13
tolu smith,C/UTIL,DET,13.47%,0.0%,0.23%,0.05%,0.03%,$-2.13
zeke nnaji,C/UTIL,DEN,11.6%,0.0%,0.21%,0.01%,0.03%,$-2.14
kevin mccullar jr.,SF/F/UTIL,NYK,15.95%,0.0%,0.22%,0.03%,0.03%,$-2.14
jared butler,PG/G/UTIL,WAS,13.94%,0.0%,0.2%,0.04%,0.03%,$-2.15
jamison battle,SF/F/UTIL,TOR,12.94%,0.0%,0.19%,0.07%,0.03%,$-2.15
anthony black,PG/G/UTIL,ORL,13.45%,0.0%,0.25%,0.03%,0.1%,$-2.15
scotty pippen jr.,PG/G/UTIL,MEM,12.22%,0.0%,0.23%,0.05%,0.1%,$-2.15
alex len,C/UTIL,SAC,11.51%,0.0%,0.12%,0.03%,0.03%,$-2.15
tristan da silva,PF/SF/F/UTIL,ORL,12.61%,0.0%,0.24%,0.15%,0.1%,$-2.16
luke travers,SF/F/UTIL,CLE,12.44%,0.0%,0.25%,0.04%,0.03%,$-2.16
cody zeller,C/UTIL,ATL,12.01%,0.0%,0.14%,0.02%,0.03%,$-2.16
jaden ivey,PG/G/UTIL,DET,12.91%,0.0%,0.21%,0.05%,0.03%,$-2.17
daniel theis,C/UTIL,NOP,14.12%,0.0%,0.18%,0.04%,0.1%,$-2.17
tyler kolek,PG/G/UTIL,NYK,9.91%,0.0%,0.18%,0.03%,0.03%,$-2.17
tidjane salaun,PF/F/UTIL,CHA,13.65%,0.0%,0.22%,0.04%,0.03%,$-2.17
josh richardson,PG/G/UTIL,MIA,11.17%,0.0%,0.17%,0.03%,0.03%,$-2.17
wendell carter jr.,C/UTIL,ORL,11.56%,0.0%,0.22%,0.11%,0.27%,$-2.18
cam spencer,PG/G/UTIL,MEM,13.65%,0.0%,0.19%,0.04%,0.03%,$-2.18
jalen hood-schifino,PG/G/UTIL,LAL,9.83%,0.0%,0.16%,0.03%,0.03%,$-2.18
hunter tyson,PF/SF/F/UTIL,DEN,13.33%,0.0%,0.14%,0.03%,0.03%,$-2.19
ron harper jr.,PF/F/UTIL,DET,12.34%,0.0%,0.16%,0.06%,0.03%,$-2.19
cory joseph,PG/G/UTIL,ORL,11.03%,0.0%,0.18%,0.01%,0.03%,$-2.19
matt ryan,SF/SG/G/F/UTIL,NYK,12.6%,0.0%,0.14%,0.06%,0.03%,$-2.21
isaiah crawford,PF/F/UTIL,SAC,14.46%,0.0%,0.18%,0.03%,0.03%,$-2.22
reece beekman,PG/G/UTIL,BKN,12.09%,0.0%,0.18%,0.13%,0.1%,$-2.22
jaden springer,SF/SG/G/F/UTIL,BOS,11.74%,0.0%,0.26%,0.09%,0.03%,$-2.22
moritz wagner,C/UTIL,ORL,14.59%,0.0%,0.18%,0.03%,0.03%,$-2.22
colby jones,SF/SG/G/F/UTIL,SAC,10.94%,0.0%,0.18%,0.08%,0.03%,$-2.23
brandon boston jr.,SF/SG/G/F/UTIL,NOP,12.07%,0.0%,0.16%,0.05%,0.03%,$-2.23
javonte green,PF/SF/F/UTIL,NOP,12.01%,0.0%,0.21%,0.13%,0.1%,$-2.24
jock landale,C/UTIL,HOU,8.9%,0.0%,0.14%,0.03%,0.03%,$-2.24
joe ingles,SF/SG/G/F/UTIL,MIN,12.14%,0.0%,0.18%,0.06%,0.03%,$-2.24
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,11.95%,0.0%,0.17%,0.06%,0.03%,$-2.25
caleb houstan,PF/SF/F/UTIL,ORL,12.38%,0.0%,0.15%,0.05%,0.03%,$-2.26
trey alexander,PG/SG/G/UTIL,DEN,12.36%,0.0%,0.18%,0.09%,0.03%,$-2.26
cam reddish,SF/F/UTIL,LAL,11.55%,0.0%,0.17%,0.17%,0.1%,$-2.26
brandon miller,PF/F/UTIL,CHA,12.76%,0.0%,0.14%,0.04%,0.03%,$-2.27
kevin love,C/UTIL,MIA,10.24%,0.0%,0.13%,0.03%,0.03%,$-2.27
dwight powell,C/UTIL,DAL,9.82%,0.0%,0.15%,0.01%,0.03%,$-2.28
adama sanogo,C/UTIL,CHI,12.53%,0.0%,0.19%,0.03%,0.03%,$-2.28
josh christopher,PG/G/UTIL,MIA,12.86%,0.0%,0.2%,0.03%,0.03%,$-2.28
alec burks,PG/G/UTIL,MIA,9.56%,0.0%,0.15%,0.03%,0.03%,$-2.29
daniss jenkins,PG/G/UTIL,DET,11.44%,0.0%,0.17%,0.04%,0.03%,$-2.29
craig porter jr.,PG/G/UTIL,CLE,10.02%,0.0%,0.13%,0.01%,0.03%,$-2.29
markieff morris,C/UTIL,DAL,11.35%,0.0%,0.16%,0.09%,0.1%,$-2.3
jesse edwards,C/UTIL,MIN,11.56%,0.0%,0.19%,0.03%,0.03%,$-2.3
luka garza,C/UTIL,MIN,9.79%,0.0%,0.09%,0.03%,0.03%,$-2.31
jack mcveigh,SG/G/UTIL,HOU,10.76%,0.0%,0.16%,0.05%,0.03%,$-2.31
wendell moore jr.,SF/SG/G/F/UTIL,DET,11.08%,0.0%,0.2%,0.04%,0.03%,$-2.32
nate williams,PG/SF/G/F/UTIL,HOU,10.74%,0.0%,0.14%,0.05%,0.03%,$-2.32
jae crowder,C/PF/F/UTIL,SAC,10.77%,0.0%,0.14%,0.06%,0.03%,$-2.32
kobe bufkin,PG/G/UTIL,ATL,10.73%,0.0%,0.2%,0.04%,0.03%,$-2.32
antonio reeves,SF/SG/G/F/UTIL,NOP,11.26%,0.0%,0.15%,0.05%,0.03%,$-2.32
jett howard,PF/SF/F/UTIL,ORL,11.61%,0.0%,0.14%,0.04%,0.03%,$-2.32
garrett temple,SG/G/UTIL,TOR,8.47%,0.0%,0.13%,0.03%,0.03%,$-2.32
de'anthony melton,PG/G/UTIL,BKN,8.74%,0.0%,0.09%,0.02%,0.03%,$-2.34
jericho sims,C/UTIL,NYK,11.77%,0.0%,0.14%,0.03%,0.03%,$-2.34
jay huff,C/UTIL,MEM,8.53%,0.0%,0.13%,0.03%,0.03%,$-2.35
aaron holiday,PG/G/UTIL,HOU,10.53%,0.0%,0.18%,0.05%,0.03%,$-2.35
xavier tillman,C/PF/F/UTIL,BOS,8.96%,0.0%,0.11%,0.02%,0.03%,$-2.35
jeff green,C/PF/F/UTIL,HOU,12.01%,0.0%,0.14%,0.03%,0.03%,$-2.36
pacome dadiet,SF/SG/G/F/UTIL,NYK,9.77%,0.0%,0.16%,0.06%,0.03%,$-2.36
drew peterson,PF/F/UTIL,BOS,9.31%,0.0%,0.08%,0.02%,0.03%,$-2.36
vlatko cancar,C/UTIL,DEN,8.76%,0.0%,0.12%,0.03%,0.03%,$-2.36
marcus smart,SG/G/UTIL,MEM,10.97%,0.0%,0.12%,0.04%,0.04%,$-2.37
gary harris,SF/SG/G/F/UTIL,ORL,9.67%,0.0%,0.1%,0.07%,0.03%,$-2.37
