PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Paul George (37338105),Mikal Bridges (37338239),Julius Randle (37338149),Mark Williams (37338232),Keaton Wallace (37338930),Devin Vassell (37338234),Bogdan Bogdanovic (37338369),318.35875,349.61163935915397,49500,100.00%,10000,142812.88%,9153,147.37,$5712.52,NYK 2,ATL 2,opp,1,cheddabisque,4,4610880301
Jalen Brunson (37338088),Garrison Mathews (37338609),Josh Hart (37338127),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Keaton Wallace (37338930),Paul George (37338105),LaMelo Ball (37338029),312.63124999999997,345.08713272872785,49300,100.00%,10000,41883.38%,357,144.1,$1675.34,NYK 2,ATL 2,opp,1,fluffhead009,1372,4610759014
Jalen Brunson (37338088),Coby White (37338195),Mikal Bridges (37338239),OG Anunoby (37338270),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),312.43437500000005,343.8794093525428,49800,100.00%,9999,39159.31%,154,159.06,$1566.37,NYK 3,ATL 2,opp,1,cheddabisque,71,4610880294
Jalen Brunson (37338088),Devin Vassell (37338234),Mikal Bridges (37338239),Paolo Banchero (37338047),Clint Capela (37338298),Stephon Castle (37338477),Paul George (37338105),Keaton Wallace (37338930),312.41875,344.9752131570372,49800,100.00%,9998,36461.21%,60,122.96000000000001,$1458.45,NYK 2,SAS 2,opp,1,jb101086,3,4611301903
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),Devin Vassell (37338234),David Roddy (37338933),Onyeka Okongwu (37338359),311.42062500000003,346.2060012533116,50000,100.00%,9993,28662.69%,103,149.49,$1146.51,SAS 3,ATL 2,opp,1,jb101086,172,4611301896
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Jonathan Isaac (37338510),Rudy Gobert (37338268),Keaton Wallace (37338930),Trey Murphy III (37338144),Alperen Sengun (37338065),311.120625,343.465252082167,49100,100.00%,9988,26481.06%,105,132.42000000000002,$1059.24,NYK 1,SAS 1,opp,1,tomjk321,146,4611006886
Jalen Brunson (37338088),Devin Vassell (37338234),Paul George (37338105),Julius Randle (37338149),Daniel Gafford (37338424),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Trey Murphy III (37338144),311.240625,343.63737639708387,49100,100.00%,9995,25702.44%,0,148.25,$1028.1,ATL 2,NYK 1,opp,1,JBCJBCJBC,147,4611015548
Jalen Brunson (37338088),Paul George (37338105),Garrison Mathews (37338609),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),Dejounte Murray (37338096),David Roddy (37338933),Keaton Wallace (37338930),310.440625,344.86663262627656,49900,100.00%,9975,20579.02%,31,133.76999999999998,$823.16,ATL 3,NYK 1,opp,1,papagates,154,4611025913
Chris Paul (37338220),Bogdan Bogdanovic (37338369),Mikal Bridges (37338239),Giannis Antetokounmpo (37338014),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Paul George (37338105),Daniel Gafford (37338424),309.55562499999996,344.6503098216399,49200,100.00%,9884,17683.53%,24,161.06,$707.34,SAS 2,ATL 1,opp,1,ShaidyAdvice,233,4611355721
Jalen Brunson (37338088),Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Josh Hart (37338127),Alperen Sengun (37338065),Keaton Wallace (37338930),Zach LaVine (37338073),Onyeka Okongwu (37338359),308.42375,341.68979745354886,49900,100.00%,9793,12410.51%,2,165.54000000000002,$496.42,ATL 3,NYK 2,opp,1,JBCJBCJBC,371,4611015540
