Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4650190659,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jalen Brunson (37787234),Gradey Dick (37787706),Ochai Agbaji (37787812),Josh Hart (37787277),Day'Ron Sharpe (37787668),Keyonte George (37787343),Jayson Tatum (37787217),Zach Collins (37787646)
4650190660,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jalen Brunson (37787234),Gradey Dick (37787706),Deni Avdija (37787375),Ochai Agbaji (37787812),Day'Ron Sharpe (37787668),Keyonte George (37787343),RJ Barrett (37787310),Alperen Sengun (37787254)
4650190661,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Immanuel Quickley (37787336),Malik Monk (37787292),Kawhi Leonard (37787323),Josh Hart (37787277),Zach Collins (37787646),Keyonte George (37787343),Matas Buzelis (37787575),Day'Ron Sharpe (37787668)
4650190662,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Keyonte George (37787343),Gradey Dick (37787706),Josh Hart (37787277),Pascal Siakam (37787289),Andre Drummond (37787733),Josh Giddey (37787286),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668)
4650190663,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Trae Young (37787228),Aaron Nesmith (37787756),RJ Barrett (37787310),Kawhi Leonard (37787323),Zach Collins (37787646),Keyonte George (37787343),Andrew Wiggins (37787364),Day'Ron Sharpe (37787668)
4650190664,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jordan Poole (37787307),Malik Monk (37787292),Deni Avdija (37787375),Kawhi Leonard (37787323),Zach Collins (37787646),Trae Young (37787228),Kyle Anderson (37787844),Day'Ron Sharpe (37787668)
4650190665,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Keyonte George (37787343),Malik Monk (37787292),Deni Avdija (37787375),Ausar Thompson (37787495),Zach Collins (37787646),Josh Giddey (37787286),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668)
4650190666,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jalen Brunson (37787234),Gradey Dick (37787706),Kawhi Leonard (37787323),Josh Hart (37787277),Day'Ron Sharpe (37787668),Keyonte George (37787343),Kyle Anderson (37787844),Ivica Zubac (37787301)
4650190667,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Anfernee Simons (37787360),Davion Mitchell (37787719),Josh Hart (37787277),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kyle Anderson (37787844),Alperen Sengun (37787254)
4650190668,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jalen Brunson (37787234),Gradey Dick (37787706),Deni Avdija (37787375),Josh Hart (37787277),Day'Ron Sharpe (37787668),Kevin Huerter (37787632),Khris Middleton (37787470),Alperen Sengun (37787254)
4650190669,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jalen Brunson (37787234),Jrue Holiday (37787595),Josh Hart (37787277),Pascal Siakam (37787289),Andre Drummond (37787733),Josh Giddey (37787286),Matas Buzelis (37787575),Day'Ron Sharpe (37787668)
4650190670,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Keyonte George (37787343),Gradey Dick (37787706),Josh Hart (37787277),Kyle Anderson (37787844),Alperen Sengun (37787254),Josh Giddey (37787286),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668)
