PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
KJ Simpson (38319544),Anfernee Simons (38319426),Jamison Battle (38319725),Miles Bridges (38319308),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Evan Mobley (38319319),Ausar Thompson (38319458),300.71484375,387.78781188104875,49900,100.00%,6443,345.13%,0,165.01,$13.81,CHA 3,DET 2,user1,1,marvalshot,7410,4683987575_1
Donovan Mitchell (38319302),Collin Sexton (38319491),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Ausar Thompson (38319458),Anfernee Simons (38319426),302.0397048611111,395.338604591524,49900,100.00%,13914,478.6%,0,153.03,$19.14,DET 2,CLE 1,user2,1,marvalshot,7463,4683987576_2
Chris Paul (38319596),Dennis Schroder (38319444),Malik Beasley (38319469),Miles Bridges (38319308),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Jamison Battle (38319725),Anfernee Simons (38319426),301.76125,388.5991673669539,49700,100.00%,12384,451.89%,0,171.07,$18.08,DET 2,CHA 2,user12,1,marvalshot,7522,4683987577_12
Chris Paul (38319596),Donovan Mitchell (38319302),Malik Beasley (38319469),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Jalen Duren (38319381),305.6962326388889,398.2435655984748,49800,100.00%,43819,1387.68%,2,168.74,$55.51,DET 3,SAS 1,user38,1,marvalshot,7597,4683987578_38
KJ Simpson (38319544),Dennis Schroder (38319444),Jayson Tatum (38319278),Ausar Thompson (38319458),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Jamison Battle (38319725),Orlando Robinson (38319625),299.3053125,390.59066718463123,49700,100.00%,1717,235.11%,0,165.2,$9.4,CHA 2,DET 2,user46,1,marvalshot,7654,4683987579_46
KJ Simpson (38319544),Donovan Mitchell (38319302),Brice Sensabaugh (38319564),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Ausar Thompson (38319458),Dennis Schroder (38319444),310.04385416666673,399.38185028287353,50000,100.00%,49971,5645.1%,217,143.68,$225.8,CHA 2,DET 2,user14,1,marvalshot,7671,4683987580_14
Donovan Mitchell (38319302),Dennis Schroder (38319444),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Darius Garland (38319349),Ausar Thompson (38319458),Ja'Kobe Walter (38319586),304.90623263888887,396.35356559847475,49700,100.00%,40412,1066.64%,0,161.86,$42.67,CLE 2,DET 2,user20,1,marvalshot,7726,4683987581_20
Malik Monk (38319403),Malik Beasley (38319469),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),KJ Simpson (38319544),Ausar Thompson (38319458),Domantas Sabonis (38319289),285.10826388888887,368.63862887542155,49900,34.07%,0,-49.29%,0,140.32,$-1.97,SAC 2,DET 2,user17,1,marvalshot,7772,4683987582_17
KJ Simpson (38319544),Dennis Schroder (38319444),Tari Eason (38319462),Miles Bridges (38319308),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Royce O'Neale (38319656),Donovan Clingan (38319495),299.31484374999997,387.86781188104874,49900,100.00%,2121,240.35%,0,175.09,$9.61,CHA 3,DET 1,user20,1,marvalshot,7432,4683987575_20
Donovan Mitchell (38319302),Collin Sexton (38319491),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Chris Paul (38319596),Ausar Thompson (38319458),Evan Mobley (38319319),299.9997048611111,396.24860459152404,49900,100.00%,3576,283.77%,0,157.41,$11.35,CLE 2,UTA 1,user9,1,marvalshot,7470,4683987576_9
Anfernee Simons (38319426),Donovan Mitchell (38319302),Ausar Thompson (38319458),Miles Bridges (38319308),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Jonathan Mogbo (38319664),Orlando Robinson (38319625),301.23125000000005,393.1391673669539,49900,100.00%,9365,398.96%,0,158.02999999999997,$15.96,DET 2,CHA 2,user10,1,marvalshot,7520,4683987577_10
Donovan Mitchell (38319302),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Shaedon Sharpe (38319366),Ausar Thompson (38319458),Orlando Robinson (38319625),302.2762326388889,394.2935655984748,49800,100.00%,16402,516.57%,0,136.01999999999998,$20.66,DET 2,TOR 2,user16,1,marvalshot,7575,4683987578_16
KJ Simpson (38319544),Donovan Mitchell (38319302),Jamison Battle (38319725),Matas Buzelis (38319518),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Evan Mobley (38319319),Stephon Castle (38319386),299.2453125,387.5306671846312,50000,100.00%,1723,232.91%,0,162.41,$9.32,CHA 2,CLE 2,user30,1,marvalshot,7638,4683987579_30
