PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Anfernee Simons (37787360),Toumani Camara (37787452),Bilal Coulibaly (37787408),Deni Avdija (37787375),Donovan Clingan (37787489),Jordan Poole (37787307),RJ Barrett (37787310),Richaun Holmes (37787557),355.3565147569445,439.823366857894,49900,100.00%,50000,113435.9%,36150,80.0,$3403.08,POR 4,WAS 3,opp,1,kevkev420,99,4650584023
Jordan Poole (37787307),Anfernee Simons (37787360),Deni Avdija (37787375),Josh Hart (37787277),Richaun Holmes (37787557),Toumani Camara (37787452),Khris Middleton (37787470),Donovan Clingan (37787489),353.67199218750005,438.22994831070594,49800,100.00%,50000,70453.7%,8415,80.0,$2113.61,POR 4,WAS 3,opp,1,austinsin,12,4649996930
Jrue Holiday (37787595),Toumani Camara (37787452),Jayson Tatum (37787217),Justin Edwards (37787680),Richaun Holmes (37787557),Jordan Poole (37787307),Deni Avdija (37787375),Anfernee Simons (37787360),352.3951692708333,432.1368764972819,50000,100.00%,50000,56145.33%,4340,80.0,$1684.36,POR 3,BOS 2,opp,1,slickwill459,44,4650467416
Jordan Poole (37787307),Anfernee Simons (37787360),Deni Avdija (37787375),Kyshawn George (37787554),Richaun Holmes (37787557),Josh Giddey (37787286),Toumani Camara (37787452),Myles Turner (37787417),349.7604470486111,433.0616575740328,49900,100.00%,50000,30625.2%,232,80.0,$918.76,WAS 3,POR 3,opp,1,bhines5783,59,4650488788
Payton Pritchard (37787477),Jrue Holiday (37787595),Toumani Camara (37787452),Tobias Harris (37787444),Jalen Duren (37787358),Jordan Poole (37787307),Deni Avdija (37787375),Kawhi Leonard (37787323),349.30448784722216,432.2729020041858,49400,100.00%,50000,30450.83%,830,80.0,$913.52,BOS 2,POR 2,opp,1,WPalmer2014,147,4650486284
Anfernee Simons (37787360),Terry Rozier (37787591),Toumani Camara (37787452),Deni Avdija (37787375),Richaun Holmes (37787557),Jordan Poole (37787307),Tobias Harris (37787444),Kristaps Porzingis (37787272),348.113125,423.8615954761159,49600,100.00%,50000,22479.63%,14,80.0,$674.39,POR 3,WAS 2,opp,1,gkv420,1049,4649919241
Jordan Poole (37787307),Toumani Camara (37787452),Deni Avdija (37787375),Jerami Grant (37787481),Jalen Duren (37787358),Anfernee Simons (37787360),Bilal Coulibaly (37787408),Khris Middleton (37787470),346.491875,429.85563148484755,50000,100.00%,50000,18526.8%,4,80.0,$555.8,POR 4,WAS 3,opp,1,BIGbruce2u,108,4649949957
Cade Cunningham (37787212),Anfernee Simons (37787360),Aaron Nesmith (37787756),Deni Avdija (37787375),Zach Collins (37787646),Gradey Dick (37787706),Jayson Tatum (37787217),Andre Drummond (37787733),344.19976128472223,435.0796336853372,49800,100.00%,50000,15414.57%,15,80.0,$462.44,POR 2,DET 1,opp,1,rjr03,133,4650488986
Jordan Poole (37787307),Anfernee Simons (37787360),Deni Avdija (37787375),Jerami Grant (37787481),Richaun Holmes (37787557),Immanuel Quickley (37787336),Josh Hart (37787277),Andre Drummond (37787733),343.15876736111113,429.56117487710867,49700,100.00%,50000,13399.83%,0,80.0,$402.0,POR 3,WAS 2,opp,1,dfsproduction1,2,4650117743
Jordan Poole (37787307),Anfernee Simons (37787360),Jayson Tatum (37787217),Corey Kispert (37787676),Donovan Clingan (37787489),Payton Pritchard (37787477),Malik Beasley (37787531),Tobias Harris (37787444),341.8497265625,422.77583088068985,49700,100.00%,50000,11474.62%,0,80.0,$344.24,WAS 2,POR 2,opp,1,evidence23,90,4650521414
Anfernee Simons (37787360),Gradey Dick (37787706),RJ Barrett (37787310),Jayson Tatum (37787217),Richaun Holmes (37787557),Jordan Poole (37787307),Toumani Camara (37787452),Duncan Robinson (37787695),341.18627604166664,421.8503019328306,49900,100.00%,50000,10482.94%,0,80.0,$314.49,POR 2,TOR 2,opp,1,jbwilliams3,326,4650365196
Anfernee Simons (37787360),Bilal Coulibaly (37787408),Jayson Tatum (37787217),Deni Avdija (37787375),Andre Drummond (37787733),Jordan Poole (37787307),Jae'Sean Tate (37787890),Donovan Clingan (37787489),341.141796875,428.201913549508,49100,100.00%,50000,10356.68%,0,80.0,$310.7,POR 3,WAS 2,opp,1,honkee80,2171,4650237827
Jordan Poole (37787307),Bilal Coulibaly (37787408),Deni Avdija (37787375),Khris Middleton (37787470),Donovan Clingan (37787489),Anfernee Simons (37787360),Toumani Camara (37787452),Jordan Clarkson (37787384),338.55782986111103,424.88883545260944,49600,100.00%,50000,6955.14%,0,80.0,$208.65,POR 4,WAS 3,opp,1,fish1.0,301,4650005092
Jordan Poole (37787307),Anfernee Simons (37787360),Khris Middleton (37787470),Deni Avdija (37787375),Richaun Holmes (37787557),De'Aaron Fox (37787237),Kyshawn George (37787554),Donovan Clingan (37787489),338.53236979166667,425.80665895400784,50000,100.00%,50000,6944.95%,0,80.0,$208.35,WAS 4,POR 3,opp,1,Shaikh302,525,4650038654
